id,st_x,st_y
1676050,-2.84191652199859,37.1000000992596
1695238,-2.98687791118588,37.0666667671184
1666458,-2.75893782989365,37.1166667653302
1661635,-2.85853242828928,37.1250000983655
1652028,-2.85393514042181,37.1416667644362
1673592,-3.13463911730323,37.1041667657773
1716923,-2.63571387089394,37.0291667684595
1740824,-3.25501799804244,36.9875001032829
1762447,-3.22734581356991,36.950000104624
1678452,-2.84176023481919,37.0958334327419
1712037,-3.06402730578898,37.0375001014948
1656711,-3.48601652148898,37.1333334314009
1651983,-3.08914953821981,37.1416667644362
1712088,-2.7978171357337,37.0375001014948
1690480,-2.74697630585017,37.0750001001537
1750418,-3.32731836165702,36.9708334372123
1707256,-2.94429490438111,37.0458334345301
1716877,-2.87579865806863,37.0291667684595
1721628,-3.15207228698052,37.0208334354241
1680766,-3.30127513960722,37.0916667662243
1651999,-3.00551775233608,37.1416667644362
1700067,-2.85601881958188,37.058333434083
1683140,-3.44734461002778,37.0875000997066
1714344,-3.55971366645825,37.0333334349771
1678474,-2.72683612574766,37.0958334327419
1656749,-3.28741290705546,37.1333334314009
1714517,-2.65673655934291,37.0333334349771
1728782,-3.42287964460758,37.0083334358712
1661633,-2.86898409915308,37.1250000983655
1685672,-2.76817010390618,37.083333433189
1743174,-3.52607632874685,36.9833334367652
1666426,-2.92614615613013,37.1166667653302
1714461,-2.94902972696406,37.0333334349771
1656809,-2.97382825268674,37.1333334314009
1702372,-3.36229448063152,37.0541667675654
1635146,-3.21060858331967,37.1708334300598
1656720,-3.43897882333367,37.1333334314009
1687978,-3.26939472222538,37.0791667666713
1663903,-3.55859848774719,37.1208334318479
1649549,-3.25659249964053,37.1458334309538
1690345,-3.45199862710317,37.0750001001537
1695292,-2.70489996873412,37.0666667671184
1695278,-2.77800536122161,37.0666667671184
1673588,-3.15553670843913,37.1041667657773
1663944,-3.3443510286136,37.1208334318479
1757609,-3.40498773305455,36.9583334376593
1685632,-2.97708856859382,37.083333433189
1678479,-2.70071701004958,37.0958334327419
1716908,-2.7140023884509,37.0291667684595
1649637,-2.79659233813501,37.1458334309538
1680792,-3.16546320604419,37.0916667662243
1721640,-3.08944834312847,37.0208334354241
1752811,-3.37407075385914,36.9666667706946
1736014,-3.28667633470676,36.9958334363182
1659197,-3.04683023731269,37.1291667648832
1647231,-2.81765667067538,37.1500000974715
1673618,-2.99880477491986,37.1041667657773
1704727,-3.60748122413041,37.0500001010477
1745582,-3.49458841893383,36.9791667702476
1738447,-3.1247798094649,36.9916667698006
1740820,-3.27588349516943,36.9875001032829
1675959,-3.31731057132687,37.1000000992596
1760020,-3.35787462800893,36.9541667711417
1695172,-3.33151761862693,37.0666667671184
1726522,-2.68209855603565,37.0125001023888
1683161,-3.33765638665298,37.0875000997066
1707291,-2.76158159582926,37.0458334345301
1666441,-2.84776725320678,37.1166667653302
1673539,-3.41153219985393,37.1041667657773
1695255,-2.89810707745107,37.0666667671184
1668725,-3.46415732407316,37.1125000988126
1752784,-3.51487430611454,36.9666667706946
1666431,-2.90001985515568,37.1166667653302
1678348,-3.38503784133913,37.0958334327419
1685680,-2.72638641096865,37.083333433189
1639981,-3.04817335080314,37.1625000970244
1750446,-3.18129187006666,36.9708334372123
1750427,-3.2803812750744,36.9708334372123
1724052,-3.03709517253647,37.0166667689065
1695236,-2.9973215386841,37.0666667671184
1724046,-3.06840542744506,37.0166667689065
1666387,-3.12993130373085,37.1166667653302
1642421,-2.84933606781102,37.1583334305068
1716833,-3.10544497623572,37.0291667684595
1721680,-2.88070186362162,37.0208334354241
1687989,-3.21194530204966,37.0791667666713
1704840,-3.0175458726672,37.0500001010477
1731299,-2.82267750211866,37.0041667693535
1671268,-2.72728611874177,37.1083334322949
1716922,-2.64093310539774,37.0291667684595
1630345,-3.1952739860608,37.1791667630951
1683286,-2.68475029513627,37.0875000997066
1668775,-3.20290869080724,37.1125000988126
1728795,-3.35504819708121,37.0083334358712
1714368,-3.43444516604918,37.0333334349771
1697543,-3.4932019628045,37.0625001006007
1611133,-3.17575753396388,37.2125000952363
1724077,-2.90663577708399,37.0166667689065
1661655,-2.75401571965132,37.1250000983655
1654320,-3.42871481548073,37.1375000979185
1690342,-3.46766578979768,37.0750001001537
1644758,-3.18898933173022,37.1541667639891
1680734,-3.46842828860788,37.0916667662243
1661519,-3.4647293383895,37.1250000983655
1726431,-3.15694471941858,37.0125001023888
1728779,-3.43853305557521,37.0083334358712
1724132,-2.61962510708853,37.0166667689065
1649606,-2.95863784957445,37.1458334309538
1721560,-3.50694130214215,37.0208334354241
1676047,-2.85758885329513,37.1000000992596
1723963,-3.50153062034729,37.0166667689065
1649633,-2.81750143638526,37.1458334309538
1750421,-3.31167266612948,36.9708334372123
1680842,-2.90428641073065,37.0916667662243
1721619,-3.19904024486956,37.0208334354241
1618333,-3.20661770160577,37.2000000956834
1683122,-3.54136308720619,37.0875000997066
1668735,-3.41190759741997,37.1125000988126
1661513,-3.49608435098089,37.1250000983655
1673624,-2.96745838821601,37.1041667657773
1685661,-2.82562268169528,37.083333433189
1671150,-3.34379897175387,37.1083334322949
1752793,-3.46793978869607,36.9666667706946
1738512,-2.7856969069464,36.9916667698006
1767224,-3.36775015170404,36.9416667715887
1772041,-3.29961726114544,36.9333334385534
1719291,-2.81301353500123,37.0250001019418
1635210,-2.87595236067391,37.1708334300598
1673630,-2.93611200151215,37.1041667657773
1702417,-3.12735157452845,37.0541667675654
1685614,-3.07110187770325,37.083333433189
1702380,-3.32052685287986,37.0541667675654
1671168,-3.24975463824355,37.1083334322949
1731255,-3.05224827929931,37.0041667693535
1661588,-3.10414669358851,37.1250000983655
1678419,-3.01414639842647,37.0958334327419
1747983,-3.49961259742484,36.9750001037299
1726448,-3.068237194391,37.0125001023888
1733729,-2.6764403235166,37.0000001028359
1714369,-3.4292256451988,37.0333334349771
1666329,-3.43299639503447,37.1166667653302
1695237,-2.99209972493499,37.0666667671184
1743226,-3.25483972239764,36.9833334367652
1685587,-3.2121218413674,37.083333433189
1707154,-3.47677368930364,37.0458334345301
1680876,-2.72668618991745,37.0916667662243
1709559,-3.46092258333095,37.0416667680124
1726373,-3.45959392245385,37.0125001023888
1733594,-3.38076660699337,37.0000001028359
1687995,-3.18060925468108,37.0791667666713
1709532,-3.60186511378811,37.0416667680124
1743223,-3.27048798814855,36.9833334367652
1661624,-2.91601661804017,37.1250000983655
1736145,-2.60325642774827,36.9958334363182
1659263,-2.70190611011489,37.1291667648832
1707165,-3.41934950661591,37.0458334345301
1652006,-2.96892884601194,37.1416667644362
1676046,-2.86281296372731,37.1000000992596
1735981,-3.45883554791005,36.9958334363182
1695242,-2.96599065618945,37.0666667671184
1695229,-3.03387423492784,37.0666667671184
1719242,-3.06874199759664,37.0250001019418
1719231,-3.12615042797521,37.0250001019418
1685545,-3.43148622928942,37.083333433189
1659200,-3.03115186789461,37.1291667648832
1740838,-3.18198875809796,36.9875001032829
1764799,-3.4878452915557,36.9458334381063
1709710,-2.67268843151501,37.0416667680124
1647139,-3.29859242681783,37.1500000974715
1688098,-2.64267377485384,37.0791667666713
1683129,-3.50480034608125,37.0875000997066
1719181,-3.38709783878685,37.0250001019418
1680824,-2.99831005704352,37.0916667662243
1632732,-3.27353713889907,37.1750000965774
1726360,-3.52742908865141,37.0125001023888
1618315,-3.30077612016072,37.2000000956834
1728914,-2.73412956203212,37.0083334358712
1755185,-3.51989660486552,36.962500104177
1685690,-2.67415679479675,37.083333433189
1620733,-3.21690218670526,37.1958334291657
1661653,-2.76446739051511,37.1250000983655
1712034,-3.07968672755694,37.0375001014948
1724073,-2.92750928035638,37.0166667689065
1704851,-2.96011853756901,37.0500001010477
1683245,-2.89890349315375,37.0875000997066
1714408,-3.22566433203408,37.0333334349771
1673674,-2.70623849901723,37.1041667657773
1690351,-3.42066430171415,37.0750001001537
1774416,-3.44017115433365,36.9291667720357
1615918,-3.27480177846964,37.204166762201
1683206,-3.10261019370696,37.0875000997066
1721602,-3.28775749865996,37.0208334354241
1767223,-3.37296338654265,36.9416667715887
1661555,-3.27659926284115,37.1250000983655
1724117,-2.69790074436002,37.0166667689065
1752843,-3.20719246970459,36.9666667706946
1668755,-3.30740814411361,37.1125000988126
1654415,-2.93217843591553,37.1375000979185
1700007,-3.16929322977575,37.058333434083
1656832,-2.8536208018454,37.1333334314009
1733738,-2.62948523795148,37.0000001028359
1712026,-3.12144518560483,37.0375001014948
1678480,-2.69549318690997,37.0958334327419
1635150,-3.18969256940431,37.1708334300598
1663957,-3.27641890742491,37.1208334318479
1690496,-2.66341810481278,37.0750001001537
1697685,-2.75174513875252,37.0625001006007
1731243,-3.11485849125767,37.0041667693535
1659191,-3.07818697614886,37.1291667648832
1757593,-3.48841774314935,36.9583334376593
1738442,-3.15086310965863,36.9916667698006
1676078,-2.69564142989758,37.1000000992596
1745617,-3.31203531587967,36.9791667702476
1712028,-3.11100557109286,37.0375001014948
1649547,-3.26704704876565,37.1458334309538
1654405,-2.98444542323818,37.1375000979185
1738497,-2.86394680752759,36.9916667698006
1728819,-3.22982090934022,37.0083334358712
1697628,-3.0493721737593,37.0625001006007
1676059,-2.79489952810898,37.1000000992596
1692736,-3.50925206833437,37.070833433636
1666381,-3.16128286490019,37.1166667653302
1750426,-3.28559650691692,36.9708334372123
1731205,-3.31312416245914,37.0041667693535
1678356,-3.34324725622221,37.0958334327419
1709633,-3.07463564800394,37.0416667680124
1603906,-3.28617172433769,37.2250000947893
1711985,-3.33545728310026,37.0375001014948
1707129,-3.6072831954121,37.0458334345301
1673636,-2.9047656148083,37.1041667657773
1704760,-3.43519921883584,37.0500001010477
1654321,-3.42348811674846,37.1375000979185
1654434,-2.83287116000249,37.1375000979185
1639995,-2.97497537370268,37.1625000970244
1673616,-3.00925357048781,37.1041667657773
1764790,-3.53476697109249,36.9458334381063
1714440,-3.05863966482199,37.0333334349771
1709551,-3.50268333309604,37.0416667680124
1690470,-2.79920018149854,37.0750001001537
1685590,-3.19645295651583,37.083333433189
1709595,-3.27299920938808,37.0416667680124
1716793,-3.31421435638762,37.0291667684595
1731326,-2.68180452521236,37.0041667693535
1659170,-3.18793556207543,37.1291667648832
1652029,-2.84870815380408,37.1416667644362
1678434,-2.93578905133225,37.0958334327419
1719303,-2.75038615640644,37.0250001019418
1596719,-3.18727770317479,37.2375000943423
1649565,-3.17295610663952,37.1458334309538
1719201,-3.28271887446219,37.0250001019418
1757641,-3.23812771286495,36.9583334376593
1712063,-2.92831231713335,37.0375001014948
1728767,-3.5011466994457,37.0083334358712
1615940,-3.1597129138033,37.204166762201
1695151,-3.44117570735817,37.0666667671184
1673671,-2.72191169236916,37.1041667657773
1762416,-3.38897377220368,36.950000104624
1745637,-3.20771925699157,36.9791667702476
1673685,-2.6487701233935,37.1041667657773
1666398,-3.07245344158706,37.1166667653302
1702330,-3.58157452632771,37.0541667675654
1707156,-3.46633292881496,37.0458334345301
1719309,-2.71907246710904,37.0250001019418
1668723,-3.4746072694038,37.1125000988126
1664038,-2.85314953694149,37.1208334318479
1640013,-2.88086368885923,37.1625000970244
1673667,-2.74280928350506,37.1041667657773
1695223,-3.06520511742248,37.0666667671184
1613530,-3.20174017818575,37.2083334287187
1695171,-3.33673943237603,37.0666667671184
1697683,-2.76218819261241,37.0625001006007
1695202,-3.17486320615372,37.0666667671184
1647151,-3.23586167601664,37.1500000974715
1687954,-3.39473891169969,37.0791667666713
1707189,-3.29406038075179,37.0458334345301
1668820,-2.96778492086791,37.1125000988126
1680746,-3.40574585773264,37.0916667662243
1678362,-3.31190431738452,37.0958334327419
1709661,-2.92847302382614,37.0416667680124
1632745,-3.20555634498483,37.1750000965774
1702450,-2.95506011005287,37.0541667675654
1709569,-3.4087216461246,37.0416667680124
1726441,-3.10476382234353,37.0125001023888
1723969,-3.4702203654387,37.0166667689065
1738403,-3.35431285116973,36.9916667698006
1728794,-3.36026600073709,37.0083334358712
1663946,-3.33389993304611,37.1208334318479
1721646,-3.05813637120244,37.0208334354241
1757589,-3.50927524567305,36.9583334376593
1728766,-3.50636450310158,37.0083334358712
1695180,-3.28974310863407,37.0666667671184
1736011,-3.3023271722707,36.9958334363182
1642415,-2.88070490033109,37.1583334305068
1671157,-3.30722617538875,37.1083334322949
1615919,-3.26957046643935,37.204166762201
1659113,-3.48582458101898,37.1291667648832
1738399,-3.37517949132471,36.9916667698006
1697529,-3.56630333982371,37.0625001006007
1690357,-3.38932997632512,37.0750001001537
1733580,-3.45380785120578,37.0000001028359
1760025,-3.33180417628554,36.9541667711417
1738510,-2.79613022702389,36.9916667698006
1709643,-3.02243471079758,37.0416667680124
1690417,-3.0759867224349,37.0750001001537
1695243,-2.96076884244035,37.0666667671184
1719254,-3.00611461900185,37.0250001019418
1692891,-2.69982647108733,37.070833433636
1680851,-2.85727458757422,37.0916667662243
1767208,-3.45116190912177,36.9416667715887
1728918,-2.71325834740862,37.0083334358712
1632743,-3.21601492866394,37.1750000965774
1683269,-2.77354552358254,37.0875000997066
1678445,-2.87832699679649,37.0958334327419
1709689,-2.78231039964835,37.0416667680124
1692849,-2.91915469743814,37.070833433636
1666373,-3.20308494645931,37.1166667653302
1716876,-2.88101789257242,37.0291667684595
1726435,-3.13607236058856,37.0125001023888
1678326,-3.49996195041065,37.0958334327419
1688013,-3.08660111257535,37.0791667666713
1764827,-3.34186673299678,36.9458334381063
1688083,-2.72101389327528,37.0791667666713
1714515,-2.66717560104367,37.0333334349771
1695193,-3.22185952989569,37.0666667671184
1733579,-3.45902508293524,37.0000001028359
1724118,-2.69268236854192,37.0166667689065
1635170,-3.08511249982751,37.1708334300598
1714427,-3.1264934358769,37.0333334349771
1716795,-3.30377588738002,37.0291667684595
1613514,-3.285445792059,37.2083334287187
1659147,-3.30813639428072,37.1291667648832
1719306,-2.73472931175774,37.0250001019418
1688003,-3.13882785818965,37.0791667666713
1728768,-3.49592889578983,37.0083334358712
1642342,-3.26235902932528,37.1583334305068
1678432,-2.94623669761148,37.0958334327419
1724039,-3.10493405817176,37.0166667689065
1721610,-3.2460082027586,37.0208334354241
1738374,-3.50559599229336,36.9916667698006
1642428,-2.8127390965376,37.1583334305068
1661561,-3.24524425024976,37.1250000983655
1651954,-3.24073215013409,37.1416667644362
1733685,-2.90599851961273,37.0000001028359
1700069,-2.84557633924208,37.058333434083
1707310,-2.66239437118683,37.0458334345301
1627928,-3.2738982782472,37.1833334296127
1671205,-3.05644128602789,37.1083334322949
1719222,-3.1731209619213,37.0250001019418
1759992,-3.50386915765992,36.9541667711417
1724024,-3.18320969544324,37.0166667689065
1676000,-3.10312204360753,37.1000000992596
1692902,-2.64238336418592,37.070833433636
1668812,-3.00958470219046,37.1125000988126
1647180,-3.08426236158044,37.1500000974715
1695155,-3.42028845236174,37.0666667671184
1673628,-2.94656079708011,37.1041667657773
1723996,-3.32932421835002,37.0166667689065
1656732,-3.37626189245993,37.1333334314009
1668800,-3.07228437417428,37.1125000988126
1656790,-3.0731300599035,37.1333334314009
1663953,-3.29732109855989,37.1208334318479
1661608,-2.99962998495054,37.1250000983655
1695252,-2.91377251869839,37.0666667671184
1712017,-3.1684234509087,37.0375001014948
1649594,-3.02136514432521,37.1458334309538
1680764,-3.31172221141976,37.0916667662243
1668795,-3.09840923750087,37.1125000988126
1759988,-3.52472551903864,36.9541667711417
1690484,-2.72608675559083,37.0750001001537
1690333,-3.51466727788121,37.0750001001537
1707260,-2.92341338340376,37.0458334345301
1702480,-2.79843150598417,37.0541667675654
1668768,-3.23948349946447,37.1125000988126
1671160,-3.29155211980369,37.1083334322949
1683278,-2.72653628499334,37.0875000997066
1644814,-2.8962296964303,37.1541667639891
1661574,-3.17730838963509,37.1250000983655
1748014,-3.33793155913979,36.9750001037299
1716739,-3.59605301959269,37.0291667684595
1666353,-3.30759015035711,37.1166667653302
1695149,-3.45161933485638,37.0666667671184
1688091,-2.67923249678384,37.0791667666713
1716809,-3.23070660432686,37.0291667684595
1668810,-3.02003464752109,37.1125000988126
1711996,-3.27803940328441,37.0375001014948
1721632,-3.13119763902983,37.0208334354241
1726386,-3.39175875625628,37.0125001023888
1728760,-3.53767132503682,37.0083334358712
1668777,-3.1924587454766,37.1125000988126
1673664,-2.75848247685699,37.1041667657773
1620720,-3.28490173566491,37.1958334291657
1675933,-3.45313744256352,37.1000000992596
1647228,-2.83333935837568,37.1500000974715
1721684,-2.85982721567094,37.0208334354241
1666308,-3.54272685912717,37.1166667653302
1688069,-2.79413133713529,37.0791667666713
1716855,-2.99062181715217,37.0291667684595
1699954,-3.44601895878033,37.058333434083
1711930,-3.62254668217949,37.0375001014948
1726394,-3.35001403859625,37.0125001023888
1697615,-3.11725202384857,37.0625001006007
1668721,-3.48505721473443,37.1125000988126
1683289,-2.66908054893987,37.0875000997066
1637549,-3.20520285114037,37.1666667635421
1678398,-3.12384668435839,37.0958334327419
1697656,-2.90316941972088,37.0625001006007
1726361,-3.5222109989439,37.0125001023888
1697626,-3.05981522761919,37.0625001006007
1733551,-3.60510757136005,37.0000001028359
1687977,-3.27461739678681,37.0791667666713
1678443,-2.88877464307572,37.0958334327419
1707157,-3.46111254857062,37.0458334345301
1676080,-2.68519320903323,37.1000000992596
1690458,-2.86186883227659,37.0750001001537
1702460,-2.9028505753633,37.0541667675654
1651972,-3.14664639101488,37.1416667644362
1673623,-2.97268278599998,37.1041667657773
1695146,-3.4672847761037,37.0666667671184
1676015,-3.02476038712485,37.1000000992596
1603909,-3.27047345390757,37.2250000947893
1728806,-3.29765235686659,37.0083334358712
1731252,-3.0679008322889,37.0041667693535
1695248,-2.93465977369481,37.0666667671184
1647166,-3.15744823751516,37.1500000974715
1704799,-3.23159321257863,37.0500001010477
1707268,-2.88165034144905,37.0458334345301
1661610,-2.98917831408674,37.1250000983655
1666449,-2.80596517164766,37.1166667653302
1695213,-3.11742325491355,37.0666667671184
1697696,-2.69430834252314,37.0625001006007
1733711,-2.77035049464684,37.0000001028359
1719321,-2.65644508851424,37.0250001019418
1632735,-3.2578492633804,37.1750000965774
1700034,-3.02831974518851,37.058333434083
1654402,-3.00012551943498,37.1375000979185
1702476,-2.81931531985999,37.0541667675654
1685694,-2.65326494832798,37.083333433189
1647223,-2.85947717120951,37.1500000974715
1719251,-3.02177146365055,37.0250001019418
1668819,-2.97300989353323,37.1125000988126
1692813,-3.10715032002455,37.070833433636
1695157,-3.40984482486353,37.0666667671184
1755219,-3.3425981316825,36.962500104177
1671245,-2.84745387822718,37.1083334322949
1714381,-3.36659139499427,37.0333334349771
1700091,-2.73070905550433,37.058333434083
1740782,-3.47410571787587,36.9875001032829
1661515,-3.48563268011709,37.1250000983655
1774428,-3.37762259599831,36.9291667720357
1707205,-3.21053429684237,37.0458334345301
1668796,-3.09318426483555,37.1125000988126
1714512,-2.6828341635948,37.0333334349771
1637571,-3.09017111723373,37.1666667635421
1623138,-3.2010333242771,37.191666762648
1688006,-3.12315983450536,37.0791667666713
1668829,-2.92076016688004,37.1125000988126
1721639,-3.09466700511614,37.0208334354241
1647140,-3.29336486425107,37.1500000974715
1683131,-3.49435384861698,37.0875000997066
1685596,-3.16511518681269,37.083333433189
1702435,-3.03337441208723,37.0541667675654
1651975,-3.13096543116168,37.1416667644362
1728841,-3.11502922891098,37.0083334358712
1740822,-3.26545074660594,36.9875001032829
1731188,-3.40182196273348,37.0041667693535
1642424,-2.83365165155098,37.1583334305068
1716882,-2.84970248554964,37.0291667684595
1750431,-3.25952034770435,36.9708334372123
1666473,-2.68055892697029,37.1166667653302
1709641,-3.03287489823885,37.0416667680124
1654389,-3.06807260295442,37.1375000979185
1671109,-3.5580110647496,37.1083334322949
1673640,-2.8838680236724,37.1041667657773
1697637,-3.00237843138981,37.0625001006007
1680798,-3.13412199060656,37.0916667662243
1661644,-2.8114999094022,37.1250000983655
1757614,-3.37891585489993,36.9583334376593
1627933,-3.24774893455022,37.1833334296127
1740821,-3.27066712088768,36.9875001032829
1716810,-3.22548736982306,37.0291667684595
1647215,-2.90129767174363,37.1500000974715
1716851,-3.01149875516736,37.0291667684595
1685525,-3.53594546163324,37.083333433189
1704827,-3.0854145414196,37.0500001010477
1695144,-3.47772840360191,37.0666667671184
1671154,-3.3229002309738,37.1083334322949
1683119,-3.55703283340259,37.0875000997066
1714333,-3.6171283958124,37.0333334349771
1757606,-3.42063085994733,36.9583334376593
1719296,-2.78691879392007,37.0250001019418
1728775,-3.4594042701987,37.0083334358712
1712015,-3.17886306542068,37.0375001014948
1700047,-2.96044362297984,37.058333434083
1764793,-3.5191264112469,36.9458334381063
1661539,-3.36021262975153,37.1250000983655
1728938,-2.60890227429113,37.0083334358712
1683285,-2.68997354386841,37.0875000997066
1656730,-3.38671471427222,37.1333334314009
1623124,-3.27425956655779,37.191666762648
1680780,-3.22814563691943,37.0916667662243
1755220,-3.33738347070653,36.962500104177
1692805,-3.14892712504375,37.070833433636
1647161,-3.18358605034899,37.1500000974715
1750392,-3.46291438956236,36.9708334372123
1695264,-2.85111075370911,37.0666667671184
1652030,-2.84348116718634,37.1416667644362
1673609,-3.04582435497564,37.1041667657773
1692868,-2.81993478551753,37.070833433636
1704875,-2.83482253371841,37.0500001010477
1707139,-3.55507939296872,37.0458334345301
1651989,-3.05778761851341,37.1416667644362
1733647,-3.10425332533212,37.0000001028359
1719316,-2.68253982959541,37.0250001019418
1702399,-3.22132873696968,37.0541667675654
1702493,-2.73055911088773,37.0541667675654
1678340,-3.42682842645604,37.0958334327419
1721568,-3.46519200624078,37.0208334354241
1671274,-2.69593800757166,37.1083334322949
1719248,-3.03742830829925,37.0250001019418
1695132,-3.5403901685912,37.0666667671184
1649595,-3.01613786976264,37.1458334309538
1719164,-3.47581995846281,37.0250001019418
1747992,-3.45267294114854,36.9750001037299
