"id","nie_malla_modi_id","ano","scd","scod","scmd","scmc"
139579,1702513,2014,8,125,125,0.00
139580,1707317,2001,0,0,0,0.00
139581,1707317,2002,0,0,0,0.00
139582,1707317,2003,0,0,0,0.00
139583,1707317,2004,0,0,0,0.00
139584,1707317,2005,0,0,0,0.00
139585,1707317,2006,0,0,0,0.00
139586,1707317,2007,0,0,0,0.00
139587,1707317,2008,0,0,0,0.00
139588,1707317,2009,8,88,88,1.00
139589,1707317,2010,0,0,0,0.00
139590,1707317,2011,0,0,0,0.00
139591,1707317,2012,0,0,0,0.00
139592,1707317,2013,0,0,0,0.00
139593,1707317,2014,0,0,0,0.00
139594,1714523,2001,0,0,0,0.00
139595,1714523,2002,0,0,0,0.00
139596,1714523,2003,0,0,0,0.00
139597,1714523,2004,0,0,0,0.00
139598,1714523,2005,0,0,0,0.00
139599,1714523,2006,0,0,0,0.00
139600,1714523,2007,0,0,0,0.00
139601,1714523,2008,0,0,0,0.00
139602,1714523,2009,0,0,0,0.00
139603,1714523,2010,0,0,0,0.00
139604,1714523,2011,0,0,0,0.00
139605,1714523,2012,0,0,0,0.00
139606,1714523,2013,0,0,0,0.00
139607,1714523,2014,0,0,0,0.00
139608,1716925,2001,0,0,0,0.00
139609,1716925,2002,0,0,0,0.00
139610,1716925,2003,0,0,0,0.00
139611,1716925,2004,0,0,0,0.00
139612,1716925,2005,0,0,0,0.00
139613,1716925,2006,0,0,0,0.00
139614,1716925,2007,0,0,0,0.00
139615,1716925,2008,0,0,0,0.00
139616,1716925,2009,0,0,0,0.00
139617,1716925,2010,0,0,0,0.00
139618,1716925,2011,0,0,0,0.00
139619,1716925,2012,0,0,0,0.00
139620,1716925,2013,0,0,0,0.00
139621,1716925,2014,0,0,0,0.00
139622,1719327,2001,0,0,0,0.00
139623,1719327,2002,0,0,0,0.00
139624,1719327,2003,0,0,0,0.00
139625,1719327,2004,0,0,0,0.00
139626,1719327,2005,0,0,0,0.00
139627,1719327,2006,0,0,0,0.00
139628,1719327,2007,0,0,0,0.00
139629,1719327,2008,0,0,0,0.00
139630,1719327,2009,0,0,0,0.00
139631,1719327,2010,0,0,0,0.00
139632,1719327,2011,0,0,0,0.00
139633,1719327,2012,0,0,0,0.00
139634,1719327,2013,0,0,0,0.00
139635,1719327,2014,0,0,0,0.00
139636,1726533,2001,0,0,0,0.00
139637,1726533,2002,8,96,96,1.00
139638,1726533,2003,0,0,0,0.00
139639,1726533,2004,0,0,0,0.00
139640,1726533,2005,0,0,0,0.00
139641,1726533,2006,0,0,0,0.00
139642,1726533,2007,0,0,0,0.00
139643,1726533,2008,0,0,0,0.00
139644,1726533,2009,0,0,0,0.00
139645,1726533,2010,0,0,0,0.00
139646,1726533,2011,0,0,0,0.00
139647,1726533,2012,0,0,0,0.00
139648,1726533,2013,8,88,88,1.00
139649,1726533,2014,0,0,0,0.00
139650,1728935,2001,0,0,0,0.00
139651,1728935,2002,8,96,96,1.00
139652,1728935,2003,0,0,0,0.00
139653,1728935,2004,0,0,0,0.00
139654,1728935,2005,0,0,0,0.00
139655,1728935,2006,0,0,0,0.00
139656,1728935,2007,0,0,0,0.00
139657,1728935,2008,0,0,0,0.00
139658,1728935,2009,0,0,0,0.00
139659,1728935,2010,0,0,0,0.00
139660,1728935,2011,0,0,0,0.00
139661,1728935,2012,0,0,0,0.00
139662,1728935,2013,0,0,0,0.00
139663,1728935,2014,0,0,0,0.00
139664,1731337,2001,0,0,0,0.00
139665,1731337,2002,8,96,96,1.00
139666,1731337,2003,0,0,0,0.00
139667,1731337,2004,0,0,0,0.00
139668,1731337,2005,0,0,0,0.00
139669,1731337,2006,0,0,0,0.00
139670,1731337,2007,0,0,0,0.00
139671,1731337,2008,0,0,0,0.00
139672,1731337,2009,0,0,0,0.00
139673,1731337,2010,0,0,0,0.00
139674,1731337,2011,0,0,0,0.00
139675,1731337,2012,0,0,0,0.00
139676,1731337,2013,0,0,0,0.00
139677,1731337,2014,0,0,0,0.00
139678,1738543,2001,0,0,0,0.00
139679,1738543,2002,8,96,96,1.00
139680,1738543,2003,0,0,0,0.00
139681,1738543,2004,0,0,0,0.00
139682,1738543,2005,0,0,0,0.00
139683,1738543,2006,0,0,0,0.00
139684,1738543,2007,0,0,0,0.00
139685,1738543,2008,0,0,0,0.00
139686,1738543,2009,0,0,0,0.00
139687,1738543,2010,8,157,157,1.00
139688,1738543,2011,0,0,0,0.00
139689,1738543,2012,0,0,0,0.00
139690,1738543,2013,0,0,0,0.00
139691,1738543,2014,0,0,0,0.00
139692,1740945,2001,0,0,0,0.00
139693,1740945,2002,8,96,96,1.00
139694,1740945,2003,8,64,64,1.00
139695,1740945,2004,0,0,0,0.00
139696,1740945,2005,0,0,0,0.00
139697,1740945,2006,0,0,0,0.00
139698,1740945,2007,0,0,0,0.00
139699,1740945,2008,0,0,0,0.00
139700,1740945,2009,8,101,101,1.00
139701,1740945,2010,8,157,157,1.00
139702,1740945,2011,0,0,0,0.00
139703,1740945,2012,0,0,0,0.00
139704,1740945,2013,0,0,0,0.00
139705,1740945,2014,0,0,0,0.00
139706,1685697,2001,0,0,0,0.00
139707,1685697,2002,0,0,0,0.00
139708,1685697,2003,0,0,0,0.00
139709,1685697,2004,0,0,0,0.00
139710,1685697,2005,0,0,0,0.00
139711,1685697,2006,0,0,0,0.00
139712,1685697,2007,0,0,0,0.00
139713,1685697,2008,8,157,157,1.00
139714,1685697,2009,0,0,0,0.00
139715,1685697,2010,0,0,0,0.00
139716,1685697,2011,0,0,0,0.00
139717,1685697,2012,0,0,0,0.00
139718,1685697,2013,0,0,0,0.00
139719,1685697,2014,0,0,0,0.00
139720,1697707,2001,0,0,0,0.00
139721,1697707,2002,0,0,0,0.00
139722,1697707,2003,0,0,0,0.00
139723,1697707,2004,0,0,0,0.00
139724,1697707,2005,0,0,0,0.00
139725,1697707,2006,0,0,0,0.00
139726,1697707,2007,0,0,0,0.00
139727,1697707,2008,0,0,0,0.00
139728,1697707,2009,8,88,88,1.00
139729,1697707,2010,0,0,0,0.00
139730,1697707,2011,0,0,0,0.00
139731,1697707,2012,8,117,117,1.00
139732,1697707,2013,0,0,0,0.00
139733,1697707,2014,8,125,125,0.00
139734,1707315,2001,0,0,0,0.00
139735,1707315,2002,0,0,0,0.00
139736,1707315,2003,0,0,0,0.00
139737,1707315,2004,0,0,0,0.00
139738,1707315,2005,0,0,0,0.00
139739,1707315,2006,0,0,0,0.00
139740,1707315,2007,0,0,0,0.00
139741,1707315,2008,0,0,0,0.00
139742,1707315,2009,8,88,88,1.00
139743,1707315,2010,0,0,0,0.00
139744,1707315,2011,0,0,0,0.00
139745,1707315,2012,0,0,0,0.00
139746,1707315,2013,0,0,0,0.00
139747,1707315,2014,8,125,125,0.00
139748,1709717,2001,0,0,0,0.00
139749,1709717,2002,0,0,0,0.00
139750,1709717,2003,0,0,0,0.00
139751,1709717,2004,0,0,0,0.00
139752,1709717,2005,0,0,0,0.00
139753,1709717,2006,0,0,0,0.00
139754,1709717,2007,0,0,0,0.00
139755,1709717,2008,0,0,0,0.00
139756,1709717,2009,0,0,0,0.00
139757,1709717,2010,0,0,0,0.00
139758,1709717,2011,0,0,0,0.00
139759,1709717,2012,0,0,0,0.00
139760,1709717,2013,0,0,0,0.00
139761,1709717,2014,0,0,0,0.00
139762,1714520,2001,0,0,0,0.00
139763,1714520,2002,0,0,0,0.00
139764,1714520,2003,0,0,0,0.00
139765,1714520,2004,0,0,0,0.00
139766,1714520,2005,0,0,0,0.00
139767,1714520,2006,0,0,0,0.00
139768,1714520,2007,0,0,0,0.00
139769,1714520,2008,0,0,0,0.00
139770,1714520,2009,8,88,88,1.00
139771,1714520,2010,0,0,0,0.00
139772,1714520,2011,0,0,0,0.00
139773,1714520,2012,0,0,0,0.00
139774,1714520,2013,0,0,0,0.00
139775,1714520,2014,0,0,0,0.00
139776,1719325,2001,0,0,0,0.00
139777,1719325,2002,0,0,0,0.00
139778,1719325,2003,0,0,0,0.00
139779,1719325,2004,0,0,0,0.00
139780,1719325,2005,0,0,0,0.00
139781,1719325,2006,0,0,0,0.00
139782,1719325,2007,0,0,0,0.00
139783,1719325,2008,0,0,0,0.00
139784,1719325,2009,8,88,88,1.00
139785,1719325,2010,0,0,0,0.00
139786,1719325,2011,0,0,0,0.00
139787,1719325,2012,0,0,0,0.00
139788,1719325,2013,0,0,0,0.00
139789,1719325,2014,0,0,0,0.00
139790,1721727,2001,0,0,0,0.00
139791,1721727,2002,0,0,0,0.00
139792,1721727,2003,0,0,0,0.00
139793,1721727,2004,0,0,0,0.00
139794,1721727,2005,0,0,0,0.00
139795,1721727,2006,0,0,0,0.00
139796,1721727,2007,0,0,0,0.00
139797,1721727,2008,0,0,0,0.00
139798,1721727,2009,8,88,88,1.00
139799,1721727,2010,0,0,0,0.00
139800,1721727,2011,0,0,0,0.00
139801,1721727,2012,0,0,0,0.00
139802,1721727,2013,0,0,0,0.00
139803,1721727,2014,0,0,0,0.00
139804,1724128,2001,0,0,0,0.00
139805,1724128,2002,0,0,0,0.00
139806,1724128,2003,0,0,0,0.00
139807,1724128,2004,0,0,0,0.00
139808,1724128,2005,0,0,0,0.00
139809,1724128,2006,0,0,0,0.00
139810,1724128,2007,0,0,0,0.00
139811,1724128,2008,0,0,0,0.00
139812,1724128,2009,0,0,0,0.00
139813,1724128,2010,0,0,0,0.00
139814,1724128,2011,0,0,0,0.00
139815,1724128,2012,0,0,0,0.00
139816,1724128,2013,0,0,0,0.00
139817,1724128,2014,0,0,0,0.00
139818,1726530,2001,0,0,0,0.00
139819,1726530,2002,0,0,0,0.00
139820,1726530,2003,0,0,0,0.00
139821,1726530,2004,0,0,0,0.00
139822,1726530,2005,0,0,0,0.00
139823,1726530,2006,0,0,0,0.00
139824,1726530,2007,0,0,0,0.00
139825,1726530,2008,0,0,0,0.00
139826,1726530,2009,0,0,0,0.00
139827,1726530,2010,0,0,0,0.00
139828,1726530,2011,0,0,0,0.00
139829,1726530,2012,0,0,0,0.00
139830,1726530,2013,0,0,0,0.00
139831,1726530,2014,0,0,0,0.00
139832,1688099,2001,0,0,0,0.00
139833,1688099,2002,0,0,0,0.00
139834,1688099,2003,0,0,0,0.00
139835,1688099,2004,0,0,0,0.00
139836,1688099,2005,0,0,0,0.00
139837,1688099,2006,0,0,0,0.00
139838,1688099,2007,0,0,0,0.00
139839,1688099,2008,8,157,157,1.00
139840,1688099,2009,0,0,0,0.00
139841,1688099,2010,0,0,0,0.00
139842,1688099,2011,0,0,0,0.00
139843,1688099,2012,0,0,0,0.00
139844,1688099,2013,0,0,0,0.00
139845,1688099,2014,0,0,0,0.00
139846,1695305,2001,0,0,0,0.00
139847,1695305,2002,0,0,0,0.00
139848,1695305,2003,0,0,0,0.00
139849,1695305,2004,0,0,0,0.00
139850,1695305,2005,0,0,0,0.00
139851,1695305,2006,0,0,0,0.00
139852,1695305,2007,0,0,0,0.00
139853,1695305,2008,0,0,0,0.00
139854,1695305,2009,0,0,0,0.00
139855,1695305,2010,0,0,0,0.00
139856,1695305,2011,0,0,0,0.00
139857,1695305,2012,8,117,117,1.00
139858,1695305,2013,0,0,0,0.00
139859,1695305,2014,8,125,125,0.00
139860,1700109,2001,0,0,0,0.00
139861,1700109,2002,0,0,0,0.00
139862,1700109,2003,0,0,0,0.00
139863,1700109,2004,0,0,0,0.00
139864,1700109,2005,0,0,0,0.00
139865,1700109,2006,0,0,0,0.00
139866,1700109,2007,0,0,0,0.00
139867,1700109,2008,0,0,0,0.00
139868,1700109,2009,8,88,88,1.00
139869,1700109,2010,0,0,0,0.00
139870,1700109,2011,0,0,0,0.00
139871,1700109,2012,0,0,0,0.00
139872,1700109,2013,0,0,0,0.00
139873,1700109,2014,8,125,125,0.00
139874,1702511,2001,0,0,0,0.00
139875,1702511,2002,0,0,0,0.00
139876,1702511,2003,0,0,0,0.00
139877,1702511,2004,0,0,0,0.00
139878,1702511,2005,0,0,0,0.00
139879,1702511,2006,0,0,0,0.00
139880,1702511,2007,0,0,0,0.00
139881,1702511,2008,0,0,0,0.00
139882,1702511,2009,8,88,88,1.00
139883,1702511,2010,0,0,0,0.00
139884,1702511,2011,0,0,0,0.00
139885,1702511,2012,0,0,0,0.00
139886,1702511,2013,0,0,0,0.00
139887,1702511,2014,8,125,125,0.00
139888,1704913,2001,0,0,0,0.00
139889,1704913,2002,0,0,0,0.00
139890,1704913,2003,0,0,0,0.00
139891,1704913,2004,0,0,0,0.00
139892,1704913,2005,0,0,0,0.00
139893,1704913,2006,0,0,0,0.00
139894,1704913,2007,0,0,0,0.00
139895,1704913,2008,0,0,0,0.00
139896,1704913,2009,8,88,88,1.00
139897,1704913,2010,0,0,0,0.00
139898,1704913,2011,0,0,0,0.00
139899,1704913,2012,0,0,0,0.00
139900,1704913,2013,0,0,0,0.00
139901,1704913,2014,8,125,125,0.00
139902,1712119,2001,0,0,0,0.00
139903,1712119,2002,0,0,0,0.00
139904,1712119,2003,0,0,0,0.00
139905,1712119,2004,0,0,0,0.00
139906,1712119,2005,0,0,0,0.00
139907,1712119,2006,0,0,0,0.00
139908,1712119,2007,0,0,0,0.00
139909,1712119,2008,0,0,0,0.00
139910,1712119,2009,0,0,0,0.00
139911,1712119,2010,0,0,0,0.00
139912,1712119,2011,0,0,0,0.00
139913,1712119,2012,0,0,0,0.00
139914,1712119,2013,0,0,0,0.00
139915,1712119,2014,0,0,0,0.00
139916,1714521,2001,0,0,0,0.00
139917,1714521,2002,0,0,0,0.00
139918,1714521,2003,0,0,0,0.00
139919,1714521,2004,0,0,0,0.00
139920,1714521,2005,0,0,0,0.00
139921,1714521,2006,0,0,0,0.00
139922,1714521,2007,0,0,0,0.00
139923,1714521,2008,0,0,0,0.00
139924,1714521,2009,8,88,88,1.00
139925,1714521,2010,0,0,0,0.00
139926,1714521,2011,0,0,0,0.00
139927,1714521,2012,0,0,0,0.00
139928,1714521,2013,0,0,0,0.00
139929,1714521,2014,0,0,0,0.00
139930,1716922,2001,0,0,0,0.00
139931,1716922,2002,0,0,0,0.00
139932,1716922,2003,0,0,0,0.00
139933,1716922,2004,0,0,0,0.00
139934,1716922,2005,0,0,0,0.00
139935,1716922,2006,0,0,0,0.00
139936,1716922,2007,0,0,0,0.00
139937,1716922,2008,0,0,0,0.00
139938,1716922,2009,8,88,88,1.00
139939,1716922,2010,0,0,0,0.00
139940,1716922,2011,0,0,0,0.00
139941,1716922,2012,0,0,0,0.00
139942,1716922,2013,0,0,0,0.00
139943,1716922,2014,0,0,0,0.00
139944,1716923,2001,0,0,0,0.00
139945,1716923,2002,0,0,0,0.00
139946,1716923,2003,0,0,0,0.00
139947,1716923,2004,0,0,0,0.00
139948,1716923,2005,0,0,0,0.00
139949,1716923,2006,0,0,0,0.00
139950,1716923,2007,0,0,0,0.00
139951,1716923,2008,0,0,0,0.00
139952,1716923,2009,8,88,88,1.00
139953,1716923,2010,0,0,0,0.00
139954,1716923,2011,0,0,0,0.00
139955,1716923,2012,0,0,0,0.00
139956,1716923,2013,0,0,0,0.00
139957,1716923,2014,0,0,0,0.00
139958,1719324,2001,0,0,0,0.00
139959,1719324,2002,0,0,0,0.00
139960,1719324,2003,0,0,0,0.00
139961,1719324,2004,0,0,0,0.00
139962,1719324,2005,0,0,0,0.00
139963,1719324,2006,0,0,0,0.00
139964,1719324,2007,0,0,0,0.00
139965,1719324,2008,0,0,0,0.00
139966,1719324,2009,8,88,88,1.00
139967,1719324,2010,0,0,0,0.00
139968,1719324,2011,0,0,0,0.00
139969,1719324,2012,0,0,0,0.00
139970,1719324,2013,0,0,0,0.00
139971,1719324,2014,0,0,0,0.00
139972,1721726,2001,0,0,0,0.00
139973,1721726,2002,0,0,0,0.00
139974,1721726,2003,0,0,0,0.00
139975,1721726,2004,0,0,0,0.00
139976,1721726,2005,0,0,0,0.00
139977,1721726,2006,0,0,0,0.00
139978,1721726,2007,0,0,0,0.00
139979,1721726,2008,0,0,0,0.00
139980,1721726,2009,8,88,88,1.00
139981,1721726,2010,0,0,0,0.00
139982,1721726,2011,0,0,0,0.00
139983,1721726,2012,0,0,0,0.00
139984,1721726,2013,0,0,0,0.00
139985,1721726,2014,0,0,0,0.00
139986,1724129,2001,0,0,0,0.00
139987,1724129,2002,0,0,0,0.00
139988,1724129,2003,0,0,0,0.00
139989,1724129,2004,0,0,0,0.00
139990,1724129,2005,0,0,0,0.00
139991,1724129,2006,0,0,0,0.00
139992,1724129,2007,0,0,0,0.00
139993,1724129,2008,0,0,0,0.00
139994,1724129,2009,0,0,0,0.00
139995,1724129,2010,0,0,0,0.00
139996,1724129,2011,0,0,0,0.00
139997,1724129,2012,0,0,0,0.00
139998,1724129,2013,0,0,0,0.00
139999,1724129,2014,0,0,0,0.00
140000,1726531,2001,0,0,0,0.00
140001,1726531,2002,0,0,0,0.00
140002,1726531,2003,0,0,0,0.00
140003,1726531,2004,0,0,0,0.00
140004,1726531,2005,0,0,0,0.00
140005,1726531,2006,0,0,0,0.00
140006,1726531,2007,0,0,0,0.00
140007,1726531,2008,0,0,0,0.00
140008,1726531,2009,0,0,0,0.00
140009,1726531,2010,0,0,0,0.00
140010,1726531,2011,0,0,0,0.00
140011,1726531,2012,0,0,0,0.00
140012,1726531,2013,0,0,0,0.00
140013,1726531,2014,0,0,0,0.00
140014,1728932,2001,0,0,0,0.00
140015,1728932,2002,0,0,0,0.00
140016,1728932,2003,0,0,0,0.00
140017,1728932,2004,0,0,0,0.00
140018,1728932,2005,0,0,0,0.00
140019,1728932,2006,0,0,0,0.00
140020,1728932,2007,0,0,0,0.00
140021,1728932,2008,0,0,0,0.00
140022,1728932,2009,8,88,88,1.00
140023,1728932,2010,0,0,0,0.00
140024,1728932,2011,0,0,0,0.00
140025,1728932,2012,0,0,0,0.00
140026,1728932,2013,0,0,0,0.00
140027,1728932,2014,0,0,0,0.00
140028,1731334,2001,0,0,0,0.00
140029,1731334,2002,0,0,0,0.00
140030,1731334,2003,0,0,0,0.00
140031,1731334,2004,0,0,0,0.00
140032,1731334,2005,0,0,0,0.00
140033,1731334,2006,0,0,0,0.00
140034,1731334,2007,0,0,0,0.00
140035,1731334,2008,0,0,0,0.00
140036,1731334,2009,8,88,88,1.00
140037,1731334,2010,0,0,0,0.00
140038,1731334,2011,0,0,0,0.00
140039,1731334,2012,0,0,0,0.00
140040,1731334,2013,0,0,0,0.00
140041,1731334,2014,0,0,0,0.00
140042,1733736,2001,0,0,0,0.00
140043,1733736,2002,0,0,0,0.00
140044,1733736,2003,0,0,0,0.00
140045,1733736,2004,0,0,0,0.00
140046,1733736,2005,0,0,0,0.00
140047,1733736,2006,0,0,0,0.00
140048,1733736,2007,0,0,0,0.00
140049,1733736,2008,0,0,0,0.00
140050,1733736,2009,8,88,88,1.00
140051,1733736,2010,0,0,0,0.00
140052,1733736,2011,0,0,0,0.00
140053,1733736,2012,0,0,0,0.00
140054,1733736,2013,0,0,0,0.00
140055,1733736,2014,0,0,0,0.00
140056,1676088,2001,0,0,0,0.00
140057,1676088,2002,0,0,0,0.00
140058,1676088,2003,8,24,24,1.00
140059,1676088,2004,0,0,0,0.00
140060,1676088,2005,0,0,0,0.00
140061,1676088,2006,0,0,0,0.00
140062,1676088,2007,0,0,0,0.00
140063,1676088,2008,8,157,157,1.00
140064,1676088,2009,0,0,0,0.00
140065,1676088,2010,8,141,141,1.00
140066,1676088,2011,0,0,0,0.00
140067,1676088,2012,0,0,0,0.00
140068,1676088,2013,0,0,0,0.00
140069,1676088,2014,0,0,0,0.00
140070,1678490,2001,0,0,0,0.00
140071,1678490,2002,0,0,0,0.00
140072,1678490,2003,0,0,0,0.00
140073,1678490,2004,0,0,0,0.00
140074,1678490,2005,0,0,0,0.00
140075,1678490,2006,0,0,0,0.00
140076,1678490,2007,0,0,0,0.00
140077,1678490,2008,8,157,157,1.00
140078,1678490,2009,0,0,0,0.00
140079,1678490,2010,0,0,0,0.00
140080,1678490,2011,0,0,0,0.00
140081,1678490,2012,8,101,101,1.00
140082,1678490,2013,0,0,0,0.00
140083,1678490,2014,0,0,0,0.00
140084,1688098,2001,0,0,0,0.00
140085,1688098,2002,0,0,0,0.00
140086,1688098,2003,0,0,0,0.00
140087,1688098,2004,0,0,0,0.00
140088,1688098,2005,0,0,0,0.00
140089,1688098,2006,0,0,0,0.00
140090,1688098,2007,0,0,0,0.00
140091,1688098,2008,8,157,157,1.00
140092,1688098,2009,0,0,0,0.00
140093,1688098,2010,0,0,0,0.00
140094,1688098,2011,0,0,0,0.00
140095,1688098,2012,16,117,125,1.00
140096,1688098,2013,0,0,0,0.00
140097,1688098,2014,0,0,0,0.00
140098,1690500,2001,0,0,0,0.00
140099,1690500,2002,0,0,0,0.00
140100,1690500,2003,0,0,0,0.00
140101,1690500,2004,0,0,0,0.00
140102,1690500,2005,0,0,0,0.00
140103,1690500,2006,0,0,0,0.00
140104,1690500,2007,0,0,0,0.00
140105,1690500,2008,8,157,157,1.00
140106,1690500,2009,0,0,0,0.00
140107,1690500,2010,0,0,0,0.00
140108,1690500,2011,0,0,0,0.00
140109,1690500,2012,8,117,117,1.00
140110,1690500,2013,0,0,0,0.00
140111,1690500,2014,8,125,125,0.00
140112,1702510,2001,0,0,0,0.00
140113,1702510,2002,0,0,0,0.00
140114,1702510,2003,0,0,0,0.00
140115,1702510,2004,0,0,0,0.00
140116,1702510,2005,0,0,0,0.00
140117,1702510,2006,0,0,0,0.00
140118,1702510,2007,0,0,0,0.00
140119,1702510,2008,0,0,0,0.00
140120,1702510,2009,8,88,88,1.00
140121,1702510,2010,8,141,141,1.00
140122,1702510,2011,0,0,0,0.00
140123,1702510,2012,0,0,0,0.00
140124,1702510,2013,0,0,0,0.00
140125,1702510,2014,8,125,125,0.00
140126,1707313,2001,0,0,0,0.00
140127,1707313,2002,0,0,0,0.00
140128,1707313,2003,0,0,0,0.00
140129,1707313,2004,8,157,157,1.00
140130,1707313,2005,0,0,0,0.00
140131,1707313,2006,0,0,0,0.00
140132,1707313,2007,0,0,0,0.00
140133,1707313,2008,8,109,109,1.00
140134,1707313,2009,0,0,0,0.00
140135,1707313,2010,0,0,0,0.00
140136,1707313,2011,0,0,0,0.00
140137,1707313,2012,0,0,0,0.00
140138,1707313,2013,0,0,0,0.00
140139,1707313,2014,0,0,0,0.00
140140,1712118,2001,0,0,0,0.00
140141,1712118,2002,0,0,0,0.00
140142,1712118,2003,0,0,0,0.00
140143,1712118,2004,0,0,0,0.00
140144,1712118,2005,0,0,0,0.00
140145,1712118,2006,0,0,0,0.00
140146,1712118,2007,0,0,0,0.00
140147,1712118,2008,0,0,0,0.00
140148,1712118,2009,0,0,0,0.00
140149,1712118,2010,0,0,0,0.00
140150,1712118,2011,0,0,0,0.00
140151,1712118,2012,0,0,0,0.00
140152,1712118,2013,0,0,0,0.00
140153,1712118,2014,0,0,0,0.00
140154,1716921,2001,0,0,0,0.00
140155,1716921,2002,0,0,0,0.00
140156,1716921,2003,0,0,0,0.00
140157,1716921,2004,0,0,0,0.00
140158,1716921,2005,0,0,0,0.00
140159,1716921,2006,0,0,0,0.00
140160,1716921,2007,0,0,0,0.00
140161,1716921,2008,0,0,0,0.00
140162,1716921,2009,8,88,88,1.00
140163,1716921,2010,0,0,0,0.00
140164,1716921,2011,0,0,0,0.00
140165,1716921,2012,0,0,0,0.00
140166,1716921,2013,0,0,0,0.00
140167,1716921,2014,0,0,0,0.00
140168,1719323,2001,0,0,0,0.00
140169,1719323,2002,0,0,0,0.00
140170,1719323,2003,0,0,0,0.00
140171,1719323,2004,0,0,0,0.00
140172,1719323,2005,0,0,0,0.00
140173,1719323,2006,0,0,0,0.00
140174,1719323,2007,0,0,0,0.00
140175,1719323,2008,0,0,0,0.00
