"sen.slope","sen.slope.pct","p.value","S","varS","miss","tau","nie_malla_modi_id"
0,0,0.29627,-19,297,0,-0.209,"1606328"
-1.778,-23.93,0.02406,-39,283.67,0,-0.429,"1606329"
0,0,0.19459,-23,287.67,0,-0.253,"1606330"
-0.8,-1.73,0.53903,-12,320.67,0,-0.132,"1608708"
0,0,0.91193,3,327,0,0.033,"1608709"
0,0,0.91193,3,327,0,0.033,"1608710"
0,0,0.95579,-2,325.33,0,-0.022,"1608711"
0,0,1,1,321.67,0,0.011,"1608712"
0.889,2.07,0.61816,10,326,0,0.11,"1608713"
0.615,1.96,0.42973,15,314.33,0,0.165,"1608714"
0,0,0.86612,-4,316.67,0,-0.044,"1608715"
0,0,0.81806,5,302.33,0,0.055,"1608716"
0,0,0.77689,6,311.33,0,0.066,"1608717"
0,0,0.73341,7,310.33,0,0.077,"1608718"
0,0,1,1,309,0,0.011,"1608719"
0,0,0.95519,2,316.67,0,0.022,"1608720"
0,0,1,0,300.67,0,0,"1608721"
0,0,0.95381,2,298,0,0.022,"1608723"
0,0,0.65251,9,315.67,0,0.099,"1608724"
0,0,0.8215,5,314.33,0,0.055,"1608725"
0,0,0.91075,3,318.33,0,0.033,"1608726"
0,0,0.95401,-2,300.67,0,-0.022,"1608727"
0,0,1,0,312.67,0,0,"1608728"
0,0,0.73505,-7,314.33,0,-0.077,"1608729"
-1.333,-12.28,0.20876,-23,306.33,0,-0.253,"1608730"
-1.143,-13.33,0.13138,-27,297,0,-0.297,"1608731"
0,0,0.3455,-17,287.67,0,-0.187,"1608732"
0,0,0.91157,-3,324.33,0,-0.033,"1611108"
0,0,1,1,324.33,0,0.011,"1611110"
0,0,0.78052,6,322,0,0.066,"1611111"
0,0,0.9099,3,312.33,0,0.033,"1611112"
0,0,0.91103,3,320.33,0,0.033,"1611113"
0,0,0.95583,2,326,0,0.022,"1611114"
0.889,1.67,0.69941,8,328.67,0,0.088,"1611115"
0,0,0.69526,8,319.33,0,0.088,"1611116"
0,0,0.77963,6,319.33,0,0.066,"1611117"
0.615,2.2,0.53818,12,319.33,0,0.132,"1611118"
0,0,0.53301,12,311.33,0,0.132,"1611119"
0,0,0.86354,-4,304.67,0,-0.044,"1611120"
0,0,0.82075,5,311.67,0,0.055,"1611121"
0.8,3.78,0.57753,11,322.33,0,0.121,"1611122"
0,0,0.95528,-2,318,0,-0.022,"1611123"
0,0,0.60373,10,300.67,0,0.11,"1611124"
0,0,0.52583,12,300.67,0,0.132,"1611125"
0,0,0.73665,7,318.33,0,0.077,"1611126"
0,0,0.90863,-3,303.67,0,-0.033,"1611127"
0,0,0.82075,-5,311.67,0,-0.055,"1611128"
0,0,1,-1,318.33,0,-0.011,"1611129"
0,0,1,0,316.67,0,0,"1611130"
0,0,0.82075,-5,311.67,0,-0.055,"1611131"
0,0,0.69031,-8,308.67,0,-0.088,"1611132"
0,0,0.4564,-14,304.67,0,-0.154,"1611133"
0,0,0.52306,-12,296.67,0,-0.132,"1611134"
0,0,0.77159,-6,296.67,0,-0.066,"1611135"
0,0,0.69282,8,314,0,0.088,"1613509"
0.8,1.97,0.54071,12,323.33,0,0.132,"1613510"
0,0,0.49714,13,312.33,0,0.143,"1613511"
0.8,1.39,0.58026,11,327,0,0.121,"1613512"
0,0,0.61451,10,319.33,0,0.11,"1613513"
0,0,0.61451,10,319.33,0,0.11,"1613514"
0,0,0.77689,6,311.33,0,0.066,"1613515"
0,0,0.91065,-3,317.67,0,-0.033,"1613516"
0,0,0.95556,-2,322,0,-0.022,"1613517"
0,0,0.78184,6,326,0,0.066,"1613518"
0,0,0.8215,5,314.33,0,0.055,"1613519"
0,0,0.46126,14,311.33,0,0.154,"1613520"
1,4.49,0.31556,19,321.67,0,0.209,"1613521"
0,0,0.53388,12,312.67,0,0.132,"1613522"
0,0,0.53648,12,316.67,0,0.132,"1613523"
0,0,0.72713,7,295.67,0,0.077,"1613524"
0,0,0.95537,2,319.33,0,0.022,"1613525"
0,0,1,0,316.67,0,0,"1613526"
0,0,0.91075,3,318.33,0,0.033,"1613527"
0,0,1,1,318.33,0,0.011,"1613528"
0,0,0.56607,11,303.67,0,0.121,"1613529"
0,0,0.955,-2,314,0,-0.022,"1613530"
0,0,0.82019,-5,309.67,0,-0.055,"1613531"
0,0,0.61303,-10,316.67,0,-0.11,"1613532"
0,0,0.69706,-8,323.33,0,-0.088,"1613533"
0,0,0.73665,7,318.33,0,0.077,"1613534"
0,0,1,-1,307.67,0,-0.011,"1613535"
0,0,0.3455,-17,287.67,0,-0.187,"1613536"
0,0,0.43112,-14,272.67,0,-0.154,"1613537"
0,0,0.40912,-15,287.67,0,-0.165,"1613538"
0,0,0.82351,5,321.67,0,0.055,"1615910"
0.615,1.58,0.69824,8,326,0,0.088,"1615911"
0,0,0.91139,3,323,0,0.033,"1615912"
0,0,1,1,327,0,0.011,"1615913"
0,0,0.86723,-4,322,0,-0.044,"1615914"
0,0,0.73745,7,320.33,0,0.077,"1615915"
0,0,0.65489,-9,320.33,0,-0.099,"1615916"
0,0,1,0,323.33,0,0,"1615917"
0,0,1,0,322.67,0,0,"1615918"
0,0,0.78074,-6,322.67,0,-0.066,"1615919"
0,0,0.91103,3,320.33,0,0.033,"1615920"
0,0,0.73745,7,320.33,0,0.077,"1615921"
1.143,3.77,0.2638,21,320.33,0,0.231,"1615922"
0,0,0.91065,3,317.67,0,0.033,"1615923"
0,0,0.61451,10,319.33,0,0.11,"1615924"
0,0,0.61451,10,319.33,0,0.11,"1615925"
0,0,0.82423,5,324.33,0,0.055,"1615926"
0,0,0.95519,2,316.67,0,0.022,"1615927"
-0.8,-2.46,0.65689,-9,324.33,0,-0.099,"1615928"
0,0,0.91103,-3,320.33,0,-0.033,"1615929"
0.8,3.04,0.46412,14,315.33,0,0.154,"1615930"
0,0,0.91018,3,314.33,0,0.033,"1615931"
0,0,1,1,324.33,0,0.011,"1615932"
0,0,0.82243,-5,317.67,0,-0.055,"1615933"
0,0,1,0,322,0,0,"1615934"
0,0,0.60533,10,303.33,0,0.11,"1615935"
0,0,1,0,314,0,0,"1615936"
0,0,0.95431,2,304.67,0,0.022,"1615937"
0,0,0.56776,-11,306.33,0,-0.121,"1615938"
0,0,0.4025,-15,279.67,0,-0.165,"1615939"
-0.8,-6.36,0.36477,-17,311.67,0,-0.187,"1615940"
1.6,6.36,0.19619,24,316.67,0,0.264,"1618310"
1.6,5.96,0.34144,18,319.33,0,0.198,"1618311"
0.615,2.11,0.57714,11,321.67,0,0.121,"1618312"
0,0,0.49529,13,309.67,0,0.143,"1618313"
0,0,0.91166,-3,325,0,-0.033,"1618314"
0,0,1,-1,327,0,-0.011,"1618315"
0,0,0.955,2,314,0,0.022,"1618316"
0,0,0.91157,-3,324.33,0,-0.033,"1618317"
0,0,0.95556,-2,322,0,-0.022,"1618318"
0,0,0.9556,2,322.67,0,0.022,"1618319"
0,0,0.95583,2,326,0,0.022,"1618320"
0,0,0.82423,-5,324.33,0,-0.055,"1618321"
0,0,0.91157,-3,324.33,0,-0.033,"1618322"
0,0,0.82494,5,327,0,0.055,"1618323"
1,2.87,0.4032,16,322,0,0.176,"1618324"
0,0,0.68968,8,307.33,0,0.088,"1618325"
0,0,0.95583,2,326,0,0.022,"1618326"
0,0,0.91202,-3,327.67,0,-0.033,"1618327"
0,0,1,-1,318.33,0,-0.011,"1618328"
0,0,0.91157,-3,324.33,0,-0.033,"1618329"
-0.8,-2.03,0.65622,-9,323,0,-0.099,"1618330"
0,0,0.82351,-5,321.67,0,-0.055,"1618331"
0,0,0.78096,6,323.33,0,0.066,"1618332"
0,0,0.69587,8,320.67,0,0.088,"1618333"
0,0,0.95583,2,326,0,0.022,"1618334"
0,0,0.69526,-8,319.33,0,-0.088,"1618335"
-0.727,-2.23,0.46317,-14,314,0,-0.154,"1618336"
0,0,0.90999,-3,313,0,-0.033,"1618337"
0,0,0.91075,-3,318.33,0,-0.033,"1618338"
0,0,0.61077,-10,312.67,0,-0.11,"1618339"
0,0,0.64398,-9,299.67,0,-0.099,"1618340"
0.8,4.24,0.33942,18,316.67,0,0.198,"1620712"
1.6,5.49,0.31456,19,320.33,0,0.209,"1620713"
0.727,2.27,0.61816,10,326,0,0.11,"1620714"
0.889,2.47,0.61816,10,326,0,0.11,"1620715"
0,0,0.78184,-6,326,0,-0.066,"1620716"
0,0,0.86857,-4,328.67,0,-0.044,"1620717"
0,0,0.82315,-5,320.33,0,-0.055,"1620718"
0,0,0.86843,-4,328,0,-0.044,"1620719"
0,0,0.95556,-2,322,0,-0.022,"1620720"
0,0,0.8679,4,325.33,0,0.044,"1620721"
0,0,0.95583,2,326,0,0.022,"1620722"
0,0,1,0,314,0,0,"1620723"
0,0,0.86324,4,303.33,0,0.044,"1620724"
0.8,1.71,0.61816,10,326,0,0.11,"1620725"
0,0,0.73423,7,312.33,0,0.077,"1620726"
1.143,3.08,0.47152,14,326,0,0.154,"1620727"
0,0,0.91166,3,325,0,0.033,"1620728"
1,2.27,0.5052,13,324.33,0,0.143,"1620729"
0,0,0.91065,-3,317.67,0,-0.033,"1620730"
0,0,1,-1,312.33,0,-0.011,"1620731"
-0.615,-1.33,0.49896,-13,315,0,-0.143,"1620732"
0,0,1,1,320.33,0,0.011,"1620733"
0,0,0.69706,-8,323.33,0,-0.088,"1620734"
1.143,2.99,0.50695,13,327,0,0.143,"1620735"
1.143,2.99,0.31756,19,324.33,0,0.209,"1620736"
0,0,1,-1,318.33,0,-0.011,"1620737"
0,0,0.42678,-15,310.33,0,-0.165,"1620738"
0,0,0.77873,-6,316.67,0,-0.066,"1620739"
0,0,0.90999,-3,313,0,-0.033,"1620740"
0.727,2.05,0.39627,16,312.67,0,0.176,"1623115"
0,0,0.95583,-2,326,0,-0.022,"1623116"
-1.455,-2.5,0.43409,-15,320.33,0,-0.165,"1623117"
0,0,0.73849,-7,323,0,-0.077,"1623118"
0,0,0.78162,-6,325.33,0,-0.066,"1623119"
0,0,0.86723,-4,322,0,-0.044,"1623120"
0,0,1,0,325.33,0,0,"1623121"
0,0,0.95579,2,325.33,0,0.022,"1623122"
0,0,0.86723,4,322,0,0.044,"1623123"
0,0,0.78096,-6,323.33,0,-0.066,"1623124"
0.615,0.95,0.78249,6,328,0,0.066,"1623125"
0,0,0.82441,5,325,0,0.055,"1623126"
0,0,1,0,316.67,0,0,"1623127"
0.8,2.03,0.53987,12,322,0,0.132,"1623128"
1.455,4.11,0.29067,20,323.33,0,0.22,"1623129"
1.455,3.8,0.4697,14,323.33,0,0.154,"1623130"
0,0,0.86804,-4,326,0,-0.044,"1623131"
-0.8,-1.57,0.65689,-9,324.33,0,-0.099,"1623132"
0,0,0.69344,-8,315.33,0,-0.088,"1623133"
-2,-3.72,0.37626,-17,327,0,-0.187,"1623134"
0,0,0.57475,-11,317.67,0,-0.121,"1623135"
-1.143,-2.08,0.40417,-16,323.33,0,-0.176,"1623136"
0,0,0.69706,-8,323.33,0,-0.088,"1623137"
0,0,0.77873,6,316.67,0,0.066,"1623138"
1,3.24,0.54071,12,323.33,0,0.132,"1623139"
0,0,0.86556,4,314,0,0.044,"1623140"
0,0,0.90902,-3,306.33,0,-0.033,"1623141"
0,0,1,1,309,0,0.011,"1623142"
0,0,0.82494,-5,327,0,-0.055,"1625520"
-1.6,-2.06,0.6595,-9,329.67,0,-0.099,"1625521"
0,0,0.86542,-4,313.33,0,-0.044,"1625522"
0,0,0.95597,2,328,0,0.022,"1625523"
-1.6,-1.93,0.74106,-7,329.67,0,-0.077,"1625524"
-0.889,-1.02,0.61671,-10,323.33,0,-0.11,"1625525"
0,0,1,-1,327,0,-0.011,"1625526"
0,0,1,-1,326.33,0,-0.011,"1625527"
0,0,0.65556,-9,321.67,0,-0.099,"1625528"
0,0,0.82351,-5,321.67,0,-0.055,"1625529"
1.143,2.63,0.34445,18,323.33,0,0.198,"1625530"
0.889,2.25,0.65689,9,324.33,0,0.099,"1625531"
0.889,2.13,0.50564,13,325,0,0.143,"1625532"
0,0,0.77873,6,316.67,0,0.066,"1625533"
-1,-1.92,0.53987,-12,322,0,-0.132,"1625534"
0,0,0.95537,-2,319.33,0,-0.022,"1625535"
0,0,0.95565,-2,323.33,0,-0.022,"1625536"
-0.889,-1.59,0.69941,-8,328.67,0,-0.088,"1625537"
-1.455,-2.52,0.5436,-12,328,0,-0.132,"1625538"
0,0,0.8675,-4,323.33,0,-0.044,"1625539"
0,0,0.86612,4,316.67,0,0.044,"1625540"
0,0,0.95565,2,323.33,0,0.022,"1625541"
0,0,0.95431,2,304.67,0,0.022,"1625542"
0,0,0.64024,-9,293,0,-0.099,"1625543"
0,0,0.63238,-9,279.67,0,-0.099,"1625544"
-1,-1.17,0.6595,-9,329.67,0,-0.099,"1627925"
-0.8,-0.89,0.74106,-7,329.67,0,-0.077,"1627926"
-0.727,-0.78,0.74106,-7,329.67,0,-0.077,"1627927"
-1,-1.14,0.82546,-5,329,0,-0.055,"1627928"
0,0,0.82494,-5,327,0,-0.055,"1627929"
0,0,1,0,323.33,0,0,"1627930"
0,0,0.86668,4,319.33,0,0.044,"1627931"
0.727,1.72,0.53987,12,322,0,0.132,"1627932"
0,0,0.82494,5,327,0,0.055,"1627933"
1,2.08,0.65689,9,324.33,0,0.099,"1627934"
0.8,1.56,0.54071,12,323.33,0,0.132,"1627935"
-0.615,-1.2,0.53818,-12,319.33,0,-0.132,"1627936"
0,0,1,-1,316.33,0,-0.011,"1627937"
0,0,0.73745,-7,320.33,0,-0.077,"1627938"
0,0,0.82351,-5,321.67,0,-0.055,"1627939"
0,0,0.82423,-5,324.33,0,-0.055,"1627940"
-1,-1.97,0.54237,-12,326,0,-0.132,"1627941"
-0.8,-1.92,0.43216,-15,317.67,0,-0.165,"1627942"
0,0,1,-1,311.67,0,-0.011,"1627943"
0.667,2.65,0.43071,15,315.67,0,0.165,"1627944"
0,0,0.53125,12,308.67,0,0.132,"1627945"
0,0,0.90961,-3,310.33,0,-0.033,"1627946"
-0.667,-4.49,0.36375,-17,310.33,0,-0.187,"1627947"
0,0,0.39323,-16,308.67,0,-0.176,"1627948"
0,0,0.9557,-2,324,0,-0.022,"1630328"
-0.889,-0.92,0.6582,-9,327,0,-0.099,"1630329"
-1,-1.14,0.6582,-9,327,0,-0.099,"1630330"
-1.846,-2.56,0.47288,-14,328,0,-0.154,"1630331"
0,0,0.82494,-5,327,0,-0.055,"1630332"
0,0,1,1,324.33,0,0.011,"1630333"
0,0,1,1,315,0,0.011,"1630334"
0,0,0.91121,3,321.67,0,0.033,"1630335"
0,0,1,-1,327,0,-0.011,"1630336"
-1.6,-2.98,0.54071,-12,323.33,0,-0.132,"1630337"
-0.8,-1.46,0.46786,-14,320.67,0,-0.154,"1630338"
-1.231,-2.15,0.28362,-20,314,0,-0.22,"1630339"
0,0,0.82243,-5,317.67,0,-0.055,"1630340"
0,0,0.69526,8,319.33,0,0.088,"1630341"
0,0,0.78184,6,326,0,0.066,"1630342"
0,0,0.68839,8,304.67,0,0.088,"1630343"
0,0,0.68968,8,307.33,0,0.088,"1630344"
-1,-2.57,0.3384,-18,315.33,0,-0.198,"1630345"
0,0,0.9099,-3,312.33,0,-0.033,"1630346"
0,0,0.91121,3,321.67,0,0.033,"1630347"
-0.8,-3.11,0.61671,-10,323.33,0,-0.11,"1630348"
-1.333,-4.76,0.14124,-27,312.33,0,-0.297,"1630349"
-0.727,-0.64,0.69824,-8,326,0,-0.088,"1632730"
0,0,0.91193,3,327,0,0.033,"1632731"
-1,-1.09,0.54401,-12,328.67,0,-0.132,"1632732"
0,0,1,1,327,0,0.011,"1632733"
0,0,0.9099,3,312.33,0,0.033,"1632734"
0,0,0.95597,-2,328,0,-0.022,"1632735"
0,0,1,-1,327,0,-0.011,"1632736"
-1,-2.01,0.50433,-13,323,0,-0.143,"1632737"
-0.8,-1.47,0.57635,-11,320.33,0,-0.121,"1632738"
-0.615,-1.17,0.69824,-8,326,0,-0.088,"1632739"
-1,-1.75,0.57793,-11,323,0,-0.121,"1632740"
-1.333,-2.05,0.53818,-12,319.33,0,-0.132,"1632741"
-0.8,-1.27,0.54237,-12,326,0,-0.132,"1632742"
0,0,1,0,326,0,0,"1632743"
0,0,1,1,329.67,0,0.011,"1632744"
0,0,0.95556,-2,322,0,-0.022,"1632745"
0,0,0.69405,-8,316.67,0,-0.088,"1632746"
0,0,1,-1,324.33,0,-0.011,"1632747"
0,0,1,0,313.33,0,0,"1632748"
0,0,0.69405,-8,316.67,0,-0.088,"1632749"
0,0,0.86264,4,300.67,0,0.044,"1632750"
0,0,0.53125,-12,308.67,0,-0.132,"1632754"
0,0,0.60769,-10,307.33,0,-0.11,"1632755"
0,0,0.49106,-13,303.67,0,-0.143,"1632756"
-0.727,-11.57,0.05802,-33,285,0,-0.363,"1632775"
0,0,0.91103,-3,320.33,0,-0.033,"1635130"
0,0,0.91193,3,327,0,0.033,"1635131"
0,0,0.95537,-2,319.33,0,-0.022,"1635132"
-0.727,-0.71,0.82563,-5,329.67,0,-0.055,"1635133"
0,0,0.82494,5,327,0,0.055,"1635134"
0.615,0.76,0.49896,13,315,0,0.143,"1635135"
-0.8,-1.04,0.69795,-8,325.33,0,-0.088,"1635136"
0,0,0.91157,-3,324.33,0,-0.033,"1635137"
-1.143,-2.08,0.61816,-10,326,0,-0.11,"1635138"
-1,-1.8,0.61816,-10,326,0,-0.11,"1635139"
-1.143,-1.8,0.58065,-11,327.67,0,-0.121,"1635140"
-1,-1.48,0.47152,-14,326,0,-0.154,"1635141"
-0.8,-1.08,0.82563,-5,329.67,0,-0.055,"1635142"
-0.615,-0.8,0.78249,-6,328,0,-0.066,"1635143"
0,0,0.86857,-4,328.67,0,-0.044,"1635144"
0,0,0.73665,-7,318.33,0,-0.077,"1635145"
0,0,0.82494,-5,327,0,-0.055,"1635146"
-1.143,-1.2,0.54237,-12,326,0,-0.132,"1635147"
0,0,0.68644,-8,300.67,0,-0.088,"1635148"
0,0,0.73901,-7,324.33,0,-0.077,"1635149"
0,0,0.65556,9,321.67,0,0.099,"1635150"
0,0,0.61451,10,319.33,0,0.11,"1635151"
0,0,0.73559,-7,315.67,0,-0.077,"1635152"
0,0,0.77963,6,319.33,0,0.066,"1635154"
0,0,0.9548,-2,311.33,0,-0.022,"1635155"
0,0,0.81605,5,295.67,0,0.055,"1635156"
0,0,0.95519,-2,316.67,0,-0.022,"1635157"
0,0,0.81923,5,306.33,0,0.055,"1635158"
0,0,0.56349,-11,299.67,0,-0.121,"1635169"
0,0,0.60007,-10,294.67,0,-0.11,"1635170"
-1,-7.61,0.12758,-28,314,0,-0.308,"1635174"
-0.889,-7.07,0.15741,-26,312.67,0,-0.286,"1635175"
0,0,0.53301,-12,311.33,0,-0.132,"1635176"
-0.615,-3.85,0.30057,-19,302.33,0,-0.209,"1635177"
-1.333,-10.61,0.11196,-29,310.33,0,-0.319,"1635178"
-1.333,-10.61,0.08857,-31,310.33,0,-0.341,"1635180"
-1.143,-8.33,0.12758,-28,314,0,-0.308,"1635181"
-1.333,-10.61,0.12596,-28,311.33,0,-0.308,"1635184"
-1.778,-14.81,0.0397,-37,306.33,0,-0.407,"1635185"
0,0,0.10123,-27,251.67,0,-0.297,"1635208"
0,0,0.10123,-27,251.67,0,-0.297,"1635209"
0,0,0.04368,-33,251.67,0,-0.363,"1635210"
0,0,0.06121,-30,240,0,-0.33,"1635211"
0,0,0.06121,-30,240,0,-0.33,"1635212"
0,0,0.30669,-17,245,0,-0.187,"1635213"
0,0,0.8679,-4,325.33,0,-0.044,"1637531"
0,0,0.95565,-2,323.33,0,-0.022,"1637532"
0,0,1,1,327,0,0.011,"1637533"
0,0,1,0,328,0,0,"1637534"
0,0,0.82423,-5,324.33,0,-0.055,"1637535"
0,0,0.82351,5,321.67,0,0.055,"1637536"
0,0,0.95579,2,325.33,0,0.022,"1637537"
-1,-1.18,0.6595,-9,329.67,0,-0.099,"1637538"
-2.462,-3.45,0.3479,-18,328,0,-0.198,"1637539"
-3,-5.05,0.2041,-24,328,0,-0.264,"1637540"
-1.846,-2.91,0.3782,-17,329.67,0,-0.187,"1637541"
-1.231,-1.67,0.47333,-14,328.67,0,-0.154,"1637542"
-0.727,-0.89,0.74004,-7,327,0,-0.077,"1637543"
0,0,0.91166,-3,325,0,-0.033,"1637544"
0,0,1,-1,329.67,0,-0.011,"1637545"
-1.231,-1.4,0.50344,-13,321.67,0,-0.143,"1637546"
0,0,0.78184,-6,326,0,-0.066,"1637547"
-0.727,-0.79,0.42826,-15,312.33,0,-0.165,"1637548"
0,0,0.95565,2,323.33,0,0.022,"1637549"
1,1.61,0.40124,16,319.33,0,0.176,"1637550"
0.615,1.31,0.69824,8,326,0,0.088,"1637551"
0.727,1.74,0.50077,13,317.67,0,0.143,"1637552"
0,0,1,1,306.33,0,0.011,"1637553"
0.8,2.59,0.46412,14,315.33,0,0.154,"1637554"
0,0,0.53475,12,314,0,0.132,"1637555"
0,0,0.56521,11,302.33,0,0.121,"1637556"
0,0,0.73823,7,322.33,0,0.077,"1637557"
0,0,0.73745,7,320.33,0,0.077,"1637558"
0,0,0.95547,2,320.67,0,0.022,"1637559"
0,0,0.86442,4,308.67,0,0.044,"1637560"
0,0,0.61115,-10,313.33,0,-0.11,"1637566"
0,0,0.82187,-5,315.67,0,-0.055,"1637567"
0,0,0.77689,-6,311.33,0,-0.066,"1637571"
-1.333,-7.78,0.14167,-27,313,0,-0.297,"1637576"
-1.333,-6.86,0.08278,-32,319.33,0,-0.352,"1637577"
-1.6,-6.36,0.14673,-27,321,0,-0.297,"1637578"
-1.333,-5.19,0.15829,-26,314,0,-0.286,"1637579"
-1.778,-10.04,0.08342,-32,320.67,0,-0.352,"1637580"
-2,-10.29,0.0815,-32,316.67,0,-0.352,"1637584"
0,0,0.56776,-11,306.33,0,-0.121,"1637585"
-0.889,-3.79,0.28259,-20,312.67,0,-0.22,"1637586"
-1.333,-8.97,0.17584,-25,314.33,0,-0.275,"1637587"
0,0,0.8215,-5,314.33,0,-0.055,"1637594"
0,0,0.6735,-8,276,0,-0.088,"1637607"
0,0,0.10123,-27,251.67,0,-0.297,"1637608"
0,0,0.10123,-27,251.67,0,-0.297,"1637609"
0,0,0.19011,-21,233,0,-0.231,"1637610"
0,0,0.19011,-21,233,0,-0.231,"1637611"
0,0,0.52846,-11,251.67,0,-0.121,"1637612"
0,0,0.52846,-11,251.67,0,-0.121,"1637613"
0,0,0.80093,-5,251.67,0,-0.055,"1637614"
