"sen.slope";"sen.slope.pct";"p.value";"S";"varS";"miss";"tau";"nie_malla_modi_id"
0;0;0.95509;-2;315.33;0;-0.022;"1671224"
-1.778;-0.99;0.34345;-18;322;0;-0.198;"1671225"
-2;-1.12;0.16356;-26;322;0;-0.286;"1671226"
-1.778;-1;0.2004;-24;322.67;0;-0.264;"1671227"
-2.667;-1.59;0.1679;-26;328.67;0;-0.286;"1671228"
-2;-1.25;0.16443;-26;323.33;0;-0.286;"1671229"
0;0;0.91193;-3;327;0;-0.033;"1671230"
0;0;0.86723;-4;322;0;-0.044;"1671231"
-0.889;-0.54;0.74004;-7;327;0;-0.077;"1671232"
-1.778;-1.04;0.13241;-28;322;0;-0.308;"1671233"
-2;-1.2;0.2041;-24;328;0;-0.264;"1671234"
-2.182;-1.26;0.3479;-18;328;0;-0.198;"1671235"
-2.667;-1.55;0.09575;-31;324.33;0;-0.341;"1671236"
-3.2;-1.82;0.08599;-32;326;0;-0.352;"1671237"
-3.2;-1.83;0.00684;-49;315;0;-0.538;"1671238"
-3.333;-1.9;0.01944;-43;323;0;-0.473;"1671239"
0;0;0.95556;2;322;0;0.022;"1671240"
0;0;0.955;-2;314;0;-0.022;"1671241"
1.143;0.61;0.78334;6;330.67;0;0.066;"1671242"
-2;-1.09;0.66046;-9;331.67;0;-0.099;"1671243"
0.615;0.32;0.86896;4;330.67;0;0.044;"1671244"
-1.333;-0.73;0.7408;-7;329;0;-0.077;"1671245"
-2.462;-1.47;0.13601;-28;328;0;-0.308;"1671246"
-1.778;-1.08;0.2004;-24;322.67;0;-0.264;"1671247"
0;0;0.82387;-5;323;0;-0.055;"1671248"
-1.333;-0.82;0.5436;-12;328;0;-0.132;"1671249"
1.143;0.79;0.78334;6;330.67;0;0.066;"1671250"
0;0;1;-1;327;0;-0.011;"1671251"
-1.143;-0.8;0.78249;-6;328;0;-0.066;"1671252"
-1.143;-0.93;0.69795;-8;325.33;0;-0.088;"1671253"
-1.333;-0.99;0.31152;-19;316.33;0;-0.209;"1671254"
-1.6;-1.31;0.34593;-18;325.33;0;-0.198;"1671255"
-2.909;-2.7;0.24624;-22;328;0;-0.242;"1671256"
-2.909;-2.56;0.16747;-26;328;0;-0.286;"1671257"
-0.889;-0.78;0.74004;-7;327;0;-0.077;"1671258"
0;0;0.78118;-6;324;0;-0.066;"1671259"
-2.286;-2.02;0.28514;-20;316;0;-0.22;"1671260"
-2.667;-2.33;0.19947;-24;321.33;0;-0.264;"1671261"
-4;-3.63;0.09507;-31;323;0;-0.341;"1671262"
-4;-3.63;0.09507;-31;323;0;-0.341;"1671263"
-4;-4.59;0.1108;-29;308.33;0;-0.319;"1671264"
-1;-1.33;0.30004;-19;301.67;0;-0.209;"1671265"
-2;-2.02;0.2414;-22;321.33;0;-0.242;"1671266"
-2;-2.28;0.25777;-21;312.33;0;-0.231;"1671267"
-1.778;-2.3;0.24795;-21;299.67;0;-0.231;"1671268"
-1.778;-2.3;0.24795;-21;299.67;0;-0.231;"1671269"
-1.778;-2.3;0.24795;-21;299.67;0;-0.231;"1671270"
0;0;0.56985;-11;309.67;0;-0.121;"1671271"
0;0;0.32473;-18;298;0;-0.198;"1671272"
0;0;0.68511;-8;298;0;-0.088;"1671273"
0;0;0.26011;-20;284.67;0;-0.22;"1671274"
0;0;0.72924;-6;208.67;0;-0.066;"1671275"
0;0;0.3633;11;121;0;0.121;"1671276"
0;0;0.3633;11;121;0;0.121;"1671277"
0;0;1;-1;121;0;-0.011;"1671278"
0;NA;NA;0;0;0;0;"1671279"
0;NA;NA;0;0;0;0;"1671280"
0;0;0.32106;-9;65;0;-0.099;"1671281"
0;0;0.32106;-9;65;0;-0.099;"1671282"
-8;-14.62;0.0323;-36;267.33;0;-0.396;"1673508"
-8;-14.62;0.0323;-36;267.33;0;-0.396;"1673509"
-8;-14.62;0.0323;-36;267.33;0;-0.396;"1673510"
-14.9;-19.87;0.00089;-59;304.33;0;-0.648;"1673511"
-13.889;-21.39;0.00675;-47;288.33;0;-0.516;"1673512"
-1.333;-2.54;0.07612;-30;267.33;0;-0.33;"1673513"
-2.286;-4.22;0.06704;-31;268.33;0;-0.341;"1673514"
-1.333;-2.54;0.07612;-30;267.33;0;-0.33;"1673515"
0;0;0.82315;-5;320.33;0;-0.055;"1673517"
0;0;0.95537;-2;319.33;0;-0.022;"1673518"
-0.727;-0.48;0.61598;-10;322;0;-0.11;"1673519"
0;0;0.53475;-12;314;0;-0.132;"1673520"
-2.667;-1.67;0.08407;-32;322;0;-0.352;"1673521"
-1.6;-1.06;0.12758;-28;314;0;-0.308;"1673522"
-1.6;-1.08;0.2638;-21;320.33;0;-0.231;"1673523"
-1.778;-1.16;0.28968;-20;322;0;-0.22;"1673524"
-2.667;-1.69;0.14799;-27;323;0;-0.297;"1673525"
-2.4;-1.62;0.14882;-27;324.33;0;-0.297;"1673526"
-1.778;-1.24;0.44067;-15;329.67;0;-0.165;"1673527"
-0.8;-0.58;0.50256;-13;320.33;0;-0.143;"1673528"
-0.8;-0.58;0.57871;-11;324.33;0;-0.121;"1673529"
-1.778;-1.27;0.40801;-16;328.67;0;-0.176;"1673530"
-2;-1.37;0.29266;-20;326;0;-0.22;"1673531"
-1.778;-1.26;0.37626;-17;327;0;-0.187;"1673532"
-2.462;-1.63;0.40562;-16;325.33;0;-0.176;"1673533"
0;0;0.73797;-7;321.67;0;-0.077;"1673534"
-2.667;-1.54;0.28918;-20;321.33;0;-0.22;"1673535"
-2;-1.15;0.34144;-18;319.33;0;-0.198;"1673536"
-2;-1.1;0.54113;-12;324;0;-0.132;"1673537"
-0.8;-0.44;0.74004;-7;327;0;-0.077;"1673538"
-4;-2.18;0.07499;-33;323;0;-0.363;"1673539"
-1.333;-0.72;0.31304;-19;318.33;0;-0.209;"1673540"
-0.889;-0.47;0.36984;-17;318.33;0;-0.187;"1673541"
0;0;0.69647;-8;322;0;-0.088;"1673542"
-0.727;-0.38;0.61598;-10;322;0;-0.11;"1673543"
-1;-0.52;0.6582;-9;327;0;-0.099;"1673544"
-2;-1.06;0.43881;-15;327;0;-0.165;"1673545"
-1.143;-0.63;0.53987;-12;322;0;-0.132;"1673546"
-2.286;-1.26;0.22376;-23;327;0;-0.253;"1673547"
-4;-2.09;0.01048;-47;323;0;-0.516;"1673548"
0;0;0.69647;-8;322;0;-0.088;"1673549"
-1.778;-0.95;0.31954;-19;327;0;-0.209;"1673550"
0;0;0.86556;-4;314;0;-0.044;"1673551"
-2;-1.19;0.23598;-22;314;0;-0.242;"1673552"
-4;-2.52;0.02824;-40;316;0;-0.44;"1673553"
-4;-2.55;0.0937;-31;320.33;0;-0.341;"1673554"
-4;-2.56;0.13441;-28;325.33;0;-0.308;"1673555"
-2;-1.2;0.18175;-25;323;0;-0.275;"1673556"
0.25;0.13;0.74106;7;329.67;0;0.077;"1673557"
0;0;0.78162;-6;325.33;0;-0.066;"1673558"
-2.667;-1.24;0.3479;-18;328;0;-0.198;"1673559"
-1.143;-0.52;0.37134;-17;320.33;0;-0.187;"1673560"
-3.2;-1.42;0.10932;-30;328;0;-0.33;"1673561"
0;0;0.91193;-3;327;0;-0.033;"1673562"
-1.6;-0.67;0.69912;-8;328;0;-0.088;"1673563"
-1.143;-0.49;0.50256;-13;320.33;0;-0.143;"1673564"
-1.333;-0.57;0.57793;-11;323;0;-0.121;"1673565"
-1.6;-0.67;0.43694;-15;324.33;0;-0.165;"1673566"
-1.6;-0.69;0.54029;-12;322.67;0;-0.132;"1673567"
0;0;0.95556;2;322;0;0.022;"1673568"
0;0;1;1;320.33;0;0.011;"1673569"
0;0;1;-1;320.33;0;-0.011;"1673570"
0;0;0.78052;-6;322;0;-0.066;"1673571"
-2.667;-1.22;0.219;-23;320.33;0;-0.253;"1673572"
-1.6;-0.73;0.47107;-14;325.33;0;-0.154;"1673573"
-1.455;-0.68;0.47152;-14;326;0;-0.154;"1673574"
-2.286;-1.1;0.26677;-21;324.33;0;-0.231;"1673575"
-2.286;-1.11;0.26677;-21;324.33;0;-0.231;"1673576"
-2.667;-1.34;0.06479;-34;319.33;0;-0.374;"1673577"
-2.667;-1.34;0.02542;-41;320.33;0;-0.451;"1673578"
-2;-1.04;0.01919;-43;321.67;0;-0.473;"1673579"
-1.143;-0.6;0.10027;-30;311.33;0;-0.33;"1673580"
-2.667;-1.46;0.0516;-36;323.33;0;-0.396;"1673581"
-1.6;-0.82;0.29216;-20;325.33;0;-0.22;"1673582"
-2;-1.02;0.24431;-22;325.33;0;-0.242;"1673583"
-2;-1.02;0.15049;-27;327;0;-0.297;"1673584"
-1.6;-0.83;0.26677;-21;324.33;0;-0.231;"1673585"
-1.6;-0.82;0.29266;-20;326;0;-0.22;"1673586"
-2;-1.05;0.03486;-39;324.33;0;-0.429;"1673587"
-2.909;-1.48;0.15215;-27;329.67;0;-0.297;"1673588"
-1.6;-0.82;0.20272;-24;326;0;-0.264;"1673589"
-1.6;-0.82;0.2448;-22;326;0;-0.242;"1673590"
-4.444;-2.37;0.00569;-51;327;0;-0.56;"1673591"
-4.444;-2.36;0.00403;-53;327;0;-0.582;"1673592"
-1.6;-0.84;0.0473;-36;311.33;0;-0.396;"1673593"
-1.6;-0.78;0.16312;-26;321.33;0;-0.286;"1673594"
-1.6;-0.79;0.19993;-24;322;0;-0.264;"1673595"
-0.889;-0.44;0.54196;-12;325.33;0;-0.132;"1673596"
-2.286;-1.17;0.26873;-21;327;0;-0.231;"1673597"
-2.286;-1.16;0.29462;-20;328.67;0;-0.22;"1673598"
-3.2;-1.71;0.00708;-49;317.67;0;-0.538;"1673599"
-3;-1.59;0.10788;-30;325.33;0;-0.33;"1673600"
-3.556;-1.92;0.01894;-43;320.33;0;-0.473;"1673601"
-3.429;-1.87;0.01017;-47;320.33;0;-0.516;"1673602"
-2.667;-1.43;0.04561;-37;324.33;0;-0.407;"1673603"
-3;-1.64;0.16181;-26;319.33;0;-0.286;"1673604"
0;0;0.91139;-3;323;0;-0.033;"1673605"
-3;-1.58;0.24431;-22;325.33;0;-0.242;"1673606"
-1.455;-0.75;0.43694;-15;324.33;0;-0.165;"1673607"
-2;-1.06;0.14463;-27;317.67;0;-0.297;"1673608"
0;0;0.91193;-3;327;0;-0.033;"1673609"
-1.333;-0.71;0.43694;-15;324.33;0;-0.165;"1673610"
-0.889;-0.48;0.53987;-12;322;0;-0.132;"1673611"
-0.889;-0.45;0.50256;-13;320.33;0;-0.143;"1673612"
-3.333;-1.79;0.04428;-37;320.33;0;-0.407;"1673613"
-3.429;-1.84;0.02302;-42;325.33;0;-0.462;"1673614"
0;0;0.91103;-3;320.33;0;-0.033;"1673615"
0;0;0.82423;-5;324.33;0;-0.055;"1673616"
-0.667;-0.36;0.61598;-10;322;0;-0.11;"1673617"
-0.667;-0.35;0.65689;-9;324.33;0;-0.099;"1673618"
0;0;0.73901;-7;324.33;0;-0.077;"1673619"
0;0;1;-1;324.33;0;-0.011;"1673620"
-1.6;-0.88;0.54237;-12;326;0;-0.132;"1673621"
-2;-1.1;0.28767;-20;319.33;0;-0.22;"1673622"
0;0;0.82243;-5;317.67;0;-0.055;"1673623"
-0.8;-0.44;0.42826;-15;312.33;0;-0.165;"1673624"
-1.333;-0.73;0.20727;-23;304.33;0;-0.253;"1673625"
-1.6;-0.88;0.1689;-25;304.33;0;-0.275;"1673626"
-1.778;-0.92;0.40124;-16;319.33;0;-0.176;"1673627"
-2.667;-1.39;0.22186;-23;324.33;0;-0.253;"1673628"
-2;-1.11;0.34395;-18;322.67;0;-0.198;"1673629"
-2.667;-1.54;0.29117;-20;324;0;-0.22;"1673630"
-3.2;-1.8;0.22186;-23;324.33;0;-0.253;"1673631"
-2.667;-1.52;0.26921;-21;327.67;0;-0.231;"1673632"
-1.6;-0.9;0.29266;-20;326;0;-0.22;"1673633"
-1.778;-1.05;0.20272;-24;326;0;-0.264;"1673634"
-1.778;-1.02;0.22376;-23;327;0;-0.253;"1673635"
-2;-1.15;0.08471;-32;323.33;0;-0.352;"1673636"
-3.333;-1.88;0.07679;-33;327;0;-0.363;"1673637"
-3.556;-2;0.06759;-34;326;0;-0.374;"1673638"
-4;-2.25;0.01894;-43;320.33;0;-0.473;"1673639"
-6;-3.21;0.00854;-48;319.33;0;-0.527;"1673640"
-2.667;-1.41;0.29018;-20;322.67;0;-0.22;"1673641"
-2;-1.09;0.24624;-22;328;0;-0.242;"1673642"
0;0;0.82169;-5;315;0;-0.055;"1673643"
-2.667;-1.57;0.54644;-12;332.67;0;-0.132;"1673644"
-2.667;-1.63;0.27067;-21;329.67;0;-0.231;"1673645"
-0.8;-0.46;0.78249;-6;328;0;-0.066;"1673646"
-1.143;-0.68;0.57871;-11;324.33;0;-0.121;"1673647"
-2;-1.13;0.11924;-29;323;0;-0.319;"1673648"
-2.667;-1.52;0.03129;-40;328;0;-0.44;"1673649"
-0.889;-0.54;0.6178;-10;325.33;0;-0.11;"1673650"
-2.286;-1.53;0.13241;-28;322;0;-0.308;"1673651"
-0.889;-0.65;0.74004;-7;327;0;-0.077;"1673652"
-1.143;-0.76;0.58026;-11;327;0;-0.121;"1673653"
0;0;0.78162;-6;325.33;0;-0.066;"1673654"
-1.846;-1.3;0.13481;-28;326;0;-0.308;"1673655"
-1.6;-1.13;0.14882;-27;324.33;0;-0.297;"1673656"
0;0;0.95583;2;326;0;0.022;"1673657"
0;0;0.73639;7;317.67;0;0.077;"1673658"
0;0;0.91103;3;320.33;0;0.033;"1673659"
-2.286;-1.7;0.11848;-29;321.67;0;-0.319;"1673660"
-2;-1.47;0.07379;-33;320.33;0;-0.363;"1673661"
-2.4;-1.8;0.1288;-28;316;0;-0.308;"1673662"
-2.667;-2.29;0.13612;-27;304.33;0;-0.297;"1673663"
-4.8;-4.98;0.06563;-34;321.33;0;-0.374;"1673664"
-2.667;-2.63;0.2638;-21;320.33;0;-0.231;"1673665"
-2;-2.04;0.3384;-18;315.33;0;-0.198;"1673666"
0;0;0.32365;-18;296.67;0;-0.198;"1673667"
-1.778;-1.83;0.2608;-21;316.33;0;-0.231;"1673668"
-0.889;-1.03;0.42826;-15;312.33;0;-0.165;"1673669"
0;0;0.53301;-12;311.33;0;-0.132;"1673670"
0;0;0.17764;-23;266.33;0;-0.253;"1673671"
-5.333;-7.82;0.12441;-27;286.33;0;-0.297;"1673672"
0;0;0.56985;-11;309.67;0;-0.121;"1673673"
-1;-1.23;0.27319;-20;300.67;0;-0.22;"1673674"
-1;-1.23;0.27319;-20;300.67;0;-0.22;"1673675"
-1;-1.31;0.30057;-19;302.33;0;-0.209;"1673676"
0;0;0.24521;20;267.33;0;0.22;"1673677"
0;0;0.71613;-5;121;0;-0.055;"1673678"
0;0;0.32106;-9;65;0;-0.099;"1673679"
0;0;0.53669;-9;167.67;0;-0.099;"1673680"
0;0;0.53669;-9;167.67;0;-0.099;"1673681"
0;NA;NA;0;0;0;0;"1673682"
0;NA;NA;0;0;0;0;"1673683"
0;0;1;1;121;0;0.011;"1673684"
0;0;0.32106;-9;65;0;-0.099;"1673685"
0;0;0.0334;-34;240.67;0;-0.374;"1675910"
-8;-14.62;0.0323;-36;267.33;0;-0.396;"1675911"
-3.556;-5.64;0.09916;-29;288.33;0;-0.319;"1675912"
-8;-11.55;0.08549;-31;304.33;0;-0.341;"1675913"
-10.9;-17.89;0.02523;-39;288.33;0;-0.429;"1675914"
0;0;0.09867;-28;267.33;0;-0.308;"1675915"
0;0;0.45541;-14;303.33;0;-0.154;"1675916"
0;0;1;1;315;0;0.011;"1675917"
0;0;0.9099;3;312.33;0;0.033;"1675919"
-1;-0.82;0.61816;-10;326;0;-0.11;"1675920"
0;0;0.86804;4;326;0;0.044;"1675921"
0;0;1;1;324.33;0;0.011;"1675922"
0;0;0.57395;-11;316.33;0;-0.121;"1675923"
-2;-1.25;0.08755;-31;308.33;0;-0.341;"1675924"
-0.727;-0.45;0.42826;-15;312.33;0;-0.165;"1675925"
-0.727;-0.46;0.61598;-10;322;0;-0.11;"1675926"
-2.667;-1.69;0.14799;-27;323;0;-0.297;"1675927"
-2.667;-1.78;0.22091;-23;323;0;-0.253;"1675928"
-1.778;-1.18;0.22186;-23;324.33;0;-0.253;"1675929"
-1.143;-0.78;0.26479;-21;321.67;0;-0.231;"1675930"
-0.8;-0.55;0.46878;-14;322;0;-0.154;"1675931"
-1.778;-1.24;0.47288;-14;328;0;-0.154;"1675932"
-1.6;-1.04;0.20086;-24;323.33;0;-0.264;"1675933"
-2;-1.34;0.20272;-24;326;0;-0.264;"1675934"
-2.667;-1.74;0.08567;-32;325.33;0;-0.352;"1675935"
-2.667;-1.64;0.22376;-23;327;0;-0.253;"1675936"
-1.143;-0.67;0.61923;-10;328;0;-0.11;"1675937"
-1.143;-0.68;0.4697;-14;323.33;0;-0.154;"1675938"
-3.2;-1.9;0.16443;-26;323.33;0;-0.286;"1675939"
-3.2;-1.9;0.16443;-26;323.33;0;-0.286;"1675940"
-2.286;-1.34;0.43409;-15;320.33;0;-0.165;"1675941"
-2.667;-1.5;0.40562;-16;325.33;0;-0.176;"1675942"
0;0;0.82315;-5;320.33;0;-0.055;"1675943"
0;0;0.68968;-8;307.33;0;-0.088;"1675944"
0;0;1;0;312.67;0;0;"1675945"
1.143;0.59;0.57871;11;324.33;0;0.121;"1675946"
0;0;1;1;321.67;0;0.011;"1675947"
0;0;1;-1;327;0;-0.011;"1675948"
-2;-1.05;0.40562;-16;325.33;0;-0.176;"1675949"
-3.2;-1.62;0.09712;-31;327;0;-0.341;"1675950"
-3.2;-1.66;0.26578;-21;323;0;-0.231;"1675951"
-2.286;-1.19;0.40754;-16;328;0;-0.176;"1675952"
-3.2;-1.8;0.22376;-23;327;0;-0.253;"1675953"
0;0;0.95421;-2;303.33;0;-0.022;"1675954"
-4;-2.42;0.01656;-44;322;0;-0.484;"1675955"
-4;-2.53;0.10932;-30;328;0;-0.33;"1675956"
-2;-1.22;0.21514;-23;315;0;-0.253;"1675957"
-3.556;-2.04;0.24624;-22;328;0;-0.242;"1675958"
-1.6;-0.85;0.50695;-13;327;0;-0.143;"1675959"
0;0;0.65489;-9;320.33;0;-0.099;"1675960"
-1.333;-0.63;0.57793;-11;323;0;-0.121;"1675961"
-2.286;-1.02;0.31656;-19;323;0;-0.209;"1675962"
-3.2;-1.39;0.29216;-20;325.33;0;-0.22;"1675963"
0;0;0.82387;-5;323;0;-0.055;"1675964"
-1.143;-0.48;0.74004;-7;327;0;-0.077;"1675965"
-1.6;-0.69;0.43694;-15;324.33;0;-0.165;"1675966"
-1.455;-0.62;0.54196;-12;325.33;0;-0.132;"1675967"
-1.333;-0.59;0.61923;-10;328;0;-0.11;"1675968"
-1.6;-0.7;0.6595;-9;329.67;0;-0.099;"1675969"
-1.455;-0.65;0.6582;-9;327;0;-0.099;"1675970"
0;0;0.91157;-3;324.33;0;-0.033;"1675971"
-0.667;-0.3;0.69736;-8;324;0;-0.088;"1675972"
-1.6;-0.71;0.6582;-9;327;0;-0.099;"1675973"
-1.6;-0.72;0.34395;-18;322.67;0;-0.198;"1675974"
0;0;0.95583;-2;326;0;-0.022;"1675975"
-2.286;-1.1;0.17994;-25;320.33;0;-0.275;"1675976"
-2.4;-1.15;0.34643;-18;326;0;-0.198;"1675977"
-2.667;-1.27;0.1679;-26;328.67;0;-0.286;"1675978"
-2.909;-1.43;0.10932;-30;328;0;-0.33;"1675979"
-3.2;-1.59;0.06591;-34;322;0;-0.374;"1675980"
-2.667;-1.36;0.01969;-43;324.33;0;-0.473;"1675981"
-2;-1.04;0.04187;-37;313;0;-0.407;"1675982"
-2;-1.03;0.0368;-38;314;0;-0.418;"1675983"
-2.286;-1.18;0.0384;-38;319.33;0;-0.418;"1675984"
-2.286;-1.18;0.0384;-38;319.33;0;-0.418;"1675985"
-2.286;-1.18;0.04472;-37;321.67;0;-0.407;"1675986"
-1.143;-0.56;0.2598;-21;315;0;-0.231;"1675987"
-2;-0.98;0.22186;-23;324.33;0;-0.253;"1675988"
-2.667;-1.37;0.0384;-38;319.33;0;-0.418;"1675989"
-3.2;-1.64;0.02635;-41;324.33;0;-0.451;"1675990"
-3.429;-1.75;0.02316;-42;326;0;-0.462;"1675991"
-4;-2.07;0.01097;-47;327;0;-0.516;"1675992"
-3.556;-1.83;0.00955;-47;315;0;-0.516;"1675993"
-3.556;-1.83;0.00955;-47;315;0;-0.516;"1675994"
-1.778;-0.93;0.0384;-38;319.33;0;-0.418;"1675995"
-2;-1.05;0.01857;-43;318.33;0;-0.473;"1675996"
-2;-1.04;0.02908;-40;319.33;0;-0.44;"1675997"
-2.667;-1.37;0.0368;-38;314;0;-0.418;"1675998"
-2;-1.03;0.03363;-38;303.33;0;-0.418;"1675999"
-1.333;-0.7;0.10027;-30;311.33;0;-0.33;"1676000"
-2;-1.04;0.01857;-43;318.33;0;-0.473;"1676001"
-2.286;-1.17;0.07559;-33;324.33;0;-0.363;"1676002"
-4;-2.07;0.03561;-39;327;0;-0.429;"1676003"
-2.667;-1.39;0.02697;-41;327;0;-0.451;"1676004"
-2;-1.03;0.05904;-35;324.33;0;-0.385;"1676005"
-2.286;-1.18;0.26578;-21;323;0;-0.231;"1676006"
-1.143;-0.59;0.43694;-15;324.33;0;-0.165;"1676007"
-1.6;-0.81;0.34643;-18;326;0;-0.198;"1676008"
-2;-1.01;0.26873;-21;327;0;-0.231;"1676009"
-1.778;-0.92;0.10643;-30;322.67;0;-0.33;"1676010"
-1.778;-0.94;0.0376;-38;316.67;0;-0.418;"1676011"
-1.455;-0.8;0.37431;-17;324.33;0;-0.187;"1676012"
-3;-1.66;0.0374;-38;316;0;-0.418;"1676013"
-1.6;-0.87;0.26677;-21;324.33;0;-0.231;"1676014"
-2;-1.1;0.14294;-27;315;0;-0.297;"1676015"
-1.6;-0.88;0.43834;-15;326.33;0;-0.165;"1676016"
0;0;0.91184;3;326.33;0;0.033;"1676017"
0;0;0.95579;2;325.33;0;0.022;"1676018"
0;0;1;-1;312.33;0;-0.011;"1676019"
0;0;0.49714;-13;312.33;0;-0.143;"1676020"
0;0;0.49714;-13;312.33;0;-0.143;"1676021"
-0.889;-0.47;0.34144;-18;319.33;0;-0.198;"1676022"
-0.667;-0.35;0.69824;-8;326;0;-0.088;"1676023"
-2.286;-1.22;0.31954;-19;327;0;-0.209;"1676024"
0;0;0.82315;-5;320.33;0;-0.055;"1676025"
-1.6;-0.86;0.47107;-14;325.33;0;-0.154;"1676026"
0;0;0.61228;-10;315.33;0;-0.11;"1676027"
-0.8;-0.43;0.50077;-13;317.67;0;-0.143;"1676028"
-1.455;-0.78;0.43409;-15;320.33;0;-0.165;"1676029"
-2;-1.07;0.43694;-15;324.33;0;-0.165;"1676030"
-0.889;-0.48;0.57793;-11;323;0;-0.121;"1676031"
-1.6;-0.91;0.4032;-16;322;0;-0.176;"1676032"
0;0;1;-1;323;0;-0.011;"1676033"
-2.667;-1.5;0.14673;-27;321;0;-0.297;"1676034"
-2;-1.17;0.24431;-22;325.33;0;-0.242;"1676035"
-4;-2.02;0.08824;-32;330.67;0;-0.352;"1676036"
-3.429;-1.73;0.06731;-34;325.33;0;-0.374;"1676037"
-5.333;-2.78;0.01136;-46;316;0;-0.505;"1676038"
-2.667;-1.46;0.17812;-25;317.67;0;-0.275;"1676039"
-2.286;-1.25;0.21319;-23;312.33;0;-0.253;"1676040"
0;0;1;-1;315;0;-0.011;"1676041"
-3.2;-1.62;0.1763;-25;315;0;-0.275;"1676042"
-6;-2.93;0.0777;-33;329;0;-0.363;"1676043"
-5.6;-2.66;0.20225;-24;325.33;0;-0.264;"1676044"
-2.667;-1.47;0.43834;-15;326.33;0;-0.165;"1676045"
-2;-1.21;0.13441;-28;325.33;0;-0.308;"1676046"
-2.667;-1.61;0.22376;-23;327;0;-0.253;"1676047"
-2;-1.1;0.29413;-20;328;0;-0.22;"1676048"
-2;-1.08;0.16573;-26;325.33;0;-0.286;"1676049"
-4;-2.14;0.10716;-30;324;0;-0.33;"1676050"
-4.8;-2.58;0.08503;-32;324;0;-0.352;"1676051"
-1.333;-0.76;0.43881;-15;327;0;-0.165;"1676052"
-0.8;-0.51;0.40124;-16;319.33;0;-0.176;"1676053"
-1.778;-1.13;0.29413;-20;328;0;-0.22;"1676054"
-2;-1.36;0.54401;-12;328.67;0;-0.132;"1676055"
-1.143;-0.84;0.74106;-7;329.67;0;-0.077;"1676056"
-1.143;-0.82;0.58026;-11;327;0;-0.121;"1676057"
-2.667;-1.78;0.18265;-25;324.33;0;-0.275;"1676058"
-2;-1.29;0.58026;-11;327;0;-0.121;"1676059"
-2;-1.31;0.6582;-9;327;0;-0.099;"1676060"
-1.6;-1.08;0.37626;-17;327;0;-0.187;"1676061"
0;0;1;-1;320.33;0;-0.011;"1676062"
-1.333;-0.94;0.54113;-12;324;0;-0.132;"1676063"
-1.6;-1.16;0.33891;-18;316;0;-0.198;"1676064"
-2;-1.61;0.47016;-14;324;0;-0.154;"1676065"
-4;-3.88;0.12718;-28;313.33;0;-0.308;"1676066"
0;0;0.29897;-19;300.33;0;-0.209;"1676067"
0;0;0.64175;-9;295.67;0;-0.099;"1676068"
-4.8;-5.58;0.0684;-33;308.33;0;-0.363;"1676069"
-2;-2.26;0.19383;-24;313.33;0;-0.264;"1676070"
0;0;0.17764;-23;266.33;0;-0.253;"1676071"
0;0;0.34438;-17;286.33;0;-0.187;"1676072"
-5.333;-7.82;0.12441;-27;286.33;0;-0.297;"1676073"
-1.778;-2.3;0.24795;-21;299.67;0;-0.231;"1676074"
0;0;0.36063;-17;306.33;0;-0.187;"1676075"
0;0;0.36063;-17;306.33;0;-0.187;"1676076"
-1.778;-2.3;0.24795;-21;299.67;0;-0.231;"1676077"
-2;-2.88;0.12441;-27;286.33;0;-0.297;"1676078"
0;0;0.83548;-4;208.67;0;-0.044;"1676079"
0;0;0.2481;-16;168.67;0;-0.176;"1676080"
0;0;0.46706;-9;121;0;-0.099;"1676081"
0;0;0.397;-12;168.67;0;-0.132;"1676082"
0;0;0.397;-12;168.67;0;-0.132;"1676083"
0;0;0.80408;-3;65;0;-0.033;"1676084"
0;0;0.32106;9;65;0;0.099;"1676085"
0;0;1;1;121;0;0.011;"1676086"
0;0;1;1;121;0;0.011;"1676087"
0;0;0.93862;-2;168.67;0;-0.022;"1676088"
-3.556;-5.64;0.09916;-29;288.33;0;-0.319;"1678314"
-10.9;-17.72;0.02523;-39;288.33;0;-0.429;"1678315"
-11.2;-18.21;0.02523;-39;288.33;0;-0.429;"1678316"
-11.2;-18.21;0.02523;-39;288.33;0;-0.429;"1678317"
-2.286;-2.9;0.23598;-22;314;0;-0.242;"1678318"
-1;-1.25;0.50256;-13;320.33;0;-0.143;"1678319"
0;0;0.86857;-4;328.67;0;-0.044;"1678322"
0;0;0.91229;3;329.67;0;0.033;"1678323"
0;0;0.95579;2;325.33;0;0.022;"1678324"
1;0.69;0.69795;8;325.33;0;0.088;"1678325"
0;0;0.69282;-8;314;0;-0.088;"1678326"
1.143;0.7;0.57871;11;324.33;0;0.121;"1678327"
0;0;0.69647;-8;322;0;-0.088;"1678328"
-1;-0.64;0.34144;-18;319.33;0;-0.198;"1678329"
-1.778;-1.11;0.14631;-27;320.33;0;-0.297;"1678330"
-1.333;-0.85;0.08086;-32;315.33;0;-0.352;"1678331"
-1;-0.63;0.17584;-25;314.33;0;-0.275;"1678332"
-1.333;-0.85;0.37134;-17;320.33;0;-0.187;"1678333"
-2.667;-1.61;0.1679;-26;328.67;0;-0.286;"1678334"
-2.182;-1.32;0.18444;-25;327;0;-0.275;"1678335"
-1;-0.62;0.54196;-12;325.33;0;-0.132;"1678336"
-2.667;-1.64;0.15049;-27;327;0;-0.297;"1678337"
