"sen.slope","sen.slope.pct","p.value","S","varS","miss","tau","nie_malla_modi_id"
-1.183,-0.23,0.92116,-3,408.33,0,-0.029,"1618446"
-1.227,-0.24,0.92116,-3,408.33,0,-0.029,"1618447"
-0.24,-0.04,0.84309,-5,408.33,0,-0.048,"1618448"
1.71,0.41,0.92116,3,408.33,0,0.029,"1620651"
2.293,0.54,0.92116,3,408.33,0,0.029,"1620652"
1.805,0.42,0.92116,3,408.33,0,0.029,"1620653"
1.01,0.23,0.84309,5,408.33,0,0.048,"1620654"
1.214,0.28,0.92116,3,408.33,0,0.029,"1620655"
1.429,0.32,0.92116,3,408.33,0,0.029,"1620656"
1.609,0.36,0.92116,3,408.33,0,0.029,"1620657"
1.774,0.39,0.92116,3,408.33,0,0.029,"1620658"
1.901,0.42,0.92116,3,408.33,0,0.029,"1620659"
2.059,0.45,0.92116,3,408.33,0,0.029,"1620660"
2.186,0.46,0.92116,3,408.33,0,0.029,"1620661"
2.153,0.43,1,1,408.33,0,0.01,"1620662"
2.159,0.42,1,1,408.33,0,0.01,"1620663"
1.935,0.38,1,1,408.33,0,0.01,"1620664"
1.57,0.3,1,1,408.33,0,0.01,"1620665"
0.688,0.13,1,1,408.33,0,0.01,"1620666"
-0.367,-0.07,1,-1,408.33,0,-0.01,"1620667"
-0.988,-0.19,1,-1,408.33,0,-0.01,"1620668"
-1.643,-0.32,0.92116,-3,408.33,0,-0.029,"1620669"
-3.136,-0.58,0.84309,-5,408.33,0,-0.048,"1620670"
-3.733,-0.67,0.84309,-5,408.33,0,-0.048,"1620671"
-4.245,-0.75,0.84309,-5,408.33,0,-0.048,"1620672"
-5.295,-0.95,0.76653,-7,408.33,0,-0.067,"1620673"
-5.728,-1.06,0.69218,-9,408.33,0,-0.086,"1620674"
-5.208,-0.94,0.69218,-9,408.33,0,-0.086,"1620675"
-4.925,-0.87,0.69218,-9,408.33,0,-0.086,"1620676"
-4.402,-0.75,0.76653,-7,408.33,0,-0.067,"1620677"
-4.42,-0.75,0.76653,-7,408.33,0,-0.067,"1620678"
-5.64,-0.96,0.76653,-7,408.33,0,-0.067,"1620679"
-7.174,-1.33,0.76653,-7,408.33,0,-0.067,"1620680"
-7.712,-1.42,0.76653,-7,408.33,0,-0.067,"1620681"
-7.564,-1.4,0.69218,-9,408.33,0,-0.086,"1620682"
-6.45,-1.19,0.69218,-9,408.33,0,-0.086,"1620683"
-5.09,-0.93,0.69218,-9,408.33,0,-0.086,"1620684"
-4.767,-0.87,0.69218,-9,408.33,0,-0.086,"1620685"
-5.22,-0.97,0.84309,-5,408.33,0,-0.048,"1620686"
-5.261,-0.99,0.76653,-7,408.33,0,-0.067,"1620687"
-5.256,-0.99,0.84309,-5,408.33,0,-0.048,"1620688"
-5.336,-0.97,0.84309,-5,408.33,0,-0.048,"1620689"
-4.994,-0.89,0.84309,-5,408.33,0,-0.048,"1620690"
-4.366,-0.75,0.84309,-5,408.33,0,-0.048,"1620691"
-3.494,-0.57,0.84309,-5,408.33,0,-0.048,"1620692"
-3.119,-0.49,0.92116,-3,408.33,0,-0.029,"1620693"
-1.933,-0.3,0.92116,-3,408.33,0,-0.029,"1620694"
-0.169,-0.03,1,-1,408.33,0,-0.01,"1620695"
-0.188,-0.03,1,-1,408.33,0,-0.01,"1620696"
1.307,0.21,1,1,408.33,0,0.01,"1620697"
1.059,0.17,1,1,408.33,0,0.01,"1620698"
2.89,0.43,1,1,408.33,0,0.01,"1620699"
0.71,0.1,1,1,408.33,0,0.01,"1620700"
1.374,0.19,0.92116,3,408.33,0,0.029,"1620701"
3.742,0.54,0.84309,5,408.33,0,0.048,"1620702"
5.568,0.83,0.84309,5,408.33,0,0.048,"1620703"
6.373,0.97,0.84309,5,408.33,0,0.048,"1620704"
6.629,1,0.84309,5,408.33,0,0.048,"1620705"
6.854,1.02,0.84309,5,408.33,0,0.048,"1620706"
6.877,1.05,0.84309,5,408.33,0,0.048,"1620707"
6.942,1.06,0.84309,5,408.33,0,0.048,"1620708"
7.036,1.07,0.84309,5,408.33,0,0.048,"1620709"
7.111,1.08,0.84309,5,408.33,0,0.048,"1620710"
7.227,1.07,0.84309,5,408.33,0,0.048,"1620711"
7.298,1.07,0.84309,5,408.33,0,0.048,"1620712"
4.193,0.59,0.84309,5,408.33,0,0.048,"1620713"
4.428,0.61,0.84309,5,408.33,0,0.048,"1620714"
5.503,0.74,0.92116,3,408.33,0,0.029,"1620715"
5.796,0.77,0.84309,5,408.33,0,0.048,"1620716"
5.54,0.73,0.84309,5,408.33,0,0.048,"1620717"
5.516,0.73,0.84309,5,408.33,0,0.048,"1620718"
6.45,0.92,0.69218,9,408.33,0,0.086,"1620719"
5.618,0.78,0.69218,9,408.33,0,0.086,"1620720"
6.677,0.94,0.69218,9,408.33,0,0.086,"1620721"
4.973,0.74,0.69218,9,408.33,0,0.086,"1620722"
3.703,0.58,0.69218,9,408.33,0,0.086,"1620723"
4.447,0.72,0.69218,9,408.33,0,0.086,"1620724"
3.112,0.56,0.76653,7,408.33,0,0.067,"1620725"
2.654,0.5,0.76653,7,408.33,0,0.067,"1620726"
3.244,0.61,0.69218,9,408.33,0,0.086,"1620727"
1.347,0.26,0.92116,3,408.33,0,0.029,"1620728"
1.503,0.29,0.84309,5,408.33,0,0.048,"1620729"
1.041,0.21,0.92116,3,408.33,0,0.029,"1620730"
1.928,0.37,0.84309,5,408.33,0,0.048,"1620731"
-0.776,-0.17,1,-1,408.33,0,-0.01,"1620732"
-0.868,-0.19,0.92116,-3,408.33,0,-0.029,"1620733"
-0.89,-0.2,0.92116,-3,408.33,0,-0.029,"1620734"
-0.857,-0.18,0.92116,-3,408.33,0,-0.029,"1620735"
-0.843,-0.18,1,-1,408.33,0,-0.01,"1620736"
-0.931,-0.2,0.92116,-3,408.33,0,-0.029,"1620737"
-1.72,-0.39,0.92116,-3,408.33,0,-0.029,"1620738"
-1.649,-0.39,0.80434,-6,407.33,0,-0.057,"1620739"
-1.591,-0.4,0.76653,-7,408.33,0,-0.067,"1620740"
-1.416,-0.38,0.69218,-9,408.33,0,-0.086,"1620741"
-1.45,-0.4,0.69218,-9,408.33,0,-0.086,"1620742"
-1.548,-0.43,0.69218,-9,408.33,0,-0.086,"1620743"
-1.592,-0.46,0.69218,-9,408.33,0,-0.086,"1620744"
-1.613,-0.47,0.69218,-9,408.33,0,-0.086,"1620745"
-1.61,-0.46,0.69218,-9,408.33,0,-0.086,"1620746"
-1.619,-0.47,0.69218,-9,408.33,0,-0.086,"1620747"
-2.301,-0.7,0.72872,-8,407.33,0,-0.076,"1620748"
-1.613,-0.47,0.69218,-9,408.33,0,-0.086,"1620749"
-1.827,-0.54,0.76653,-7,408.33,0,-0.067,"1620750"
-2.469,-0.74,0.69218,-9,408.33,0,-0.086,"1620751"
-3.129,-1,0.69218,-9,408.33,0,-0.086,"1620752"
-3.088,-1.03,0.69218,-9,408.33,0,-0.086,"1620753"
-2.717,-0.81,0.84309,-5,408.33,0,-0.048,"1620754"
-2.033,-0.59,0.84309,-5,408.33,0,-0.048,"1620755"
-2.618,-0.79,0.84309,-5,408.33,0,-0.048,"1620756"
-2.815,-0.85,0.92116,-3,408.33,0,-0.029,"1620757"
-2.98,-0.9,0.92116,-3,408.33,0,-0.029,"1620758"
-3.133,-0.94,0.92116,-3,408.33,0,-0.029,"1620759"
-3.292,-0.99,0.92116,-3,408.33,0,-0.029,"1620760"
-3.413,-1.03,0.92116,-3,408.33,0,-0.029,"1620761"
-3.379,-1.02,0.92116,-3,408.33,0,-0.029,"1620762"
-3.363,-1.01,0.92116,-3,408.33,0,-0.029,"1620763"
-3.299,-1,0.92116,-3,408.33,0,-0.029,"1620764"
-3.374,-1.01,0.92116,-3,408.33,0,-0.029,"1620765"
-3.198,-0.95,0.92116,-3,408.33,0,-0.029,"1620766"
-3.005,-0.89,0.92116,-3,408.33,0,-0.029,"1620767"
-2.34,-0.67,0.92116,-3,408.33,0,-0.029,"1620768"
-2.553,-0.75,0.92116,-3,408.33,0,-0.029,"1620769"
-1.993,-0.57,0.92116,-3,408.33,0,-0.029,"1620770"
-2.373,-0.71,0.92116,-3,408.33,0,-0.029,"1620771"
-2.18,-0.65,0.92116,-3,408.33,0,-0.029,"1620772"
-3.131,-0.94,0.76653,-7,408.33,0,-0.067,"1620773"
-3.017,-0.9,0.76653,-7,408.33,0,-0.067,"1620774"
-2.851,-0.85,0.76653,-7,408.33,0,-0.067,"1620775"
-2.637,-0.79,0.76653,-7,408.33,0,-0.067,"1620776"
-2.434,-0.73,0.76653,-7,408.33,0,-0.067,"1620777"
-2.164,-0.65,0.76653,-7,408.33,0,-0.067,"1620778"
-1.953,-0.58,0.84309,-5,408.33,0,-0.048,"1620779"
-2.23,-0.67,0.76653,-7,408.33,0,-0.067,"1620780"
-2.01,-0.6,0.69218,-9,408.33,0,-0.086,"1620781"
-1.615,-0.48,0.62069,-11,408.33,0,-0.105,"1620782"
-1.659,-0.46,0.62069,-11,408.33,0,-0.105,"1620783"
-1.714,-0.48,0.62069,-11,408.33,0,-0.105,"1620784"
-1.91,-0.53,0.62069,-11,408.33,0,-0.105,"1620785"
-2.101,-0.59,0.62069,-11,408.33,0,-0.105,"1620786"
-2.183,-0.61,0.62069,-11,408.33,0,-0.105,"1620787"
-2.392,-0.68,0.62069,-11,408.33,0,-0.105,"1620788"
-2.443,-0.69,0.76653,-7,408.33,0,-0.067,"1620789"
-2.583,-0.74,0.76653,-7,408.33,0,-0.067,"1620790"
-2.503,-0.71,0.84309,-5,408.33,0,-0.048,"1620791"
-2.53,-0.72,0.84309,-5,408.33,0,-0.048,"1620792"
-2.785,-0.81,0.84309,-5,408.33,0,-0.048,"1620793"
-3.165,-0.95,0.84309,-5,408.33,0,-0.048,"1620794"
-3.119,-0.93,0.84309,-5,408.33,0,-0.048,"1620795"
-3.02,-0.9,0.84309,-5,408.33,0,-0.048,"1620796"
-3.039,-0.91,0.76653,-7,408.33,0,-0.067,"1620797"
-3.168,-0.96,0.76653,-7,408.33,0,-0.067,"1620798"
-3.102,-0.94,0.76653,-7,408.33,0,-0.067,"1620799"
-3.374,-1.04,0.76653,-7,408.33,0,-0.067,"1620800"
-3.339,-1.03,0.76653,-7,408.33,0,-0.067,"1620801"
-3.273,-1.01,0.76653,-7,408.33,0,-0.067,"1620802"
-3.04,-0.92,0.76653,-7,408.33,0,-0.067,"1620803"
-2.905,-0.89,0.76653,-7,408.33,0,-0.067,"1620804"
-2.559,-0.8,0.76653,-7,408.33,0,-0.067,"1620805"
-2.313,-0.69,0.76653,-7,408.33,0,-0.067,"1620806"
-2.359,-0.71,0.76653,-7,408.33,0,-0.067,"1620807"
-2.206,-0.65,0.76653,-7,408.33,0,-0.067,"1620808"
-2.116,-0.62,0.76653,-7,408.33,0,-0.067,"1620809"
-1.833,-0.52,0.84309,-5,408.33,0,-0.048,"1620810"
-2.57,-0.73,0.84309,-5,408.33,0,-0.048,"1620811"
-2.575,-0.73,0.92116,-3,408.33,0,-0.029,"1620812"
-2.568,-0.73,0.92116,-3,408.33,0,-0.029,"1620813"
-2.602,-0.72,0.92116,-3,408.33,0,-0.029,"1620814"
-2.457,-0.7,0.92116,-3,408.33,0,-0.029,"1620815"
-2.43,-0.69,0.92116,-3,408.33,0,-0.029,"1620816"
-2.391,-0.68,0.92116,-3,408.33,0,-0.029,"1620817"
-2.759,-0.72,0.92116,-3,408.33,0,-0.029,"1620818"
-2.572,-0.69,0.92116,-3,408.33,0,-0.029,"1620819"
-2.577,-0.68,0.92116,-3,408.33,0,-0.029,"1620820"
-2.655,-0.68,0.84309,-5,408.33,0,-0.048,"1620821"
-2.655,-0.68,0.76653,-7,408.33,0,-0.067,"1620822"
-2.621,-0.67,0.76653,-7,408.33,0,-0.067,"1620823"
-2.645,-0.64,0.76653,-7,408.33,0,-0.067,"1620824"
-2.683,-0.63,0.76653,-7,408.33,0,-0.067,"1620825"
-2.674,-0.62,0.76653,-7,408.33,0,-0.067,"1620826"
-2.305,-0.6,0.69218,-9,408.33,0,-0.086,"1620827"
-2.371,-0.6,0.69218,-9,408.33,0,-0.086,"1620828"
-2.483,-0.58,0.62069,-11,408.33,0,-0.105,"1620829"
-2.671,-0.6,0.76653,-7,408.33,0,-0.067,"1620830"
-2.579,-0.59,0.76653,-7,408.33,0,-0.067,"1620831"
-2.479,-0.59,0.76653,-7,408.33,0,-0.067,"1620832"
-2.282,-0.56,0.69218,-9,408.33,0,-0.086,"1620833"
-2.345,-0.5,0.76653,-7,408.33,0,-0.067,"1620834"
-2.262,-0.45,0.84309,-5,408.33,0,-0.048,"1620835"
-1.609,-0.34,0.76653,-7,408.33,0,-0.067,"1620836"
-1.896,-0.42,0.84309,-5,408.33,0,-0.048,"1620837"
-1.995,-0.43,0.84309,-5,408.33,0,-0.048,"1620838"
-2.07,-0.42,0.92116,-3,408.33,0,-0.029,"1620839"
-0.865,-0.16,0.92116,-3,408.33,0,-0.029,"1620840"
-0.247,-0.04,0.84309,-5,408.33,0,-0.048,"1620841"
-1.268,-0.24,0.92116,-3,408.33,0,-0.029,"1620842"
-1.471,-0.3,0.92116,-3,408.33,0,-0.029,"1620843"
-1.841,-0.4,0.84309,-5,408.33,0,-0.048,"1620844"
-1.769,-0.39,0.84309,-5,408.33,0,-0.048,"1620845"
-1.797,-0.39,0.84309,-5,408.33,0,-0.048,"1620846"
-1.401,-0.29,0.92116,-3,408.33,0,-0.029,"1620847"
-1.564,-0.33,0.84309,-5,408.33,0,-0.048,"1620848"
-1.505,-0.31,0.92116,-3,408.33,0,-0.029,"1620849"
-0.463,-0.09,0.84309,-5,408.33,0,-0.048,"1620850"
1.61,0.39,0.92116,3,408.33,0,0.029,"1623053"
2.326,0.55,0.92116,3,408.33,0,0.029,"1623054"
2.256,0.53,0.92116,3,408.33,0,0.029,"1623055"
1.19,0.28,0.92116,3,408.33,0,0.029,"1623056"
1.186,0.27,0.92116,3,408.33,0,0.029,"1623057"
1.377,0.31,0.92116,3,408.33,0,0.029,"1623058"
1.585,0.36,0.92116,3,408.33,0,0.029,"1623059"
1.741,0.39,0.92116,3,408.33,0,0.029,"1623060"
1.853,0.41,0.92116,3,408.33,0,0.029,"1623061"
2.043,0.44,0.92116,3,408.33,0,0.029,"1623062"
2.19,0.46,0.92116,3,408.33,0,0.029,"1623063"
1.885,0.39,0.92116,3,408.33,0,0.029,"1623064"
2.146,0.41,1,1,408.33,0,0.01,"1623065"
1.792,0.35,1,1,408.33,0,0.01,"1623066"
0.955,0.19,1,1,408.33,0,0.01,"1623067"
0.815,0.16,1,1,408.33,0,0.01,"1623068"
0.289,0.06,1,1,408.33,0,0.01,"1623069"
-1.275,-0.25,1,-1,408.33,0,-0.01,"1623070"
-2.208,-0.43,0.92116,-3,408.33,0,-0.029,"1623071"
-3.435,-0.64,0.84309,-5,408.33,0,-0.048,"1623072"
-3.821,-0.69,0.84309,-5,408.33,0,-0.048,"1623073"
-4.259,-0.74,0.84309,-5,408.33,0,-0.048,"1623074"
-5.257,-0.95,0.69218,-9,408.33,0,-0.086,"1623075"
-5.692,-1.07,0.69218,-9,408.33,0,-0.086,"1623076"
-4.843,-0.86,0.69218,-9,408.33,0,-0.086,"1623077"
-4.288,-0.74,0.76653,-7,408.33,0,-0.067,"1623078"
-4.53,-0.8,0.69218,-9,408.33,0,-0.086,"1623079"
-4.553,-0.8,0.69218,-9,408.33,0,-0.086,"1623080"
-4.473,-0.78,0.69218,-9,408.33,0,-0.086,"1623081"
-7.894,-1.41,0.69218,-9,408.33,0,-0.086,"1623082"
-7.204,-1.35,0.76653,-7,408.33,0,-0.067,"1623083"
-8.088,-1.49,0.76653,-7,408.33,0,-0.067,"1623084"
-7.689,-1.41,0.69218,-9,408.33,0,-0.086,"1623085"
-6.891,-1.33,0.69218,-9,408.33,0,-0.086,"1623086"
-6.284,-1.2,0.69218,-9,408.33,0,-0.086,"1623087"
-5.38,-1.02,0.76653,-7,408.33,0,-0.067,"1623088"
-5.091,-0.93,0.84309,-5,408.33,0,-0.048,"1623089"
-4.834,-0.86,0.84309,-5,408.33,0,-0.048,"1623090"
-4.703,-0.83,0.84309,-5,408.33,0,-0.048,"1623091"
-4.931,-0.87,0.84309,-5,408.33,0,-0.048,"1623092"
-4.41,-0.76,0.84309,-5,408.33,0,-0.048,"1623093"
-4.156,-0.7,0.92116,-3,408.33,0,-0.029,"1623094"
-3.311,-0.53,0.92116,-3,408.33,0,-0.029,"1623095"
-1.406,-0.22,0.92116,-3,408.33,0,-0.029,"1623096"
0.179,0.03,1,1,408.33,0,0.01,"1623097"
-0.223,-0.03,1,-1,408.33,0,-0.01,"1623098"
0.89,0.14,1,1,408.33,0,0.01,"1623099"
3.196,0.47,1,1,408.33,0,0.01,"1623100"
0,0,1,0,407.33,0,0,"1623101"
1.123,0.15,1,1,408.33,0,0.01,"1623102"
1.835,0.25,1,1,408.33,0,0.01,"1623103"
1.575,0.22,0.92116,3,408.33,0,0.029,"1623104"
2.656,0.37,0.92116,3,408.33,0,0.029,"1623105"
4.722,0.69,0.84309,5,408.33,0,0.048,"1623106"
6.064,0.9,0.84309,5,408.33,0,0.048,"1623107"
5.872,0.84,0.84309,5,408.33,0,0.048,"1623108"
5.89,0.84,0.84309,5,408.33,0,0.048,"1623109"
6.813,1.02,0.84309,5,408.33,0,0.048,"1623110"
7.031,1.02,0.84309,5,408.33,0,0.048,"1623111"
7.082,1.03,0.84309,5,408.33,0,0.048,"1623112"
4.245,0.59,0.84309,5,408.33,0,0.048,"1623113"
7.186,1.04,0.84309,5,408.33,0,0.048,"1623114"
6.56,0.94,0.84309,5,408.33,0,0.048,"1623115"
4.874,0.67,0.84309,5,408.33,0,0.048,"1623116"
5.116,0.67,0.84309,5,408.33,0,0.048,"1623117"
4.81,0.61,0.84309,5,408.33,0,0.048,"1623118"
5.213,0.65,0.84309,5,408.33,0,0.048,"1623119"
5.072,0.64,0.84309,5,408.33,0,0.048,"1623120"
5.822,0.8,0.69218,9,408.33,0,0.086,"1623121"
6.603,0.91,0.69218,9,408.33,0,0.086,"1623122"
6.611,0.92,0.69218,9,408.33,0,0.086,"1623123"
6.189,0.87,0.69218,9,408.33,0,0.086,"1623124"
5.619,0.83,0.69218,9,408.33,0,0.086,"1623125"
4.883,0.78,0.69218,9,408.33,0,0.086,"1623126"
4.253,0.73,0.69218,9,408.33,0,0.086,"1623127"
2.357,0.44,0.76653,7,408.33,0,0.067,"1623128"
2.6,0.52,0.84309,5,408.33,0,0.048,"1623129"
1.042,0.2,0.92116,3,408.33,0,0.029,"1623130"
1.503,0.28,0.84309,5,408.33,0,0.048,"1623131"
2.7,0.51,0.84309,5,408.33,0,0.048,"1623132"
2.42,0.45,0.84309,5,408.33,0,0.048,"1623133"
-0.652,-0.13,1,-1,408.33,0,-0.01,"1623134"
-0.658,-0.13,1,-1,408.33,0,-0.01,"1623135"
-0.743,-0.15,1,-1,408.33,0,-0.01,"1623136"
-0.786,-0.16,1,-1,408.33,0,-0.01,"1623137"
-0.903,-0.2,0.92116,-3,408.33,0,-0.029,"1623138"
-1.548,-0.36,0.92116,-3,408.33,0,-0.029,"1623139"
-1.387,-0.34,0.76653,-7,408.33,0,-0.067,"1623140"
-1.411,-0.35,0.76653,-7,408.33,0,-0.067,"1623141"
-1.372,-0.36,0.69218,-9,408.33,0,-0.086,"1623142"
-1.571,-0.43,0.69218,-9,408.33,0,-0.086,"1623143"
-1.506,-0.42,0.69218,-9,408.33,0,-0.086,"1623144"
-1.55,-0.44,0.69218,-9,408.33,0,-0.086,"1623145"
-1.594,-0.46,0.69218,-9,408.33,0,-0.086,"1623146"
-1.589,-0.45,0.69218,-9,408.33,0,-0.086,"1623147"
-1.601,-0.46,0.69218,-9,408.33,0,-0.086,"1623148"
-1.837,-0.54,0.69218,-9,408.33,0,-0.086,"1623149"
-1.623,-0.47,0.69218,-9,408.33,0,-0.086,"1623150"
-1.604,-0.47,0.69218,-9,408.33,0,-0.086,"1623151"
-1.814,-0.53,0.76653,-7,408.33,0,-0.067,"1623152"
-2.5,-0.79,0.62069,-11,408.33,0,-0.105,"1623153"
-3.135,-1.04,0.69218,-9,408.33,0,-0.086,"1623154"
-3.112,-1.02,0.69218,-9,408.33,0,-0.086,"1623155"
-2.708,-0.81,0.84309,-5,408.33,0,-0.048,"1623156"
-2.817,-0.85,0.84309,-5,408.33,0,-0.048,"1623157"
-2.997,-0.9,0.84309,-5,408.33,0,-0.048,"1623158"
-3.18,-0.95,0.92116,-3,408.33,0,-0.029,"1623159"
-3.442,-1.03,0.92116,-3,408.33,0,-0.029,"1623160"
-3.595,-1.07,0.92116,-3,408.33,0,-0.029,"1623161"
-3.663,-1.09,0.92116,-3,408.33,0,-0.029,"1623162"
-3.69,-1.1,0.92116,-3,408.33,0,-0.029,"1623163"
-3.7,-1.1,0.92116,-3,408.33,0,-0.029,"1623164"
-3.729,-1.11,0.92116,-3,408.33,0,-0.029,"1623165"
-3.645,-1.07,0.92116,-3,408.33,0,-0.029,"1623166"
-3.657,-1.08,0.92116,-3,408.33,0,-0.029,"1623167"
-3.633,-1.07,0.92116,-3,408.33,0,-0.029,"1623168"
-3.385,-1,0.92116,-3,408.33,0,-0.029,"1623169"
-2.787,-0.79,0.92116,-3,408.33,0,-0.029,"1623170"
-1.907,-0.52,0.92116,-3,408.33,0,-0.029,"1623171"
-2.05,-0.57,0.92116,-3,408.33,0,-0.029,"1623172"
-2.57,-0.76,0.92116,-3,408.33,0,-0.029,"1623173"
-2.402,-0.71,0.92116,-3,408.33,0,-0.029,"1623174"
-3.32,-0.98,0.76653,-7,408.33,0,-0.067,"1623175"
-3.2,-0.95,0.76653,-7,408.33,0,-0.067,"1623176"
-3.043,-0.9,0.76653,-7,408.33,0,-0.067,"1623177"
-2.79,-0.83,0.76653,-7,408.33,0,-0.067,"1623178"
-2.613,-0.77,0.76653,-7,408.33,0,-0.067,"1623179"
-2.35,-0.7,0.76653,-7,408.33,0,-0.067,"1623180"
-2.036,-0.6,0.76653,-7,408.33,0,-0.067,"1623181"
-2.26,-0.67,0.76653,-7,408.33,0,-0.067,"1623182"
-1.815,-0.53,0.76653,-7,408.33,0,-0.067,"1623183"
-1.28,-0.35,0.62069,-11,408.33,0,-0.105,"1623184"
-1.507,-0.42,0.62069,-11,408.33,0,-0.105,"1623185"
-1.696,-0.47,0.69218,-9,408.33,0,-0.086,"1623186"
-1.9,-0.52,0.62069,-11,408.33,0,-0.105,"1623187"
-2.051,-0.57,0.62069,-11,408.33,0,-0.105,"1623188"
-2.136,-0.59,0.62069,-11,408.33,0,-0.105,"1623189"
-2.248,-0.63,0.76653,-7,408.33,0,-0.067,"1623190"
-2.498,-0.7,0.76653,-7,408.33,0,-0.067,"1623191"
-2.504,-0.71,0.84309,-5,408.33,0,-0.048,"1623192"
-2.713,-0.78,0.84309,-5,408.33,0,-0.048,"1623193"
-2.653,-0.76,0.84309,-5,408.33,0,-0.048,"1623194"
-2.893,-0.85,0.84309,-5,408.33,0,-0.048,"1623195"
-3.082,-0.92,0.84309,-5,408.33,0,-0.048,"1623196"
-3.307,-1,0.76653,-7,408.33,0,-0.067,"1623197"
-3.385,-1.04,0.76653,-7,408.33,0,-0.067,"1623198"
-3.356,-1.03,0.76653,-7,408.33,0,-0.067,"1623199"
-3.347,-1.03,0.76653,-7,408.33,0,-0.067,"1623200"
-3.321,-1.02,0.76653,-7,408.33,0,-0.067,"1623201"
-3.486,-1.09,0.76653,-7,408.33,0,-0.067,"1623202"
-3.503,-1.1,0.76653,-7,408.33,0,-0.067,"1623203"
-3.566,-1.12,0.76653,-7,408.33,0,-0.067,"1623204"
-3.07,-0.97,0.76653,-7,408.33,0,-0.067,"1623205"
-2.958,-0.91,0.76653,-7,408.33,0,-0.067,"1623206"
-3.17,-1.02,0.76653,-7,408.33,0,-0.067,"1623207"
-2.79,-0.87,0.69218,-9,408.33,0,-0.086,"1623208"
-2.512,-0.77,0.69218,-9,408.33,0,-0.086,"1623209"
-2.318,-0.71,0.69218,-9,408.33,0,-0.086,"1623210"
-2.305,-0.7,0.69218,-9,408.33,0,-0.086,"1623211"
-2.349,-0.7,0.69218,-9,408.33,0,-0.086,"1623212"
-2.43,-0.72,0.76653,-7,408.33,0,-0.067,"1623213"
-2.391,-0.71,0.84309,-5,408.33,0,-0.048,"1623214"
-2.468,-0.71,0.92116,-3,408.33,0,-0.029,"1623215"
-2.478,-0.71,0.92116,-3,408.33,0,-0.029,"1623216"
-2.269,-0.67,0.92116,-3,408.33,0,-0.029,"1623217"
-2.426,-0.69,0.92116,-3,408.33,0,-0.029,"1623218"
-2.399,-0.68,0.92116,-3,408.33,0,-0.029,"1623219"
-2.296,-0.66,0.92116,-3,408.33,0,-0.029,"1623220"
-2.44,-0.67,0.92116,-3,408.33,0,-0.029,"1623221"
-2.432,-0.66,0.92116,-3,408.33,0,-0.029,"1623222"
-2.455,-0.66,0.92116,-3,408.33,0,-0.029,"1623223"
-2.381,-0.64,0.84309,-5,408.33,0,-0.048,"1623224"
-2.401,-0.64,0.76653,-7,408.33,0,-0.067,"1623225"
-2.626,-0.66,0.69218,-9,408.33,0,-0.086,"1623226"
-2.559,-0.64,0.69218,-9,408.33,0,-0.086,"1623227"
-2.445,-0.62,0.69218,-9,408.33,0,-0.086,"1623228"
-1.731,-0.49,0.76653,-7,408.33,0,-0.067,"1623229"
-2.429,-0.61,0.69218,-9,408.33,0,-0.086,"1623230"
-2.46,-0.61,0.62069,-11,408.33,0,-0.105,"1623231"
-2.582,-0.59,0.76653,-7,408.33,0,-0.067,"1623232"
-2.546,-0.6,0.76653,-7,408.33,0,-0.067,"1623233"
-2.146,-0.55,0.62069,-11,408.33,0,-0.105,"1623234"
-2.373,-0.57,0.76653,-7,408.33,0,-0.067,"1623235"
-1.74,-0.37,0.76653,-7,408.33,0,-0.067,"1623236"
-1.48,-0.31,0.76653,-7,408.33,0,-0.067,"1623237"
-1.917,-0.43,0.84309,-5,408.33,0,-0.048,"1623238"
-1.665,-0.39,0.76653,-7,408.33,0,-0.067,"1623239"
-1.976,-0.43,0.84309,-5,408.33,0,-0.048,"1623240"
-1.895,-0.38,0.92116,-3,408.33,0,-0.029,"1623241"
-1.322,-0.25,0.92116,-3,408.33,0,-0.029,"1623242"
-1.715,-0.34,0.92116,-3,408.33,0,-0.029,"1623243"
-1.393,-0.27,0.84309,-5,408.33,0,-0.048,"1623244"
-1.434,-0.29,0.92116,-3,408.33,0,-0.029,"1623245"
-1.768,-0.39,0.84309,-5,408.33,0,-0.048,"1623246"
-1.556,-0.36,0.92116,-3,408.33,0,-0.029,"1623247"
-1.696,-0.38,0.84309,-5,408.33,0,-0.048,"1623248"
-1.739,-0.38,0.84309,-5,408.33,0,-0.048,"1623249"
-1.533,-0.35,0.92116,-3,408.33,0,-0.029,"1623250"
-1.734,-0.38,0.84309,-5,408.33,0,-0.048,"1623251"
-1.174,-0.24,0.84309,-5,408.33,0,-0.048,"1623252"
1.83,0.44,0.92116,3,408.33,0,0.029,"1625455"
2.37,0.57,0.92116,3,408.33,0,0.029,"1625456"
2.309,0.55,0.92116,3,408.33,0,0.029,"1625457"
1.965,0.46,0.92116,3,408.33,0,0.029,"1625458"
1.11,0.26,0.84309,5,408.33,0,0.048,"1625459"
1.31,0.3,0.92116,3,408.33,0,0.029,"1625460"
1.492,0.34,0.92116,3,408.33,0,0.029,"1625461"
1.625,0.37,0.92116,3,408.33,0,0.029,"1625462"
1.72,0.38,0.92116,3,408.33,0,0.029,"1625463"
1.938,0.42,0.92116,3,408.33,0,0.029,"1625464"
2.183,0.46,0.92116,3,408.33,0,0.029,"1625465"
1.608,0.33,0.92116,3,408.33,0,0.029,"1625466"
