"nie_malla_modi_id","sen_slope_tempm08","sen_slope_per_tempm08","p_value_tempm08","tau_tempm08"
1666304,0.038,0.16,0.27356,0.231
1666305,0.037,0.16,0.29754,0.22
1666306,0.041,0.18,0.29754,0.22
1666307,0.04,0.17,0.32442,0.209
1666308,0.036,0.16,0.32442,0.209
1666311,0.044,0.2,0.32442,0.209
1666312,0.042,0.2,0.32442,0.209
1666313,0.043,0.21,0.38107,0.187
1666314,0.046,0.23,0.32442,0.209
1666315,0.044,0.22,0.38107,0.187
1666316,0.047,0.23,0.44342,0.165
1666317,0.047,0.23,0.44342,0.165
1666318,0.048,0.24,0.44342,0.165
1666319,0.044,0.23,0.44342,0.165
1666320,0.043,0.23,0.37964,0.187
1666321,0.043,0.22,0.38107,0.187
1666322,0.045,0.22,0.35131,0.198
1666323,0.047,0.24,0.32442,0.209
1666324,0.042,0.22,0.35131,0.198
1666325,0.04,0.22,0.32297,0.209
1666326,0.041,0.24,0.476,0.154
1666327,0.039,0.23,0.44342,0.165
1666328,0.035,0.2,0.41085,0.176
1666329,0.03,0.18,0.41085,0.176
1666330,0.03,0.18,0.35131,0.198
1666331,0.034,0.21,0.32442,0.209
1666332,0.034,0.21,0.22844,0.253
1666333,0.034,0.21,0.2073,0.264
1666334,0.037,0.22,0.17048,0.286
1666335,0.052,0.31,0.15463,0.297
1666336,0.058,0.34,0.12531,0.319
1666338,0.067,0.36,0.10052,0.341
1666339,0.072,0.38,0.15463,0.297
1666340,0.077,0.41,0.15463,0.297
1666341,0.066,0.38,0.13878,0.308
1666342,0.069,0.38,0.10052,0.341
1666343,0.073,0.4,0.10052,0.341
1666344,0.07,0.38,0.10052,0.341
1666345,0.07,0.36,0.0892,0.352
1666346,0.067,0.32,0.0798,0.363
1666347,0.05,0.25,0.10052,0.341
1666348,0.05,0.26,0.15463,0.297
1666349,0.045,0.25,0.18889,0.275
1666350,0.049,0.28,0.18889,0.275
1666351,0.052,0.3,0.24958,0.242
1666352,0.053,0.32,0.38107,0.187
1666353,0.054,0.31,0.13878,0.308
1666354,0.053,0.31,0.17048,0.286
1666355,0.053,0.3,0.17048,0.286
1666356,0.05,0.29,0.22844,0.253
1666357,0.056,0.35,0.18889,0.275
1666358,0.06,0.4,0.44342,0.165
1666359,0.062,0.43,0.476,0.154
1666360,0.06,0.43,0.476,0.154
1666361,0.061,0.43,0.44342,0.165
1666362,0.06,0.44,0.44342,0.165
1666363,0.06,0.44,0.44342,0.165
1666364,0.059,0.42,0.44342,0.165
1666365,0.056,0.39,0.44342,0.165
1666366,0.056,0.38,0.476,0.154
1666367,0.055,0.36,0.51122,0.143
1666368,0.051,0.32,0.51122,0.143
1666369,0.05,0.31,0.51122,0.143
1666370,0.043,0.25,0.54644,0.132
1666371,0.045,0.25,0.66142,0.099
1666372,0.045,0.25,0.54644,0.132
1666373,0.042,0.22,0.66142,0.099
1666374,0.037,0.19,0.58407,0.121
1666375,0.033,0.18,0.58407,0.121
1666376,0.03,0.16,0.58407,0.121
1666377,0.025,0.13,0.58407,0.121
1666378,0.03,0.17,0.54644,0.132
1666379,0.03,0.17,0.54644,0.132
1666380,0.023,0.12,0.58407,0.121
1666381,0.036,0.18,0.58407,0.121
1666382,0.038,0.2,0.51122,0.143
1666383,0.039,0.2,0.51122,0.143
1666384,0.04,0.21,0.44342,0.165
1666385,0.036,0.18,0.44342,0.165
1666386,0.043,0.21,0.44342,0.165
1666387,0.051,0.25,0.27212,0.231
1666388,0.055,0.28,0.18889,0.275
1666389,0.058,0.3,0.17048,0.286
1666390,0.066,0.33,0.12531,0.319
1666391,0.067,0.34,0.15463,0.297
1666392,0.059,0.3,0.15463,0.297
1666393,0.055,0.27,0.15463,0.297
1666394,0.066,0.32,0.0627,0.385
1666395,0.061,0.28,0.04874,0.407
1666396,0.063,0.29,0.04874,0.407
1666397,0.062,0.29,0.05499,0.396
1666398,0.063,0.29,0.04874,0.407
1666399,0.064,0.29,0.04874,0.407
1666400,0.065,0.31,0.0425,0.418
1666401,0.068,0.34,0.05499,0.396
1666402,0.069,0.35,0.0798,0.363
1666403,0.067,0.35,0.0798,0.363
1666404,0.067,0.36,0.0798,0.363
1666405,0.072,0.37,0.10052,0.341
1666406,0.052,0.27,0.17048,0.286
1666407,0.053,0.27,0.13878,0.308
1666408,0.06,0.31,0.0892,0.352
1666409,0.05,0.27,0.17048,0.286
1666410,0.05,0.26,0.2073,0.264
1666411,0.048,0.25,0.22844,0.253
1666412,0.046,0.24,0.38107,0.187
1666413,0.045,0.24,0.44342,0.165
1666414,0.045,0.24,0.6217,0.11
1666415,0.05,0.26,0.58407,0.121
1666416,0.045,0.23,0.51122,0.143
1666417,0.05,0.25,0.51122,0.143
1666418,0.047,0.23,0.51122,0.143
1666419,0.047,0.24,0.51122,0.143
1666420,0.04,0.2,0.51122,0.143
1666421,0.033,0.17,0.58407,0.121
1666422,0.04,0.2,0.70113,0.088
1666423,0.043,0.22,0.74256,0.077
1666424,0.035,0.17,0.74256,0.077
1666425,0.025,0.12,0.70113,0.088
1666426,0.02,0.1,0.74256,0.077
1666427,0.024,0.11,0.86935,0.044
1666428,0.022,0.1,0.82667,0.055
1666429,0.016,0.07,0.82667,0.055
1666430,0.022,0.11,0.82667,0.055
1666431,0.025,0.12,0.70113,0.088
1666432,0.012,0.06,0.74256,0.077
1666433,0.01,0.05,0.95628,0.022
1666434,0.012,0.06,0.86935,0.044
1666435,0.006,0.03,0.82667,0.055
1666436,0.005,0.02,0.74256,0.077
1666437,0.014,0.07,0.82667,0.055
1666438,0.016,0.08,0.82667,0.055
1666439,0.018,0.08,0.82667,0.055
1666440,0.022,0.1,0.82667,0.055
1666441,0.024,0.11,0.82667,0.055
1666442,0.018,0.08,0.74256,0.077
1666443,0.024,0.1,0.74256,0.077
1666444,0.027,0.11,0.66142,0.099
1666445,0.03,0.12,0.66142,0.099
1666446,0.032,0.13,0.66142,0.099
1666447,0.035,0.14,0.66142,0.099
1666448,0.037,0.15,0.66142,0.099
1666449,0.035,0.15,0.66142,0.099
1666450,0.037,0.15,0.66142,0.099
1666451,0.037,0.16,0.6217,0.11
1666452,0.037,0.15,0.58407,0.121
1666453,0.033,0.14,0.58407,0.121
1666454,0.033,0.14,0.66142,0.099
1666455,0.032,0.14,0.66142,0.099
1666456,0.028,0.12,0.70113,0.088
1666457,0.031,0.13,0.74256,0.077
1666458,0.032,0.14,0.74256,0.077
1666459,0.027,0.12,0.70113,0.088
1666460,0.023,0.1,0.74181,0.077
1666461,0.023,0.1,0.74256,0.077
1666462,0.03,0.12,0.74256,0.077
1666463,0.035,0.14,0.74256,0.077
1666464,0.032,0.13,0.74256,0.077
1666465,0.025,0.1,0.70113,0.088
1666466,0.022,0.09,0.66142,0.099
1666467,0.02,0.08,0.66142,0.099
1666468,0.023,0.1,0.66142,0.099
1666469,0.032,0.13,0.66142,0.099
1666470,0.028,0.11,0.51122,0.143
1666471,0.036,0.14,0.51122,0.143
1666472,0.038,0.14,0.51122,0.143
1666473,0.04,0.15,0.51122,0.143
1666475,0.041,0.15,0.51122,0.143
1668702,0.028,0.11,0.41085,0.176
1668703,0.033,0.13,0.24958,0.242
1668704,0.033,0.13,0.22844,0.253
1668705,0.031,0.13,0.27356,0.231
1668706,0.035,0.15,0.24958,0.242
1668707,0.036,0.15,0.24958,0.242
1668708,0.039,0.17,0.24768,0.242
1668709,0.04,0.17,0.32442,0.209
1668710,0.036,0.16,0.32442,0.209
1668713,0.042,0.2,0.32442,0.209
1668714,0.042,0.21,0.38107,0.187
1668715,0.04,0.2,0.35131,0.198
1668716,0.039,0.2,0.38107,0.187
1668717,0.041,0.22,0.41085,0.176
1668718,0.047,0.24,0.44342,0.165
1668719,0.048,0.24,0.44342,0.165
1668720,0.04,0.22,0.41085,0.176
1668721,0.039,0.22,0.44342,0.165
1668722,0.042,0.22,0.35131,0.198
1668723,0.042,0.22,0.38107,0.187
1668724,0.045,0.23,0.32442,0.209
1668725,0.049,0.24,0.32442,0.209
1668726,0.044,0.23,0.29754,0.22
1668727,0.041,0.22,0.29754,0.22
1668728,0.04,0.22,0.32297,0.209
1668729,0.038,0.21,0.35131,0.198
1668730,0.04,0.22,0.27356,0.231
1668731,0.036,0.2,0.27212,0.231
1668732,0.036,0.21,0.24958,0.242
1668733,0.04,0.24,0.22844,0.253
1668734,0.034,0.21,0.18889,0.275
1668735,0.038,0.24,0.18889,0.275
1668736,0.042,0.26,0.15463,0.297
1668737,0.053,0.33,0.13878,0.308
1668738,0.062,0.38,0.12531,0.319
1668739,0.06,0.36,0.12531,0.319
1668741,0.07,0.39,0.13878,0.308
1668742,0.064,0.34,0.13878,0.308
1668743,0.068,0.39,0.12531,0.319
1668744,0.062,0.36,0.11184,0.33
1668745,0.07,0.4,0.10052,0.341
1668746,0.07,0.39,0.11184,0.33
1668747,0.075,0.39,0.10052,0.341
1668748,0.065,0.32,0.0798,0.363
1668749,0.073,0.36,0.0798,0.363
1668750,0.06,0.31,0.10052,0.341
1668751,0.05,0.27,0.18889,0.275
1668752,0.047,0.27,0.22704,0.253
1668753,0.05,0.31,0.27356,0.231
1668754,0.051,0.32,0.38107,0.187
1668755,0.056,0.35,0.44342,0.165
1668756,0.056,0.36,0.38107,0.187
1668757,0.055,0.35,0.38107,0.187
1668758,0.059,0.36,0.18889,0.275
1668759,0.057,0.35,0.22844,0.253
1668760,0.056,0.37,0.51122,0.143
1668761,0.058,0.42,0.44342,0.165
1668762,0.054,0.4,0.44342,0.165
1668763,0.055,0.39,0.476,0.154
1668764,0.055,0.39,0.51122,0.143
1668765,0.053,0.4,0.476,0.154
1668766,0.051,0.37,0.51122,0.143
1668767,0.051,0.36,0.51122,0.143
1668768,0.045,0.32,0.51122,0.143
1668769,0.043,0.29,0.51122,0.143
1668770,0.045,0.29,0.51122,0.143
1668771,0.046,0.29,0.51122,0.143
1668772,0.039,0.23,0.51122,0.143
1668773,0.037,0.21,0.54644,0.132
1668774,0.033,0.18,0.58407,0.121
1668775,0.032,0.18,0.58407,0.121
1668776,0.027,0.15,0.51122,0.143
1668777,0.028,0.15,0.51122,0.143
1668778,0.028,0.15,0.54644,0.132
1668779,0.028,0.15,0.54644,0.132
1668780,0.026,0.15,0.58407,0.121
1668781,0.025,0.14,0.58407,0.121
1668782,0.026,0.14,0.54644,0.132
1668783,0.033,0.18,0.66142,0.099
1668784,0.037,0.2,0.58407,0.121
1668785,0.04,0.22,0.58407,0.121
1668786,0.035,0.18,0.51122,0.143
1668787,0.035,0.18,0.44342,0.165
1668788,0.035,0.18,0.51122,0.143
1668789,0.042,0.21,0.32442,0.209
1668790,0.047,0.24,0.18889,0.275
1668791,0.05,0.27,0.22704,0.253
1668792,0.06,0.32,0.18889,0.275
1668793,0.063,0.33,0.17048,0.286
1668794,0.062,0.31,0.15463,0.297
1668795,0.06,0.29,0.10052,0.341
1668796,0.061,0.3,0.10052,0.341
1668797,0.068,0.33,0.07041,0.374
1668798,0.067,0.32,0.0627,0.385
1668799,0.066,0.32,0.0627,0.385
1668800,0.067,0.32,0.05499,0.396
1668801,0.066,0.31,0.05499,0.396
1668802,0.067,0.32,0.05499,0.396
1668803,0.074,0.35,0.0627,0.385
1668804,0.052,0.26,0.15463,0.297
1668805,0.047,0.25,0.18889,0.275
1668806,0.047,0.25,0.22844,0.253
1668807,0.049,0.25,0.17048,0.286
1668808,0.052,0.27,0.15463,0.297
1668809,0.055,0.28,0.15463,0.297
1668810,0.053,0.28,0.15463,0.297
1668811,0.045,0.24,0.2073,0.264
1668812,0.046,0.25,0.24958,0.242
1668813,0.05,0.26,0.29754,0.22
1668814,0.048,0.25,0.44342,0.165
1668815,0.045,0.25,0.58407,0.121
1668816,0.05,0.27,0.6217,0.11
1668817,0.05,0.26,0.58407,0.121
1668818,0.05,0.26,0.51122,0.143
1668819,0.047,0.24,0.54644,0.132
1668820,0.043,0.22,0.54644,0.132
1668821,0.047,0.24,0.54644,0.132
1668822,0.037,0.19,0.66142,0.099
1668823,0.037,0.19,0.6217,0.11
1668824,0.043,0.23,0.54644,0.132
1668825,0.033,0.18,0.54644,0.132
1668826,0.04,0.2,0.6217,0.11
1668827,0.035,0.17,0.66142,0.099
1668828,0.025,0.12,0.74256,0.077
1668829,0.022,0.11,0.78398,0.066
1668830,0.022,0.1,0.82667,0.055
1668831,0.022,0.1,0.86935,0.044
1668832,0.014,0.07,0.95628,0.022
1668833,0.02,0.1,0.78398,0.066
1668834,0.016,0.08,0.82667,0.055
1668835,0.012,0.06,0.91281,0.033
1668836,0.01,0.05,0.91281,0.033
1668837,0.008,0.04,0.82667,0.055
1668838,0.004,0.02,0.78398,0.066
1668839,0.015,0.07,0.74256,0.077
1668840,0.018,0.08,0.82667,0.055
1668841,0.022,0.11,0.82667,0.055
1668842,0.022,0.1,0.82667,0.055
1668843,0.02,0.09,0.74256,0.077
1668844,0.02,0.09,0.74256,0.077
1668845,0.027,0.12,0.70113,0.088
1668846,0.026,0.11,0.66142,0.099
1668847,0.028,0.12,0.66142,0.099
1668848,0.03,0.12,0.66142,0.099
1668849,0.034,0.14,0.66142,0.099
1668850,0.033,0.14,0.66142,0.099
1668851,0.032,0.14,0.58407,0.121
1668852,0.03,0.13,0.66142,0.099
1668853,0.033,0.15,0.58407,0.121
1668854,0.032,0.14,0.6217,0.11
1668855,0.033,0.14,0.66142,0.099
1668856,0.035,0.15,0.66142,0.099
1668857,0.03,0.13,0.70113,0.088
1668858,0.03,0.13,0.70113,0.088
1668859,0.03,0.13,0.74256,0.077
1668860,0.035,0.15,0.74256,0.077
1668861,0.027,0.12,0.74256,0.077
1668862,0.023,0.1,0.74181,0.077
1668863,0.025,0.11,0.74256,0.077
1668864,0.027,0.12,0.74256,0.077
1668865,0.032,0.13,0.74256,0.077
1668866,0.027,0.11,0.74256,0.077
1668867,0.025,0.1,0.66142,0.099
1668868,0.02,0.08,0.66142,0.099
1668869,0.025,0.11,0.70113,0.088
1668870,0.022,0.09,0.66142,0.099
1668871,0.03,0.12,0.66142,0.099
1668872,0.032,0.13,0.66142,0.099
1668873,0.032,0.13,0.6217,0.11
1668874,0.034,0.13,0.51122,0.143
1668875,0.028,0.11,0.58407,0.121
1668876,0.041,0.16,0.51122,0.143
1668877,0.041,0.16,0.54644,0.132
1668879,0.041,0.15,0.6217,0.11
1671104,0.03,0.12,0.38107,0.187
1671105,0.03,0.12,0.32297,0.209
1671106,0.023,0.09,0.41085,0.176
1671107,0.033,0.14,0.22844,0.253
1671108,0.033,0.14,0.24958,0.242
1671109,0.036,0.15,0.32442,0.209
1671110,0.037,0.16,0.35131,0.198
1671111,0.036,0.16,0.35131,0.198
1671112,0.039,0.17,0.38107,0.187
1671113,0.04,0.18,0.32442,0.209
1671115,0.035,0.16,0.44205,0.165
1671116,0.029,0.14,0.6217,0.11
1671117,0.031,0.16,0.6217,0.11
1671118,0.031,0.17,0.6217,0.11
1671119,0.033,0.18,0.6217,0.11
1671120,0.038,0.2,0.44342,0.165
1671121,0.042,0.23,0.38107,0.187
1671122,0.041,0.22,0.32297,0.209
1671123,0.039,0.22,0.32297,0.209
1671124,0.042,0.22,0.32297,0.209
1671125,0.043,0.22,0.32442,0.209
1671126,0.043,0.22,0.27212,0.231
1671127,0.044,0.22,0.29754,0.22
1671128,0.045,0.23,0.22844,0.253
1671129,0.041,0.21,0.2073,0.264
1671130,0.042,0.22,0.2073,0.264
1671131,0.041,0.22,0.20593,0.264
1671132,0.04,0.22,0.24958,0.242
1671133,0.042,0.23,0.2073,0.264
1671134,0.038,0.22,0.18889,0.275
1671135,0.04,0.23,0.15463,0.297
1671136,0.05,0.3,0.15463,0.297
1671137,0.052,0.31,0.15463,0.297
1671138,0.06,0.36,0.12531,0.319
1671139,0.05,0.32,0.12531,0.319
1671140,0.057,0.37,0.12531,0.319
1671141,0.057,0.35,0.15339,0.297
1671142,0.06,0.37,0.17048,0.286
1671143,0.07,0.41,0.12531,0.319
1671144,0.067,0.37,0.10052,0.341
1671145,0.068,0.39,0.12531,0.319
1671146,0.055,0.33,0.2073,0.264
1671147,0.08,0.48,0.10052,0.341
1671148,0.066,0.37,0.11184,0.33
1671149,0.075,0.4,0.10052,0.341
1671150,0.067,0.34,0.0798,0.363
1671151,0.07,0.35,0.0798,0.363
1671152,0.06,0.3,0.0798,0.363
1671153,0.06,0.32,0.13878,0.308
1671154,0.048,0.27,0.2073,0.264
1671155,0.047,0.28,0.22844,0.253
1671156,0.048,0.3,0.38107,0.187
1671157,0.051,0.34,0.44342,0.165
1671158,0.054,0.37,0.44342,0.165
1671159,0.05,0.34,0.44342,0.165
1671160,0.055,0.38,0.44342,0.165
1671161,0.046,0.31,0.58294,0.121
1671162,0.047,0.33,0.6217,0.11
1671163,0.052,0.39,0.51122,0.143
1671164,0.05,0.36,0.51122,0.143
1671165,0.05,0.35,0.51122,0.143
1671166,0.043,0.3,0.51122,0.143
1671167,0.047,0.35,0.476,0.154
1671168,0.049,0.36,0.476,0.154
1671169,0.048,0.34,0.51122,0.143
1671170,0.043,0.3,0.51122,0.143
1671171,0.044,0.3,0.51122,0.143
1671172,0.04,0.27,0.51122,0.143
1671173,0.037,0.24,0.51122,0.143
1671174,0.035,0.22,0.54644,0.132
1671175,0.032,0.19,0.6217,0.11
1671176,0.026,0.15,0.58407,0.121
1671177,0.025,0.14,0.74256,0.077
