"nie_malla_modi_id","sen_slope_tempm01","sen_slope_per_tempm01","p_value_tempm01","tau_tempm01"
1620734,-0.022,-0.56,0.82667,-0.055
1620735,-0.022,-0.62,0.74256,-0.077
1620736,-0.022,-0.63,0.74256,-0.077
1620737,-0.015,-0.41,0.70113,-0.088
1620738,-0.015,-0.41,0.70113,-0.088
1620739,-0.011,-0.26,1,-0.011
1620740,-0.007,-0.16,1,-0.011
1623115,-0.017,-0.52,0.91281,-0.033
1623116,-0.019,-0.68,0.82667,-0.055
1623117,-0.029,-1.26,0.82667,-0.055
1623118,-0.016,-0.85,0.82667,-0.055
1623119,-0.017,-1.01,0.91281,-0.033
1623120,-0.013,-0.69,0.78398,-0.066
1623121,-0.038,-1.87,0.82667,-0.055
1623122,-0.04,-2.06,0.74256,-0.077
1623123,-0.042,-2.07,0.74256,-0.077
1623124,-0.043,-2.02,0.82667,-0.055
1623125,-0.04,-1.51,0.91281,-0.033
1623126,-0.034,-0.97,0.91281,-0.033
1623127,-0.031,-0.75,0.91281,-0.033
1623128,-0.007,-0.15,1,-0.011
1623129,-0.002,-0.03,1,-0.011
1623130,-0.026,-0.6,0.91281,-0.033
1623131,-0.031,-0.83,0.91281,-0.033
1623132,-0.029,-0.8,0.86935,-0.044
1623133,-0.031,-0.92,0.82667,-0.055
1623134,-0.029,-0.89,0.82667,-0.055
1623135,-0.029,-0.93,0.74256,-0.077
1623136,-0.026,-0.79,0.74256,-0.077
1623137,-0.024,-0.72,0.74256,-0.077
1623138,-0.017,-0.5,0.66142,-0.099
1623139,-0.013,-0.33,0.66142,-0.099
1623140,-0.009,-0.22,0.91281,-0.033
1623141,-0.008,-0.17,0.95628,-0.022
1623142,-0.003,-0.07,1,-0.011
1625520,-0.017,-0.77,0.82615,-0.055
1625521,-0.016,-0.96,0.91281,-0.033
1625522,-0.02,-1.12,0.82667,-0.055
1625523,-0.03,-1.75,0.82667,-0.055
1625524,-0.04,-2.53,0.82667,-0.055
1625525,-0.02,-1.38,0.82667,-0.055
1625526,-0.04,-2.22,0.74256,-0.077
1625527,-0.039,-1.48,0.82667,-0.055
1625528,-0.034,-1.04,0.91281,-0.033
1625529,-0.025,-0.58,0.91281,-0.033
1625530,-0.031,-0.74,0.91281,-0.033
1625531,-0.02,-0.43,0.91281,-0.033
1625532,-0.025,-0.56,0.91281,-0.033
1625533,-0.029,-0.75,0.91281,-0.033
1625534,-0.03,-0.88,0.82667,-0.055
1625535,-0.031,-0.97,0.82667,-0.055
1625536,-0.032,-1.09,0.74256,-0.077
1625537,-0.032,-1.16,0.74256,-0.077
1625538,-0.032,-1.15,0.74256,-0.077
1625539,-0.025,-0.78,0.74256,-0.077
1625540,-0.015,-0.4,0.66142,-0.099
1625541,-0.011,-0.27,0.66142,-0.099
1625542,-0.007,-0.15,0.91281,-0.033
1625543,-0.007,-0.15,0.91281,-0.033
1625544,-0.002,-0.05,1,-0.011
1627925,-0.03,-2.2,0.82667,-0.055
1627926,-0.03,-2.15,0.82667,-0.055
1627927,-0.03,-2.22,0.82667,-0.055
1627928,-0.039,-2.11,0.82667,-0.055
1627929,-0.033,-1.28,0.74256,-0.077
1627930,-0.032,-0.96,0.82667,-0.055
1627931,-0.031,-0.83,0.82667,-0.055
1627932,-0.025,-0.58,0.86935,-0.044
1627933,-0.028,-0.72,0.91281,-0.033
1627934,-0.027,-0.67,0.82667,-0.055
1627935,-0.031,-0.91,0.82667,-0.055
1627936,-0.033,-1.14,0.82667,-0.055
1627937,-0.032,-1.15,0.78398,-0.066
1627938,-0.03,-1.02,0.74256,-0.077
1627939,-0.026,-0.81,0.74256,-0.077
1627940,-0.022,-0.66,0.74256,-0.077
1627941,-0.021,-0.57,0.74256,-0.077
1627942,-0.008,-0.2,0.78398,-0.066
1627943,-0.008,-0.19,0.82667,-0.055
1627944,-0.01,-0.23,0.82667,-0.055
1627945,-0.007,-0.15,0.91281,-0.033
1627946,-0.004,-0.08,0.95628,-0.022
1627947,-0.003,-0.07,1,-0.011
1627948,0,0,1,0
1630328,-0.027,-3.18,0.82667,-0.055
1630329,-0.02,-2.01,0.82667,-0.055
1630330,-0.041,-2.74,0.82667,-0.055
1630331,-0.029,-1.25,0.82667,-0.055
1630332,-0.017,-0.56,0.86935,-0.044
1630333,-0.017,-0.51,0.91281,-0.033
1630334,-0.02,-0.53,0.82667,-0.055
1630335,-0.03,-0.92,0.82667,-0.055
1630336,-0.028,-0.81,0.82667,-0.055
1630337,-0.028,-1.05,0.74256,-0.077
1630338,-0.027,-1,0.82667,-0.055
1630339,-0.027,-1.03,0.78398,-0.066
1630340,-0.02,-0.65,0.74256,-0.077
1630341,-0.02,-0.53,0.74256,-0.077
1630342,-0.019,-0.5,0.74256,-0.077
1630343,-0.017,-0.42,0.74256,-0.077
1630344,-0.008,-0.19,0.82667,-0.055
1630345,-0.012,-0.3,0.70113,-0.088
1630346,-0.015,-0.38,0.70113,-0.088
1630347,-0.01,-0.24,0.95628,-0.022
1630348,-0.005,-0.12,1,-0.011
1630349,-0.006,-0.14,1,-0.011
1632730,-0.023,-4.64,0.82667,-0.055
1632731,-0.023,-2.18,0.82667,-0.055
1632732,-0.033,-1.99,0.82667,-0.055
1632733,-0.026,-1.28,0.82667,-0.055
1632734,-0.027,-1.27,0.82667,-0.055
1632735,-0.028,-1.03,0.82667,-0.055
1632736,-0.026,-0.89,0.82667,-0.055
1632737,-0.023,-0.92,0.82667,-0.055
1632738,-0.023,-0.93,0.82667,-0.055
1632739,-0.027,-1.25,0.82667,-0.055
1632740,-0.028,-1.34,0.82667,-0.055
1632741,-0.019,-0.72,0.82667,-0.055
1632742,-0.019,-0.63,0.82667,-0.055
1632743,-0.019,-0.61,0.78398,-0.066
1632744,-0.024,-0.71,0.74256,-0.077
1632745,-0.022,-0.64,0.74256,-0.077
1632746,-0.017,-0.48,0.74256,-0.077
1632747,-0.019,-0.57,0.6217,-0.11
1632748,-0.017,-0.46,0.66142,-0.099
1632749,-0.012,-0.3,0.91281,-0.033
1632750,-0.008,-0.19,1,-0.011
1632754,0.003,0.07,1,0.011
1632755,0.007,0.15,1,0.011
1632756,0.003,0.07,0.86935,0.044
1632775,0.018,0.39,0.82667,0.055
1635130,-0.026,-2.33,0.82667,-0.055
1635131,-0.027,-4.04,0.82667,-0.055
1635132,-0.027,-5.7,0.82667,-0.055
1635133,-0.031,-4.8,0.82667,-0.055
1635134,-0.032,-2.57,0.82667,-0.055
1635135,-0.026,-2.3,0.82667,-0.055
1635136,-0.023,-1.44,0.86935,-0.044
1635137,-0.014,-0.69,0.91281,-0.033
1635138,-0.014,-0.62,0.91281,-0.033
1635139,-0.022,-1.19,0.82667,-0.055
1635140,-0.032,-1.88,0.82667,-0.055
1635141,-0.032,-1.98,0.82667,-0.055
1635142,-0.028,-1.42,0.82667,-0.055
1635143,-0.023,-0.86,0.82667,-0.055
1635144,-0.024,-0.87,0.82667,-0.055
1635145,-0.022,-0.87,0.82667,-0.055
1635146,-0.025,-0.97,0.82667,-0.055
1635147,-0.025,-0.84,0.74256,-0.077
1635148,-0.025,-0.81,0.74256,-0.077
1635149,-0.021,-0.66,0.74256,-0.077
1635150,-0.018,-0.51,0.66142,-0.099
1635151,-0.015,-0.4,0.78398,-0.066
1635152,-0.009,-0.22,0.95628,-0.022
1635154,-0.002,-0.03,1,-0.011
1635155,-0.004,-0.08,1,-0.011
1635156,0.007,0.15,1,0.011
1635157,0.01,0.23,1,0.011
1635158,0,0,1,0
1635169,0.019,0.39,0.82667,0.055
1635170,0.014,0.3,0.82667,0.055
1635174,0.014,0.3,0.82667,0.055
1635175,0.014,0.31,0.82667,0.055
1635176,0.017,0.37,0.82667,0.055
1635177,0.017,0.38,0.86935,0.044
1635178,0.019,0.42,0.82667,0.055
1635180,0.025,0.56,0.82667,0.055
1635181,0.026,0.63,0.82667,0.055
1635184,0.022,0.49,0.82667,0.055
1635185,0.013,0.3,0.91281,0.033
1635208,0.023,0.36,0.91281,0.033
1635209,0.025,0.38,0.82667,0.055
1635210,0.026,0.39,0.82667,0.055
1635211,0.025,0.37,0.82667,0.055
1635212,0.025,0.37,0.82667,0.055
1635213,0.027,0.38,0.82667,0.055
1637531,-0.034,-1.98,0.82667,-0.055
1637532,-0.033,-2.72,0.82667,-0.055
1637533,-0.029,-3.21,0.82667,-0.055
1637534,-0.032,-3.94,0.82667,-0.055
1637535,-0.029,-4.47,0.91281,-0.033
1637536,-0.035,-9.38,0.91281,-0.033
1637537,-0.02,-2.43,0.91281,-0.033
1637538,-0.007,-0.52,0.91281,-0.033
1637539,-0.007,-0.44,1,-0.011
1637540,-0.007,-0.44,1,-0.011
1637541,-0.01,-0.78,0.91281,-0.033
1637542,-0.018,-1.53,0.82667,-0.055
1637543,-0.033,-3.22,0.82667,-0.055
1637544,-0.028,-1.73,0.82667,-0.055
1637545,-0.028,-1.31,0.82667,-0.055
1637546,-0.026,-1.17,0.82667,-0.055
1637547,-0.029,-1.39,0.82667,-0.055
1637548,-0.027,-1.15,0.82667,-0.055
1637549,-0.028,-1.02,0.74256,-0.077
1637550,-0.023,-0.76,0.74256,-0.077
1637551,-0.017,-0.52,0.74256,-0.077
1637552,-0.016,-0.46,0.74256,-0.077
1637553,-0.015,-0.41,0.74256,-0.077
1637554,-0.009,-0.22,0.91281,-0.033
1637555,-0.007,-0.16,0.95628,-0.022
1637556,-0.006,-0.14,1,-0.011
1637557,-0.003,-0.08,1,-0.011
1637558,0,0,1,0
1637559,-0.005,-0.13,1,-0.011
1637560,0.003,0.08,1,0.011
1637566,0.007,0.15,0.91281,0.033
1637567,0.011,0.27,0.91281,0.033
1637571,0.014,0.32,0.86935,0.044
1637576,0.012,0.28,0.82667,0.055
1637577,0.009,0.2,0.82667,0.055
1637578,0.013,0.3,0.86935,0.044
1637579,0.016,0.38,0.91281,0.033
1637580,0.017,0.41,0.91281,0.033
1637584,0.024,0.6,0.82667,0.055
1637585,0.02,0.51,0.82667,0.055
1637586,0.003,0.09,0.91281,0.033
1637587,0.006,0.14,0.95628,0.022
1637594,0.023,0.62,1,0.011
1637607,0.016,0.27,1,0.011
1637608,0.021,0.34,0.91281,0.033
1637609,0.023,0.35,0.91281,0.033
1637610,0.023,0.36,0.91281,0.033
1637611,0.027,0.4,0.82667,0.055
1637612,0.022,0.34,0.82667,0.055
1637613,0.023,0.35,0.82667,0.055
1637614,0.023,0.35,0.82667,0.055
1637615,0.025,0.37,0.82667,0.055
1637616,0.025,0.36,0.82667,0.055
1637617,0.024,0.34,0.82667,0.055
1637618,0.025,0.35,0.82667,0.055
1639929,-0.012,-0.35,0.86935,-0.044
1639930,-0.023,-0.79,0.91281,-0.033
1639933,-0.032,-1.63,0.82667,-0.055
1639934,-0.03,-1.63,0.82667,-0.055
1639935,-0.027,-1.79,0.82667,-0.055
1639936,-0.028,-2.13,0.82667,-0.055
1639937,-0.033,-4.39,0.91281,-0.033
1639938,-0.037,-10.85,0.91281,-0.033
1639939,-0.004,-0.7,1,-0.011
1639940,0.006,0.73,1,0.011
1639941,0.01,1.14,1,0.011
1639942,0.012,1.36,1,0.011
1639943,0.002,0.24,1,0.011
1639944,-0.02,-3.09,0.91281,-0.033
1639945,-0.034,-4.61,0.91281,-0.033
1639946,-0.028,-2,0.82667,-0.055
1639947,-0.029,-1.9,0.82667,-0.055
1639948,-0.032,-2.15,0.82667,-0.055
1639949,-0.031,-1.65,0.82667,-0.055
1639950,-0.028,-1.21,0.82667,-0.055
1639951,-0.023,-0.87,0.74256,-0.077
1639952,-0.023,-0.74,0.74256,-0.077
1639953,-0.015,-0.45,0.70113,-0.088
1639954,-0.014,-0.36,0.74256,-0.077
1639955,-0.012,-0.31,0.74256,-0.077
1639956,-0.008,-0.17,0.91281,-0.033
1639957,-0.005,-0.1,0.91281,-0.033
1639958,-0.008,-0.19,1,-0.011
1639959,-0.008,-0.2,1,-0.011
1639960,0,0,1,0
1639961,-0.004,-0.09,1,-0.011
1639964,0.008,0.19,1,0.011
1639966,0,0,1,0
1639967,0.001,0.02,0.95628,0.022
1639968,0.003,0.08,0.95628,0.022
1639969,0.011,0.27,0.86935,0.044
1639972,0.019,0.43,0.82667,0.055
1639973,0.01,0.23,0.82667,0.055
1639978,0.008,0.2,0.91281,0.033
1639979,0.001,0.04,0.91281,0.033
1639980,0.009,0.24,0.95628,0.022
1639981,0.009,0.24,1,0.011
1639982,0.017,0.4,0.91281,0.033
1639985,0.026,0.67,0.86935,0.044
1639986,0.014,0.41,0.82667,0.055
1639987,0.012,0.35,0.82667,0.055
1639988,0.003,0.09,0.82667,0.055
1639991,0.006,0.14,1,0.011
1639992,0.03,0.73,0.91281,0.033
1639993,0.027,0.64,0.91281,0.033
1639994,0.017,0.4,0.91281,0.033
1639995,0.027,0.7,1,0.011
1640007,0.013,0.25,1,0.011
1640008,0.018,0.32,1,0.011
1640009,0.022,0.36,1,0.011
1640010,0.021,0.34,1,0.011
1640011,0.023,0.36,0.91281,0.033
1640012,0.019,0.31,0.91281,0.033
1640013,0.021,0.33,0.91281,0.033
1640014,0.022,0.33,0.82667,0.055
1640015,0.016,0.26,0.91281,0.033
1640016,0.019,0.3,0.82667,0.055
1640017,0.02,0.31,0.82667,0.055
1640018,0.02,0.29,0.82667,0.055
1640019,0.022,0.32,0.82667,0.055
1640020,0.023,0.33,0.82667,0.055
1640021,0.023,0.33,0.82667,0.055
1640022,0.027,0.38,0.82667,0.055
1640023,0.032,0.43,0.82667,0.055
1642331,-0.03,-1.14,0.82667,-0.055
1642332,-0.037,-1.84,0.82667,-0.055
1642333,-0.03,-1.32,0.82667,-0.055
1642334,-0.021,-0.8,0.91281,-0.033
1642335,-0.017,-0.61,0.91281,-0.033
1642336,-0.021,-0.89,0.91281,-0.033
1642337,-0.02,-0.91,0.91281,-0.033
1642338,-0.023,-1.39,0.91281,-0.033
1642339,-0.016,-1.36,0.91281,-0.033
1642340,-0.03,-7.19,0.91281,-0.033
1642341,-0.03,-23.6,0.91281,-0.033
1642342,0.006,2.27,1,0.011
1642343,0.008,3.17,1,0.011
1642344,0.008,1.53,1,0.011
1642345,0,0,1,0
1642346,-0.041,-21.94,0.91281,-0.033
1642347,-0.036,-12.04,0.91281,-0.033
1642348,-0.032,-4.73,0.91281,-0.033
1642349,-0.032,-2.8,0.82667,-0.055
1642350,-0.031,-1.97,0.82667,-0.055
1642351,-0.028,-1.35,0.82667,-0.055
1642352,-0.024,-0.95,0.82667,-0.055
1642353,-0.015,-0.48,0.82667,-0.055
1642354,-0.02,-0.59,0.82667,-0.055
1642355,-0.016,-0.46,0.86935,-0.044
1642356,-0.014,-0.37,0.82667,-0.055
1642357,-0.013,-0.33,0.74256,-0.077
1642358,-0.013,-0.32,0.82667,-0.055
1642359,-0.01,-0.24,0.91281,-0.033
1642360,-0.013,-0.35,0.91281,-0.033
1642361,-0.011,-0.33,0.91281,-0.033
1642362,-0.008,-0.23,1,-0.011
1642363,-0.002,-0.04,1,-0.011
1642364,-0.002,-0.04,1,-0.011
1642365,0.002,0.04,1,0.011
1642366,-0.005,-0.12,1,-0.011
1642367,0,0,1,0
1642368,-0.002,-0.04,1,-0.011
1642369,0.003,0.07,1,0.011
1642370,0.007,0.18,0.91281,0.033
1642371,0.011,0.29,0.82667,0.055
1642372,0.013,0.4,0.82667,0.055
1642374,0.011,0.3,0.91281,0.033
1642375,0.007,0.17,0.82667,0.055
1642377,0.013,0.29,0.82667,0.055
1642381,0.003,0.08,0.95628,0.022
1642382,0.006,0.16,0.95628,0.022
1642383,0.007,0.2,1,0.011
1642384,0.017,0.45,0.82667,0.055
1642385,0.017,0.42,0.82667,0.055
1642387,0.028,0.7,0.82667,0.055
1642388,0.012,0.33,0.86935,0.044
1642389,0.016,0.46,0.91281,0.033
1642390,0.02,0.54,0.91281,0.033
1642392,0.01,0.26,1,0.011
