"nie_malla_modi_id","sen_slope_prem02","sen_slope_per_prem02","p_value_prem02","tau_prem02"
1618331,1.131,2.26,0.58407,0.121
1618332,1.123,2.19,0.58407,0.121
1618333,1.204,2.29,0.58407,0.121
1618334,1.43,2.63,0.51122,0.143
1618335,1.833,3.27,0.51122,0.143
1618336,1.82,3.26,0.51122,0.143
1618337,1.561,2.94,0.51122,0.143
1618338,1.375,2.86,0.58407,0.121
1618339,1.502,3.25,0.51122,0.143
1618340,1.602,3.58,0.51122,0.143
1620712,4.182,4.95,0.27356,0.231
1620713,4.402,4.96,0.27356,0.231
1620714,4.443,4.97,0.27356,0.231
1620715,4.641,5.03,0.22844,0.253
1620716,4.753,5.06,0.27356,0.231
1620717,4.798,5.07,0.27356,0.231
1620718,4.796,5.07,0.27356,0.231
1620719,4.593,5.17,0.32442,0.209
1620720,4.608,5.09,0.32442,0.209
1620721,4.427,4.92,0.32442,0.209
1620722,4.163,4.91,0.32442,0.209
1620723,3.908,4.92,0.32442,0.209
1620724,3.798,4.96,0.38107,0.187
1620725,3.411,4.94,0.32442,0.209
1620726,3.211,4.97,0.32442,0.209
1620727,3.303,5.09,0.38107,0.187
1620728,3.686,5.76,0.38107,0.187
1620729,3.29,5.1,0.38107,0.187
1620730,2.126,3.59,0.38107,0.187
1620731,2.291,3.58,0.32442,0.209
1620732,1.353,2.45,0.51122,0.143
1620733,1.12,2.11,0.58407,0.121
1620734,1.211,2.27,0.51122,0.143
1620735,1.41,2.58,0.51122,0.143
1620736,1.77,3.18,0.51122,0.143
1620737,1.497,2.78,0.51122,0.143
1620738,1.372,2.67,0.58407,0.121
1620739,1.36,2.83,0.58407,0.121
1620740,1.512,3.31,0.51122,0.143
1623115,4.302,4.95,0.27356,0.231
1623116,4.543,5.02,0.27356,0.231
1623117,4.834,5.09,0.27356,0.231
1623118,4.24,4.29,0.27356,0.231
1623119,4.03,4,0.32442,0.209
1623120,3.977,3.97,0.27356,0.231
1623121,4.678,5.11,0.32442,0.209
1623122,4.512,4.91,0.32442,0.209
1623123,4.509,4.95,0.27356,0.231
1623124,4.502,5.01,0.32442,0.209
1623125,4.303,5.04,0.32442,0.209
1623126,3.905,5,0.38107,0.187
1623127,3.623,5.01,0.38107,0.187
1623128,3.257,5,0.38107,0.187
1623129,3.086,5.06,0.38107,0.187
1623130,3.25,5.22,0.38107,0.187
1623131,3.61,5.44,0.38107,0.187
1623132,2.68,4.13,0.38107,0.187
1623133,2.344,3.57,0.32442,0.209
1623134,1.911,3.22,0.51122,0.143
1623135,1.913,3.19,0.51122,0.143
1623136,1.881,3.25,0.51122,0.143
1623137,1.867,3.27,0.51122,0.143
1623138,1.49,2.74,0.51122,0.143
1623139,1.23,2.46,0.66142,0.099
1623140,1.41,3.02,0.51122,0.143
1623141,1.515,3.35,0.51122,0.143
1623142,1.518,3.52,0.51122,0.143
1625520,4.7,4.91,0.27356,0.231
1625521,4.177,4.16,0.32442,0.209
1625522,4.167,4.16,0.32442,0.209
1625523,4.633,4.97,0.32442,0.209
1625524,4.55,4.84,0.27356,0.231
1625525,4.632,4.88,0.32442,0.209
1625526,4.479,4.88,0.38107,0.187
1625527,4.262,5.04,0.32442,0.209
1625528,4.023,5.08,0.38107,0.187
1625529,3.457,4.99,0.38107,0.187
1625530,3.617,5.11,0.38107,0.187
1625531,3.331,5.14,0.38107,0.187
1625532,3.192,4.91,0.32442,0.209
1625533,2.52,4.05,0.38107,0.187
1625534,3.12,4.84,0.32442,0.209
1625535,2.59,3.99,0.32442,0.209
1625536,1.95,3.13,0.51122,0.143
1625537,1.951,3.11,0.51122,0.143
1625538,2.002,3.22,0.51122,0.143
1625539,1.87,3.27,0.51122,0.143
1625540,1.339,2.55,0.58407,0.121
1625541,1.265,2.59,0.58407,0.121
1625542,1.543,3.49,0.51122,0.143
1625543,1.593,3.64,0.51122,0.143
1625544,1.479,3.56,0.51122,0.143
1627925,4.595,4.83,0.27356,0.231
1627926,4.697,4.97,0.27356,0.231
1627927,4.579,4.85,0.38107,0.187
1627928,4.43,4.94,0.32442,0.209
1627929,4.228,5.05,0.32442,0.209
1627930,3.844,5.02,0.38107,0.187
1627931,3.717,5.07,0.38107,0.187
1627932,3.461,5.09,0.38107,0.187
1627933,3.45,4.97,0.32442,0.209
1627934,3.178,4.88,0.38107,0.187
1627935,3.403,5.22,0.38107,0.187
1627936,2.903,4.28,0.32442,0.209
1627937,2.568,3.83,0.32442,0.209
1627938,2.221,3.44,0.32442,0.209
1627939,1.899,3.27,0.51122,0.143
1627940,1.687,3.01,0.51122,0.143
1627941,1.351,2.52,0.51122,0.143
1627942,1.222,2.47,0.58407,0.121
1627943,1.415,3.08,0.51122,0.143
1627944,1.425,3.09,0.51122,0.143
1627945,1.548,3.49,0.51122,0.143
1627946,1.52,3.52,0.51122,0.143
1627947,1.482,3.51,0.51122,0.143
1627948,1.507,3.47,0.51122,0.143
1630328,4.677,4.79,0.32442,0.209
1630329,4.53,4.73,0.38107,0.187
1630330,4.383,4.82,0.38107,0.187
1630331,4.207,5.05,0.32442,0.209
1630332,3.818,5.03,0.38107,0.187
1630333,3.798,5.1,0.38107,0.187
1630334,2.99,4.45,0.38107,0.187
1630335,3.12,4.43,0.38107,0.187
1630336,3.42,5.04,0.38107,0.187
1630337,2.755,3.74,0.32442,0.209
1630338,2.797,4.09,0.32442,0.209
1630339,2.267,3.46,0.44342,0.165
1630340,2.042,3.36,0.44342,0.165
1630341,2.047,3.8,0.51122,0.143
1630342,1.633,3.1,0.51122,0.143
1630343,1.39,2.72,0.51122,0.143
1630344,1.363,2.94,0.51122,0.143
1630345,1.232,2.48,0.66142,0.099
1630346,1.292,2.55,0.58407,0.121
1630347,1.395,2.98,0.51122,0.143
1630348,1.575,3.58,0.51122,0.143
1630349,1.513,3.32,0.51122,0.143
1632730,4.616,4.64,0.38107,0.187
1632731,4.488,4.8,0.38107,0.187
1632732,4.341,4.95,0.32442,0.209
1632733,4.183,5.02,0.32442,0.209
1632734,4.017,4.91,0.32442,0.209
1632735,2.86,3.91,0.38107,0.187
1632736,3.08,4.36,0.38107,0.187
1632737,2.76,3.77,0.38107,0.187
1632738,2.76,3.77,0.32442,0.209
1632739,2.854,3.77,0.32442,0.209
1632740,2.832,3.77,0.32442,0.209
1632741,2.229,3.49,0.44342,0.165
1632742,1.934,3.23,0.44342,0.165
1632743,2.136,3.62,0.44342,0.165
1632744,2.079,3.67,0.51122,0.143
1632745,2.04,3.64,0.51122,0.143
1632746,1.747,3.27,0.51122,0.143
1632747,1.976,3.55,0.51122,0.143
1632748,1.572,2.98,0.51122,0.143
1632749,1.452,2.98,0.51122,0.143
1632750,1.358,2.85,0.51122,0.143
1632754,1.496,3.54,0.51122,0.143
1632755,1.493,3.45,0.51122,0.143
1632756,1.476,3.6,0.51122,0.143
1632775,0.906,2.4,0.82667,0.055
1635130,4.575,4.82,0.27356,0.231
1635131,4.709,4.82,0.32442,0.209
1635132,4.579,4.67,0.38107,0.187
1635133,4.437,4.65,0.38107,0.187
1635134,4.298,4.84,0.38107,0.187
1635135,4.132,4.68,0.38107,0.187
1635136,3.009,3.73,0.38107,0.187
1635137,2.842,3.76,0.38107,0.187
1635138,2.77,3.79,0.38107,0.187
1635139,2.899,3.78,0.32442,0.209
1635140,2.947,3.78,0.32442,0.209
1635141,2.974,3.79,0.38107,0.187
1635142,2.386,3.45,0.51122,0.143
1635143,2.072,3.32,0.44342,0.165
1635144,2.077,3.35,0.44342,0.165
1635145,2.224,3.5,0.44342,0.165
1635146,2.19,3.46,0.44342,0.165
1635147,2.106,3.56,0.44342,0.165
1635148,2.07,3.53,0.51122,0.143
1635149,2.024,3.53,0.51122,0.143
1635150,1.84,3.41,0.51122,0.143
1635151,1.43,2.79,0.51122,0.143
1635152,1.535,3.26,0.51122,0.143
1635154,1.451,3.49,0.51122,0.143
1635155,1.443,3.37,0.51122,0.143
1635156,1.57,3.58,0.51122,0.143
1635157,1.493,3.29,0.51122,0.143
1635158,1.483,3.46,0.51122,0.143
1635169,0.907,2.38,0.82667,0.055
1635170,0.918,2.42,0.82667,0.055
1635174,0.927,2.46,0.82667,0.055
1635175,0.95,2.47,0.82667,0.055
1635176,0.95,2.46,0.82667,0.055
1635177,0.868,2.16,0.82667,0.055
1635178,0.92,2.37,0.82667,0.055
1635180,0.844,2.11,0.82667,0.055
1635181,0.822,1.94,0.82667,0.055
1635184,0.62,1.55,0.91281,0.033
1635185,0.595,1.47,0.91281,0.033
1635208,-0.012,-0.03,1,-0.011
1635209,-0.042,-0.1,1,-0.011
1635210,-0.074,-0.18,1,-0.011
1635211,-0.1,-0.24,1,-0.011
1635212,-0.118,-0.29,1,-0.011
1635213,-0.148,-0.37,1,-0.011
1637531,4.583,4.71,0.32442,0.209
1637532,4.558,4.93,0.27356,0.231
1637533,4.685,4.95,0.32442,0.209
1637534,4.539,4.82,0.38107,0.187
1637535,4.401,4.68,0.38107,0.187
1637536,4.247,4.48,0.38107,0.187
1637537,3.331,3.84,0.44342,0.165
1637538,3.012,3.77,0.38107,0.187
1637539,2.894,3.8,0.38107,0.187
1637540,2.887,3.82,0.38107,0.187
1637541,3.027,3.81,0.38107,0.187
1637542,3.07,3.81,0.38107,0.187
1637543,3.124,3.81,0.38107,0.187
1637544,2.437,3.45,0.51122,0.143
1637545,2.347,3.54,0.51122,0.143
1637546,2.319,3.51,0.51122,0.143
1637547,2.306,3.42,0.51122,0.143
1637548,2.249,3.45,0.44342,0.165
1637549,2.136,3.46,0.44342,0.165
1637550,2.099,3.58,0.51122,0.143
1637551,2.02,3.67,0.51122,0.143
1637552,1.873,3.47,0.51122,0.143
1637553,1.379,2.69,0.51122,0.143
1637554,1.552,3.31,0.51122,0.143
1637555,1.613,3.55,0.51122,0.143
1637556,1.615,3.58,0.51122,0.143
1637557,1.515,3.25,0.51122,0.143
1637558,1.46,3.09,0.51122,0.143
1637559,1.465,3.13,0.51122,0.143
1637560,1.513,3.32,0.51122,0.143
1637566,1.035,2.38,0.58407,0.121
1637567,1.004,2.17,0.58407,0.121
1637571,0.84,2.08,0.82667,0.055
1637576,0.8,2.02,0.82667,0.055
1637577,0.858,2.06,0.82667,0.055
1637578,0.822,1.97,0.82667,0.055
1637579,0.761,1.75,0.82667,0.055
1637580,0.789,1.86,0.82667,0.055
1637584,0.782,1.77,0.82667,0.055
1637585,0.7,1.57,0.82667,0.055
1637586,0.628,1.37,0.82667,0.055
1637587,0.408,0.96,0.91281,0.033
1637594,0.373,0.71,0.74256,0.077
1637607,0.246,0.52,0.82667,0.055
1637608,0.061,0.14,0.91281,0.033
1637609,0.013,0.03,1,0.011
1637610,-0.01,-0.02,1,-0.011
1637611,-0.05,-0.12,1,-0.011
1637612,-0.056,-0.13,1,-0.011
1637613,-0.077,-0.18,1,-0.011
1637614,-0.097,-0.23,1,-0.011
1637615,-0.13,-0.32,1,-0.011
1637616,-0.162,-0.41,0.91281,-0.033
1637617,-0.26,-0.67,0.91281,-0.033
1637618,-0.207,-0.54,0.91281,-0.033
1639929,4.337,5.13,0.27356,0.231
1639930,4.425,5.06,0.27356,0.231
1639933,4.53,4.78,0.27356,0.231
1639934,4.236,4.9,0.32442,0.209
1639935,4.363,4.94,0.32442,0.209
1639936,4.442,5,0.32442,0.209
1639937,3.621,4.05,0.38107,0.187
1639938,3.699,4.05,0.44342,0.165
1639939,3.406,3.88,0.44342,0.165
1639940,3.198,3.8,0.44342,0.165
1639941,3.149,3.82,0.44342,0.165
1639942,3.137,3.84,0.38107,0.187
1639943,3.163,3.84,0.38107,0.187
1639944,3.235,3.84,0.38107,0.187
1639945,2.59,3.34,0.44342,0.165
1639946,2.486,3.45,0.44342,0.165
1639947,2.45,3.43,0.44342,0.165
1639948,2.43,3.37,0.44342,0.165
1639949,2.359,3.42,0.51122,0.143
1639950,2.281,3.48,0.44342,0.165
1639951,2.077,3.37,0.44342,0.165
1639952,2.116,3.66,0.51122,0.143
1639953,2.047,3.75,0.51122,0.143
1639954,1.41,2.78,0.44342,0.165
1639955,1.445,2.92,0.44342,0.165
1639956,1.658,3.66,0.51122,0.143
1639957,1.56,3.57,0.51122,0.143
1639958,1.483,3.12,0.51122,0.143
1639959,1.355,2.75,0.51122,0.143
1639960,1.294,2.58,0.58407,0.121
1639961,1.503,3.28,0.51122,0.143
1639964,1.448,3.31,0.51122,0.143
1639966,1.2,2.74,0.44342,0.165
1639967,1.07,2.45,0.51122,0.143
1639968,0.957,2.2,0.51122,0.143
1639969,0.981,2.16,0.58407,0.121
1639972,0.843,2,0.82667,0.055
1639973,0.808,1.95,0.82667,0.055
1639978,0.78,1.83,0.82667,0.055
1639979,0.71,1.56,0.82667,0.055
1639980,0.69,1.45,0.82667,0.055
1639981,0.7,1.47,0.82667,0.055
1639982,0.786,1.86,0.82667,0.055
1639985,0.898,1.99,0.82667,0.055
1639986,0.812,1.64,0.66142,0.099
1639987,0.96,1.92,0.66142,0.099
1639988,0.68,1.53,0.82667,0.055
1639991,0.248,0.59,0.91281,0.033
1639992,-0.141,-0.32,1,-0.011
1639993,0.352,0.76,0.74256,0.077
1639994,0.427,0.9,0.91281,0.033
1639995,0.394,0.77,0.82667,0.055
1640007,0.598,1.22,0.82667,0.055
1640008,0.338,0.73,0.82667,0.055
1640009,0.104,0.23,0.82667,0.055
1640010,0.042,0.1,0.91281,0.033
1640011,0.017,0.04,1,0.011
1640012,0.066,0.14,0.91281,0.033
1640013,-0.02,-0.05,1,-0.011
1640014,-0.05,-0.11,1,-0.011
1640015,0.144,0.31,1,0.011
1640016,-0.056,-0.13,1,-0.011
1640017,-0.088,-0.2,1,-0.011
1640018,-0.14,-0.34,1,-0.011
1640019,-0.342,-0.87,0.91281,-0.033
1640020,-0.264,-0.68,0.91281,-0.033
1640021,-0.217,-0.57,0.91281,-0.033
1640022,-0.196,-0.53,0.91281,-0.033
1640023,-0.174,-0.47,0.91281,-0.033
1642331,4.44,4.99,0.27356,0.231
1642332,4.471,4.75,0.32442,0.209
1642333,4.43,4.81,0.27356,0.231
1642334,4.509,5.05,0.27356,0.231
1642335,4.433,5.05,0.27356,0.231
1642336,4.128,5.07,0.32442,0.209
1642337,3.963,4.86,0.32442,0.209
1642338,3.226,3.92,0.32442,0.209
1642339,3.335,3.92,0.38107,0.187
1642340,3.613,4.01,0.44342,0.165
1642341,3.625,3.97,0.44342,0.165
1642342,3.405,3.83,0.38107,0.187
1642343,3.376,3.84,0.38107,0.187
1642344,3.276,3.86,0.38107,0.187
1642345,3.354,3.86,0.38107,0.187
1642346,3.401,3.86,0.38107,0.187
1642347,2.674,3.3,0.44342,0.165
1642348,2.61,3.33,0.44342,0.165
1642349,2.529,3.37,0.44342,0.165
1642350,2.451,3.44,0.44342,0.165
1642351,2.367,3.51,0.51122,0.143
1642352,2.096,3.33,0.44342,0.165
1642353,1.84,3.13,0.44342,0.165
1642354,2.12,3.83,0.51122,0.143
1642355,2.053,3.8,0.51122,0.143
1642356,1.385,2.68,0.44342,0.165
1642357,1.442,2.88,0.44342,0.165
1642358,1.482,3.04,0.51122,0.143
1642359,1.53,3.24,0.51122,0.143
1642360,1.292,2.53,0.51122,0.143
1642361,1.477,2.77,0.51122,0.143
1642362,1.312,2.65,0.58407,0.121
1642363,1.45,3.12,0.51122,0.143
1642364,1.427,3.09,0.51122,0.143
1642365,1.415,3.11,0.51122,0.143
1642366,1.28,2.74,0.51122,0.143
1642367,1.21,2.72,0.44342,0.165
1642368,1.117,2.44,0.44342,0.165
1642369,1.028,2.13,0.44342,0.165
1642370,0.964,2.01,0.51122,0.143
1642371,0.903,1.88,0.58407,0.121
1642372,0.797,1.56,0.58407,0.121
1642374,0.766,1.64,0.74256,0.077
1642375,0.797,1.9,0.82667,0.055
1642377,0.779,1.96,0.82667,0.055
1642381,0.727,1.64,0.82667,0.055
1642382,0.684,1.43,0.82667,0.055
1642383,0.692,1.44,0.82667,0.055
1642384,0.727,1.59,0.82667,0.055
1642385,0.777,1.81,0.82667,0.055
1642387,0.97,2.19,0.82667,0.055
1642388,0.877,1.8,0.82667,0.055
1642389,1.045,2.12,0.74256,0.077
1642390,1.012,2.14,0.82667,0.055
1642392,0.202,0.45,0.91281,0.033
1642393,0.385,0.81,1,0.011
1642394,0.452,0.9,0.82667,0.055
1642395,0.38,0.8,0.82667,0.055
1642396,0.408,0.81,0.91281,0.033
1642406,0.939,1.64,0.74256,0.077
1642407,0.69,1.31,0.74256,0.077
1642408,0.697,1.32,0.74256,0.077
1642409,0.707,1.34,0.74256,0.077
1642410,0.516,1.08,0.82667,0.055
1642411,0.175,0.38,0.82667,0.055
1642412,0.11,0.24,0.91281,0.033
1642413,0.23,0.47,0.91281,0.033
1642414,0.107,0.22,0.82667,0.055
1642415,0.134,0.28,0.91281,0.033
1642416,0.058,0.12,0.91281,0.033
1642417,0.282,0.58,0.91281,0.033
1642418,-0.013,-0.03,1,-0.011
1642419,-0.061,-0.14,1,-0.011
1642420,-0.102,-0.24,1,-0.011
1642421,-0.162,-0.4,0.91281,-0.033
1642422,-0.36,-0.91,0.91281,-0.033
1642423,-0.248,-0.65,0.91281,-0.033
1642424,-0.221,-0.59,0.91281,-0.033
1642425,-0.218,-0.59,0.91281,-0.033
1642426,-0.202,-0.55,0.91281,-0.033
1642427,-0.17,-0.47,0.91281,-0.033
1642428,-0.128,-0.36,0.91281,-0.033
1644734,4.398,4.51,0.32442,0.209
1644735,4.408,4.46,0.32442,0.209
1644736,4.466,4.69,0.32442,0.209
1644737,4.486,4.7,0.32442,0.209
1644738,4.231,4.9,0.32442,0.209
1644739,3.385,4.03,0.32442,0.209
1644740,3.376,3.98,0.38107,0.187
1644741,3.3,3.9,0.44342,0.165
1644742,3.339,3.88,0.44342,0.165
1644743,3.381,3.86,0.44342,0.165
1644744,3.499,3.88,0.38107,0.187
1644745,3.583,3.88,0.38107,0.187
1644746,3.527,3.88,0.38107,0.187
1644747,3.56,3.89,0.38107,0.187
1644748,3.593,3.88,0.32442,0.209
1644749,3.379,3.94,0.51122,0.143
1644750,2.681,3.32,0.44342,0.165
1644751,2.583,3.4,0.44342,0.165
1644752,2.467,3.54,0.51122,0.143
