"nie_malla_modi_id","sen_slope","sen_slope_per","p_value","tau"
1625538,3.807,3.43,0.22844,0.253
1625539,2.723,3.56,0.15463,0.297
1625540,1.884,3.58,0.27356,0.231
1625541,1.567,4.25,0.12531,0.319
1625542,0.825,3.63,0.18889,0.275
1625543,0.794,3.67,0.22844,0.253
1625544,0.167,0.99,0.82667,0.055
1627925,5.377,1.79,0.58407,0.121
1627926,5.542,1.88,0.58407,0.121
1627927,4.283,1.42,0.66142,0.099
1627928,5.655,2.26,0.38107,0.187
1627929,5.612,3.04,0.44342,0.165
1627930,7.956,6.34,0.18889,0.275
1627931,6.165,5.82,0.22844,0.253
1627932,4.897,6.62,0.0798,0.363
1627933,5.043,5.75,0.15463,0.297
1627934,4.063,5.52,0.10052,0.341
1627935,5.969,5.98,0.22844,0.253
1627936,5.759,4.66,0.27356,0.231
1627937,5.278,4.26,0.32442,0.209
1627938,5.339,4.85,0.18889,0.275
1627939,3.576,4.37,0.22844,0.253
1627940,3.79,5.38,0.15463,0.297
1627941,2.927,4.98,0.18889,0.275
1627942,1.687,4.36,0.15463,0.297
1627943,1.451,5.21,0.15463,0.297
1627944,1.315,4.5,0.12531,0.319
1627945,0.9,3.89,0.18889,0.275
1627946,0.494,2.45,0.38107,0.187
1627947,0.45,2.38,0.51122,0.143
1627948,0.395,1.78,0.44342,0.165
1630328,4.775,1.38,0.66142,0.099
1630329,4.458,1.35,0.82667,0.055
1630330,5.142,1.89,0.58407,0.121
1630331,4.75,2.53,0.51122,0.143
1630332,7.393,5.82,0.22844,0.253
1630333,7.26,5.99,0.22844,0.253
1630334,4.095,5.04,0.15463,0.297
1630335,4.843,4.42,0.22844,0.253
1630336,4.361,4.54,0.27356,0.231
1630337,3.732,2.52,0.44342,0.165
1630338,4.832,3.66,0.32442,0.209
1630339,2.923,2.34,0.51122,0.143
1630340,3.882,4.2,0.27356,0.231
1630341,2.067,3.92,0.15463,0.297
1630342,1.91,3.92,0.0798,0.363
1630343,1.504,3.54,0.12531,0.319
1630344,1.226,4.24,0.15463,0.297
1630345,1.444,3.48,0.38107,0.187
1630346,0.987,2.13,0.44342,0.165
1630347,1.022,3.27,0.18889,0.275
1630348,0.838,3.69,0.18889,0.275
1630349,0.889,3.13,0.22844,0.253
1632730,5.743,1.52,0.66142,0.099
1632731,3.972,1.28,0.82667,0.055
1632732,6.429,2.66,0.38107,0.187
1632733,4.912,2.49,0.51122,0.143
1632734,4.58,2.43,0.51122,0.143
1632735,5.775,4.34,0.22844,0.253
1632736,5.88,5.13,0.27356,0.231
1632737,4.825,3.4,0.38107,0.187
1632738,4.45,3.08,0.44342,0.165
1632739,3.167,1.83,0.66142,0.099
1632740,3.314,1.94,0.66142,0.099
1632741,3.44,3.02,0.44342,0.165
1632742,3.272,3.76,0.22844,0.253
1632743,3.194,3.87,0.22844,0.253
1632744,3.13,4.42,0.18889,0.275
1632745,2.263,3.33,0.27356,0.231
1632746,1.841,3.36,0.27356,0.231
1632747,2.12,3.12,0.32442,0.209
1632748,1.15,2.15,0.44342,0.165
1632749,1.235,3.28,0.38107,0.187
1632750,0.971,2.74,0.44342,0.165
1632754,0.56,2.81,0.38107,0.187
1632755,0.488,2.15,0.32442,0.209
1632756,0.402,2.31,0.74256,0.077
1632775,1.19,6.6,0.0798,0.363
1635130,4.395,1.43,0.74256,0.077
1635131,5.063,1.42,0.74256,0.077
1635132,4.74,1.28,0.66142,0.099
1635133,4.82,1.39,0.66142,0.099
1635134,5.211,1.95,0.58407,0.121
1635135,4.632,1.71,0.58407,0.121
1635136,5.079,2.47,0.58407,0.121
1635137,3.756,2.36,0.44342,0.165
1635138,4.685,3.28,0.44342,0.165
1635139,3.392,1.91,0.58407,0.121
1635140,3.588,1.83,0.66142,0.099
1635141,4.187,2,0.44342,0.165
1635142,1.656,1.07,0.51122,0.143
1635143,4.527,4.3,0.22844,0.253
1635144,4.186,4.11,0.22844,0.253
1635145,3.02,2.61,0.38107,0.187
1635146,3.007,2.61,0.38107,0.187
1635147,3.013,3.56,0.22844,0.253
1635148,2.798,3.35,0.18889,0.275
1635149,3.153,4.07,0.27356,0.231
1635150,1.193,2.01,0.51122,0.143
1635151,0.953,2.03,0.44342,0.165
1635152,0.904,2.87,0.32442,0.209
1635154,0.201,1.19,0.91281,0.033
1635155,0.473,2.38,0.32442,0.209
1635156,0.514,2.21,0.27356,0.231
1635157,0.224,0.77,0.58407,0.121
1635158,0.51,2.38,0.32442,0.209
1635169,1.137,6.2,0.12531,0.319
1635170,1.195,6.54,0.10052,0.341
1635174,1.157,6.41,0.10052,0.341
1635175,1.336,6.71,0.12531,0.319
1635176,1.36,6.88,0.12531,0.319
1635177,1.336,5.85,0.12531,0.319
1635178,1.453,7.32,0.0798,0.363
1635180,1.584,7.3,0.12531,0.319
1635181,1.478,5.73,0.18889,0.275
1635184,1.188,6.04,0.12531,0.319
1635185,1.243,6.21,0.12531,0.319
1635208,0.048,0.46,1,0.011
1635209,0.003,0.03,1,0.011
1635210,-0.012,-0.15,0.91281,-0.033
1635211,-0.01,-0.13,0.91281,-0.033
1635212,-0.008,-0.09,0.86935,-0.044
1635213,-0.06,-0.96,0.54644,-0.132
1637531,4.133,1.73,0.44342,0.165
1637532,4.654,1.65,0.66142,0.099
1637533,3.695,1.15,0.82667,0.055
1637534,5.759,1.77,0.66142,0.099
1637535,4.69,1.4,0.66142,0.099
1637536,5.102,1.43,0.66142,0.099
1637537,0.3,0.11,0.91281,0.033
1637538,4.788,2.36,0.58407,0.121
1637539,3.394,1.97,0.58407,0.121
1637540,2.92,1.71,0.58407,0.121
1637541,3.836,1.75,0.82667,0.055
1637542,1.078,0.46,0.91281,0.033
1637543,1.06,0.41,0.91281,0.033
1637544,2.792,1.59,0.51122,0.143
1637545,2.658,1.99,0.51122,0.143
1637546,2.719,2.05,0.51122,0.143
1637547,1.204,0.84,0.74256,0.077
1637548,2.312,1.8,0.51122,0.143
1637549,3.128,3.01,0.38107,0.187
1637550,2.476,3.02,0.22844,0.253
1637551,2.142,3.32,0.27356,0.231
1637552,1.036,1.76,0.58407,0.121
1637553,0.936,2,0.51122,0.143
1637554,1.276,4.21,0.22844,0.253
1637555,0.952,3.65,0.22844,0.253
1637556,0.92,3.68,0.22844,0.253
1637557,0.626,1.83,0.51122,0.143
1637558,0.686,1.86,0.74256,0.077
1637559,0.703,2,0.44342,0.165
1637560,0.483,1.6,0.58407,0.121
1637566,0.715,2.57,0.32442,0.209
1637567,0.555,1.47,0.58407,0.121
1637571,0.83,3.55,0.15463,0.297
1637576,1.569,6.76,0.22844,0.253
1637577,1.67,6.14,0.22844,0.253
1637578,1.609,5.91,0.2073,0.264
1637579,1.832,5.74,0.29754,0.22
1637580,1.746,6.14,0.18889,0.275
1637584,1.643,5.32,0.22844,0.253
1637585,1.5,4.87,0.22844,0.253
1637586,1.461,4.03,0.27356,0.231
1637587,1.487,5.91,0.15463,0.297
1637594,2.49,4.48,0.27356,0.231
1637607,0.319,1.71,0.74256,0.077
1637608,-0.016,-0.11,1,-0.011
1637609,-0.07,-0.61,1,-0.011
1637610,-0.017,-0.15,1,-0.011
1637611,-0.024,-0.26,1,-0.011
1637612,0.087,0.79,0.82667,0.055
1637613,-0.014,-0.13,1,-0.011
1637614,-0.002,-0.02,1,-0.011
1637615,-0.012,-0.15,0.78398,-0.066
1637616,-0.043,-0.63,0.70113,-0.088
1637617,-0.085,-1.39,0.47422,-0.154
1637618,-0.095,-1.65,0.5791,-0.121
1639929,5.467,5.09,0.12531,0.319
1639930,7.875,5.64,0.15463,0.297
1639933,5.39,2.52,0.44342,0.165
1639934,4.223,2.01,0.44342,0.165
1639935,6.075,2.53,0.44342,0.165
1639936,6.646,2.59,0.58407,0.121
1639937,1.395,0.46,0.91281,0.033
1639938,2.252,0.67,0.74256,0.077
1639939,1.494,0.49,0.74256,0.077
1639940,0.031,0.01,1,0.011
1639941,2.342,0.93,1,0.011
1639942,-0.615,-0.25,1,-0.011
1639943,0.247,0.09,0.91281,0.033
1639944,1.314,0.46,0.91281,0.033
1639945,-0.212,-0.08,1,-0.011
1639946,2.09,1.09,0.82667,0.055
1639947,2.138,1.16,0.66142,0.099
1639948,2.012,1.06,0.74256,0.077
1639949,1.859,1.18,0.74256,0.077
1639950,2.399,1.84,0.51122,0.143
1639951,3.009,2.94,0.32442,0.209
1639952,2.713,3.5,0.22844,0.253
1639953,1.464,2.42,0.38107,0.187
1639954,1.244,2.9,0.27356,0.231
1639955,1.162,3.02,0.18889,0.275
1639956,0.975,3.94,0.18889,0.275
1639957,0.565,2.73,0.27356,0.231
1639958,1.074,3.17,0.38107,0.187
1639959,0.521,1.18,0.82667,0.055
1639960,-0.128,-0.27,1,-0.011
1639961,0.496,1.6,0.58407,0.121
1639964,0.588,2.38,0.38107,0.187
1639966,0.742,2.8,0.58407,0.121
1639967,0.469,1.6,0.58407,0.121
1639968,0.387,1.34,0.38107,0.187
1639969,0.774,2.18,0.58407,0.121
1639972,1.613,5.83,0.27356,0.231
1639973,1.591,5.94,0.18889,0.275
1639978,1.779,5.88,0.18889,0.275
1639979,2.565,6.52,0.38107,0.187
1639980,2.971,6.43,0.32442,0.209
1639981,2.614,5.73,0.38107,0.187
1639982,1.688,6.02,0.18889,0.275
1639985,1.589,4.56,0.18889,0.275
1639986,2.678,5.35,0.22844,0.253
1639987,2.586,5.01,0.32442,0.209
1639988,1.402,4.58,0.27356,0.231
1639991,1.478,6.43,0.15463,0.297
1639992,1.92,5.11,0.22844,0.253
1639993,2.008,5.17,0.12531,0.319
1639994,2.028,4.92,0.15463,0.297
1639995,2.212,4.21,0.22844,0.253
1640007,1,3.94,0.58407,0.121
1640008,0.411,2.32,0.74256,0.077
1640009,0.03,0.21,1,0.011
1640010,-0.063,-0.48,0.91281,-0.033
1640011,-0.005,-0.04,1,-0.011
1640012,-0.15,-0.99,0.74256,-0.077
1640013,-0.021,-0.17,0.91281,-0.033
1640014,0.038,0.34,0.82667,0.055
1640015,-0.024,-0.15,1,-0.011
1640016,-0.12,-0.96,0.91281,-0.033
1640017,-0.004,-0.04,1,-0.011
1640018,-0.002,-0.03,0.82615,-0.055
1640019,-0.038,-0.54,0.62029,-0.11
1640020,-0.11,-1.65,0.62029,-0.11
1640021,-0.068,-1.08,0.65722,-0.099
1640022,-0.1,-1.89,0.5791,-0.121
1640023,-0.071,-1.67,0.5791,-0.121
1642331,7.966,5.14,0.10052,0.341
1642332,6.786,3.28,0.27356,0.231
1642333,7.678,4.12,0.27356,0.231
1642334,6.543,4.05,0.32442,0.209
1642335,9.022,6.16,0.27356,0.231
1642336,6.322,3.8,0.32442,0.209
1642337,5.19,3,0.32442,0.209
1642338,3.328,1.62,0.58407,0.121
1642339,1.295,0.52,0.91281,0.033
1642340,1.172,0.36,0.82667,0.055
1642341,0.89,0.25,0.91281,0.033
1642342,0.036,0.01,1,0.011
1642343,-0.048,-0.01,1,-0.011
1642344,0.575,0.2,0.91281,0.033
1642345,0.41,0.13,1,0.011
1642346,1.468,0.44,0.91281,0.033
1642347,2.244,0.76,0.91281,0.033
1642348,-0.495,-0.19,0.91281,-0.033
1642349,0.553,0.25,1,0.011
1642350,2.264,1.24,0.74256,0.077
1642351,1.074,0.75,0.51122,0.143
1642352,2.506,2.26,0.51122,0.143
1642353,2.415,2.96,0.27356,0.231
1642354,1.77,2.82,0.32442,0.209
1642355,1.53,2.67,0.32442,0.209
1642356,1.37,3,0.22844,0.253
1642357,1.16,2.85,0.22844,0.253
1642358,0.965,2.69,0.15463,0.297
1642359,1.197,3.86,0.17048,0.286
1642360,0.357,0.77,0.82667,0.055
1642361,-0.22,-0.37,0.91281,-0.033
1642362,0.247,0.55,0.91281,0.033
1642363,0.597,1.76,0.51122,0.143
1642364,0.488,1.47,0.58407,0.121
1642365,0.603,1.95,0.51122,0.143
1642366,0.677,1.9,0.51122,0.143
1642367,0.673,2.3,0.58407,0.121
1642368,0.51,1.55,0.66142,0.099
1642369,0.835,1.94,0.44342,0.165
1642370,0.75,1.77,0.51122,0.143
1642371,1.353,3.06,0.44342,0.165
1642372,1.725,3.03,0.51122,0.143
1642374,2.101,5.03,0.38107,0.187
1642375,1.61,5.89,0.18889,0.275
1642377,1.532,6.56,0.22844,0.253
1642381,2.179,6.24,0.27356,0.231
1642382,2.822,6.02,0.22844,0.253
1642383,2.724,5.72,0.27356,0.231
1642384,2.37,6.04,0.18889,0.275
1642385,1.708,5.95,0.18889,0.275
1642387,1.68,5.33,0.12531,0.319
1642388,2.683,5.71,0.27356,0.231
1642389,2.385,5.05,0.32442,0.209
1642390,1.726,4.45,0.18889,0.275
1642392,1.609,4.98,0.32442,0.209
1642393,2.24,4.14,0.38107,0.187
1642394,2.532,4.54,0.32442,0.209
1642395,2.146,5.17,0.12531,0.319
1642396,2.294,4.45,0.22844,0.253
1642406,2.041,3.49,0.38107,0.187
1642407,1.31,3.43,0.44342,0.165
1642408,1.167,3.21,0.51122,0.143
1642409,1.148,3.26,0.51122,0.143
1642410,0.425,2.01,0.51122,0.143
1642411,0.146,0.95,0.91281,0.033
1642412,-0.068,-0.47,1,-0.011
1642413,0.703,3.16,0.58407,0.121
1642414,0.532,2.74,0.58407,0.121
1642415,0.372,2.12,0.82667,0.055
1642416,0.024,0.14,1,0.011
1642417,0.248,1.15,0.74256,0.077
1642418,-0.079,-0.57,0.82667,-0.055
1642419,-0.076,-0.55,0.91281,-0.033
1642420,-0.123,-1.03,0.66142,-0.099
1642421,0,0,0.9561,-0.022
1642422,-0.025,-0.33,0.69999,-0.088
1642423,-0.105,-1.5,0.54483,-0.132
1642424,-0.068,-1.14,0.61708,-0.11
1642425,-0.072,-1.64,0.65722,-0.099
1642426,-0.054,-1.55,0.50564,-0.143
1642427,-0.074,-3.74,0.1288,-0.308
1642428,-0.028,-1.81,0.21659,-0.253
1644734,6.106,2.5,0.32442,0.209
1644735,7.432,2.82,0.38107,0.187
1644736,7.329,3.33,0.27356,0.231
1644737,4.48,2.01,0.51122,0.143
1644738,5.118,2.39,0.51122,0.143
1644739,5.046,2.29,0.66142,0.099
1644740,3.987,1.67,0.82667,0.055
1644741,1.063,0.43,1,0.011
1644742,0.414,0.15,1,0.011
1644743,0.655,0.22,0.91281,0.033
1644744,0.342,0.1,0.91281,0.033
1644745,1.382,0.37,0.91281,0.033
1644746,1.052,0.29,0.91281,0.033
1644747,1.282,0.35,0.91281,0.033
1644748,1.915,0.5,0.74256,0.077
1644749,1.924,0.56,0.74256,0.077
1644750,2.176,0.74,1,0.011
1644751,-0.463,-0.2,1,-0.011
1644752,1.795,1.11,0.74256,0.077
1644753,2.276,1.66,0.51122,0.143
1644754,3.191,2.67,0.44342,0.165
