"nie_malla_modi_id","var"
1589498,"m08"
1591900,"m08"
1591901,"m08"
1591914,"m08"
1591915,"m08"
1594301,"m08"
1594302,"m08"
1594303,"m08"
1594310,"m08"
1594311,"m08"
1594312,"m08"
1594315,"m08"
1594316,"m08"
1596703,"m08"
1596704,"m08"
1596705,"m08"
1596711,"m08"
1596712,"m08"
1596713,"m08"
1596714,"m08"
1596715,"m08"
1596716,"m08"
1596717,"m08"
1596718,"m08"
1596719,"m08"
1599103,"m08"
1599104,"m08"
1599105,"m08"
1599106,"m08"
1599107,"m08"
1599108,"m08"
1599114,"m08"
1599115,"m08"
1599116,"m08"
1599117,"m08"
1599118,"m08"
1599119,"m08"
1599120,"m08"
1599121,"m08"
1601504,"m08"
1601505,"m08"
1601506,"m08"
1601507,"m08"
1601508,"m08"
1601509,"m08"
1601510,"m08"
1601516,"m08"
1601517,"m08"
1601518,"m08"
1601519,"m08"
1601520,"m08"
1601521,"m08"
1601522,"m08"
1601523,"m08"
1601524,"m08"
1601525,"m08"
1603905,"m08"
1603906,"m08"
1603907,"m08"
1603908,"m08"
1603909,"m08"
1603910,"m08"
1603911,"m08"
1603912,"m08"
1603918,"m08"
1603919,"m08"
1603920,"m08"
1603921,"m08"
1603922,"m08"
1603923,"m08"
1603924,"m08"
1603925,"m08"
1603926,"m08"
1603927,"m08"
1606307,"m08"
1606308,"m08"
1606309,"m08"
1606310,"m08"
1606311,"m08"
1606312,"m08"
1606313,"m08"
1606314,"m08"
1606315,"m08"
1606320,"m08"
1606321,"m08"
1606322,"m08"
1606323,"m08"
1606324,"m08"
1606325,"m08"
1606326,"m08"
1606327,"m08"
1606328,"m08"
1606329,"m08"
1606330,"m08"
1608708,"m08"
1608709,"m08"
1608710,"m08"
1608711,"m08"
1608712,"m08"
1608713,"m08"
1608714,"m08"
1608715,"m08"
1608716,"m08"
1608717,"m08"
1608718,"m08"
1608719,"m08"
1608720,"m08"
1608721,"m08"
1608723,"m08"
1608724,"m08"
1608725,"m08"
1608726,"m08"
1608727,"m08"
1608728,"m08"
1608729,"m08"
1608730,"m08"
1608731,"m08"
1608732,"m08"
1611108,"m08"
1611110,"m08"
1611111,"m08"
1611112,"m08"
1611113,"m08"
1611114,"m08"
1611115,"m08"
1611116,"m08"
1611117,"m08"
1611118,"m08"
1611119,"m08"
1611120,"m08"
1611121,"m08"
1611122,"m08"
1611123,"m08"
1611124,"m08"
1611125,"m08"
1611126,"m08"
1611127,"m08"
1611128,"m08"
1611129,"m08"
1611130,"m08"
1611131,"m08"
1611132,"m08"
1611133,"m08"
1611134,"m08"
1611135,"m08"
1613509,"m08"
1613510,"m08"
1613511,"m08"
1613512,"m08"
1613513,"m08"
1613514,"m08"
1613515,"m08"
1613516,"m08"
1613517,"m08"
1613518,"m08"
1613519,"m08"
1613520,"m08"
1613521,"m08"
1613522,"m08"
1613523,"m08"
1613524,"m08"
1613525,"m08"
1613526,"m08"
1613527,"m08"
1613528,"m08"
1613529,"m08"
1613530,"m08"
1613531,"m08"
1613532,"m08"
1613533,"m08"
1613534,"m08"
1613535,"m08"
1613536,"m08"
1613537,"m08"
1613538,"m08"
1615910,"m08"
1615911,"m08"
1615912,"m08"
1615913,"m08"
1615914,"m08"
