"nie_malla_modi_id","sen_slope_tempm02","sen_slope_per_tempm02","p_value_tempm02","tau_tempm02"
1601510,-0.149,-2.59,0.38107,-0.187
1601516,-0.14,-2.42,0.38107,-0.187
1601517,-0.143,-2.51,0.32442,-0.209
1601518,-0.15,-2.77,0.32442,-0.209
1601519,-0.154,-2.9,0.32442,-0.209
1601520,-0.156,-3.28,0.35131,-0.198
1601521,-0.152,-2.89,0.38107,-0.187
1601522,-0.119,-2.12,0.44342,-0.165
1601523,-0.116,-2.06,0.44342,-0.165
1601524,-0.111,-1.88,0.476,-0.154
1601525,-0.105,-1.77,0.44342,-0.165
1603905,-0.148,-3.14,0.44342,-0.165
1603906,-0.15,-3.41,0.35131,-0.198
1603907,-0.142,-3.38,0.38107,-0.187
1603908,-0.153,-3.11,0.38107,-0.187
1603909,-0.154,-3.21,0.38107,-0.187
1603910,-0.153,-3.04,0.38107,-0.187
1603911,-0.149,-2.69,0.38107,-0.187
1603912,-0.148,-2.61,0.38107,-0.187
1603918,-0.14,-2.39,0.38107,-0.187
1603919,-0.142,-2.52,0.38107,-0.187
1603920,-0.153,-2.92,0.32442,-0.209
1603921,-0.156,-3.17,0.32442,-0.209
1603922,-0.158,-3.65,0.29754,-0.22
1603923,-0.16,-3.36,0.38107,-0.187
1603924,-0.16,-3.17,0.38107,-0.187
1603925,-0.117,-2.12,0.44342,-0.165
1603926,-0.118,-2.07,0.44342,-0.165
1603927,-0.11,-1.88,0.38107,-0.187
1606307,-0.144,-3.56,0.35131,-0.198
1606308,-0.146,-3.83,0.32442,-0.209
1606309,-0.144,-3.46,0.38107,-0.187
1606310,-0.157,-3.49,0.38107,-0.187
1606311,-0.157,-3.56,0.38107,-0.187
1606312,-0.152,-3.13,0.38107,-0.187
1606313,-0.15,-2.81,0.38107,-0.187
1606314,-0.148,-2.71,0.38107,-0.187
1606315,-0.15,-2.7,0.38107,-0.187
1606320,-0.144,-2.59,0.38107,-0.187
1606321,-0.144,-2.62,0.35131,-0.198
1606322,-0.157,-3.06,0.32442,-0.209
1606323,-0.155,-3.27,0.32442,-0.209
1606324,-0.156,-3.72,0.29754,-0.22
1606325,-0.162,-3.97,0.32442,-0.209
1606326,-0.158,-3.22,0.38107,-0.187
1606327,-0.153,-3.03,0.38107,-0.187
1606328,-0.133,-2.37,0.38107,-0.187
1606329,-0.117,-2.04,0.38107,-0.187
1606330,-0.109,-1.87,0.38107,-0.187
1608708,-0.149,-4.1,0.38107,-0.187
1608709,-0.15,-4.24,0.32442,-0.209
1608710,-0.148,-4.45,0.27356,-0.231
1608711,-0.146,-3.68,0.32442,-0.209
1608712,-0.144,-3.67,0.38107,-0.187
1608713,-0.15,-3.66,0.38107,-0.187
1608714,-0.152,-3.15,0.38107,-0.187
1608715,-0.152,-3.11,0.38107,-0.187
1608716,-0.148,-2.78,0.38107,-0.187
1608717,-0.149,-2.71,0.38107,-0.187
1608718,-0.148,-2.6,0.38107,-0.187
1608719,-0.149,-2.73,0.38107,-0.187
1608720,-0.15,-2.75,0.38107,-0.187
1608721,-0.149,-2.73,0.38107,-0.187
1608723,-0.146,-2.7,0.32442,-0.209
1608724,-0.153,-2.97,0.32442,-0.209
1608725,-0.156,-3.53,0.32442,-0.209
1608726,-0.16,-3.82,0.29754,-0.22
1608727,-0.16,-3.71,0.32442,-0.209
1608728,-0.153,-3.01,0.38107,-0.187
1608729,-0.153,-2.93,0.38107,-0.187
1608730,-0.137,-2.5,0.38107,-0.187
1608731,-0.124,-2.21,0.41085,-0.176
1608732,-0.111,-1.94,0.38107,-0.187
1611108,-0.143,-4.62,0.27356,-0.231
1611110,-0.151,-5,0.24958,-0.242
1611111,-0.15,-5.36,0.18889,-0.275
1611112,-0.152,-5.58,0.18889,-0.275
1611113,-0.148,-4.34,0.32442,-0.209
1611114,-0.152,-4.52,0.35131,-0.198
1611115,-0.15,-3.99,0.38107,-0.187
1611116,-0.154,-3.84,0.38107,-0.187
1611117,-0.153,-3.44,0.38107,-0.187
1611118,-0.148,-2.92,0.38107,-0.187
1611119,-0.146,-2.64,0.38107,-0.187
1611120,-0.148,-2.7,0.38107,-0.187
1611121,-0.151,-2.83,0.38107,-0.187
1611122,-0.152,-3.16,0.38107,-0.187
1611123,-0.152,-2.96,0.38107,-0.187
1611124,-0.148,-2.76,0.38107,-0.187
1611125,-0.144,-2.68,0.38107,-0.187
1611126,-0.163,-3.19,0.32442,-0.209
1611127,-0.157,-3.48,0.32442,-0.209
1611128,-0.16,-3.92,0.27356,-0.231
1611129,-0.164,-3.84,0.32442,-0.209
1611130,-0.162,-3.51,0.32442,-0.209
1611131,-0.166,-3.59,0.32442,-0.209
1611132,-0.14,-2.6,0.38107,-0.187
1611133,-0.125,-2.27,0.32442,-0.209
1611134,-0.123,-2.18,0.35131,-0.198
1611135,-0.118,-2.06,0.32442,-0.209
1613509,-0.142,-4.4,0.27356,-0.231
1613510,-0.144,-4.91,0.27356,-0.231
1613511,-0.151,-5.61,0.18889,-0.275
1613512,-0.151,-5.14,0.24958,-0.242
1613513,-0.154,-6.56,0.18889,-0.275
1613514,-0.152,-5.86,0.18889,-0.275
1613515,-0.15,-5.09,0.27356,-0.231
1613516,-0.156,-5.2,0.27356,-0.231
1613517,-0.148,-4.05,0.38107,-0.187
1613518,-0.156,-3.85,0.38107,-0.187
1613519,-0.147,-3.17,0.38107,-0.187
1613520,-0.143,-2.57,0.38107,-0.187
1613521,-0.141,-2.45,0.38107,-0.187
1613522,-0.144,-2.72,0.38107,-0.187
1613523,-0.15,-3.02,0.38107,-0.187
1613524,-0.153,-3.33,0.38107,-0.187
1613525,-0.156,-3.18,0.38107,-0.187
1613526,-0.151,-3.11,0.38107,-0.187
1613527,-0.15,-2.92,0.38107,-0.187
1613528,-0.163,-3.33,0.32442,-0.209
1613529,-0.157,-3.55,0.32442,-0.209
1613530,-0.16,-4.02,0.27356,-0.231
1613531,-0.164,-4.35,0.32442,-0.209
1613532,-0.164,-4.12,0.32442,-0.209
1613533,-0.16,-3.21,0.32442,-0.209
1613534,-0.153,-3.23,0.32442,-0.209
1613535,-0.123,-2.28,0.29754,-0.22
1613536,-0.119,-2.15,0.32442,-0.209
1613537,-0.116,-2.08,0.32442,-0.209
1613538,-0.116,-2.2,0.35131,-0.198
1615910,-0.136,-4.17,0.27356,-0.231
1615911,-0.14,-4.9,0.24958,-0.242
1615912,-0.144,-5.45,0.18889,-0.275
1615913,-0.151,-6.28,0.18889,-0.275
1615914,-0.154,-6.54,0.18889,-0.275
1615915,-0.15,-6.94,0.18889,-0.275
1615916,-0.154,-7.56,0.18889,-0.275
1615917,-0.156,-6.64,0.2073,-0.264
1615918,-0.154,-5.59,0.2073,-0.264
1615919,-0.152,-4.5,0.38107,-0.187
1615920,-0.15,-3.43,0.38107,-0.187
1615921,-0.146,-2.94,0.38107,-0.187
1615922,-0.146,-2.9,0.38107,-0.187
1615923,-0.144,-2.73,0.38107,-0.187
1615924,-0.146,-3.01,0.38107,-0.187
1615925,-0.147,-2.88,0.38107,-0.187
1615926,-0.154,-3.35,0.38107,-0.187
1615927,-0.154,-3.52,0.38107,-0.187
1615928,-0.157,-3.34,0.38107,-0.187
1615929,-0.155,-3.33,0.38107,-0.187
1615930,-0.162,-3.32,0.32442,-0.209
1615931,-0.156,-3.74,0.32442,-0.209
1615932,-0.16,-4.19,0.27356,-0.231
1615933,-0.168,-4.89,0.27356,-0.231
1615934,-0.166,-4.22,0.32442,-0.209
1615935,-0.17,-4.15,0.32442,-0.209
1615936,-0.157,-3.39,0.32442,-0.209
1615937,-0.13,-2.5,0.27356,-0.231
1615938,-0.118,-2.19,0.29754,-0.22
1615939,-0.116,-2.18,0.29754,-0.22
1615940,-0.115,-2.15,0.35131,-0.198
1618310,-0.126,-3.15,0.32442,-0.209
1618311,-0.134,-3.69,0.32442,-0.209
1618312,-0.137,-3.78,0.35131,-0.198
1618313,-0.139,-4.17,0.27356,-0.231
1618314,-0.144,-4.88,0.22844,-0.253
1618315,-0.149,-6.2,0.18889,-0.275
1618316,-0.153,-7.68,0.18889,-0.275
1618317,-0.152,-8.35,0.18889,-0.275
1618318,-0.156,-8.67,0.18889,-0.275
1618319,-0.156,-7.92,0.18889,-0.275
1618320,-0.156,-6.24,0.22844,-0.253
1618321,-0.157,-4.4,0.38107,-0.187
1618322,-0.148,-3.21,0.38107,-0.187
1618323,-0.149,-3.62,0.38107,-0.187
1618324,-0.139,-2.64,0.38107,-0.187
1618325,-0.143,-2.97,0.38107,-0.187
1618326,-0.148,-3.33,0.38107,-0.187
1618327,-0.15,-3.4,0.38107,-0.187
1618328,-0.152,-3.36,0.38107,-0.187
1618329,-0.158,-3.95,0.38107,-0.187
1618330,-0.153,-3.65,0.38107,-0.187
1618331,-0.152,-3.42,0.32442,-0.209
1618332,-0.152,-3.61,0.32442,-0.209
1618333,-0.152,-3.84,0.27356,-0.231
1618334,-0.15,-4.1,0.27356,-0.231
1618335,-0.166,-4.91,0.27356,-0.231
1618336,-0.172,-5.12,0.27356,-0.231
1618337,-0.172,-4.67,0.27356,-0.231
1618338,-0.172,-3.97,0.32442,-0.209
1618339,-0.157,-3.44,0.29754,-0.22
1618340,-0.137,-2.89,0.27356,-0.231
1620712,-0.127,-3.52,0.32442,-0.209
1620713,-0.133,-4.43,0.27356,-0.231
1620714,-0.136,-4.62,0.27356,-0.231
1620715,-0.139,-5.43,0.18889,-0.275
1620716,-0.144,-6.14,0.18889,-0.275
1620717,-0.151,-6.56,0.18889,-0.275
1620718,-0.151,-6.41,0.18889,-0.275
1620719,-0.148,-6.85,0.18889,-0.275
1620720,-0.154,-8.27,0.18889,-0.275
1620721,-0.156,-8.29,0.18889,-0.275
1620722,-0.154,-6.01,0.2073,-0.264
1620723,-0.152,-4.71,0.38107,-0.187
1620724,-0.154,-4.35,0.38107,-0.187
1620725,-0.144,-3.21,0.38107,-0.187
1620726,-0.142,-2.84,0.38107,-0.187
1620727,-0.144,-3.02,0.38107,-0.187
1620728,-0.149,-3.59,0.38107,-0.187
1620729,-0.153,-3.97,0.38107,-0.187
1620730,-0.153,-3.51,0.38107,-0.187
1620731,-0.15,-4.26,0.38107,-0.187
1620732,-0.146,-3.83,0.38107,-0.187
1620733,-0.148,-3.67,0.32442,-0.209
1620734,-0.147,-3.74,0.32442,-0.209
1620735,-0.15,-4.11,0.27356,-0.231
1620736,-0.145,-4.18,0.27356,-0.231
1620737,-0.16,-4.37,0.32442,-0.209
1620738,-0.172,-4.38,0.32442,-0.209
1620739,-0.168,-3.85,0.32442,-0.209
1620740,-0.163,-3.52,0.32442,-0.209
1623115,-0.131,-4.01,0.24958,-0.242
1623116,-0.137,-4.93,0.22844,-0.253
1623117,-0.139,-6.44,0.18889,-0.275
1623118,-0.144,-8.72,0.18889,-0.275
1623119,-0.149,-10.64,0.18889,-0.275
1623120,-0.152,-10.01,0.18889,-0.275
1623121,-0.15,-8.83,0.18889,-0.275
1623122,-0.15,-9.43,0.18889,-0.275
1623123,-0.154,-9.37,0.18889,-0.275
1623124,-0.16,-9.18,0.22844,-0.253
1623125,-0.154,-6.6,0.18889,-0.275
1623126,-0.156,-4.72,0.38107,-0.187
1623127,-0.151,-3.75,0.38107,-0.187
1623128,-0.142,-2.9,0.38107,-0.187
1623129,-0.139,-2.62,0.38107,-0.187
1623130,-0.147,-3.37,0.38107,-0.187
1623131,-0.156,-4.35,0.38107,-0.187
1623132,-0.148,-4.15,0.38107,-0.187
1623133,-0.15,-4.62,0.32297,-0.209
1623134,-0.148,-4.6,0.22844,-0.253
1623135,-0.147,-4.79,0.15463,-0.297
1623136,-0.139,-4.24,0.2073,-0.264
1623137,-0.145,-4.39,0.22844,-0.253
1623138,-0.144,-3.98,0.27356,-0.231
1623139,-0.158,-3.78,0.32442,-0.209
1623140,-0.164,-3.59,0.32442,-0.209
1623141,-0.168,-3.56,0.32442,-0.209
1623142,-0.143,-2.89,0.32442,-0.209
1625520,-0.143,-6.97,0.18889,-0.275
1625521,-0.149,-10.56,0.18889,-0.275
1625522,-0.149,-10.08,0.18889,-0.275
1625523,-0.15,-10.94,0.18889,-0.275
1625524,-0.15,-12.57,0.18889,-0.275
1625525,-0.156,-15.57,0.18889,-0.275
1625526,-0.158,-11.42,0.18889,-0.275
1625527,-0.156,-6.62,0.2073,-0.264
1625528,-0.152,-4.99,0.35131,-0.198
1625529,-0.148,-3.39,0.38107,-0.187
1625530,-0.152,-3.77,0.38107,-0.187
1625531,-0.146,-3.11,0.38107,-0.187
1625532,-0.148,-3.35,0.38107,-0.187
1625533,-0.154,-4.04,0.38107,-0.187
1625534,-0.15,-4.54,0.35131,-0.198
1625535,-0.152,-4.97,0.2073,-0.264
1625536,-0.15,-5.44,0.18889,-0.275
1625537,-0.143,-5.42,0.18889,-0.275
1625538,-0.137,-5.18,0.18889,-0.275
1625539,-0.138,-4.23,0.20547,-0.264
1625540,-0.14,-3.65,0.27356,-0.231
1625541,-0.158,-3.66,0.32442,-0.209
1625542,-0.162,-3.32,0.38107,-0.187
1625543,-0.164,-3.34,0.32442,-0.209
1625544,-0.147,-2.83,0.32442,-0.209
1627925,-0.149,-15.17,0.18889,-0.275
1627926,-0.152,-15.22,0.18889,-0.275
1627927,-0.152,-16.29,0.18889,-0.275
1627928,-0.152,-10.07,0.18889,-0.275
1627929,-0.15,-6.53,0.18889,-0.275
1627930,-0.148,-4.56,0.32442,-0.209
1627931,-0.148,-4.09,0.38107,-0.187
1627932,-0.151,-3.55,0.38107,-0.187
1627933,-0.156,-4.03,0.38107,-0.187
1627934,-0.15,-3.76,0.38107,-0.187
1627935,-0.152,-4.65,0.32442,-0.209
1627936,-0.152,-5.57,0.18889,-0.275
1627937,-0.148,-5.56,0.18889,-0.275
1627938,-0.148,-5.17,0.18889,-0.275
1627939,-0.141,-4.4,0.2073,-0.264
1627940,-0.136,-3.94,0.24958,-0.242
1627941,-0.137,-3.67,0.27356,-0.231
1627942,-0.15,-3.54,0.27356,-0.231
1627943,-0.158,-3.38,0.38107,-0.187
1627944,-0.16,-3.48,0.32442,-0.209
1627945,-0.164,-3.4,0.32442,-0.209
1627946,-0.16,-3.22,0.32442,-0.209
1627947,-0.14,-2.77,0.27356,-0.231
1627948,-0.14,-2.87,0.27356,-0.231
1630328,-0.142,-34.1,0.18889,-0.275
1630329,-0.146,-25.84,0.18889,-0.275
1630330,-0.151,-13.03,0.18889,-0.275
1630331,-0.146,-6.82,0.18889,-0.275
1630332,-0.14,-4.54,0.24958,-0.242
1630333,-0.138,-4.33,0.27356,-0.231
1630334,-0.142,-3.77,0.38107,-0.187
1630335,-0.142,-4.45,0.27356,-0.231
1630336,-0.144,-4.25,0.38107,-0.187
1630337,-0.142,-5.83,0.18889,-0.275
1630338,-0.146,-5.82,0.18889,-0.275
1630339,-0.146,-5.97,0.18889,-0.275
1630340,-0.141,-4.67,0.18889,-0.275
1630341,-0.137,-3.51,0.32442,-0.209
1630342,-0.131,-3.28,0.27356,-0.231
1630343,-0.133,-3.2,0.24958,-0.242
1630344,-0.15,-3.25,0.32442,-0.209
1630345,-0.154,-3.73,0.32442,-0.209
1630346,-0.164,-4.11,0.32442,-0.209
1630347,-0.164,-3.66,0.32442,-0.209
1630348,-0.168,-3.48,0.32442,-0.209
1630349,-0.163,-3.54,0.32442,-0.209
1632730,-0.137,-1007.02,0.18889,-0.275
1632731,-0.137,-18.85,0.18889,-0.275
1632732,-0.133,-9.51,0.18889,-0.275
1632733,-0.13,-6.93,0.18889,-0.275
1632734,-0.133,-6.81,0.18889,-0.275
1632735,-0.128,-4.8,0.18889,-0.275
1632736,-0.136,-4.64,0.18889,-0.275
1632737,-0.136,-5.49,0.18889,-0.275
1632738,-0.141,-5.87,0.18889,-0.275
1632739,-0.143,-7.37,0.18889,-0.275
1632740,-0.142,-7.4,0.18889,-0.275
1632741,-0.141,-5.45,0.18889,-0.275
1632742,-0.137,-4.45,0.2073,-0.264
1632743,-0.134,-4.24,0.2073,-0.264
1632744,-0.128,-3.72,0.18889,-0.275
1632745,-0.123,-3.55,0.2073,-0.264
1632746,-0.135,-3.56,0.24958,-0.242
1632747,-0.128,-3.7,0.24958,-0.242
1632748,-0.16,-4.21,0.29754,-0.22
1632749,-0.164,-3.82,0.32442,-0.209
1632750,-0.168,-3.87,0.32442,-0.209
1632754,-0.13,-2.57,0.32442,-0.209
1632755,-0.137,-2.79,0.32442,-0.209
1632756,-0.12,-2.3,0.32442,-0.209
1632775,-0.142,-2.62,0.38107,-0.187
1635130,-0.127,-16.05,0.18889,-0.275
1635131,-0.127,-47.67,0.18889,-0.275
1635132,-0.133,-183.01,0.18889,-0.275
1635133,-0.133,-47.99,0.18889,-0.275
1635134,-0.127,-12.12,0.18889,-0.275
1635135,-0.127,-13.63,0.18889,-0.275
1635136,-0.123,-8.42,0.22844,-0.253
1635137,-0.118,-5.75,0.2073,-0.264
1635138,-0.12,-5.25,0.2073,-0.264
1635139,-0.124,-7.1,0.18889,-0.275
1635140,-0.121,-7.89,0.18889,-0.275
1635141,-0.12,-8.55,0.18889,-0.275
1635142,-0.134,-7.47,0.18889,-0.275
1635143,-0.132,-4.9,0.18889,-0.275
1635144,-0.132,-4.8,0.18889,-0.275
1635145,-0.13,-5.15,0.18889,-0.275
1635146,-0.127,-5.02,0.18889,-0.275
1635147,-0.122,-4.01,0.18889,-0.275
1635148,-0.123,-4.01,0.18889,-0.275
1635149,-0.128,-3.96,0.17048,-0.286
1635150,-0.124,-3.41,0.29754,-0.22
1635151,-0.164,-4.13,0.32442,-0.209
1635152,-0.164,-3.65,0.32442,-0.209
1635154,-0.147,-2.83,0.32442,-0.209
1635155,-0.143,-2.87,0.27356,-0.231
1635156,-0.14,-2.88,0.32442,-0.209
1635157,-0.15,-3.24,0.32442,-0.209
1635158,-0.143,-2.89,0.32442,-0.209
1635169,-0.131,-2.42,0.38107,-0.187
1635170,-0.137,-2.53,0.38107,-0.187
1635174,-0.132,-2.43,0.38107,-0.187
1635175,-0.134,-2.52,0.38107,-0.187
1635176,-0.138,-2.6,0.38107,-0.187
1635177,-0.134,-2.63,0.38107,-0.187
1635178,-0.144,-2.73,0.38107,-0.187
1635180,-0.156,-3.07,0.38107,-0.187
1635181,-0.167,-3.51,0.38107,-0.187
1635184,-0.167,-3.26,0.32442,-0.209
1635185,-0.17,-3.37,0.27356,-0.231
1635208,-0.155,-2.27,0.27356,-0.231
1635209,-0.15,-2.17,0.35131,-0.198
1635210,-0.143,-2.02,0.35131,-0.198
1635211,-0.137,-1.92,0.38107,-0.187
1635212,-0.133,-1.85,0.38107,-0.187
1635213,-0.13,-1.76,0.38107,-0.187
1637531,-0.132,-8.46,0.18889,-0.275
1637532,-0.119,-12.13,0.18889,-0.275
1637533,-0.127,-21.42,0.18889,-0.275
1637534,-0.128,-25.9,0.18889,-0.275
1637535,-0.133,-39.16,0.22844,-0.253
1637536,-0.133,-291.67,0.18889,-0.275
1637537,-0.132,-21.14,0.18889,-0.275
1637538,-0.117,-8.32,0.18889,-0.275
1637539,-0.113,-6.45,0.18889,-0.275
1637540,-0.117,-6.64,0.18889,-0.275
1637541,-0.12,-10.15,0.18889,-0.275
1637542,-0.122,-11.99,0.22844,-0.253
1637543,-0.126,-15.88,0.18889,-0.275
1637544,-0.121,-8.18,0.18889,-0.275
1637545,-0.126,-6,0.18889,-0.275
1637546,-0.128,-5.98,0.18889,-0.275
1637547,-0.13,-6.6,0.18889,-0.275
1637548,-0.124,-5.56,0.18889,-0.275
1637549,-0.123,-4.58,0.18889,-0.275
1637550,-0.119,-3.86,0.18889,-0.275
1637551,-0.124,-3.51,0.18756,-0.275
1637552,-0.121,-3.33,0.27356,-0.231
1637553,-0.16,-4.02,0.32442,-0.209
1637554,-0.162,-3.57,0.32442,-0.209
1637555,-0.168,-3.57,0.32442,-0.209
1637556,-0.17,-3.59,0.32442,-0.209
1637557,-0.153,-3.46,0.32442,-0.209
1637558,-0.157,-3.61,0.35131,-0.198
1637559,-0.153,-3.48,0.38107,-0.187
1637560,-0.143,-3.14,0.38107,-0.187
1637566,-0.127,-2.66,0.32442,-0.209
1637567,-0.143,-3.26,0.27356,-0.231
1637571,-0.134,-2.64,0.38107,-0.187
1637576,-0.125,-2.42,0.38107,-0.187
1637577,-0.127,-2.59,0.38107,-0.187
1637578,-0.132,-2.71,0.38107,-0.187
1637579,-0.136,-2.95,0.38107,-0.187
1637580,-0.138,-2.89,0.38107,-0.187
1637584,-0.175,-3.86,0.38107,-0.187
1637585,-0.177,-3.94,0.38107,-0.187
1637586,-0.176,-4.08,0.32442,-0.209
1637587,-0.18,-3.78,0.32442,-0.209
1637594,-0.193,-4.59,0.15463,-0.297
1637607,-0.168,-2.75,0.22844,-0.253
1637608,-0.163,-2.52,0.27356,-0.231
1637609,-0.158,-2.35,0.27356,-0.231
1637610,-0.155,-2.29,0.27356,-0.231
1637611,-0.145,-2.08,0.35131,-0.198
1637612,-0.143,-2.08,0.32442,-0.209
1637613,-0.137,-1.99,0.35131,-0.198
1637614,-0.135,-1.92,0.35131,-0.198
1637615,-0.13,-1.81,0.38107,-0.187
1637616,-0.128,-1.75,0.35131,-0.198
1637617,-0.12,-1.61,0.32442,-0.209
1637618,-0.12,-1.6,0.32442,-0.209
1639929,-0.123,-3.57,0.22844,-0.253
1639930,-0.127,-4.38,0.22844,-0.253
1639933,-0.124,-6.63,0.18889,-0.275
1639934,-0.117,-6.76,0.18889,-0.275
1639935,-0.124,-9.03,0.18889,-0.275
1639936,-0.122,-10.71,0.18889,-0.275
1639937,-0.127,-25.55,0.22844,-0.253
1639938,-0.134,-240.51,0.18889,-0.275
1639939,-0.13,-35.9,0.18889,-0.275
1639940,-0.13,-18.44,0.18889,-0.275
1639941,-0.123,-15.61,0.18889,-0.275
1639942,-0.123,-15.56,0.18889,-0.275
1639943,-0.126,-18.34,0.18889,-0.275
1639944,-0.132,-30.95,0.18889,-0.275
1639945,-0.123,-26.12,0.2073,-0.264
1639946,-0.121,-9.72,0.18889,-0.275
1639947,-0.121,-8.84,0.18889,-0.275
1639948,-0.122,-9.27,0.18889,-0.275
1639949,-0.126,-7.26,0.18889,-0.275
1639950,-0.122,-5.56,0.18889,-0.275
1639951,-0.12,-4.44,0.18889,-0.275
1639952,-0.116,-3.61,0.18889,-0.275
1639953,-0.124,-3.44,0.15463,-0.297
1639954,-0.123,-2.98,0.32442,-0.209
1639955,-0.158,-3.74,0.32442,-0.209
1639956,-0.16,-3.35,0.32442,-0.209
1639957,-0.16,-3.22,0.32442,-0.209
1639958,-0.17,-3.85,0.32442,-0.209
1639959,-0.14,-3.44,0.32442,-0.209
1639960,-0.15,-3.8,0.32442,-0.209
1639961,-0.137,-3.01,0.38107,-0.187
1639964,-0.117,-2.42,0.38107,-0.187
1639966,-0.112,-2.36,0.32442,-0.209
1639967,-0.12,-2.56,0.32442,-0.209
1639968,-0.139,-2.95,0.27356,-0.231
1639969,-0.137,-3.09,0.27356,-0.231
1639972,-0.136,-2.8,0.38107,-0.187
1639973,-0.133,-2.71,0.38107,-0.187
1639978,-0.12,-2.52,0.38107,-0.187
1639979,-0.116,-2.66,0.38107,-0.187
1639980,-0.124,-3.06,0.38107,-0.187
1639981,-0.128,-3.14,0.38107,-0.187
1639982,-0.134,-2.8,0.38107,-0.187
1639985,-0.167,-3.73,0.38107,-0.187
1639986,-0.18,-4.65,0.38107,-0.187
1639987,-0.187,-4.88,0.35131,-0.198
1639988,-0.176,-3.93,0.32442,-0.209
1639991,-0.167,-3.47,0.18889,-0.275
1639992,-0.178,-3.78,0.18889,-0.275
1639993,-0.178,-3.73,0.18889,-0.275
1639994,-0.18,-3.83,0.15463,-0.297
1639995,-0.193,-4.51,0.15463,-0.297
1640007,-0.17,-2.95,0.22844,-0.253
1640008,-0.169,-2.75,0.22844,-0.253
1640009,-0.165,-2.56,0.22844,-0.253
1640010,-0.159,-2.41,0.27356,-0.231
1640011,-0.16,-2.4,0.27356,-0.231
1640012,-0.162,-2.52,0.27356,-0.231
1640013,-0.155,-2.32,0.27356,-0.231
1640014,-0.143,-2.09,0.35131,-0.198
1640015,-0.147,-2.29,0.32442,-0.209
1640016,-0.142,-2.11,0.29754,-0.22
1640017,-0.133,-1.95,0.27356,-0.231
1640018,-0.13,-1.83,0.29754,-0.22
1640019,-0.118,-1.61,0.29754,-0.22
1640020,-0.12,-1.63,0.27356,-0.231
1640021,-0.117,-1.57,0.27356,-0.231
1640022,-0.12,-1.58,0.32442,-0.209
1640023,-0.123,-1.6,0.38107,-0.187
1642331,-0.131,-4.94,0.18889,-0.275
1642332,-0.13,-6.69,0.18889,-0.275
1642333,-0.132,-5.94,0.18889,-0.275
1642334,-0.126,-4.78,0.18889,-0.275
1642335,-0.122,-4.34,0.18889,-0.275
1642336,-0.116,-4.91,0.18889,-0.275
1642337,-0.12,-5.43,0.18889,-0.275
1642338,-0.121,-7.84,0.2073,-0.264
1642339,-0.123,-11.95,0.2073,-0.264
1642340,-0.128,-79.64,0.18889,-0.275
1642341,-0.13,-84.65,0.18889,-0.275
1642342,-0.133,-373.33,0.18889,-0.275
1642343,-0.13,-288.89,0.18889,-0.275
1642344,-0.126,-34.12,0.18889,-0.275
1642345,-0.143,-224.72,0.18889,-0.275
1642346,-0.133,-116.67,0.18889,-0.275
1642347,-0.12,-730.43,0.18889,-0.275
1642348,-0.123,-31.57,0.22844,-0.253
1642349,-0.122,-13.6,0.18889,-0.275
1642350,-0.12,-8.56,0.18889,-0.275
