"nie_malla_modi_id","var"
1680717,"sp"
1680718,"sp"
1680875,"sp"
1680876,"sp"
1680877,"sp"
1680878,"sp"
1680887,"sp"
1680888,"sp"
1680889,"sp"
1680890,"sp"
1680891,"sp"
1680892,"sp"
1683119,"sp"
1683290,"sp"
1683291,"sp"
1683292,"sp"
1683293,"sp"
1683294,"sp"
1685692,"sp"
1685693,"sp"
1685694,"sp"
1685695,"sp"
1685696,"sp"
1685697,"sp"
1688094,"sp"
1688095,"sp"
1688096,"sp"
1688097,"sp"
1688098,"sp"
1688099,"sp"
1690329,"sp"
1690330,"sp"
1690331,"sp"
1690495,"sp"
1690496,"sp"
1690497,"sp"
1690498,"sp"
1690499,"sp"
1690500,"sp"
1692728,"sp"
1692729,"sp"
1692730,"sp"
1692731,"sp"
1692897,"sp"
1692898,"sp"
1692899,"sp"
1692900,"sp"
1692901,"sp"
1692902,"sp"
1695116,"sp"
1695130,"sp"
1695131,"sp"
1695132,"sp"
1695287,"sp"
1695299,"sp"
1695300,"sp"
1695301,"sp"
1695302,"sp"
1695303,"sp"
1695304,"sp"
1695305,"sp"
1697521,"sp"
1697522,"sp"
1697529,"sp"
1697530,"sp"
1697531,"sp"
1697532,"sp"
1697689,"sp"
1697690,"sp"
1697702,"sp"
1697703,"sp"
1697704,"sp"
1697705,"sp"
1697706,"sp"
1697707,"sp"
1699921,"sp"
1699925,"sp"
1699929,"sp"
1699930,"sp"
1699931,"sp"
1699932,"sp"
1699933,"sp"
1699934,"sp"
1700091,"sp"
1700092,"sp"
1700102,"sp"
1700103,"sp"
1700104,"sp"
1700105,"sp"
1700106,"sp"
1700107,"sp"
1700108,"sp"
1700109,"sp"
1700110,"sp"
1702321,"sp"
1702322,"sp"
1702323,"sp"
1702324,"sp"
1702325,"sp"
1702326,"sp"
1702327,"sp"
1702328,"sp"
1702329,"sp"
1702330,"sp"
1702331,"sp"
1702332,"sp"
1702333,"sp"
1702334,"sp"
1702335,"sp"
1702336,"sp"
1702494,"sp"
1702495,"sp"
1702496,"sp"
1702504,"sp"
1702505,"sp"
1702506,"sp"
1702507,"sp"
1702508,"sp"
1702509,"sp"
1702510,"sp"
1702511,"sp"
1702512,"sp"
1702513,"sp"
1704721,"sp"
1704722,"sp"
1704723,"sp"
1704724,"sp"
1704725,"sp"
1704726,"sp"
1704734,"sp"
1704890,"sp"
1704895,"sp"
1704896,"sp"
1704897,"sp"
1704898,"sp"
1704903,"sp"
1704906,"sp"
1704907,"sp"
1704908,"sp"
1704909,"sp"
1704910,"sp"
1704911,"sp"
1704912,"sp"
1704913,"sp"
1704914,"sp"
1707124,"sp"
1707125,"sp"
1707126,"sp"
1707292,"sp"
1707293,"sp"
1707297,"sp"
1707298,"sp"
1707299,"sp"
1707304,"sp"
1707305,"sp"
1707306,"sp"
1707307,"sp"
1707308,"sp"
1707309,"sp"
1707310,"sp"
1707311,"sp"
1707312,"sp"
1707313,"sp"
1707314,"sp"
1707315,"sp"
1707316,"sp"
1707317,"sp"
1709527,"sp"
1709528,"sp"
1709543,"sp"
1709694,"sp"
1709695,"sp"
1709696,"sp"
1709697,"sp"
1709699,"sp"
1709700,"sp"
1709701,"sp"
1709702,"sp"
1709703,"sp"
1709704,"sp"
1709705,"sp"
1709706,"sp"
1709707,"sp"
1709708,"sp"
1709709,"sp"
1709710,"sp"
1709711,"sp"
1709712,"sp"
1709713,"sp"
1709714,"sp"
1709715,"sp"
1709716,"sp"
1709717,"sp"
1709718,"sp"
1711930,"sp"
1711933,"sp"
1711944,"sp"
1711945,"sp"
1711947,"sp"
1711948,"sp"
1712069,"sp"
1712070,"sp"
1712096,"sp"
1712097,"sp"
1712098,"sp"
1712099,"sp"
1712100,"sp"
1712101,"sp"
1712102,"sp"
1712103,"sp"
1712104,"sp"
1712105,"sp"
1712106,"sp"
1712107,"sp"
1712108,"sp"
1712109,"sp"
1712110,"sp"
1712111,"sp"
1712112,"sp"
1712113,"sp"
1712114,"sp"
1712115,"sp"
1712116,"sp"
1712117,"sp"
1712118,"sp"
1712119,"sp"
1712120,"sp"
1714333,"sp"
1714334,"sp"
1714335,"sp"
1714340,"sp"
1714347,"sp"
1714348,"sp"
1714349,"sp"
1714350,"sp"
1714351,"sp"
1714352,"sp"
1714461,"sp"
1714462,"sp"
1714471,"sp"
1714472,"sp"
1714496,"sp"
1714497,"sp"
1714498,"sp"
1714499,"sp"
1714500,"sp"
1714501,"sp"
1714502,"sp"
1714503,"sp"
1714504,"sp"
1714505,"sp"
1714506,"sp"
1714507,"sp"
1714508,"sp"
1714509,"sp"
1714510,"sp"
1714511,"sp"
1714512,"sp"
1714513,"sp"
1714514,"sp"
1714515,"sp"
1714516,"sp"
1714517,"sp"
1714518,"sp"
1714519,"sp"
1714520,"sp"
1714521,"sp"
1714522,"sp"
1714523,"sp"
1714524,"sp"
1714525,"sp"
1716737,"sp"
1716738,"sp"
1716739,"sp"
1716740,"sp"
1716741,"sp"
1716742,"sp"
1716743,"sp"
1716744,"sp"
1716748,"sp"
1716749,"sp"
1716754,"sp"
1716862,"sp"
1716863,"sp"
1716864,"sp"
1716865,"sp"
1716873,"sp"
1716874,"sp"
1716875,"sp"
1716881,"sp"
1716890,"sp"
1716895,"sp"
1716896,"sp"
1716897,"sp"
1716898,"sp"
1716899,"sp"
1716900,"sp"
1716901,"sp"
1716902,"sp"
1716903,"sp"
1716904,"sp"
1716905,"sp"
1716906,"sp"
1716907,"sp"
1716908,"sp"
1716909,"sp"
1716910,"sp"
1716911,"sp"
1716912,"sp"
1716913,"sp"
1716914,"sp"
1716915,"sp"
1716916,"sp"
1716917,"sp"
1716918,"sp"
1716919,"sp"
1716920,"sp"
1716921,"sp"
1716922,"sp"
1716923,"sp"
1716924,"sp"
1716925,"sp"
1716926,"sp"
1716927,"sp"
1719140,"sp"
1719141,"sp"
1719142,"sp"
1719143,"sp"
1719145,"sp"
1719146,"sp"
1719147,"sp"
1719148,"sp"
1719149,"sp"
1719150,"sp"
1719151,"sp"
1719152,"sp"
1719251,"sp"
1719257,"sp"
1719263,"sp"
1719267,"sp"
1719275,"sp"
1719276,"sp"
1719277,"sp"
1719278,"sp"
1719283,"sp"
1719284,"sp"
1719288,"sp"
1719289,"sp"
1719291,"sp"
1719292,"sp"
1719293,"sp"
1719294,"sp"
1719295,"sp"
1719296,"sp"
1719297,"sp"
1719298,"sp"
1719299,"sp"
1719300,"sp"
1719301,"sp"
1719302,"sp"
1719303,"sp"
1719304,"sp"
1719305,"sp"
1719306,"sp"
1719307,"sp"
1719308,"sp"
1719309,"sp"
1719310,"sp"
1719311,"sp"
1719312,"sp"
1719313,"sp"
1719314,"sp"
1719315,"sp"
1719316,"sp"
1719317,"sp"
1719318,"sp"
1719319,"sp"
1719320,"sp"
1719321,"sp"
1719322,"sp"
1719323,"sp"
1719324,"sp"
1719325,"sp"
1719326,"sp"
1719327,"sp"
1719328,"sp"
1719329,"sp"
1721541,"sp"
1721549,"sp"
1721550,"sp"
1721551,"sp"
1721552,"sp"
1721653,"sp"
1721660,"sp"
1721664,"sp"
1721665,"sp"
1721669,"sp"
1721670,"sp"
1721677,"sp"
1721678,"sp"
1721679,"sp"
1721680,"sp"
1721684,"sp"
1721685,"sp"
1721686,"sp"
1721687,"sp"
1721688,"sp"
1721690,"sp"
1721691,"sp"
1721692,"sp"
1721693,"sp"
1721694,"sp"
1721695,"sp"
1721696,"sp"
1721697,"sp"
1721698,"sp"
1721699,"sp"
1721700,"sp"
1721701,"sp"
1721702,"sp"
1721703,"sp"
1721704,"sp"
1721705,"sp"
1721706,"sp"
1721707,"sp"
1721708,"sp"
1721709,"sp"
1721710,"sp"
1721711,"sp"
1721712,"sp"
1721713,"sp"
1721714,"sp"
1721715,"sp"
1721716,"sp"
1721717,"sp"
1721718,"sp"
1721719,"sp"
1721720,"sp"
1721721,"sp"
1721722,"sp"
1721723,"sp"
1721724,"sp"
1721725,"sp"
1721726,"sp"
1721727,"sp"
1721728,"sp"
1721729,"sp"
1721730,"sp"
1721731,"sp"
1721732,"sp"
1723943,"sp"
1723944,"sp"
1723952,"sp"
1723953,"sp"
1723954,"sp"
1723956,"sp"
1723957,"sp"
1724055,"sp"
1724063,"sp"
1724064,"sp"
1724072,"sp"
1724073,"sp"
1724074,"sp"
1724075,"sp"
1724076,"sp"
1724079,"sp"
1724080,"sp"
1724081,"sp"
1724084,"sp"
1724085,"sp"
1724086,"sp"
1724087,"sp"
1724088,"sp"
1724089,"sp"
1724090,"sp"
1724091,"sp"
1724092,"sp"
1724093,"sp"
1724094,"sp"
1724095,"sp"
1724096,"sp"
1724097,"sp"
1724098,"sp"
1724099,"sp"
1724100,"sp"
1724101,"sp"
1724102,"sp"
1724103,"sp"
1724104,"sp"
1724105,"sp"
1724106,"sp"
1724107,"sp"
1724108,"sp"
1724109,"sp"
1724110,"sp"
1724111,"sp"
1724112,"sp"
1724113,"sp"
1724114,"sp"
1724115,"sp"
1724116,"sp"
1724117,"sp"
1724118,"sp"
1724119,"sp"
1724120,"sp"
1724121,"sp"
1724122,"sp"
1724123,"sp"
1724124,"sp"
1724125,"sp"
1724126,"sp"
1724127,"sp"
1724128,"sp"
1724129,"sp"
1724130,"sp"
1724131,"sp"
1724132,"sp"
1724133,"sp"
1724134,"sp"
1724135,"sp"
1726343,"sp"
1726344,"sp"
1726345,"sp"
1726354,"sp"
1726355,"sp"
1726356,"sp"
1726357,"sp"
1726358,"sp"
1726475,"sp"
1726476,"sp"
1726477,"sp"
1726478,"sp"
1726479,"sp"
1726480,"sp"
1726481,"sp"
1726482,"sp"
1726483,"sp"
1726484,"sp"
1726485,"sp"
1726486,"sp"
1726487,"sp"
1726488,"sp"
1726489,"sp"
1726490,"sp"
1726491,"sp"
1726492,"sp"
1726493,"sp"
1726494,"sp"
1726495,"sp"
1726496,"sp"
1726497,"sp"
1726498,"sp"
1726499,"sp"
1726500,"sp"
1726501,"sp"
1726502,"sp"
1726503,"sp"
1726504,"sp"
1726505,"sp"
1726506,"sp"
1726507,"sp"
1726508,"sp"
1726509,"sp"
1726510,"sp"
1726511,"sp"
1726512,"sp"
1726513,"sp"
1726514,"sp"
1726515,"sp"
1726516,"sp"
1726517,"sp"
1726518,"sp"
1726519,"sp"
1726520,"sp"
1726521,"sp"
1726522,"sp"
1726523,"sp"
1726524,"sp"
1726525,"sp"
1726526,"sp"
1726527,"sp"
1726528,"sp"
1726529,"sp"
1726530,"sp"
1726531,"sp"
1726532,"sp"
1726533,"sp"
1726534,"sp"
1726535,"sp"
1726536,"sp"
1726537,"sp"
1728745,"sp"
1728746,"sp"
1728747,"sp"
1728758,"sp"
1728759,"sp"
1728855,"sp"
1728857,"sp"
1728858,"sp"
1728876,"sp"
1728877,"sp"
1728878,"sp"
1728879,"sp"
1728880,"sp"
1728881,"sp"
1728882,"sp"
1728883,"sp"
1728884,"sp"
1728885,"sp"
1728886,"sp"
1728887,"sp"
1728888,"sp"
1728889,"sp"
1728890,"sp"
1728891,"sp"
1728892,"sp"
1728893,"sp"
1728894,"sp"
1728895,"sp"
1728896,"sp"
1728897,"sp"
1728898,"sp"
1728899,"sp"
1728900,"sp"
1728901,"sp"
1728902,"sp"
1728903,"sp"
1728904,"sp"
1728905,"sp"
1728906,"sp"
1728907,"sp"
1728908,"sp"
1728909,"sp"
1728910,"sp"
1728911,"sp"
1728912,"sp"
1728913,"sp"
1728914,"sp"
1728915,"sp"
1728916,"sp"
1728917,"sp"
1728918,"sp"
1728919,"sp"
1728920,"sp"
1728921,"sp"
1728922,"sp"
1728923,"sp"
1728924,"sp"
1728925,"sp"
1728926,"sp"
1728927,"sp"
1728928,"sp"
1728929,"sp"
1728930,"sp"
1728931,"sp"
1728932,"sp"
1728933,"sp"
1728934,"sp"
1728935,"sp"
1728936,"sp"
1728937,"sp"
1728938,"sp"
1728939,"sp"
1728940,"sp"
1731148,"sp"
1731149,"sp"
1731160,"sp"
1731161,"sp"
1731279,"sp"
1731280,"sp"
1731281,"sp"
1731282,"sp"
1731283,"sp"
1731284,"sp"
1731285,"sp"
1731286,"sp"
1731287,"sp"
1731288,"sp"
1731289,"sp"
1731290,"sp"
1731291,"sp"
1731292,"sp"
1731293,"sp"
1731294,"sp"
1731295,"sp"
1731296,"sp"
1731297,"sp"
1731298,"sp"
1731299,"sp"
1731300,"sp"
1731301,"sp"
1731302,"sp"
1731303,"sp"
1731304,"sp"
1731305,"sp"
1731306,"sp"
1731307,"sp"
1731308,"sp"
1731309,"sp"
1731310,"sp"
1731311,"sp"
1731312,"sp"
1731313,"sp"
1731314,"sp"
1731315,"sp"
1731316,"sp"
1731317,"sp"
1731320,"sp"
1731321,"sp"
1731322,"sp"
1731323,"sp"
1731324,"sp"
1731325,"sp"
1731326,"sp"
1731327,"sp"
1731328,"sp"
1731329,"sp"
1731330,"sp"
1731331,"sp"
1731332,"sp"
1731333,"sp"
1731334,"sp"
1731335,"sp"
1731336,"sp"
1731337,"sp"
1731338,"sp"
1731339,"sp"
1731340,"sp"
1731341,"sp"
1731342,"sp"
1733551,"sp"
1733562,"sp"
1733563,"sp"
1733654,"sp"
1733682,"sp"
1733683,"sp"
1733684,"sp"
1733685,"sp"
1733686,"sp"
1733687,"sp"
1733688,"sp"
1733689,"sp"
1733690,"sp"
1733691,"sp"
1733692,"sp"
1733693,"sp"
1733694,"sp"
1733695,"sp"
1733696,"sp"
1733697,"sp"
1733698,"sp"
1733699,"sp"
1733700,"sp"
1733701,"sp"
1733702,"sp"
1733703,"sp"
1733704,"sp"
1733705,"sp"
1733706,"sp"
1733707,"sp"
1733708,"sp"
1733709,"sp"
1733710,"sp"
1733711,"sp"
1733712,"sp"
1733713,"sp"
1733714,"sp"
1733715,"sp"
1733716,"sp"
1733717,"sp"
1733726,"sp"
1733727,"sp"
1733728,"sp"
1733729,"sp"
1733730,"sp"
1733731,"sp"
1733732,"sp"
1733733,"sp"
1733734,"sp"
1733735,"sp"
1733736,"sp"
1733737,"sp"
1733738,"sp"
1733739,"sp"
1733740,"sp"
1733741,"sp"
1733742,"sp"
1733743,"sp"
1733744,"sp"
1735964,"sp"
1735965,"sp"
1736055,"sp"
1736092,"sp"
1736093,"sp"
1736094,"sp"
1736095,"sp"
1736096,"sp"
1736097,"sp"
1736098,"sp"
1736099,"sp"
1736100,"sp"
1736101,"sp"
1736102,"sp"
1736103,"sp"
1736104,"sp"
1736105,"sp"
1736106,"sp"
1736107,"sp"
1736108,"sp"
1736109,"sp"
1736110,"sp"
1736111,"sp"
1736112,"sp"
1736113,"sp"
1736114,"sp"
1736115,"sp"
1736116,"sp"
1736117,"sp"
1736140,"sp"
1736141,"sp"
1736142,"sp"
1736143,"sp"
1736144,"sp"
1736145,"sp"
1736146,"sp"
1736147,"sp"
1738367,"sp"
1738495,"sp"
1738496,"sp"
1738497,"sp"
1738498,"sp"
1738499,"sp"
1738500,"sp"
1738501,"sp"
1738502,"sp"
1738503,"sp"
1738504,"sp"
1738505,"sp"
1738506,"sp"
1738507,"sp"
1738508,"sp"
1738509,"sp"
1738510,"sp"
1738511,"sp"
1738512,"sp"
1738513,"sp"
1738514,"sp"
1738515,"sp"
1738516,"sp"
1738543,"sp"
1738544,"sp"
1738545,"sp"
1738546,"sp"
1738547,"sp"
1738548,"sp"
1738549,"sp"
1740770,"sp"
1740772,"sp"
1740773,"sp"
1740900,"sp"
1740901,"sp"
1740904,"sp"
1740905,"sp"
1740908,"sp"
1740914,"sp"
1740915,"sp"
1740916,"sp"
1740945,"sp"
1740946,"sp"
1740947,"sp"
1740948,"sp"
1740949,"sp"
1740950,"sp"
1740951,"sp"
1743174,"sp"
1743353,"sp"
1745575,"sp"
1745576,"sp"
1747977,"sp"
1750379,"sp"
1750380,"sp"
1752781,"sp"
1755183,"sp"
1757584,"sp"
1757585,"sp"
1757617,"sp"
1759986,"sp"
1759987,"sp"
1759988,"sp"
1760019,"sp"
1762388,"sp"
1762389,"sp"
1762421,"sp"
1764789,"sp"
1764790,"sp"
1764791,"sp"
1764823,"sp"
1764839,"sp"
1767190,"sp"
1767191,"sp"
1767192,"sp"
1767193,"sp"
1767194,"sp"
1767195,"sp"
1767225,"sp"
1769594,"sp"
1769595,"sp"
1769596,"sp"
1769612,"sp"
1769617,"sp"
1769626,"sp"
1769627,"sp"
1769642,"sp"
1772014,"sp"
1772015,"sp"
1772019,"sp"
1772027,"sp"
1772028,"sp"
1772041,"sp"
1772042,"sp"
1772043,"sp"
1774414,"sp"
1774416,"sp"
1774417,"sp"
1774428,"sp"
1774429,"sp"
1774430,"sp"
1776818,"sp"
1776830,"sp"
1776831,"sp"
1776832,"sp"
1776833,"sp"
1779221,"sp"
1779232,"sp"
1779233,"sp"
1779234,"sp"
1781635,"sp"
1781636,"sp"
