"nie_malla_modi_id","sen_slope_pnm02","sen_slope_per_pnm02","p_value_pnm02","tau_pnm02"
1608710,1.901,5.35,0.44342,0.165
1608711,0.689,2.71,0.38107,0.187
1608712,0.675,2.67,0.38107,0.187
1608713,0.44,1.94,0.38107,0.187
1608714,0.244,2.02,0.44205,0.165
1608715,0.27,2.37,0.54644,0.132
1608716,0.118,1.69,0.47422,0.154
1608717,0.11,2.13,0.31806,0.209
1608718,0.102,3.05,0.21659,0.253
1608719,0.19,4.24,0.31806,0.209
1608720,0.139,3.18,0.43741,0.165
1608721,0.136,3.1,0.3748,0.187
1608723,0.142,4.3,0.2956,0.22
1608724,0.188,4.08,0.2956,0.22
1608725,0.147,1.71,0.58407,0.121
1608726,0.296,2.78,0.74256,0.077
1608727,0.248,2.76,0.82667,0.055
1608728,0.067,1.85,0.54644,0.132
1608729,0,0,0.91166,0.033
1608730,0,0,0.68069,0.088
1608731,0,0,0.68069,0.088
1608732,0,0,0.68069,0.088
1611108,2.863,6.87,0.38107,0.187
1611110,2.834,6.58,0.32442,0.209
1611111,2.345,5.51,0.44342,0.165
1611112,2.539,5.73,0.38107,0.187
1611113,1.45,4.42,0.44342,0.165
1611114,1.578,4.77,0.44342,0.165
1611115,1.146,4.33,0.51122,0.143
1611116,0.925,3.91,0.44342,0.165
1611117,0.619,3.8,0.32442,0.209
1611118,0.229,2.44,0.40896,0.176
1611119,0.184,3.69,0.31806,0.209
1611120,0.202,4.1,0.31806,0.209
1611121,0.14,2.5,0.34937,0.198
1611122,0.271,3.09,0.58407,0.121
1611123,0.215,3.63,0.34937,0.198
1611124,0.142,3.14,0.31806,0.209
1611125,0.152,3.62,0.34937,0.198
1611126,0.191,4.16,0.2956,0.22
1611127,0.24,2.95,0.74256,0.077
1611128,0.269,2.4,0.74256,0.077
1611129,0.105,1.16,1,0.011
1611130,0.22,3.32,0.82667,0.055
1611131,0.155,2.45,0.74256,0.077
1611132,0,0,1,0.011
1611133,0,0,0.86368,0.044
1611134,0,0,0.68069,0.088
1611135,0,0,0.68069,0.088
1613509,1.293,3.38,0.32442,0.209
1613510,2.535,5.83,0.32442,0.209
1613511,2.426,5.11,0.32442,0.209
1613512,2.573,5.88,0.32442,0.209
1613513,3.45,6.8,0.32442,0.209
1613514,3.169,6.77,0.32442,0.209
1613515,2.223,5.58,0.38107,0.187
1613516,2.165,5.53,0.44342,0.165
1613517,1.343,4.76,0.44342,0.165
1613518,1.09,4.73,0.44342,0.165
1613519,0.379,2.78,0.44342,0.165
1613520,0.182,3.56,0.26726,0.231
1613521,0.107,2.96,0.21659,0.253
1613522,0.174,3.02,0.34937,0.198
1613523,0.218,2.55,0.47422,0.154
1613524,0.285,2.8,0.58407,0.121
1613525,0.27,3.36,0.41085,0.176
1613526,0.211,2.81,0.32442,0.209
1613527,0.171,3.24,0.34937,0.198
1613528,0.288,5.21,0.38107,0.187
1613529,0.258,3.07,0.58407,0.121
1613530,0.276,2.34,0.82667,0.055
1613531,0.41,2.88,0.66142,0.099
1613532,0.321,2.82,0.58407,0.121
1613533,0.077,1.97,0.69999,0.088
1613534,0.11,2.3,0.82667,0.055
1613535,0,0,0.6532,0.099
1613536,0,0,0.77477,0.066
1613537,0,0,0.86368,0.044
1613538,0,0,0.82441,0.055
1615910,1.517,4.05,0.24958,0.242
1615911,2.468,5.65,0.38107,0.187
1615912,2.169,4.4,0.38107,0.187
1615913,2.72,5.23,0.32442,0.209
1615914,3.14,5.84,0.32442,0.209
1615915,3.693,6.93,0.32442,0.209
1615916,3.6,6.62,0.38107,0.187
1615917,2.93,5.94,0.32442,0.209
1615918,2.576,5.99,0.38107,0.187
1615919,1.658,5.17,0.38107,0.187
1615920,0.569,3.02,0.44342,0.165
1615921,0.434,3.91,0.32442,0.209
1615922,0.274,2.79,0.34937,0.198
1615923,0.245,3.65,0.2956,0.22
1615924,0.312,3.24,0.66142,0.099
1615925,0.215,2.91,0.2956,0.22
1615926,0.303,3.02,0.51122,0.143
1615927,0.451,3.62,0.74256,0.077
1615928,0.245,2.87,0.82667,0.055
1615929,0.34,4.68,0.44342,0.165
1615930,0.252,4.45,0.44342,0.165
1615931,0.306,2.89,0.74256,0.077
1615932,0.459,3.3,0.58407,0.121
1615933,0.635,3.48,0.66142,0.099
1615934,0.326,2.78,0.58407,0.121
1615935,0.315,3.11,0.66142,0.099
1615936,0.197,3.31,0.44342,0.165
1615937,0.004,0.14,0.73927,0.077
1615938,0,0,0.91166,0.033
1615939,0,0,0.91166,0.033
1615940,0,0,0.91166,0.033
1618310,0.201,0.81,0.70113,0.088
1618311,0.708,2.33,0.54644,0.132
1618312,0.495,1.59,0.476,0.154
1618313,1.354,3.84,0.35131,0.198
1618314,2.668,6.17,0.32442,0.209
1618315,2.668,5.11,0.32442,0.209
1618316,4.05,6.81,0.38107,0.187
1618317,3.25,5.62,0.32442,0.209
1618318,3.729,6.32,0.27356,0.231
1618319,2.752,4.93,0.32442,0.209
1618320,2.279,4.81,0.32442,0.209
1618321,1.755,5.84,0.27356,0.231
1618322,0.368,2.49,0.58407,0.121
1618323,1.215,5.56,0.44342,0.165
1618324,0.238,3.1,0.40896,0.176
1618325,0.473,4.39,0.38107,0.187
1618326,0.834,5.73,0.38107,0.187
1618327,0.601,4.32,0.38107,0.187
1618328,0.428,3.67,0.51122,0.143
1618329,0.67,3.81,0.38107,0.187
1618330,0.52,3.83,0.44342,0.165
1618331,0.327,3.7,0.58407,0.121
1618332,0.306,2.86,0.74256,0.077
1618333,0.283,2.3,0.82667,0.055
1618334,0.651,4.16,0.44342,0.165
1618335,0.75,3.94,0.58407,0.121
1618336,0.66,3.51,0.58407,0.121
1618337,0.594,4.33,0.74256,0.077
1618338,0.29,3.79,0.58407,0.121
1618339,0.094,1.63,0.70113,0.088
1618340,0.155,3.36,0.40896,0.176
1620712,0.757,2.5,0.54644,0.132
1620713,2.68,6.46,0.38107,0.187
1620714,2.723,6.47,0.32442,0.209
1620715,2.436,4.85,0.32442,0.209
1620716,2.6,5,0.32442,0.209
1620717,3.013,5.65,0.32442,0.209
1620718,3.097,5.8,0.32442,0.209
1620719,3.626,6.88,0.32442,0.209
1620720,2.811,4.94,0.32442,0.209
1620721,3.272,5.77,0.27356,0.231
1620722,2.767,6.1,0.32442,0.209
1620723,1.957,5.57,0.38107,0.187
1620724,1.68,5.54,0.32442,0.209
1620725,0.687,4.51,0.15463,0.297
1620726,0.38,3.74,0.35131,0.198
1620727,0.333,2.88,0.51122,0.143
1620728,1.101,6.12,0.38107,0.187
1620729,1.163,5.71,0.27356,0.231
1620730,0.58,4.38,0.38107,0.187
1620731,1.727,7.48,0.22844,0.253
1620732,1.06,6.74,0.66142,0.099
1620733,0.598,4.65,0.51122,0.143
1620734,0.66,5.06,0.44342,0.165
1620735,0.738,4.46,0.44342,0.165
1620736,1.142,6.17,0.58407,0.121
1620737,0.606,4.09,0.66142,0.099
1620738,0.329,2.85,0.58407,0.121
1620739,0.34,4.35,0.74256,0.077
1620740,0.184,3.73,0.54644,0.132
1623115,1.415,4,0.35131,0.198
1623116,2.238,4.93,0.38107,0.187
1623117,2.847,5.11,0.32442,0.209
1623118,3.875,5.86,0.44342,0.165
1623119,4.785,6.71,0.38107,0.187
1623120,4.72,6.74,0.51122,0.143
1623121,3.863,6.47,0.27356,0.231
1623122,3.873,6.23,0.27356,0.231
1623123,3.755,6.11,0.27356,0.231
1623124,3.885,6.41,0.27356,0.231
1623125,3.539,7.28,0.27356,0.231
1623126,2.09,6.14,0.32442,0.209
1623127,1.309,5.8,0.32442,0.209
1623128,0.427,3.93,0.38107,0.187
1623129,0.285,4.07,0.2956,0.22
1623130,0.837,5.52,0.38107,0.187
1623131,1.728,7.15,0.27356,0.231
1623132,1.728,7.33,0.22844,0.253
1623133,1.53,5.74,0.58407,0.121
1623134,1.172,5.04,0.44342,0.165
1623135,1.113,4.57,0.32442,0.209
1623136,1.093,5.12,0.32442,0.209
1623137,0.82,4.02,0.51122,0.143
1623138,0.657,4.17,0.51122,0.143
1623139,0.309,3.18,0.58407,0.121
1623140,0.262,4.1,0.51122,0.143
1623141,0.197,3.97,0.27019,0.231
1623142,0.077,2.14,0.62029,0.11
1625520,3.456,6.06,0.44342,0.165
1625521,4.762,6.7,0.38107,0.187
1625522,4.592,6.56,0.44342,0.165
1625523,4.447,6.65,0.38107,0.187
1625524,4.595,6.67,0.32442,0.209
1625525,3.349,4.65,0.38107,0.187
1625526,3.85,5.81,0.32442,0.209
1625527,3.15,6.61,0.27356,0.231
1625528,2.912,7.82,0.38107,0.187
1625529,0.596,3.2,0.44342,0.165
1625530,1.458,6.69,0.38107,0.187
1625531,0.352,2.9,0.44342,0.165
1625532,0.906,5.68,0.32442,0.209
1625533,1.17,6.09,0.27356,0.231
1625534,1.67,6.39,0.38107,0.187
1625535,1.45,5.26,0.18889,0.275
1625536,1.568,5.74,0.18889,0.275
1625537,1.578,5.68,0.22844,0.253
1625538,1.492,5.47,0.22844,0.253
1625539,0.99,4.85,0.44342,0.165
1625540,0.335,2.63,0.58407,0.121
1625541,0.242,2.91,0.74256,0.077
1625542,0.177,4.11,0.40896,0.176
1625543,0.058,1.47,0.69999,0.088
1625544,0.017,0.61,0.73927,0.077
1627925,4.25,5.87,0.32442,0.209
1627926,3.37,4.73,0.44342,0.165
1627927,4.08,5.57,0.38107,0.187
1627928,4.518,7.16,0.32442,0.209
1627929,2.876,6.11,0.22844,0.253
1627930,2.12,6.39,0.38107,0.187
1627931,2.143,7.6,0.38107,0.187
1627932,0.634,3.46,0.32442,0.209
1627933,1.23,5.54,0.44342,0.165
1627934,1.462,7.7,0.22844,0.253
1627935,1.681,6.37,0.32442,0.209
1627936,2.088,6.54,0.22844,0.253
1627937,1.732,5.47,0.58407,0.121
1627938,1.474,5.29,0.22844,0.253
1627939,0.892,3.97,0.44342,0.165
1627940,1.001,5.34,0.32442,0.209
1627941,0.537,3.55,0.38107,0.187
1627942,0.318,3.52,0.74256,0.077
1627943,0.279,4.56,0.66142,0.099
1627944,0.3,4.91,0.476,0.154
1627945,0.115,2.69,0.62029,0.11
1627946,0.077,2.2,0.54483,0.132
1627947,0.057,1.73,0.65722,0.099
1627948,0.059,1.55,0.73927,0.077
1630328,4.43,5.55,0.32442,0.209
1630329,4.402,5.69,0.32442,0.209
1630330,3.847,5.83,0.38107,0.187
1630331,2.854,6.06,0.27356,0.231
1630332,2.25,6.5,0.44342,0.165
1630333,2.37,7.11,0.44342,0.165
1630334,1.59,7.37,0.32442,0.209
1630335,1.846,6.18,0.38107,0.187
1630336,1.987,7.83,0.18889,0.275
1630337,1.908,5.05,0.22844,0.253
1630338,1.755,5.23,0.44342,0.165
1630339,1.363,4.3,0.32442,0.209
1630340,1.307,5.24,0.22844,0.253
1630341,0.483,3.48,0.41085,0.176
1630342,0.754,6.11,0.476,0.154
1630343,0.42,4.12,0.54644,0.132
1630344,0.245,3.68,0.74256,0.077
1630345,0.332,3.32,0.66142,0.099
1630346,0.319,2.93,0.58407,0.121
1630347,0.227,3.43,0.6217,0.11
1630348,0.077,1.92,0.62029,0.11
1630349,0.195,3.91,0.476,0.154
1632730,5.237,6.25,0.22844,0.253
1632731,4.373,6,0.38107,0.187
1632732,3.751,6.19,0.27356,0.231
1632733,2.964,6.08,0.38107,0.187
1632734,2.378,5.1,0.44342,0.165
1632735,2.513,7.02,0.32442,0.209
1632736,2.205,7.03,0.32442,0.209
1632737,2.044,5.61,0.44342,0.165
1632738,2.247,6,0.32442,0.209
1632739,3.058,7,0.22844,0.253
1632740,2.919,6.82,0.22844,0.253
1632741,1.71,5.77,0.18889,0.275
1632742,0.976,4.03,0.22844,0.253
1632743,0.81,3.55,0.32442,0.209
1632744,1.009,5.3,0.32442,0.209
1632745,1.07,5.9,0.32442,0.209
1632746,0.584,4.08,0.51122,0.143
1632747,1.202,6.72,0.38107,0.187
1632748,0.262,2,0.66142,0.099
1632749,0.37,4.51,0.6217,0.11
1632750,0.289,3.82,0.6217,0.11
1632754,0.021,0.61,0.73927,0.077
1632755,0.061,1.52,0.73927,0.077
1632756,0,0,0.82441,0.055
1632775,0,0,0.91166,-0.033
1635130,4.109,5.59,0.32442,0.209
1635131,5.184,6.41,0.27356,0.231
1635132,5.181,6.29,0.22844,0.253
1635133,4.837,6.16,0.27356,0.231
1635134,3.149,4.8,0.44342,0.165
1635135,3.82,5.77,0.51122,0.143
1635136,3.59,6.76,0.18889,0.275
1635137,2.707,6.66,0.44342,0.165
1635138,2.373,6.38,0.51122,0.143
1635139,3.213,7.2,0.18889,0.275
1635140,3.57,7.32,0.18889,0.275
1635141,2.861,5.43,0.32442,0.209
1635142,1.764,4.54,0.22844,0.253
1635143,1.68,5.94,0.32442,0.209
1635144,1.704,6.32,0.22844,0.253
1635145,1.818,6.1,0.32442,0.209
1635146,1.72,5.85,0.32442,0.209
1635147,0.92,3.9,0.27356,0.231
1635148,0.85,3.77,0.38107,0.187
1635149,0.804,3.88,0.32442,0.209
1635150,0.585,3.93,0.66142,0.099
1635151,0.276,2.45,0.66142,0.099
1635152,0.331,5.11,0.54644,0.132
1635154,0.003,0.12,0.69999,0.088
1635155,0.09,2.65,0.54483,0.132
1635156,0.086,2.04,0.69999,0.088
1635157,0.08,1.46,0.78398,0.066
1635158,0,0,0.82441,0.055
1635169,0,0,1,0.011
1635170,0,0,0.91166,-0.033
1635174,0,0,0.91056,0.033
1635175,0,0,0.91056,0.033
1635176,0,0,0.91056,0.033
1635177,0,0,0.9122,0.033
1635178,0,0,0.91166,-0.033
1635180,0,0,0.9561,0.022
1635181,0.027,0.34,0.95628,0.022
1635184,0,0,0.9122,0.033
1635185,0.032,0.51,0.86883,0.044
1635208,0.002,0.05,0.18809,0.264
1635209,0.002,0.05,0.18809,0.264
1635210,0.001,0.04,0.1689,0.275
1635211,0,0,0.37786,0.176
1635212,0,0,0.37786,0.176
1635213,0,0,0.62528,0.099
1637531,4.376,6.87,0.27356,0.231
1637532,4.014,5.74,0.38107,0.187
1637533,4.529,6.01,0.27356,0.231
1637534,4.326,5.71,0.32442,0.209
1637535,4.807,6.27,0.27356,0.231
1637536,5.098,6.43,0.32442,0.209
1637537,4.208,6.28,0.38107,0.187
1637538,3.577,6.93,0.27356,0.231
1637539,3.208,7.27,0.22844,0.253
1637540,3.164,7.26,0.22844,0.253
1637541,2.786,5.05,0.44342,0.165
1637542,3.223,5.51,0.32442,0.209
1637543,2.554,4.18,0.32442,0.209
1637544,1.995,4.49,0.44342,0.165
1637545,2.006,5.96,0.27356,0.231
1637546,1.958,5.87,0.32442,0.209
1637547,2.062,5.86,0.22844,0.253
1637548,1.403,4.37,0.38107,0.187
1637549,1.847,6.73,0.27356,0.231
1637550,0.895,4.04,0.32442,0.209
1637551,0.703,4.08,0.44342,0.165
1637552,0.574,3.94,0.58407,0.121
1637553,0.262,2.34,0.70113,0.088
1637554,0.287,4.61,0.476,0.154
1637555,0.179,3.5,0.6217,0.11
1637556,0.152,3.37,0.54644,0.132
1637557,0.252,3.55,0.50995,0.143
1637558,0.268,3.44,0.6217,0.11
1637559,0.223,3.09,0.476,0.154
1637560,0.137,2.3,0.86935,0.044
1637566,0.003,0.05,0.95628,0.022
1637567,0.166,1.64,0.82667,0.055
1637571,0,0,1,0
1637576,0,0,0.82441,0.055
1637577,0.025,0.29,0.86883,0.044
1637578,0.025,0.29,0.86883,0.044
1637579,0.089,0.86,0.78398,0.066
1637580,0.06,0.69,0.86883,0.044
1637584,0.086,0.95,0.95628,0.022
1637585,0.107,1.17,0.86935,0.044
1637586,0.087,0.83,0.70113,0.088
1637587,0.006,0.08,0.95628,0.022
1637594,0.697,5.27,0.40896,0.176
1637607,0.025,0.51,0.19572,0.264
1637608,0.019,0.43,0.15251,0.286
1637609,0.002,0.05,0.18809,0.264
1637610,0.002,0.04,0.18809,0.264
1637611,0.002,0.05,0.18809,0.264
1637612,0.026,0.65,0.09699,0.33
1637613,0,0,0.31759,0.198
1637614,0,0,0.46383,0.143
1637615,0,0,0.54155,0.121
1637616,0,0,0.54155,0.121
1637617,0,0,0.62528,0.099
1637618,0,0,0.62528,0.099
1639929,0.982,3.45,0.44342,0.165
1639930,2.726,7.78,0.32442,0.209
1639933,3.277,5.73,0.38107,0.187
1639934,3.497,6.47,0.27356,0.231
1639935,3.43,5.62,0.27356,0.231
1639936,3.1,4.81,0.44342,0.165
1639937,4.232,6.01,0.38107,0.187
1639938,3.995,5.27,0.38107,0.187
1639939,4.041,5.72,0.38107,0.187
1639940,3.689,5.81,0.44342,0.165
1639941,3.05,4.97,0.44342,0.165
1639942,2.85,4.69,0.44342,0.165
1639943,2.987,4.84,0.44342,0.165
1639944,3.054,4.63,0.44342,0.165
1639945,2.471,4.13,0.38107,0.187
1639946,2.308,4.74,0.51122,0.143
1639947,2.468,5.24,0.476,0.154
1639948,2.21,4.58,0.44342,0.165
1639949,1.756,4.47,0.27356,0.231
1639950,1.333,4.06,0.38107,0.187
1639951,1.714,6.35,0.32442,0.209
1639952,0.765,3.65,0.38107,0.187
1639953,0.67,4.27,0.58407,0.121
1639954,0.375,3.67,0.54644,0.132
1639955,0.331,3.69,0.6217,0.11
1639956,0.24,4.83,0.34937,0.198
1639957,0.142,3.95,0.54483,0.132
1639958,0.357,4.88,0.476,0.154
1639959,0.264,2.73,0.66142,0.099
1639960,0.261,2.32,0.66142,0.099
1639961,0.203,3.01,0.6217,0.11
1639964,0.155,2.96,0.6217,0.11
1639966,0.123,1.93,0.86935,0.044
1639967,0,0,1,0
1639968,0.011,0.14,0.95628,0.022
1639969,0.174,1.74,0.82667,0.055
1639972,0.027,0.32,0.95628,0.022
1639973,0.026,0.31,0.86883,0.044
1639978,0.023,0.24,0.95628,0.022
1639979,0.1,0.79,0.78398,0.066
1639980,0.138,0.95,0.78398,0.066
1639981,0.147,1.02,0.78398,0.066
1639982,0.064,0.74,0.86883,0.044
1639985,0.157,1.48,0.78398,0.066
1639986,0.238,1.58,0.74256,0.077
1639987,0.245,1.62,0.74256,0.077
1639988,0.137,1.47,0.78398,0.066
1639991,0.145,2.18,0.54644,0.132
1639992,0.393,4.61,0.476,0.154
1639993,0.508,5.41,0.2956,0.22
1639994,0.507,5.05,0.2956,0.22
1639995,0.577,4.65,0.40896,0.176
1640007,0.222,3.53,0.14924,0.297
1640008,0.03,0.64,0.23747,0.242
1640009,0.017,0.39,0.15251,0.286
1640010,0.017,0.43,0.15251,0.286
1640011,0.02,0.52,0.1223,0.308
1640012,0.01,0.22,0.15251,0.286
1640013,0.027,0.64,0.1223,0.308
1640014,0.027,0.65,0.1223,0.308
1640015,0.003,0.07,0.33061,0.198
1640016,0,0,0.26399,0.22
1640017,0.035,0.82,0.21699,0.242
1640018,0,0,0.54155,0.121
1640019,0,0,0.54155,0.121
1640020,0,0,0.62528,0.099
1640021,0,0,0.62528,0.099
1640022,0,0,0.62528,0.099
1640023,0,0,0.54155,0.121
1642331,1.892,4.9,0.32442,0.209
1642332,3.207,6.31,0.18889,0.275
1642333,2.007,4.36,0.27356,0.231
1642334,2.231,4.89,0.44342,0.165
1642335,2.536,5.95,0.38107,0.187
1642336,1.728,4.03,0.51122,0.143
1642337,2.012,4.51,0.44342,0.165
1642338,3.919,7.34,0.22844,0.253
1642339,2.954,4.78,0.38107,0.187
1642340,4.09,5.55,0.38107,0.187
1642341,2.532,3.3,0.38107,0.187
1642342,3.968,5.4,0.38107,0.187
1642343,3.38,4.65,0.38107,0.187
1642344,2.498,3.72,0.38107,0.187
1642345,2.982,4.16,0.38107,0.187
1642346,2.748,3.74,0.44342,0.165
1642347,2.491,3.76,0.41085,0.176
1642348,2.41,3.89,0.38107,0.187
1642349,1.987,3.65,0.44342,0.165
1642350,2.462,5.27,0.476,0.154
1642351,2.158,6.11,0.27356,0.231
1642352,1.725,5.92,0.32442,0.209
1642353,0.91,3.99,0.32442,0.209
1642354,0.78,4.56,0.51122,0.143
1642355,0.558,3.7,0.58407,0.121
1642356,0.238,2.11,0.78398,0.066
1642357,0.386,3.89,0.54644,0.132
1642358,0.374,4.58,0.476,0.154
1642359,0.299,4.51,0.476,0.154
1642360,0.254,2.33,0.66142,0.099
1642361,0.37,2.53,0.82667,0.055
1642362,0.215,2.08,0.66142,0.099
1642363,0.212,2.92,0.58294,0.121
1642364,0.215,2.92,0.6217,0.11
1642365,0.167,2.5,0.6217,0.11
1642366,0.233,2.84,0.51122,0.143
1642367,0.097,1.45,0.86935,0.044
1642368,0.129,1.58,0.86935,0.044
1642369,0.33,2.85,0.66142,0.099
1642370,0.322,2.78,0.74256,0.077
1642371,0.254,2.08,0.82667,0.055
1642372,0.305,1.89,0.74256,0.077
1642374,0.121,0.93,0.91281,0.033
1642375,0.026,0.31,0.86883,0.044
1642377,0,0,0.82441,0.055
1642381,0.01,0.09,0.95628,0.022
1642382,0.139,0.94,0.78398,0.066
1642383,0.179,1.2,0.86935,0.044
1642384,0.08,0.64,0.82667,0.055
1642385,0.065,0.74,0.95628,0.022
1642387,0.055,0.57,0.95628,0.022
1642388,0.278,1.95,0.74256,0.077
1642389,0.282,1.95,0.74256,0.077
1642390,0.273,2.43,0.54644,0.132
1642392,0.222,2.35,0.70113,0.088
1642393,0.54,4.28,0.54644,0.132
1642394,0.65,4.97,0.47422,0.154
1642395,0.519,5.18,0.2956,0.22
1642396,0.566,4.65,0.40896,0.176
1642406,0.812,5.36,0.2956,0.22
1642407,0.407,4.15,0.14924,0.297
1642408,0.344,3.56,0.14924,0.297
1642409,0.238,2.54,0.1831,0.275
1642410,0.055,1.08,0.21659,0.253
1642411,0.025,0.56,0.26131,0.231
1642412,0.02,0.46,0.15251,0.286
1642413,0.188,3.34,0.14924,0.297
1642414,0.02,0.38,0.21659,0.253
1642415,0.015,0.3,0.21659,0.253
1642416,0.005,0.1,0.15251,0.286
1642417,0.192,3.26,0.17767,0.275
1642418,0,0,0.26399,0.22
1642419,0,0,0.26399,0.22
1642420,0,0,0.26399,0.22
1642421,0,0,0.54155,0.121
1642422,0,0,0.54155,0.121
1642423,0,0,0.52005,0.121
1642424,0,0,0.52005,0.121
1642425,0,0,0.54155,0.121
1642426,0,0,0.44016,0.143
1642427,0,0,1,0
1642428,0,0,1,0
1644734,3.14,5.4,0.15463,0.297
1644735,3.199,5.16,0.18889,0.275
1644736,3.367,6.31,0.22844,0.253
1644737,3.981,6.65,0.27356,0.231
1644738,3.982,7.17,0.22844,0.253
1644739,2.922,5.07,0.32442,0.209
1644740,2.931,4.8,0.44342,0.165
1644741,2.869,4.64,0.38107,0.187
1644742,3.68,5.66,0.44342,0.165
1644743,3.75,5.37,0.38107,0.187
1644744,2.61,3.45,0.44342,0.165
1644745,2.392,3,0.38107,0.187
1644746,2.827,3.66,0.44342,0.165
1644747,3.083,3.91,0.44342,0.165
1644748,2.865,3.56,0.44342,0.165
1644749,3.191,4.3,0.51122,0.143
1644750,2.868,4.37,0.44342,0.165
1644751,2.048,3.67,0.44342,0.165
1644752,2.036,5.02,0.27356,0.231
1644753,2.096,6.09,0.27356,0.231
1644754,1.848,6.04,0.32442,0.209
1644755,1.642,6.31,0.27356,0.231
1644756,1.118,5.24,0.44342,0.165
1644757,0.235,1.96,0.78398,0.066
1644758,0.229,2.09,0.78398,0.066
1644759,0.246,2.04,0.78398,0.066
1644760,0.233,3.78,0.70113,0.088
1644761,0.331,3.28,0.78398,0.066
1644762,0.562,3.7,0.74256,0.077
1644763,0.369,2.81,0.66142,0.099
1644764,0.23,2.23,0.74256,0.077
1644765,0.295,3.6,0.6217,0.11
1644766,0.066,0.56,1,0.011
1644767,0.327,2.93,0.82667,0.055
1644768,0.24,2.41,0.58407,0.121
1644769,0.239,2.48,0.51122,0.143
1644770,0.241,2.36,0.66142,0.099
1644771,0.377,3.25,0.66142,0.099
