"nie_malla_modi_id","var"
1707298,"m04"
1707299,"m04"
1707304,"m04"
1707305,"m04"
1707306,"m04"
1707307,"m04"
1707308,"m04"
1707309,"m04"
1707310,"m04"
1707311,"m04"
1707312,"m04"
1707313,"m04"
1707314,"m04"
1707315,"m04"
1707316,"m04"
1707317,"m04"
1709527,"m04"
1709528,"m04"
1709543,"m04"
1709694,"m04"
1709695,"m04"
1709696,"m04"
1709697,"m04"
1709699,"m04"
1709700,"m04"
1709701,"m04"
1709702,"m04"
1709703,"m04"
1709704,"m04"
1709705,"m04"
1709706,"m04"
1709707,"m04"
1709708,"m04"
1709709,"m04"
1709710,"m04"
1709711,"m04"
1709712,"m04"
1709713,"m04"
1709714,"m04"
1709715,"m04"
1709716,"m04"
1709717,"m04"
1709718,"m04"
1711930,"m04"
1711933,"m04"
1711944,"m04"
1711945,"m04"
1711947,"m04"
1711948,"m04"
1712069,"m04"
1712070,"m04"
1712096,"m04"
1712097,"m04"
1712098,"m04"
1712099,"m04"
1712100,"m04"
1712101,"m04"
1712102,"m04"
1712103,"m04"
1712104,"m04"
1712105,"m04"
1712106,"m04"
1712107,"m04"
1712108,"m04"
1712109,"m04"
1712110,"m04"
1712111,"m04"
1712112,"m04"
1712113,"m04"
1712114,"m04"
1712115,"m04"
1712116,"m04"
1712117,"m04"
1712118,"m04"
1712119,"m04"
1712120,"m04"
1714333,"m04"
1714334,"m04"
1714335,"m04"
1714340,"m04"
1714347,"m04"
1714348,"m04"
1714349,"m04"
1714350,"m04"
1714351,"m04"
1714352,"m04"
1714461,"m04"
1714462,"m04"
1714471,"m04"
1714472,"m04"
1714496,"m04"
1714497,"m04"
1714498,"m04"
1714499,"m04"
1714500,"m04"
1714501,"m04"
1714502,"m04"
1714503,"m04"
1714504,"m04"
1714505,"m04"
1714506,"m04"
1714507,"m04"
1714508,"m04"
1714509,"m04"
1714510,"m04"
1714511,"m04"
1714512,"m04"
1714513,"m04"
1714514,"m04"
1714515,"m04"
1714516,"m04"
1714517,"m04"
1714518,"m04"
1714519,"m04"
1714520,"m04"
1714521,"m04"
1714522,"m04"
1714523,"m04"
1714524,"m04"
1714525,"m04"
1716737,"m04"
1716738,"m04"
1716739,"m04"
1716740,"m04"
1716741,"m04"
1716742,"m04"
1716743,"m04"
1716744,"m04"
1716748,"m04"
1716749,"m04"
1716754,"m04"
1716862,"m04"
1716863,"m04"
1716864,"m04"
1716865,"m04"
1716873,"m04"
1716874,"m04"
1716875,"m04"
1716881,"m04"
1716890,"m04"
1716895,"m04"
1716896,"m04"
1716897,"m04"
1716898,"m04"
1716899,"m04"
1716900,"m04"
1716901,"m04"
1716902,"m04"
1716903,"m04"
1716904,"m04"
1716905,"m04"
1716906,"m04"
1716907,"m04"
1716908,"m04"
1716909,"m04"
1716910,"m04"
1716911,"m04"
1716912,"m04"
1716913,"m04"
1716914,"m04"
1716915,"m04"
1716916,"m04"
1716917,"m04"
1716918,"m04"
1716919,"m04"
1716920,"m04"
1716921,"m04"
1716922,"m04"
1716923,"m04"
1716924,"m04"
1716925,"m04"
1716926,"m04"
1716927,"m04"
1719140,"m04"
1719141,"m04"
1719142,"m04"
1719143,"m04"
1719145,"m04"
1719146,"m04"
1719147,"m04"
1719148,"m04"
1719149,"m04"
1719150,"m04"
1719151,"m04"
1719152,"m04"
1719251,"m04"
1719257,"m04"
1719263,"m04"
1719267,"m04"
1719275,"m04"
1719276,"m04"
1719277,"m04"
1719278,"m04"
