"nie_malla_modi_id","sen_slope_prem04","sen_slope_per_prem04","p_value_prem04","tau_prem04"
1618329,-1.832,-3.36,0.66142,-0.099
1618330,-2.222,-4.19,0.66142,-0.099
1618331,-2.419,-4.84,0.44342,-0.165
1618332,-2.453,-4.82,0.44342,-0.165
1618333,-2.446,-4.72,0.51122,-0.143
1618334,-2.262,-4.27,0.51122,-0.143
1618335,-2.319,-4.29,0.58407,-0.121
1618336,-2.313,-4.29,0.66142,-0.099
1618337,-2.231,-4.29,0.58407,-0.121
1618338,-2.078,-4.27,0.58407,-0.121
1618339,-2.17,-4.57,0.58407,-0.121
1618340,-2.126,-4.57,0.51122,-0.143
1620712,0.99,1.52,0.82667,0.055
1620713,0.925,1.36,0.91281,0.033
1620714,0.915,1.34,0.91281,0.033
1620715,0.838,1.19,0.91281,0.033
1620716,0.78,1.09,0.91281,0.033
1620717,0.752,1.04,0.91281,0.033
1620718,0.751,1.04,0.91281,0.033
1620719,0.409,0.6,1,0.011
1620720,0.114,0.16,1,0.011
1620721,-0.217,-0.31,1,-0.011
1620722,-0.527,-0.8,1,-0.011
1620723,-0.429,-0.68,1,-0.011
1620724,-0.41,-0.67,0.91281,-0.033
1620725,-0.17,-0.3,1,-0.011
1620726,-0.302,-0.56,1,-0.011
1620727,-0.382,-0.7,0.91281,-0.033
1620728,-0.79,-1.42,0.74256,-0.077
1620729,-1.005,-1.78,0.74256,-0.077
1620730,-1.58,-2.96,0.66142,-0.099
1620731,-1.975,-3.47,0.66142,-0.099
1620732,-2.278,-4.26,0.44342,-0.165
1620733,-2.537,-4.88,0.44342,-0.165
1620734,-2.5,-4.79,0.44342,-0.165
1620735,-2.273,-4.27,0.51122,-0.143
1620736,-2.299,-4.27,0.51122,-0.143
1620737,-2.247,-4.27,0.66142,-0.099
1620738,-2.233,-4.38,0.58407,-0.121
1620739,-2.075,-4.26,0.58407,-0.121
1620740,-2.05,-4.35,0.51122,-0.143
1623115,0.926,1.39,0.82667,0.055
1623116,0.867,1.25,0.91281,0.033
1623117,0.72,0.99,0.91281,0.033
1623118,0.605,0.81,0.91281,0.033
1623119,0.531,0.7,0.91281,0.033
1623120,0.548,0.72,0.91281,0.033
1623121,0.294,0.42,1,0.011
1623122,-0.018,-0.02,1,-0.011
1623123,-0.329,-0.47,1,-0.011
1623124,-0.682,-0.98,1,-0.011
1623125,-0.671,-1,0.91281,-0.033
1623126,-0.642,-1.03,0.91281,-0.033
1623127,-0.25,-0.42,0.91281,-0.033
1623128,-0.313,-0.57,1,-0.011
1623129,-0.532,-1.02,0.91281,-0.033
1623130,-0.903,-1.65,0.74256,-0.077
1623131,-1.023,-1.77,0.74256,-0.077
1623132,-1.52,-2.66,0.66142,-0.099
1623133,-2.07,-3.57,0.66142,-0.099
1623134,-2.4,-4.27,0.44342,-0.165
1623135,-2.417,-4.27,0.44342,-0.165
1623136,-2.361,-4.27,0.51122,-0.143
1623137,-2.342,-4.27,0.51122,-0.143
1623138,-2.264,-4.27,0.58407,-0.121
1623139,-2.234,-4.47,0.58407,-0.121
1623140,-2.073,-4.33,0.51122,-0.143
1623141,-1.989,-4.24,0.51122,-0.143
1623142,-1.983,-4.36,0.51122,-0.143
1625520,0.67,0.92,0.91281,0.033
1625521,0.517,0.68,0.91281,0.033
1625522,0.526,0.69,0.91281,0.033
1625523,0.17,0.24,1,0.011
1625524,-0.125,-0.17,1,-0.011
1625525,-0.465,-0.64,1,-0.011
1625526,-0.786,-1.1,0.91281,-0.033
1625527,-0.62,-0.93,0.91281,-0.033
1625528,-0.65,-1.03,0.91281,-0.033
1625529,-0.087,-0.15,1,-0.011
1625530,-0.317,-0.54,0.82667,-0.055
1625531,-0.592,-1.08,0.82667,-0.055
1625532,-1.114,-2.01,0.74256,-0.077
1625533,-1.84,-3.26,0.66142,-0.099
1625534,-1.823,-3.13,0.58407,-0.121
1625535,-2.277,-3.87,0.58407,-0.121
1625536,-2.484,-4.26,0.44342,-0.165
1625537,-2.498,-4.27,0.44342,-0.165
1625538,-2.49,-4.27,0.51122,-0.143
1625539,-2.336,-4.26,0.51122,-0.143
1625540,-2.377,-4.59,0.51122,-0.143
1625541,-2.2,-4.46,0.58407,-0.121
1625542,-1.994,-4.31,0.51122,-0.143
1625543,-1.94,-4.23,0.51122,-0.143
1625544,-1.96,-4.41,0.51122,-0.143
1627925,0.061,0.08,1,0.011
1627926,-0.243,-0.33,1,-0.011
1627927,-0.564,-0.78,1,-0.011
1627928,-0.879,-1.26,0.91281,-0.033
1627929,-0.608,-0.92,0.91281,-0.033
1627930,-0.498,-0.81,0.91281,-0.033
1627931,-0.207,-0.35,0.91281,-0.033
1627932,-0.383,-0.68,0.91281,-0.033
1627933,-0.674,-1.16,0.74256,-0.077
1627934,-1.173,-2.09,0.66142,-0.099
1627935,-2.02,-3.45,0.66142,-0.099
1627936,-2.057,-3.4,0.58407,-0.121
1627937,-2.482,-4.11,0.58407,-0.121
1627938,-2.546,-4.32,0.58407,-0.121
1627939,-2.362,-4.25,0.44342,-0.165
1627940,-2.301,-4.25,0.51122,-0.143
1627941,-2.469,-4.7,0.58407,-0.121
1627942,-2.286,-4.59,0.51122,-0.143
1627943,-2.119,-4.47,0.51122,-0.143
1627944,-2.071,-4.36,0.51122,-0.143
1627945,-1.957,-4.22,0.51122,-0.143
1627946,-1.969,-4.32,0.51122,-0.143
1627947,-1.924,-4.29,0.51122,-0.143
1627948,-1.966,-4.3,0.51122,-0.143
1630328,-0.36,-0.48,1,-0.011
1630329,-0.681,-0.92,0.91281,-0.033
1630330,-0.916,-1.29,0.91281,-0.033
1630331,-0.744,-1.13,0.91281,-0.033
1630332,-0.442,-0.72,0.91281,-0.033
1630333,-0.225,-0.37,0.86935,-0.044
1630334,-0.932,-1.64,0.74256,-0.077
1630335,-0.983,-1.66,0.74256,-0.077
1630336,-1.048,-1.81,0.66142,-0.099
1630337,-1.181,-1.9,0.74256,-0.077
1630338,-2.24,-3.67,0.58407,-0.121
1630339,-2.656,-4.44,0.51122,-0.143
1630340,-2.518,-4.44,0.51122,-0.143
1630341,-2.464,-4.73,0.44342,-0.165
1630342,-2.397,-4.66,0.44342,-0.165
1630343,-2.311,-4.58,0.44342,-0.165
1630344,-2.174,-4.55,0.44342,-0.165
1630345,-2.263,-4.53,0.58407,-0.121
1630346,-2.241,-4.43,0.58407,-0.121
1630347,-2.063,-4.3,0.58407,-0.121
1630348,-2.035,-4.41,0.51122,-0.143
1630349,-2.2,-4.67,0.51122,-0.143
1632730,-0.48,-0.63,1,-0.011
1632731,-0.754,-1.04,0.91281,-0.033
1632732,-0.766,-1.11,0.91281,-0.033
1632733,-0.853,-1.29,0.91281,-0.033
1632734,-0.642,-0.98,0.82667,-0.055
1632735,-1.316,-2.17,0.74256,-0.077
1632736,-0.965,-1.63,0.74256,-0.077
1632737,-1.091,-1.78,0.66142,-0.099
1632738,-1.151,-1.87,0.66142,-0.099
1632739,-1.265,-1.99,0.74256,-0.077
1632740,-1.69,-2.67,0.74256,-0.077
1632741,-2.612,-4.47,0.51122,-0.143
1632742,-2.5,-4.46,0.51122,-0.143
1632743,-2.465,-4.45,0.51122,-0.143
1632744,-2.391,-4.43,0.51122,-0.143
1632745,-2.366,-4.41,0.51122,-0.143
1632746,-2.379,-4.57,0.44342,-0.165
1632747,-2.337,-4.37,0.44342,-0.165
1632748,-2.284,-4.42,0.44342,-0.165
1632749,-2.122,-4.33,0.51122,-0.143
1632750,-2.11,-4.35,0.58407,-0.121
1632754,-1.937,-4.31,0.51122,-0.143
1632755,-1.937,-4.24,0.51122,-0.143
1632756,-2.11,-4.78,0.51122,-0.143
1632775,-1.92,-4.24,0.22844,-0.253
1635130,0.015,0.02,1,0.011
1635131,-0.279,-0.37,1,-0.011
1635132,-0.564,-0.75,0.91281,-0.033
1635133,-0.873,-1.18,0.91281,-0.033
1635134,-0.808,-1.16,0.91281,-0.033
1635135,-1,-1.44,0.82667,-0.055
1635136,-1.652,-2.53,0.74256,-0.077
1635137,-1.218,-1.96,0.74256,-0.077
1635138,-1.067,-1.76,0.74256,-0.077
1635139,-1.202,-1.9,0.66142,-0.099
1635140,-1.288,-2,0.74256,-0.077
1635141,-1.48,-2.27,0.74256,-0.077
1635142,-2.837,-4.59,0.51122,-0.143
1635143,-2.585,-4.5,0.58407,-0.121
1635144,-2.563,-4.48,0.58407,-0.121
1635145,-2.597,-4.45,0.58407,-0.121
1635146,-2.584,-4.43,0.58407,-0.121
1635147,-2.458,-4.42,0.51122,-0.143
1635148,-2.439,-4.4,0.51122,-0.143
1635149,-2.391,-4.38,0.51122,-0.143
1635150,-2.3,-4.38,0.44342,-0.165
1635151,-2.237,-4.41,0.44342,-0.165
1635152,-2.069,-4.31,0.44342,-0.165
1635154,-2.03,-4.57,0.51122,-0.143
1635155,-1.936,-4.28,0.51122,-0.143
1635156,-1.983,-4.3,0.51122,-0.143
1635157,-2.141,-4.54,0.51122,-0.143
1635158,-1.953,-4.29,0.51122,-0.143
1635169,-1.826,-4.02,0.22844,-0.253
1635170,-1.953,-4.29,0.27356,-0.231
1635174,-2.063,-4.53,0.22844,-0.253
1635175,-2.05,-4.46,0.22844,-0.253
1635176,-2.022,-4.39,0.18889,-0.275
1635177,-1.887,-4.02,0.18889,-0.275
1635178,-1.854,-4.03,0.22844,-0.253
1635180,-1.875,-4.02,0.27356,-0.231
1635181,-1.919,-4,0.18889,-0.275
1635184,-1.988,-4.39,0.22844,-0.253
1635185,-2.053,-4.53,0.27356,-0.231
1635208,-1.935,-5.46,0.38107,-0.187
1635209,-1.915,-5.49,0.51122,-0.143
1635210,-1.525,-4.47,0.51122,-0.143
1635211,-0.955,-2.84,0.51122,-0.143
1635212,-0.745,-2.23,0.51122,-0.143
1635213,-0.818,-2.54,0.58407,-0.121
1637531,0.646,0.87,0.91281,0.033
1637532,-0.079,-0.11,1,-0.011
1637533,-0.349,-0.48,1,-0.011
1637534,-0.644,-0.89,0.91281,-0.033
1637535,-0.94,-1.29,0.91281,-0.033
1637536,-1.102,-1.49,0.74256,-0.077
1637537,-1.188,-1.72,0.66142,-0.099
1637538,-1.532,-2.37,0.74256,-0.077
1637539,-1.115,-1.78,0.74256,-0.077
1637540,-1.166,-1.87,0.58407,-0.121
1637541,-1.307,-2,0.58407,-0.121
1637542,-1.387,-2.09,0.66142,-0.099
1637543,-1.745,-2.58,0.74256,-0.077
1637544,-3.093,-4.93,0.51122,-0.143
1637545,-2.701,-4.5,0.51122,-0.143
1637546,-2.687,-4.48,0.51122,-0.143
1637547,-2.713,-4.46,0.51122,-0.143
1637548,-2.646,-4.44,0.51122,-0.143
1637549,-2.535,-4.42,0.58407,-0.121
1637550,-2.443,-4.41,0.51122,-0.143
1637551,-2.333,-4.39,0.44342,-0.165
1637552,-2.409,-4.59,0.44342,-0.165
1637553,-2.287,-4.51,0.44342,-0.165
1637554,-2.121,-4.44,0.44342,-0.165
1637555,-2.046,-4.36,0.44342,-0.165
1637556,-2.017,-4.32,0.44342,-0.165
1637557,-2.145,-4.49,0.51122,-0.143
1637558,-2.245,-4.65,0.58407,-0.121
1637559,-2.271,-4.73,0.58407,-0.121
1637560,-2.123,-4.5,0.476,-0.154
1637566,-2.127,-4.49,0.38107,-0.187
1637567,-2.33,-4.7,0.32442,-0.209
1637571,-1.884,-4,0.18889,-0.275
1637576,-2.115,-4.51,0.18889,-0.275
1637577,-1.934,-4.01,0.18889,-0.275
1637578,-1.933,-4.01,0.15463,-0.297
1637579,-1.998,-4.05,0.18889,-0.275
1637580,-1.982,-4.09,0.18889,-0.275
1637584,-2.068,-4.25,0.22844,-0.253
1637585,-2.1,-4.32,0.22844,-0.253
1637586,-2.24,-4.55,0.22844,-0.253
1637587,-2.122,-4.54,0.22844,-0.253
1637594,-3.05,-6.36,0.27356,-0.231
1637607,-2.088,-5.38,0.18889,-0.275
1637608,-1.795,-4.83,0.18889,-0.275
1637609,-1.88,-5.25,0.38107,-0.187
1637610,-1.895,-5.32,0.44342,-0.165
1637611,-1.99,-5.77,0.51122,-0.143
1637612,-1.635,-4.66,0.51122,-0.143
1637613,-1.56,-4.5,0.51122,-0.143
1637614,-0.89,-2.63,0.51122,-0.143
1637615,-0.795,-2.4,0.51122,-0.143
1637616,-0.8,-2.48,0.66142,-0.099
1637617,-0.805,-2.55,0.66142,-0.099
1637618,-0.808,-2.58,0.66142,-0.099
1639929,0.794,1.2,0.74256,0.077
1639930,0.758,1.12,0.82667,0.055
1639933,0.668,0.92,0.91281,0.033
1639934,-0.136,-0.2,1,-0.011
1639935,-0.416,-0.61,1,-0.011
1639936,-0.694,-1,1,-0.011
1639937,-1.2,-1.7,0.74256,-0.077
1639938,-1.362,-1.89,0.66142,-0.099
1639939,-1.55,-2.22,0.66142,-0.099
1639940,-1.412,-2.09,0.74256,-0.077
1639941,-1.302,-1.95,0.66142,-0.099
1639942,-1.353,-2.03,0.66142,-0.099
1639943,-1.419,-2.11,0.66142,-0.099
1639944,-1.547,-2.25,0.66142,-0.099
1639945,-3.222,-4.8,0.51122,-0.143
1639946,-3.17,-4.98,0.51122,-0.143
1639947,-3.136,-4.96,0.51122,-0.143
1639948,-3.057,-4.79,0.51122,-0.143
1639949,-2.767,-4.47,0.51122,-0.143
1639950,-2.659,-4.46,0.51122,-0.143
1639951,-2.543,-4.45,0.58407,-0.121
1639952,-2.423,-4.43,0.51122,-0.143
1639953,-2.41,-4.58,0.44342,-0.165
1639954,-2.343,-4.67,0.44342,-0.165
1639955,-2.286,-4.62,0.44342,-0.165
1639956,-2.032,-4.36,0.44342,-0.165
1639957,-2.006,-4.39,0.44342,-0.165
1639958,-2.174,-4.5,0.44342,-0.165
1639959,-2.234,-4.5,0.51122,-0.143
1639960,-2.274,-4.52,0.51122,-0.143
1639961,-2.128,-4.49,0.44342,-0.165
1639964,-2.037,-4.4,0.44342,-0.165
1639966,-2.12,-4.53,0.38107,-0.187
1639967,-2.043,-4.32,0.38107,-0.187
1639968,-2.238,-4.7,0.32442,-0.209
1639969,-2.515,-5.11,0.27356,-0.231
1639972,-1.885,-3.92,0.22844,-0.253
1639973,-1.914,-4,0.15463,-0.297
1639978,-1.962,-4.01,0.15463,-0.297
1639979,-2.058,-4.05,0.15463,-0.297
1639980,-2.147,-4.11,0.15463,-0.297
1639981,-2.109,-4.06,0.18889,-0.275
1639982,-1.933,-4,0.18889,-0.275
1639985,-2.5,-5.05,0.22844,-0.253
1639986,-2.957,-5.66,0.22844,-0.253
1639987,-2.889,-5.52,0.22844,-0.253
1639988,-2.26,-4.67,0.22844,-0.253
1639991,-2.199,-4.8,0.22844,-0.253
1639992,-2.283,-4.93,0.22844,-0.253
1639993,-2.724,-5.94,0.32442,-0.209
1639994,-2.71,-5.89,0.32442,-0.209
1639995,-3.042,-6.37,0.27356,-0.231
1640007,-2,-4.94,0.22844,-0.253
1640008,-1.75,-4.53,0.22844,-0.253
1640009,-1.77,-4.75,0.22844,-0.253
1640010,-1.592,-4.36,0.27356,-0.231
1640011,-1.905,-5.28,0.32442,-0.209
1640012,-1.625,-4.37,0.24958,-0.242
1640013,-1.57,-4.37,0.38107,-0.187
1640014,-1.575,-4.46,0.51122,-0.143
1640015,-1.555,-4.22,0.38107,-0.187
1640016,-1.435,-4.07,0.51122,-0.143
1640017,-1.245,-3.58,0.51122,-0.143
1640018,-0.92,-2.76,0.51122,-0.143
1640019,-0.792,-2.47,0.66142,-0.099
1640020,-0.795,-2.52,0.66142,-0.099
1640021,-0.8,-2.56,0.66142,-0.099
1640022,-0.812,-2.66,0.58407,-0.121
1640023,-0.765,-2.52,0.58407,-0.121
1642331,0.68,0.98,0.91281,0.033
1642332,0.625,0.86,0.91281,0.033
1642333,0.678,0.95,0.91281,0.033
1642334,0.718,1.04,0.91281,0.033
1642335,0.76,1.11,0.82667,0.055
1642336,-0.213,-0.33,1,-0.011
1642337,-0.46,-0.72,1,-0.011
1642338,-1.042,-1.59,0.82667,-0.055
1642339,-1.215,-1.8,0.66142,-0.099
1642340,-1.351,-1.9,0.66142,-0.099
1642341,-1.708,-2.37,0.66142,-0.099
1642342,-1.432,-2.02,0.58407,-0.121
1642343,-1.476,-2.1,0.58407,-0.121
1642344,-1.467,-2.14,0.66142,-0.099
1642345,-1.566,-2.23,0.66142,-0.099
1642346,-1.812,-2.55,0.74256,-0.077
1642347,-3.3,-4.76,0.58407,-0.121
1642348,-3.15,-4.66,0.51122,-0.143
1642349,-3.26,-4.98,0.51122,-0.143
1642350,-3.141,-4.97,0.51122,-0.143
1642351,-2.753,-4.54,0.51122,-0.143
1642352,-2.599,-4.5,0.51122,-0.143
1642353,-2.471,-4.49,0.51122,-0.143
1642354,-2.369,-4.48,0.51122,-0.143
1642355,-2.517,-4.83,0.44342,-0.165
1642356,-2.426,-4.79,0.44342,-0.165
1642357,-2.359,-4.75,0.38107,-0.187
1642358,-2.306,-4.71,0.38107,-0.187
1642359,-2.192,-4.56,0.38107,-0.187
1642360,-2.373,-4.69,0.44342,-0.165
1642361,-2.459,-4.7,0.44342,-0.165
1642362,-2.36,-4.73,0.44342,-0.165
1642363,-2.142,-4.48,0.44342,-0.165
1642364,-2.1,-4.4,0.44342,-0.165
1642365,-2.024,-4.26,0.44342,-0.165
1642366,-2.101,-4.34,0.38107,-0.187
1642367,-1.977,-4.19,0.35131,-0.198
1642368,-2.036,-4.22,0.32442,-0.209
1642369,-2.226,-4.43,0.32442,-0.209
1642370,-2.186,-4.33,0.32442,-0.209
1642371,-2.16,-4.25,0.27356,-0.231
1642372,-2.427,-4.55,0.22844,-0.253
1642374,-2.123,-4.15,0.18889,-0.275
1642375,-1.924,-3.99,0.15463,-0.297
