"nie_malla_modi_id","sen_slope_prem03","sen_slope_per_prem03","p_value_prem03","tau_prem03"
1608727,0.599,1.25,0.66142,0.099
1608728,0.04,0.09,1,0.011
1608729,-0.263,-0.64,1,-0.011
1608730,-0.364,-0.92,1,-0.011
1608731,-0.246,-0.64,1,-0.011
1608732,-0.158,-0.42,1,-0.011
1611108,-0.474,-0.53,0.82667,-0.055
1611110,-0.487,-0.53,0.82667,-0.055
1611111,-0.972,-1.13,0.74256,-0.077
1611112,-1.209,-1.41,0.82667,-0.055
1611113,-0.863,-1.07,0.74256,-0.077
1611114,-1.43,-1.78,0.66142,-0.099
1611115,-1.591,-2.08,0.66142,-0.099
1611116,-1.651,-2.24,0.66142,-0.099
1611117,-1.824,-2.62,0.66142,-0.099
1611118,-2.14,-3.32,0.58407,-0.121
1611119,-0.058,-0.11,0.91281,-0.033
1611120,-0.114,-0.22,1,-0.011
1611121,-0.236,-0.46,1,-0.011
1611122,0.027,0.05,1,0.011
1611123,-0.025,-0.05,1,-0.011
1611124,0.175,0.37,1,0.011
1611125,0.209,0.45,1,0.011
1611126,0.63,1.46,0.82667,0.055
1611127,0.588,1.25,0.82667,0.055
1611128,0.722,1.45,0.66142,0.099
1611129,0.428,0.88,0.66142,0.099
1611130,0.143,0.31,0.91281,0.033
1611131,0.007,0.01,1,0.011
1611132,-0.39,-0.97,0.91281,-0.033
1611133,-0.276,-0.7,0.82667,-0.055
1611134,-0.177,-0.46,0.82667,-0.055
1611135,-0.29,-0.77,0.66142,-0.099
1613509,-0.485,-0.55,0.91281,-0.033
1613510,-0.488,-0.54,0.82667,-0.055
1613511,-0.725,-0.78,0.82667,-0.055
1613512,-0.605,-0.66,0.82667,-0.055
1613513,-1,-1.12,0.82667,-0.055
1613514,-1.057,-1.22,0.82667,-0.055
1613515,-1.207,-1.45,0.82667,-0.055
1613516,-1.093,-1.33,0.74256,-0.077
1613517,-1.453,-1.88,0.66142,-0.099
1613518,-1.594,-2.17,0.66142,-0.099
1613519,-1.884,-2.75,0.66142,-0.099
1613520,-1.66,-2.73,0.44342,-0.165
1613521,-0.16,-0.32,1,-0.011
1613522,-0.189,-0.36,1,-0.011
1613523,-0.156,-0.29,1,-0.011
1613524,0.117,0.21,1,0.011
1613525,0.07,0.13,1,0.011
1613526,0.332,0.65,1,0.011
1613527,0.231,0.48,1,0.011
1613528,0.417,0.93,0.82667,0.055
1613529,0.482,1.01,0.74256,0.077
1613530,0.617,1.21,0.66142,0.099
1613531,0.574,1.1,0.82667,0.055
1613532,0.474,0.94,0.82667,0.055
1613533,-0.183,-0.42,0.86935,-0.044
1613534,-0.36,-0.8,0.82667,-0.055
1613535,-0.333,-0.83,0.82667,-0.055
1613536,-0.415,-1.06,0.74256,-0.077
1613537,-0.584,-1.51,0.82667,-0.055
1613538,-0.64,-1.56,0.74256,-0.077
1615910,-0.498,-0.56,0.82667,-0.055
1615911,-0.515,-0.56,0.82667,-0.055
1615912,-0.825,-0.89,0.82667,-0.055
1615913,-0.734,-0.77,0.82667,-0.055
1615914,-0.653,-0.68,0.74256,-0.077
1615915,-0.809,-0.9,0.82667,-0.055
1615916,-0.59,-0.65,0.82667,-0.055
1615917,-0.683,-0.78,0.82667,-0.055
1615918,-0.856,-1.02,0.74256,-0.077
1615919,-1.167,-1.48,0.74256,-0.077
1615920,-1.786,-2.51,0.66142,-0.099
1615921,-2.047,-3.09,0.66142,-0.099
1615922,-1.95,-3.02,0.66142,-0.099
1615923,-1.636,-2.66,0.58407,-0.121
1615924,-0.167,-0.3,1,-0.011
1615925,-0.287,-0.54,1,-0.011
1615926,0.053,0.1,1,0.011
1615927,0.248,0.45,0.91281,0.033
1615928,0.393,0.75,1,0.011
1615929,0.554,1.18,0.82667,0.055
1615930,0.252,0.56,0.82667,0.055
1615931,0.552,1.11,0.66142,0.099
1615932,0.58,1.12,0.82667,0.055
1615933,0.654,1.2,0.82667,0.055
1615934,0.422,0.83,0.91281,0.033
1615935,0.315,0.64,1,0.011
1615936,-0.58,-1.27,0.82667,-0.055
1615937,-0.519,-1.25,0.74256,-0.077
1615938,-0.631,-1.56,0.74256,-0.077
1615939,-0.677,-1.67,0.82667,-0.055
1615940,-0.743,-1.83,0.82667,-0.055
1618310,-0.652,-0.78,0.66142,-0.099
1618311,-0.52,-0.61,0.74256,-0.077
1618312,-0.523,-0.61,0.82667,-0.055
1618313,-0.522,-0.59,0.82667,-0.055
1618314,-0.67,-0.74,0.82667,-0.055
1618315,-0.694,-0.73,0.74256,-0.077
1618316,-0.977,-1,0.74256,-0.077
1618317,-0.545,-0.59,0.82667,-0.055
1618318,-0.385,-0.42,0.82667,-0.055
1618319,-0.531,-0.59,0.74256,-0.077
1618320,-0.743,-0.87,0.74256,-0.077
1618321,-1.261,-1.63,0.74256,-0.077
1618322,-1.884,-2.71,0.66142,-0.099
1618323,-1.339,-1.86,0.74256,-0.077
1618324,-2.05,-3.26,0.58407,-0.121
1618325,-1.567,-2.42,0.70113,-0.088
1618326,0.092,0.16,1,0.011
1618327,0.14,0.24,1,0.011
1618328,0.058,0.1,1,0.011
1618329,0.405,0.7,0.82667,0.055
1618330,0.37,0.66,0.82667,0.055
1618331,0.591,1.22,0.66142,0.099
1618332,0.586,1.17,0.70113,0.088
1618333,0.558,1.09,0.82667,0.055
1618334,0.574,1.08,0.82667,0.055
1618335,0.559,1.02,0.91281,0.033
1618336,0.386,0.7,0.91281,0.033
1618337,0.296,0.56,1,0.011
1618338,-0.607,-1.27,0.91281,-0.033
1618339,-0.775,-1.68,0.74256,-0.077
1618340,-0.851,-1.9,0.74256,-0.077
1620712,-0.544,-0.63,0.91281,-0.033
1620713,-0.62,-0.69,0.82667,-0.055
1620714,-0.72,-0.8,0.82667,-0.055
1620715,-0.859,-0.92,0.82667,-0.055
1620716,-0.663,-0.7,0.74256,-0.077
1620717,-0.581,-0.61,0.74256,-0.077
1620718,-0.579,-0.61,0.74256,-0.077
1620719,-0.767,-0.86,0.82667,-0.055
1620720,-0.432,-0.48,0.82667,-0.055
1620721,-0.572,-0.64,0.74256,-0.077
1620722,-0.789,-0.93,0.74256,-0.077
1620723,-1.007,-1.27,0.74256,-0.077
1620724,-1.17,-1.53,0.74256,-0.077
1620725,-1.563,-2.26,0.66142,-0.099
1620726,-1.776,-2.74,0.58407,-0.121
1620727,-1.463,-2.25,0.82667,-0.055
1620728,0.26,0.43,0.91281,0.033
1620729,0.458,0.74,0.91281,0.033
1620730,0.111,0.2,1,0.011
1620731,0.636,1.04,0.82667,0.055
1620732,1.074,2.02,0.66142,0.099
1620733,0.77,1.5,0.74256,0.077
1620734,0.658,1.27,0.74256,0.077
1620735,0.657,1.23,0.82667,0.055
1620736,0.592,1.09,0.91281,0.033
1620737,0.296,0.56,0.91281,0.033
1620738,0.372,0.73,1,0.011
1620739,-0.513,-1.08,0.91281,-0.033
1620740,-0.792,-1.74,0.74256,-0.077
1623115,-0.562,-0.64,0.82667,-0.055
1623116,-1.017,-1.11,0.82667,-0.055
1623117,-0.647,-0.67,0.74256,-0.077
1623118,-1.39,-1.4,0.74256,-0.077
1623119,-1.305,-1.29,0.82667,-0.055
1623120,-1.33,-1.32,0.82667,-0.055
1623121,-0.428,-0.47,0.82667,-0.055
1623122,-0.452,-0.49,0.82667,-0.055
1623123,-0.584,-0.64,0.74256,-0.077
1623124,-0.74,-0.82,0.82667,-0.055
1623125,-0.947,-1.11,0.66142,-0.099
1623126,-1.188,-1.52,0.74256,-0.077
1623127,-1.378,-1.9,0.74256,-0.077
1623128,-1.663,-2.55,0.58407,-0.121
1623129,-1.709,-2.79,0.66142,-0.099
1623130,0.09,0.15,1,0.011
1623131,0.599,0.94,0.91281,0.033
1623132,0.582,0.94,0.82667,0.055
1623133,0.749,1.19,0.82667,0.055
1623134,1.132,1.97,0.74256,0.077
1623135,1.092,1.88,0.74256,0.077
1623136,1.006,1.79,0.74256,0.077
1623137,0.8,1.43,0.91281,0.033
1623138,0.428,0.8,0.91281,0.033
1623139,0.31,0.63,1,0.011
1623140,-0.55,-1.19,0.91281,-0.033
1623141,-0.76,-1.68,0.82667,-0.055
1623142,-0.674,-1.56,0.74256,-0.077
1625520,-1.017,-1.05,0.74256,-0.077
1625521,-1.31,-1.29,0.82667,-0.055
1625522,-1.322,-1.31,0.82667,-0.055
1625523,-0.344,-0.37,0.82667,-0.055
1625524,-0.44,-0.47,0.91281,-0.033
1625525,-0.557,-0.59,0.74256,-0.077
1625526,-0.894,-0.98,0.74256,-0.077
1625527,-0.998,-1.18,0.66142,-0.099
1625528,-1.193,-1.51,0.66142,-0.099
1625529,-1.443,-2.08,0.66142,-0.099
1625530,-0.993,-1.4,0.74256,-0.077
1625531,-1.356,-2.09,0.74256,-0.077
1625532,-1.256,-1.93,0.66142,-0.099
1625533,-0.936,-1.5,0.82667,-0.055
1625534,-0.265,-0.41,0.82667,-0.055
1625535,-0.34,-0.52,0.91281,-0.033
1625536,1.15,1.91,0.74256,0.077
1625537,1.108,1.82,0.82667,0.055
1625538,1.044,1.72,0.82667,0.055
1625539,0.76,1.36,0.91281,0.033
1625540,0.346,0.67,0.91281,0.033
1625541,-0.175,-0.36,1,-0.011
1625542,-0.686,-1.56,0.82667,-0.055
1625543,-0.632,-1.44,0.74256,-0.077
1625544,-0.74,-1.77,0.74256,-0.077
1627925,-0.341,-0.36,0.91281,-0.033
1627926,-0.482,-0.51,0.82667,-0.055
1627927,-0.784,-0.83,0.74256,-0.077
1627928,-1.018,-1.14,0.74256,-0.077
1627929,-1.039,-1.24,0.66142,-0.099
1627930,-1.264,-1.65,0.74256,-0.077
1627931,-1.416,-1.93,0.66142,-0.099
1627932,-1.244,-1.83,0.74256,-0.077
1627933,-1.246,-1.8,0.66142,-0.099
1627934,-0.878,-1.34,0.74256,-0.077
1627935,-0.52,-0.8,0.82667,-0.055
1627936,-0.21,-0.31,0.91281,-0.033
1627937,-0.199,-0.3,1,-0.011
1627938,-0.301,-0.47,1,-0.011
1627939,1.022,1.81,0.74256,0.077
1627940,0.757,1.38,0.82667,0.055
1627941,0.414,0.79,0.91281,0.033
1627942,0.19,0.39,1,0.011
1627943,-0.512,-1.12,0.91281,-0.033
1627944,-0.627,-1.36,0.91281,-0.033
1627945,-0.686,-1.55,0.74256,-0.077
1627946,-0.694,-1.6,0.74256,-0.077
1627947,-0.83,-1.95,0.74256,-0.077
1627948,-0.894,-2.04,0.74256,-0.077
1630328,-0.596,-0.61,0.74256,-0.077
1630329,-0.619,-0.65,0.74256,-0.077
1630330,-0.864,-0.95,0.74256,-0.077
1630331,-1.09,-1.31,0.66142,-0.099
1630332,-1.293,-1.7,0.70113,-0.088
1630333,-1.27,-1.71,0.66142,-0.099
1630334,-0.922,-1.37,0.82667,-0.055
1630335,-0.633,-0.9,0.82667,-0.055
1630336,-0.749,-1.1,0.74256,-0.077
1630337,-0.12,-0.16,1,-0.011
1630338,-0.192,-0.28,0.91281,-0.033
1630339,0.464,0.7,0.91281,0.033
1630340,0.231,0.38,1,0.011
1630341,-0.383,-0.7,0.91281,-0.033
1630342,-0.487,-0.91,0.91281,-0.033
1630343,-0.558,-1.08,0.91281,-0.033
1630344,-0.351,-0.76,0.91281,-0.033
1630345,0.345,0.7,1,0.011
1630346,0.356,0.71,1,0.011
1630347,-0.62,-1.33,0.91281,-0.033
1630348,-0.679,-1.54,0.74256,-0.077
1630349,-0.841,-1.84,0.74256,-0.077
1632730,-0.468,-0.47,0.74256,-0.077
1632731,-0.756,-0.81,0.74256,-0.077
1632732,-1.098,-1.25,0.74256,-0.077
1632733,-1.314,-1.58,0.66142,-0.099
1632734,-1.271,-1.56,0.66142,-0.099
1632735,-0.643,-0.88,0.82667,-0.055
1632736,-0.723,-1.02,0.82667,-0.055
1632737,-0.356,-0.48,0.82667,-0.055
1632738,-0.236,-0.32,0.91281,-0.033
1632739,0.068,0.09,1,0.011
1632740,-0.084,-0.11,1,-0.011
1632741,0.434,0.68,1,0.011
1632742,0.176,0.29,1,0.011
1632743,0.064,0.11,1,0.011
1632744,-0.152,-0.27,1,-0.011
1632745,-0.229,-0.4,0.91281,-0.033
1632746,-0.474,-0.88,0.91281,-0.033
1632747,-0.406,-0.72,0.91281,-0.033
1632748,-0.519,-0.97,0.91281,-0.033
1632749,-0.673,-1.36,0.82667,-0.055
1632750,-0.68,-1.43,0.82667,-0.055
1632754,-0.946,-2.21,0.74256,-0.077
1632755,-0.904,-2.07,0.74256,-0.077
1632756,-0.991,-2.38,0.74256,-0.077
1632775,0.206,0.53,0.82667,0.055
1635130,-0.362,-0.38,0.91281,-0.033
1635131,-0.421,-0.43,0.82667,-0.055
1635132,-0.527,-0.54,0.74256,-0.077
1635133,-0.703,-0.74,0.74256,-0.077
1635134,-0.96,-1.08,0.74256,-0.077
1635135,-0.981,-1.11,0.74256,-0.077
1635136,-0.058,-0.07,1,-0.011
1635137,-0.376,-0.5,0.82667,-0.055
1635138,-0.435,-0.59,0.74256,-0.077
1635139,-0.016,-0.02,1,-0.011
1635140,0.018,0.02,1,0.011
1635141,-0.182,-0.23,1,-0.011
1635142,0.466,0.67,0.91281,0.033
1635143,0.408,0.65,1,0.011
1635144,0.354,0.57,1,0.011
1635145,0.442,0.69,1,0.011
1635146,0.426,0.67,1,0.011
1635147,0.047,0.08,1,0.011
1635148,-0.04,-0.07,0.91281,-0.033
1635149,-0.245,-0.42,0.91281,-0.033
1635150,-0.466,-0.85,0.91281,-0.033
1635151,-0.577,-1.11,0.91281,-0.033
1635152,-0.736,-1.54,0.66142,-0.099
1635154,-1.196,-2.82,0.74256,-0.077
1635155,-1.221,-2.8,0.74256,-0.077
1635156,-0.91,-2.06,0.74256,-0.077
1635157,-0.941,-2.06,0.74256,-0.077
1635158,-0.947,-2.18,0.74256,-0.077
1635169,0.188,0.47,0.91281,0.033
1635170,0.166,0.42,0.82667,0.055
1635174,0.232,0.59,0.82667,0.055
1635175,0.206,0.52,0.82667,0.055
1635176,0.192,0.48,0.82667,0.055
1635177,0.143,0.34,0.74256,0.077
1635178,0.166,0.41,0.82667,0.055
1635180,0.18,0.44,0.82667,0.055
1635181,0.382,0.89,0.74256,0.077
1635184,-0.069,-0.17,0.91281,-0.033
1635185,-0.091,-0.22,0.91281,-0.033
1635208,-0.009,-0.02,1,-0.011
1635209,-0.07,-0.17,0.91281,-0.033
1635210,-0.148,-0.36,1,-0.011
1635211,-0.201,-0.5,1,-0.011
1635212,-0.229,-0.57,1,-0.011
1635213,-0.182,-0.47,1,-0.011
1637531,-1.415,-1.44,0.82667,-0.055
1637532,-0.457,-0.49,0.82667,-0.055
1637533,-0.516,-0.55,0.91281,-0.033
1637534,-0.752,-0.8,0.74256,-0.077
1637535,-0.753,-0.8,0.74256,-0.077
1637536,-0.655,-0.69,0.74256,-0.077
1637537,0.411,0.47,0.91281,0.033
1637538,-0.058,-0.07,1,-0.011
1637539,-0.246,-0.32,0.91281,-0.033
1637540,-0.173,-0.23,0.82667,-0.055
1637541,-0.03,-0.04,1,-0.011
1637542,-0.258,-0.32,1,-0.011
1637543,-0.429,-0.52,1,-0.011
1637544,0.47,0.66,0.91281,0.033
1637545,0.436,0.65,0.91281,0.033
1637546,0.448,0.67,0.91281,0.033
1637547,0.47,0.69,0.91281,0.033
1637548,0.462,0.7,0.91281,0.033
1637549,0.292,0.47,1,0.011
1637550,0.01,0.02,1,0.011
1637551,-0.312,-0.56,0.91281,-0.033
1637552,-0.463,-0.85,0.91281,-0.033
1637553,-0.574,-1.11,0.91281,-0.033
1637554,-0.741,-1.56,0.66142,-0.099
1637555,-0.88,-1.9,0.74256,-0.077
1637556,-1.035,-2.26,0.74256,-0.077
1637557,-0.77,-1.63,0.74256,-0.077
1637558,-0.746,-1.55,0.74256,-0.077
1637559,-0.77,-1.62,0.74256,-0.077
1637560,-0.955,-2.06,0.74256,-0.077
1637566,-0.517,-1.17,0.74256,-0.077
1637567,-0.143,-0.3,1,-0.011
1637571,0.082,0.2,0.82667,0.055
1637576,0.182,0.44,0.82667,0.055
1637577,0.183,0.43,0.66142,0.099
1637578,0.202,0.47,0.74256,0.077
1637579,0.38,0.85,0.74256,0.077
1637580,0.291,0.67,0.74256,0.077
1637584,0.191,0.42,0.91281,0.033
1637585,0.202,0.44,0.91281,0.033
1637586,0.286,0.61,0.91281,0.033
1637587,0.026,0.06,1,0.011
1637594,-0.075,-0.14,1,-0.011
1637607,0.023,0.05,1,0.011
1637608,-0.012,-0.03,1,-0.011
1637609,0.01,0.02,1,0.011
1637610,0.004,0.01,1,0.011
1637611,-0.108,-0.26,1,-0.011
1637612,-0.03,-0.07,1,-0.011
1637613,-0.085,-0.2,0.91281,-0.033
1637614,-0.151,-0.37,0.91281,-0.033
1637615,-0.233,-0.58,1,-0.011
1637616,-0.326,-0.84,0.91281,-0.033
1637617,-0.379,-1.01,0.91281,-0.033
1637618,-0.412,-1.11,0.91281,-0.033
1639929,-1.314,-1.53,0.82667,-0.055
1639930,-0.999,-1.13,0.82667,-0.055
1639933,-1.507,-1.57,0.74256,-0.077
1639934,-0.664,-0.77,0.74256,-0.077
1639935,-0.67,-0.76,0.74256,-0.077
1639936,-0.764,-0.86,0.82667,-0.055
1639937,0.469,0.52,0.91281,0.033
1639938,0.546,0.6,0.91281,0.033
1639939,0.388,0.44,0.91281,0.033
1639940,0.212,0.25,1,0.011
1639941,0.072,0.09,0.91281,0.033
1639942,-0.09,-0.11,1,-0.011
1639943,-0.175,-0.21,1,-0.011
1639944,-0.222,-0.26,1,-0.011
1639945,0.589,0.76,0.82667,0.055
1639946,0.47,0.65,0.91281,0.033
1639947,0.476,0.66,0.91281,0.033
1639948,0.5,0.69,0.91281,0.033
1639949,0.48,0.69,0.91281,0.033
1639950,0.456,0.69,0.91281,0.033
1639951,0.314,0.51,1,0.011
1639952,-0.033,-0.06,1,-0.011
1639953,-0.323,-0.59,0.91281,-0.033
1639954,-0.586,-1.14,0.91281,-0.033
1639955,-0.633,-1.26,0.82667,-0.055
1639956,-0.9,-1.95,0.66142,-0.099
1639957,-1.184,-2.66,0.66142,-0.099
1639958,-0.731,-1.52,0.66142,-0.099
1639959,-0.673,-1.34,0.91281,-0.033
1639960,-0.646,-1.27,0.91281,-0.033
1639961,-0.845,-1.81,0.74256,-0.077
1639964,-1.037,-2.32,0.74256,-0.077
1639966,-0.9,-2,0.74256,-0.077
1639967,-0.623,-1.4,0.74256,-0.077
1639968,-0.357,-0.8,0.74256,-0.077
1639969,-0.02,-0.04,1,-0.011
1639972,0.113,0.26,0.74256,0.077
1639973,0.118,0.27,0.82667,0.055
1639978,0.257,0.58,0.74256,0.077
1639979,0.433,0.92,0.74256,0.077
1639980,0.643,1.31,0.82667,0.055
1639981,0.61,1.25,0.82667,0.055
1639982,0.267,0.61,0.74256,0.077
1639985,-0.081,-0.17,1,-0.011
1639986,-0.241,-0.47,1,-0.011
1639987,-0.28,-0.55,1,-0.011
1639988,0.209,0.46,1,0.011
1639991,0.01,0.02,1,0.011
1639992,0.05,0.11,1,0.011
1639993,-0.303,-0.64,0.82667,-0.055
1639994,-0.24,-0.5,0.74256,-0.077
1639995,-0.155,-0.3,0.91281,-0.033
1640007,0.325,0.67,1,0.011
1640008,0.032,0.07,1,0.011
1640009,0.068,0.15,1,0.011
1640010,0.01,0.02,1,0.011
1640011,0.007,0.02,0.95628,0.022
1640012,0.148,0.33,1,0.011
1640013,0.019,0.04,1,0.011
1640014,-0.041,-0.1,1,-0.011
1640015,0.127,0.28,1,0.011
1640016,-0.029,-0.07,1,-0.011
1640017,-0.064,-0.15,1,-0.011
1640018,-0.233,-0.58,1,-0.011
1640019,-0.392,-1.02,0.91281,-0.033
1640020,-0.393,-1.05,0.91281,-0.033
1640021,-0.36,-0.97,0.91281,-0.033
1640022,-0.38,-1.05,0.91281,-0.033
1640023,-0.469,-1.31,0.91281,-0.033
1642331,-0.749,-0.83,0.74256,-0.077
1642332,-1.525,-1.6,0.66142,-0.099
1642333,-1.207,-1.29,0.74256,-0.077
1642334,-0.794,-0.88,0.74256,-0.077
1642335,-0.971,-1.09,0.82667,-0.055
1642336,-1.15,-1.41,0.74256,-0.077
1642337,-0.981,-1.2,0.74256,-0.077
1642338,-0.168,-0.2,0.91281,-0.033
1642339,0.188,0.22,1,0.011
1642340,0.27,0.3,0.91281,0.033
1642341,-0.02,-0.02,1,-0.011
1642342,0.285,0.32,1,0.011
1642343,0.234,0.27,1,0.011
1642344,0.029,0.03,1,0.011
1642345,-0.008,-0.01,1,-0.011
1642346,-0.066,-0.08,1,-0.011
1642347,0.87,1.07,0.82667,0.055
1642348,0.627,0.8,0.82667,0.055
1642349,0.498,0.66,0.82667,0.055
1642350,0.47,0.66,0.91281,0.033
1642351,0.446,0.66,0.91281,0.033
1642352,0.414,0.65,1,0.011
1642353,0.094,0.16,1,0.011
1642354,-0.204,-0.36,1,-0.011
1642355,-0.339,-0.62,0.91281,-0.033
1642356,-0.531,-1.01,0.91281,-0.033
1642357,-0.603,-1.19,0.82667,-0.055
1642358,-0.664,-1.34,0.82667,-0.055
1642359,-0.733,-1.52,0.70113,-0.088
1642360,-0.603,-1.17,0.91281,-0.033
1642361,-0.476,-0.88,0.91281,-0.033
1642362,-0.677,-1.35,0.91281,-0.033
1642363,-0.801,-1.69,0.66142,-0.099
1642364,-0.826,-1.76,0.66142,-0.099
1642365,-0.869,-1.87,0.66142,-0.099
1642366,-0.784,-1.65,0.74256,-0.077
1642367,-0.871,-1.91,0.66142,-0.099
1642368,-0.847,-1.81,0.74256,-0.077
1642369,-0.335,-0.68,0.82667,-0.055
1642370,-0.387,-0.79,0.82667,-0.055
1642371,-0.364,-0.74,0.91281,-0.033
1642372,0.285,0.55,1,0.011
1642374,0.524,1.1,0.82667,0.055
1642375,0.152,0.35,0.74256,0.077
1642377,0.188,0.45,0.82667,0.055
1642381,0.38,0.83,0.74256,0.077
1642382,0.674,1.37,0.82667,0.055
1642383,0.676,1.37,0.82667,0.055
1642384,0.279,0.59,1,0.011
1642385,0.018,0.04,1,0.011
1642387,-0.07,-0.15,0.91281,-0.033
1642388,-0.219,-0.44,1,-0.011
1642389,-0.259,-0.51,1,-0.011
1642390,-0.297,-0.61,0.82667,-0.055
1642392,0.194,0.42,1,0.011
1642393,0.22,0.45,0.82667,0.055
1642394,-0.19,-0.37,0.66142,-0.099
1642395,-0.291,-0.6,0.74256,-0.077
1642396,-0.204,-0.4,0.74256,-0.077
1642406,0.403,0.71,0.91281,0.033
1642407,0.29,0.55,0.91281,0.033
1642408,0.11,0.21,0.91281,0.033
1642409,0.162,0.31,0.91281,0.033
1642410,0.058,0.12,1,0.011
1642411,0.044,0.1,1,0.011
1642412,-0.042,-0.09,1,-0.011
1642413,0.29,0.61,0.91281,0.033
1642414,0.228,0.48,1,0.011
