"nie_malla_modi_id","sen_slope_prem11","sen_slope_per_prem11","p_value_prem11","tau_prem11"
1611128,2.58,4.66,0.32442,0.209
1611129,2.596,4.87,0.32442,0.209
1611130,2.518,5.02,0.32442,0.209
1611131,2.403,4.84,0.32442,0.209
1611132,1.823,4.2,0.32442,0.209
1611133,1.816,4.32,0.38107,0.187
1611134,1.808,4.44,0.38107,0.187
1611135,1.803,4.52,0.44342,0.165
1613509,4.819,5.35,0.38107,0.187
1613510,5.126,5.54,0.35131,0.198
1613511,5.406,5.71,0.32442,0.209
1613512,5.244,5.63,0.38107,0.187
1613513,4.78,5.34,0.38107,0.187
1613514,4.584,5.25,0.32442,0.209
1613515,4.286,5.08,0.38107,0.187
1613516,4.253,5.1,0.38107,0.187
1613517,3.758,4.82,0.44342,0.165
1613518,3.823,5.13,0.44342,0.165
1613519,3.785,5.45,0.44342,0.165
1613520,3.635,5.93,0.38107,0.187
1613521,1.863,3.36,0.44342,0.165
1613522,2.103,3.66,0.38107,0.187
1613523,2.377,4.04,0.38107,0.187
1613524,2.642,4.38,0.38107,0.187
1613525,2.21,3.89,0.32442,0.209
1613526,1.815,3.25,0.32442,0.209
1613527,1.71,3.26,0.22844,0.253
1613528,2.383,4.76,0.27356,0.231
1613529,2.56,4.83,0.32442,0.209
1613530,2.35,4.2,0.32442,0.209
1613531,1.948,3.42,0.32442,0.209
1613532,1.97,3.6,0.32442,0.209
1613533,1.993,4.29,0.38107,0.187
1613534,1.997,4.17,0.32442,0.209
1613535,1.855,4.38,0.38107,0.187
1613536,1.822,4.43,0.44342,0.165
1613537,1.821,4.51,0.44342,0.165
1613538,2.407,5.63,0.38107,0.187
1615910,4.793,5.34,0.38107,0.187
1615911,5.191,5.59,0.38107,0.187
1615912,5.426,5.73,0.38107,0.187
1615913,5.666,5.85,0.27356,0.231
1615914,5.692,5.84,0.32442,0.209
1615915,4.93,5.44,0.38107,0.187
1615916,5.056,5.55,0.38107,0.187
1615917,4.807,5.43,0.38107,0.187
1615918,4.463,5.25,0.38107,0.187
1615919,3.967,4.96,0.44342,0.165
1615920,3.745,5.2,0.44342,0.165
1615921,3.747,5.59,0.38107,0.187
1615922,3.948,6.03,0.38107,0.187
1615923,3.528,5.67,0.38107,0.187
1615924,2.337,3.83,0.38107,0.187
1615925,2.233,3.86,0.38107,0.187
1615926,2.597,4.32,0.38107,0.187
1615927,2.664,4.41,0.38107,0.187
1615928,1.881,3.31,0.32442,0.209
1615929,2.512,4.79,0.32442,0.209
1615930,2.43,4.83,0.32442,0.209
1615931,2.612,4.76,0.32442,0.209
1615932,2,3.51,0.32442,0.209
1615933,2.171,3.66,0.32442,0.209
1615934,1.942,3.54,0.32442,0.209
1615935,1.931,3.64,0.32442,0.209
1615936,2.193,4.52,0.32442,0.209
1615937,2.308,5.29,0.44342,0.165
1615938,2.225,5.29,0.38107,0.187
1615939,2.375,5.66,0.38107,0.187
1615940,2.412,5.76,0.38107,0.187
1618310,4.114,4.89,0.38107,0.187
1618311,4.447,5.12,0.38107,0.187
1618312,4.509,5.17,0.38107,0.187
1618313,4.802,5.36,0.38107,0.187
1618314,5.188,5.61,0.38107,0.187
1618315,5.648,5.83,0.32442,0.209
1618316,5.812,5.8,0.27356,0.231
1618317,5.203,5.61,0.44342,0.165
1618318,5.25,5.67,0.27356,0.231
1618319,5.122,5.63,0.27356,0.231
1618320,4.689,5.41,0.32442,0.209
1618321,3.948,5.03,0.44342,0.165
1618322,3.733,5.31,0.44342,0.165
1618323,4.172,5.7,0.44342,0.165
1618324,3.578,5.61,0.38107,0.187
1618325,3.47,5.28,0.44342,0.165
1618326,3.056,4.76,0.38107,0.187
1618327,2.93,4.65,0.38107,0.187
1618328,2.65,4.37,0.38107,0.187
1618329,3.013,4.76,0.38107,0.187
1618330,2.652,4.39,0.38107,0.187
1618331,2.555,4.73,0.32442,0.209
1618332,2.605,4.72,0.32442,0.209
1618333,2.49,4.42,0.32442,0.209
1618334,1.973,3.4,0.32442,0.209
1618335,2.172,3.65,0.32442,0.209
1618336,2.12,3.59,0.32442,0.209
1618337,1.968,3.52,0.32442,0.209
1618338,1.92,3.8,0.32442,0.209
1618339,1.906,3.94,0.32442,0.209
1618340,1.897,4.06,0.32442,0.209
1620712,4.519,5.19,0.38107,0.187
1620713,5.082,5.55,0.38107,0.187
1620714,5.168,5.61,0.38107,0.187
1620715,5.544,5.83,0.38107,0.187
1620716,5.64,5.82,0.32442,0.209
1620717,5.666,5.81,0.27356,0.231
1620718,5.66,5.81,0.27356,0.231
1620719,4.889,5.44,0.38107,0.187
1620720,5.168,5.64,0.27356,0.231
1620721,5.171,5.68,0.27356,0.231
1620722,4.613,5.37,0.32442,0.209
1620723,4.16,5.15,0.44342,0.165
1620724,4.242,5.45,0.44342,0.165
1620725,4.085,5.81,0.44342,0.165
1620726,3.856,5.86,0.44342,0.165
1620727,3.396,5.13,0.44342,0.165
1620728,3.32,5,0.38107,0.187
1620729,3.438,5.13,0.38107,0.187
1620730,2.768,4.49,0.38107,0.187
1620731,3.424,5.15,0.38107,0.187
1620732,2.17,3.66,0.32442,0.209
1620733,2.644,4.64,0.32442,0.209
1620734,2.655,4.65,0.32442,0.209
1620735,2.007,3.43,0.32442,0.209
1620736,2.111,3.56,0.32442,0.209
1620737,1.964,3.44,0.32442,0.209
1620738,1.947,3.57,0.32442,0.209
1620739,2.3,4.54,0.32442,0.209
1620740,2.087,4.35,0.32442,0.209
1623115,4.872,5.44,0.38107,0.187
1623116,5.346,5.72,0.38107,0.187
1623117,5.687,5.8,0.27356,0.231
1623118,5.87,5.76,0.27356,0.231
1623119,6.057,5.82,0.27356,0.231
1623120,6.022,5.82,0.27356,0.231
1623121,5.24,5.66,0.29754,0.22
1623122,5.362,5.76,0.27356,0.231
1623123,5.335,5.78,0.27356,0.231
1623124,5.235,5.74,0.27356,0.231
1623125,4.814,5.55,0.32442,0.209
1623126,4.403,5.55,0.38107,0.187
1623127,4.333,5.89,0.44342,0.165
1623128,3.774,5.69,0.44342,0.165
1623129,3.208,5.16,0.44342,0.165
1623130,3.093,4.79,0.38107,0.187
1623131,3.663,5.33,0.38107,0.187
1623132,3.5,5.2,0.38107,0.187
1623133,3.575,5.24,0.38107,0.187
1623134,2.535,3.99,0.27356,0.231
1623135,2.544,3.97,0.32442,0.209
1623136,2.314,3.74,0.27356,0.231
1623137,2.202,3.61,0.27356,0.231
1623138,1.967,3.39,0.32442,0.209
1623139,2.591,4.88,0.32442,0.209
1623140,2.387,4.82,0.32442,0.209
1623141,1.977,4.14,0.32442,0.209
1623142,2.108,4.64,0.38107,0.187
1625520,5.821,5.89,0.27356,0.231
1625521,6.034,5.81,0.27356,0.231
1625522,6.026,5.82,0.27356,0.231
1625523,5.482,5.81,0.29754,0.22
1625524,5.496,5.77,0.27356,0.231
1625525,5.484,5.7,0.27356,0.231
1625526,5.301,5.68,0.27356,0.231
1625527,4.733,5.51,0.32442,0.209
1625528,4.538,5.63,0.32442,0.209
1625529,4.184,5.94,0.44342,0.165
1625530,3.756,5.21,0.38107,0.187
1625531,3.196,4.83,0.44342,0.165
1625532,2.712,4.08,0.32442,0.209
1625533,3.231,4.9,0.38107,0.187
1625534,2.72,3.98,0.38107,0.187
1625535,2.727,3.97,0.38107,0.187
1625536,2.792,4.19,0.32442,0.209
1625537,2.813,4.2,0.32442,0.209
1625538,2.73,4.11,0.32442,0.209
1625539,2.193,3.6,0.27356,0.231
1625540,2.44,4.35,0.32442,0.209
1625541,2.546,4.91,0.32442,0.209
1625542,1.953,4.16,0.38107,0.187
1625543,2.027,4.38,0.38107,0.187
1625544,2.308,5.27,0.44342,0.165
1627925,5.579,5.78,0.32442,0.209
1627926,5.499,5.74,0.27356,0.231
1627927,5.445,5.68,0.27356,0.231
1627928,5.197,5.7,0.27356,0.231
1627929,4.659,5.47,0.32442,0.209
1627930,4.448,5.71,0.38107,0.187
1627931,4.17,5.58,0.38107,0.187
1627932,3.628,5.24,0.44342,0.165
1627933,3.202,4.52,0.32442,0.209
1627934,3.33,4.96,0.32442,0.209
1627935,2.93,4.24,0.38107,0.187
1627936,3.061,4.27,0.38107,0.187
1627937,3.007,4.24,0.38107,0.187
1627938,2.719,3.97,0.38107,0.187
1627939,2.363,3.8,0.27356,0.231
1627940,2.128,3.55,0.32442,0.209
1627941,2.64,4.61,0.32442,0.209
1627942,2.542,4.81,0.32442,0.209
1627943,2.197,4.48,0.32442,0.209
1627944,2.24,4.57,0.32442,0.209
1627945,1.953,4.16,0.38107,0.187
1627946,2.11,4.63,0.38107,0.187
1627947,2.238,5.05,0.44342,0.165
1627948,2.097,4.62,0.38107,0.187
1630328,5.625,5.67,0.27356,0.231
1630329,5.566,5.71,0.27356,0.231
1630330,5.233,5.66,0.27356,0.231
1630331,4.65,5.49,0.32442,0.209
1630332,4.458,5.77,0.38107,0.187
1630333,4.114,5.42,0.32442,0.209
1630334,3.337,4.82,0.32442,0.209
1630335,3.503,4.82,0.32442,0.209
1630336,3.492,4.99,0.32442,0.209
1630337,3.918,5.16,0.32442,0.209
1630338,3.129,4.32,0.38107,0.187
1630339,2.62,3.75,0.44342,0.165
1630340,2.482,3.83,0.44342,0.165
1630341,2.077,3.61,0.38107,0.187
1630342,2.285,4.06,0.32442,0.209
1630343,2.311,4.24,0.32442,0.209
1630344,2.307,4.64,0.32442,0.209
1630345,2.555,4.82,0.32442,0.209
1630346,2.598,4.83,0.32442,0.209
1630347,2.4,4.84,0.32442,0.209
1630348,2.005,4.31,0.38107,0.187
1630349,2.037,4.25,0.32442,0.209
1632730,5.752,5.69,0.27356,0.231
1632731,5.384,5.66,0.27356,0.231
1632732,5.085,5.7,0.32442,0.209
1632733,4.708,5.55,0.32442,0.209
1632734,4.596,5.51,0.32442,0.209
1632735,3.814,5.06,0.38107,0.187
1632736,3.575,4.91,0.38107,0.187
1632737,3.946,5.22,0.32442,0.209
1632738,3.926,5.2,0.32442,0.209
1632739,3.979,5.09,0.32442,0.209
1632740,3.918,5.05,0.32442,0.209
1632741,2.506,3.68,0.44342,0.165
1632742,2.73,4.26,0.44342,0.165
1632743,2.564,4.08,0.38107,0.187
1632744,2.316,3.83,0.44342,0.165
1632745,2.196,3.68,0.32442,0.209
1632746,2.34,4.12,0.32442,0.209
1632747,2.033,3.45,0.32442,0.209
1632748,2.465,4.42,0.32442,0.209
1632749,2.392,4.64,0.32442,0.209
1632750,2.516,5,0.32442,0.209
1632754,2.248,5.08,0.44342,0.165
1632755,2.117,4.66,0.38107,0.187
1632756,2.376,5.52,0.38107,0.187
1632775,1.322,2.71,0.51122,0.143
1635130,5.555,5.78,0.27356,0.231
1635131,5.634,5.69,0.27356,0.231
1635132,5.679,5.7,0.27356,0.231
1635133,5.53,5.7,0.27356,0.231
1635134,5.115,5.66,0.32442,0.209
1635135,5.067,5.63,0.32442,0.209
1635136,4.35,5.23,0.38107,0.187
1635137,4.112,5.28,0.38107,0.187
1635138,3.904,5.17,0.38107,0.187
1635139,4.074,5.15,0.38107,0.187
1635140,4.079,5.07,0.35131,0.198
1635141,4.069,5.01,0.32442,0.209
1635142,3.133,4.25,0.32442,0.209
1635143,2.425,3.63,0.44342,0.165
1635144,2.451,3.71,0.44342,0.165
1635145,2.542,3.76,0.44342,0.165
1635146,2.582,3.84,0.44342,0.165
1635147,2.491,3.96,0.38107,0.187
1635148,2.423,3.89,0.38107,0.187
1635149,2.239,3.68,0.27356,0.231
1635150,2.41,4.21,0.32442,0.209
1635151,2.424,4.47,0.32442,0.209
1635152,2.337,4.69,0.32442,0.209
1635154,2.18,4.96,0.44342,0.165
1635155,2.058,4.56,0.38107,0.187
1635156,2.045,4.42,0.38107,0.187
1635157,1.983,4.14,0.38107,0.187
1635158,2.162,4.76,0.38107,0.187
1635169,1.392,2.85,0.51122,0.143
1635170,1.303,2.66,0.51122,0.143
1635174,1.229,2.5,0.58407,0.121
1635175,1.269,2.54,0.51122,0.143
1635176,1.296,2.59,0.51122,0.143
1635177,1.435,2.79,0.44342,0.165
1635178,1.358,2.72,0.51122,0.143
1635180,1.546,3.04,0.44342,0.165
1635181,1.693,3.2,0.44342,0.165
1635184,1.421,2.85,0.51122,0.143
1635185,1.442,2.88,0.44342,0.165
1635208,-0.037,-0.08,0.95628,-0.022
1635209,0.02,0.04,1,0.011
1635210,0.004,0.01,1,0.011
1635211,0.055,0.12,0.91281,0.033
1635212,0.017,0.04,0.91281,0.033
1635213,-0.01,-0.02,1,-0.011
1637531,5.86,5.79,0.27356,0.231
1637532,5.435,5.8,0.27356,0.231
1637533,5.491,5.72,0.27356,0.231
1637534,5.423,5.67,0.27356,0.231
1637535,5.46,5.71,0.27356,0.231
1637536,5.418,5.61,0.27356,0.231
1637537,4.598,5.14,0.38107,0.187
1637538,4.288,5.21,0.38107,0.187
1637539,4.111,5.23,0.38107,0.187
1637540,4.048,5.19,0.38107,0.187
1637541,4.16,5.07,0.38107,0.187
1637542,4.16,5,0.38107,0.187
1637543,4.174,4.92,0.38107,0.187
1637544,3.181,4.21,0.38107,0.187
1637545,2.859,4.03,0.38107,0.187
1637546,2.812,3.98,0.38107,0.187
1637547,2.91,4.05,0.38107,0.187
1637548,2.596,3.74,0.44342,0.165
1637549,2.53,3.85,0.44342,0.165
1637550,2.477,3.97,0.38107,0.187
1637551,2.098,3.58,0.32442,0.209
1637552,2.2,3.83,0.32442,0.209
1637553,2.37,4.35,0.32442,0.209
1637554,2.275,4.56,0.32442,0.209
1637555,2.167,4.49,0.38107,0.187
1637556,2.033,4.25,0.38107,0.187
1637557,2.345,4.75,0.38107,0.187
1637558,2.375,4.74,0.32442,0.209
1637559,2.359,4.75,0.38107,0.187
1637560,2.087,4.3,0.38107,0.187
1637566,2.032,4.04,0.38107,0.187
1637567,1.967,3.63,0.44342,0.165
1637571,1.56,3.03,0.44342,0.165
1637576,1.272,2.47,0.51122,0.143
1637577,1.668,3.12,0.44342,0.165
1637578,1.672,3.13,0.44342,0.165
1637579,1.69,3.06,0.44342,0.165
1637580,1.683,3.13,0.44342,0.165
1637584,1.697,3.1,0.44342,0.165
1637585,1.699,3.1,0.44342,0.165
1637586,1.708,3.05,0.44342,0.165
1637587,1.679,3.21,0.44342,0.165
1637594,1.008,1.61,0.51122,0.143
1637607,0.648,1.2,0.66142,0.099
1637608,0.282,0.55,0.74256,0.077
1637609,0.043,0.09,0.91281,0.033
1637610,0.033,0.07,1,0.011
1637611,0,0,1,0
1637612,0.1,0.21,0.91281,0.033
1637613,0.111,0.23,1,0.011
1637614,0.012,0.03,1,0.011
1637615,0.071,0.16,1,0.011
1637616,0.007,0.02,1,0.011
1637617,-0.049,-0.11,1,-0.011
1637618,-0.077,-0.18,1,-0.011
1639929,4.879,5.53,0.38107,0.187
1639930,5.216,5.72,0.32442,0.209
1639933,5.683,5.76,0.27356,0.231
1639934,4.747,5.42,0.38107,0.187
1639935,5.039,5.63,0.27356,0.231
1639936,5.169,5.73,0.27356,0.231
1639937,4.806,5.22,0.38107,0.187
1639938,4.785,5.08,0.44342,0.165
1639939,4.68,5.16,0.38107,0.187
1639940,4.426,5.09,0.38107,0.187
1639941,4.32,5.07,0.38107,0.187
1639942,4.26,5.04,0.38107,0.187
1639943,4.246,4.98,0.38107,0.187
1639944,4.346,4.98,0.44342,0.165
1639945,4.11,4.97,0.58407,0.121
1639946,3.52,4.57,0.44342,0.165
1639947,3.208,4.21,0.38107,0.187
1639948,3.232,4.21,0.44342,0.165
1639949,3.11,4.23,0.32442,0.209
1639950,2.61,3.74,0.44342,0.165
1639951,2.477,3.77,0.44342,0.165
1639952,2.399,3.89,0.38107,0.187
1639953,2.115,3.63,0.38107,0.187
1639954,2.255,4.16,0.32442,0.209
1639955,2.255,4.27,0.32442,0.209
1639956,2.158,4.46,0.38107,0.187
1639957,1.773,3.8,0.38107,0.187
1639958,2.281,4.51,0.32442,0.209
1639959,2.355,4.48,0.32442,0.209
1639960,2.386,4.46,0.32442,0.209
1639961,2.193,4.48,0.38107,0.187
1639964,1.902,3.99,0.32442,0.209
1639966,1.883,3.83,0.38107,0.187
1639967,2.022,4.03,0.38107,0.187
1639968,1.979,3.89,0.38107,0.187
1639969,1.807,3.35,0.44342,0.165
1639972,1.676,3.17,0.44342,0.165
1639973,1.679,3.18,0.44342,0.165
1639978,1.671,3.06,0.51122,0.143
1639979,1.526,2.65,0.51122,0.143
1639980,1.716,2.87,0.51122,0.143
1639981,1.718,2.89,0.51122,0.143
1639982,1.681,3.14,0.44342,0.165
1639985,1.599,2.84,0.44342,0.165
1639986,1.676,2.75,0.44342,0.165
1639987,1.684,2.75,0.44342,0.165
1639988,1.669,3.05,0.44342,0.165
1639991,1.515,2.93,0.44342,0.165
1639992,1.671,3.17,0.44342,0.165
1639993,0.864,1.51,0.74256,0.077
1639994,0.575,0.99,0.74256,0.077
1639995,0.845,1.37,0.51122,0.143
1640007,0.81,1.44,0.66142,0.099
1640008,0.747,1.4,0.74256,0.077
1640009,0.393,0.77,0.82667,0.055
1640010,0.21,0.42,0.91281,0.033
1640011,0.163,0.33,0.74256,0.077
1640012,0.307,0.59,0.66142,0.099
1640013,0.131,0.26,0.82667,0.055
1640014,0.126,0.26,0.91281,0.033
1640015,0.384,0.74,0.82667,0.055
1640016,0.221,0.45,0.91281,0.033
1640017,0.199,0.41,1,0.011
1640018,0.05,0.11,1,0.011
1640019,-0.009,-0.02,1,-0.011
1640020,-0.044,-0.1,1,-0.011
1640021,-0.079,-0.19,1,-0.011
1640022,-0.133,-0.32,1,-0.011
1640023,-0.154,-0.38,1,-0.011
1642331,5.276,5.67,0.27356,0.231
1642332,5.681,5.78,0.27356,0.231
1642333,5.481,5.7,0.27356,0.231
1642334,5.302,5.7,0.27356,0.231
1642335,5.236,5.72,0.32442,0.209
1642336,4.167,5.05,0.38107,0.187
1642337,4.231,5.12,0.38107,0.187
1642338,4.472,5.27,0.38107,0.187
1642339,4.541,5.18,0.38107,0.187
1642340,4.705,5.05,0.44342,0.165
1642341,4.71,4.99,0.44342,0.165
1642342,4.574,4.98,0.44342,0.165
1642343,4.498,4.95,0.44342,0.165
1642344,4.349,4.95,0.44342,0.165
1642345,4.39,4.88,0.44342,0.165
1642346,4.401,4.83,0.44342,0.165
1642347,3.97,4.59,0.58407,0.121
1642348,4.213,5.04,0.58407,0.121
1642349,3.824,4.78,0.58407,0.121
1642350,3.2,4.2,0.38107,0.187
1642351,2.982,4.14,0.38107,0.187
1642352,2.43,3.61,0.44342,0.165
1642353,2.597,4.13,0.44342,0.165
1642354,2.262,3.81,0.44342,0.165
1642355,2.139,3.7,0.38107,0.187
1642356,2.22,4.01,0.32442,0.209
1642357,2.205,4.11,0.32442,0.209
1642358,2.195,4.2,0.32442,0.209
1642359,2.178,4.3,0.38107,0.187
1642360,2.311,4.24,0.32442,0.209
1642361,2.396,4.2,0.32442,0.209
1642362,2.275,4.28,0.32442,0.209
1642363,2.166,4.32,0.38107,0.187
1642364,2.128,4.25,0.32442,0.209
1642365,2.065,4.15,0.32442,0.209
1642366,2.039,3.97,0.32442,0.209
1642367,1.887,3.8,0.38107,0.187
1642368,2.067,4,0.38107,0.187
1642369,2.148,3.9,0.32442,0.209
1642370,2.042,3.66,0.44342,0.165
1642371,1.946,3.43,0.44342,0.165
1642372,1.844,3.03,0.44342,0.165
1642374,1.726,2.98,0.44342,0.165
1642375,1.68,3.15,0.44342,0.165
1642377,1.265,2.45,0.51122,0.143
1642381,1.686,2.99,0.51122,0.143
1642382,1.718,2.86,0.51122,0.143
1642383,1.721,2.87,0.51122,0.143
1642384,1.576,2.74,0.51122,0.143
1642385,1.601,2.95,0.44342,0.165
1642387,1.575,2.83,0.44342,0.165
1642388,1.634,2.72,0.44342,0.165
1642389,1.638,2.71,0.44342,0.165
1642390,1.644,2.82,0.44342,0.165
1642392,1.635,2.97,0.44342,0.165
1642393,1.677,2.92,0.44342,0.165
1642394,1.14,1.85,0.44342,0.165
1642395,0.737,1.26,0.66142,0.099
1642396,0.855,1.39,0.51122,0.143
1642406,0.901,1.36,0.38107,0.187
1642407,1.138,1.87,0.58407,0.121
1642408,1.044,1.72,0.51122,0.143
1642409,0.976,1.62,0.51122,0.143
1642410,0.855,1.56,0.66142,0.099
1642411,0.553,1.06,0.82667,0.055
1642412,0.339,0.66,0.74256,0.077
1642413,0.578,1.05,0.58407,0.121
1642414,0.6,1.11,0.58407,0.121
1642415,0.34,0.64,0.58407,0.121
1642416,0.32,0.61,0.82667,0.055
1642417,0.516,0.95,0.58407,0.121
1642418,0.306,0.61,0.91281,0.033
1642419,0.367,0.74,0.91281,0.033
1642420,0.199,0.41,0.91281,0.033
1642421,0.07,0.16,1,0.011
1642422,0.006,0.01,1,0.011
1642423,-0.051,-0.12,1,-0.011
1642424,-0.091,-0.22,1,-0.011
1642425,-0.131,-0.32,1,-0.011
1642426,-0.156,-0.38,1,-0.011
1642427,-0.191,-0.47,1,-0.011
1642428,-0.16,-0.4,1,-0.011
1644734,5.839,5.74,0.27356,0.231
1644735,5.904,5.73,0.27356,0.231
1644736,5.752,5.79,0.27356,0.231
1644737,5.767,5.79,0.27356,0.231
1644738,4.783,5.46,0.32442,0.209
1644739,4.4,5.08,0.38107,0.187
1644740,4.363,4.99,0.38107,0.187
1644741,4.366,5,0.38107,0.187
1644742,4.512,5.08,0.38107,0.187
1644743,4.532,5.01,0.44342,0.165
1644744,4.595,4.92,0.44342,0.165
1644745,4.639,4.85,0.44342,0.165
1644746,4.549,4.83,0.44342,0.165
1644747,4.542,4.79,0.44342,0.165
1644748,4.544,4.74,0.51122,0.143
1644749,3.669,4.02,0.58407,0.121
1644750,3.77,4.37,0.58407,0.121
1644751,3.96,4.88,0.58407,0.121
1644752,3.137,4.21,0.38107,0.187
1644753,2.959,4.13,0.38107,0.187
1644754,2.406,3.51,0.44342,0.165
1644755,2.45,3.74,0.44342,0.165
1644756,2.51,4.03,0.44342,0.165
