"nie_malla_modi_id","sen_slope","sen_slope_per","p_value","tau"
"1618314",0,0,0.91166,-0.033
"1618315",0,0,1,-0.011
"1618316",0,0,0.955,0.022
"1618317",0,0,0.91157,-0.033
"1618318",0,0,0.95556,-0.022
"1618319",0,0,0.9556,0.022
"1618320",0,0,0.95583,0.022
"1618321",0,0,0.82423,-0.055
"1618322",0,0,0.91157,-0.033
"1618323",0,0,0.82494,0.055
"1618324",1,2.87,0.4032,0.176
"1618325",0,0,0.68968,0.088
"1618326",0,0,0.95583,0.022
"1618327",0,0,0.91202,-0.033
"1618328",0,0,1,-0.011
"1618329",0,0,0.91157,-0.033
"1618330",-0.8,-2.03,0.65622,-0.099
"1618331",0,0,0.82351,-0.055
"1618332",0,0,0.78096,0.066
"1618333",0,0,0.69587,0.088
"1618334",0,0,0.95583,0.022
"1618335",0,0,0.69526,-0.088
"1618336",-0.727,-2.23,0.46317,-0.154
"1618337",0,0,0.90999,-0.033
"1618338",0,0,0.91075,-0.033
"1618339",0,0,0.61077,-0.11
"1618340",0,0,0.64398,-0.099
"1620712",0.8,4.24,0.33942,0.198
"1620713",1.6,5.49,0.31456,0.209
"1620714",0.727,2.27,0.61816,0.11
"1620715",0.889,2.47,0.61816,0.11
"1620716",0,0,0.78184,-0.066
"1620717",0,0,0.86857,-0.044
"1620718",0,0,0.82315,-0.055
"1620719",0,0,0.86843,-0.044
"1620720",0,0,0.95556,-0.022
"1620721",0,0,0.8679,0.044
"1620722",0,0,0.95583,0.022
"1620723",0,0,1,0
"1620724",0,0,0.86324,0.044
"1620725",0.8,1.71,0.61816,0.11
"1620726",0,0,0.73423,0.077
"1620727",1.143,3.08,0.47152,0.154
"1620728",0,0,0.91166,0.033
"1620729",1,2.27,0.5052,0.143
"1620730",0,0,0.91065,-0.033
"1620731",0,0,1,-0.011
"1620732",-0.615,-1.33,0.49896,-0.143
"1620733",0,0,1,0.011
"1620734",0,0,0.69706,-0.088
"1620735",1.143,2.99,0.50695,0.143
"1620736",1.143,2.99,0.31756,0.209
"1620737",0,0,1,-0.011
"1620738",0,0,0.42678,-0.165
"1620739",0,0,0.77873,-0.066
"1620740",0,0,0.90999,-0.033
"1623115",0.727,2.05,0.39627,0.176
"1623116",0,0,0.95583,-0.022
"1623117",-1.455,-2.5,0.43409,-0.165
"1623118",0,0,0.73849,-0.077
"1623119",0,0,0.78162,-0.066
"1623120",0,0,0.86723,-0.044
"1623121",0,0,1,0
"1623122",0,0,0.95579,0.022
"1623123",0,0,0.86723,0.044
"1623124",0,0,0.78096,-0.066
"1623125",0.615,0.95,0.78249,0.066
"1623126",0,0,0.82441,0.055
"1623127",0,0,1,0
"1623128",0.8,2.03,0.53987,0.132
"1623129",1.455,4.11,0.29067,0.22
"1623130",1.455,3.8,0.4697,0.154
"1623131",0,0,0.86804,-0.044
"1623132",-0.8,-1.57,0.65689,-0.099
"1623133",0,0,0.69344,-0.088
"1623134",-2,-3.72,0.37626,-0.187
"1623135",0,0,0.57475,-0.121
"1623136",-1.143,-2.08,0.40417,-0.176
"1623137",0,0,0.69706,-0.088
"1623138",0,0,0.77873,0.066
"1623139",1,3.24,0.54071,0.132
"1623140",0,0,0.86556,0.044
"1623141",0,0,0.90902,-0.033
"1623142",0,0,1,0.011
"1625520",0,0,0.82494,-0.055
"1625521",-1.6,-2.06,0.6595,-0.099
"1625522",0,0,0.86542,-0.044
"1625523",0,0,0.95597,0.022
"1625524",-1.6,-1.93,0.74106,-0.077
"1625525",-0.889,-1.02,0.61671,-0.11
"1625526",0,0,1,-0.011
"1625527",0,0,1,-0.011
"1625528",0,0,0.65556,-0.099
"1625529",0,0,0.82351,-0.055
"1625530",1.143,2.63,0.34445,0.198
"1625531",0.889,2.25,0.65689,0.099
"1625532",0.889,2.13,0.50564,0.143
"1625533",0,0,0.77873,0.066
"1625534",-1,-1.92,0.53987,-0.132
"1625535",0,0,0.95537,-0.022
"1625536",0,0,0.95565,-0.022
"1625537",-0.889,-1.59,0.69941,-0.088
"1625538",-1.455,-2.52,0.5436,-0.132
"1625539",0,0,0.8675,-0.044
"1625540",0,0,0.86612,0.044
"1625541",0,0,0.95565,0.022
"1625542",0,0,0.95431,0.022
"1625543",0,0,0.64024,-0.099
"1625544",0,0,0.63238,-0.099
"1627925",-1,-1.17,0.6595,-0.099
"1627926",-0.8,-0.89,0.74106,-0.077
"1627927",-0.727,-0.78,0.74106,-0.077
"1627928",-1,-1.14,0.82546,-0.055
"1627929",0,0,0.82494,-0.055
"1627930",0,0,1,0
"1627931",0,0,0.86668,0.044
"1627932",0.727,1.72,0.53987,0.132
"1627933",0,0,0.82494,0.055
"1627934",1,2.08,0.65689,0.099
"1627935",0.8,1.56,0.54071,0.132
"1627936",-0.615,-1.2,0.53818,-0.132
"1627937",0,0,1,-0.011
"1627938",0,0,0.73745,-0.077
"1627939",0,0,0.82351,-0.055
"1627940",0,0,0.82423,-0.055
"1627941",-1,-1.97,0.54237,-0.132
"1627942",-0.8,-1.92,0.43216,-0.165
"1627943",0,0,1,-0.011
"1627944",0.667,2.65,0.43071,0.165
"1627945",0,0,0.53125,0.132
"1627946",0,0,0.90961,-0.033
"1627947",-0.667,-4.49,0.36375,-0.187
"1627948",0,0,0.39323,-0.176
"1630328",0,0,0.9557,-0.022
"1630329",-0.889,-0.92,0.6582,-0.099
"1630330",-1,-1.14,0.6582,-0.099
"1630331",-1.846,-2.56,0.47288,-0.154
"1630332",0,0,0.82494,-0.055
"1630333",0,0,1,0.011
"1630334",0,0,1,0.011
"1630335",0,0,0.91121,0.033
"1630336",0,0,1,-0.011
"1630337",-1.6,-2.98,0.54071,-0.132
"1630338",-0.8,-1.46,0.46786,-0.154
"1630339",-1.231,-2.15,0.28362,-0.22
"1630340",0,0,0.82243,-0.055
"1630341",0,0,0.69526,0.088
"1630342",0,0,0.78184,0.066
"1630343",0,0,0.68839,0.088
"1630344",0,0,0.68968,0.088
"1630345",-1,-2.57,0.3384,-0.198
"1630346",0,0,0.9099,-0.033
"1630347",0,0,0.91121,0.033
"1630348",-0.8,-3.11,0.61671,-0.11
"1630349",-1.333,-4.76,0.14124,-0.297
"1632730",-0.727,-0.64,0.69824,-0.088
"1632731",0,0,0.91193,0.033
"1632732",-1,-1.09,0.54401,-0.132
"1632733",0,0,1,0.011
"1632734",0,0,0.9099,0.033
"1632735",0,0,0.95597,-0.022
"1632736",0,0,1,-0.011
"1632737",-1,-2.01,0.50433,-0.143
"1632738",-0.8,-1.47,0.57635,-0.121
"1632739",-0.615,-1.17,0.69824,-0.088
"1632740",-1,-1.75,0.57793,-0.121
"1632741",-1.333,-2.05,0.53818,-0.132
"1632742",-0.8,-1.27,0.54237,-0.132
"1632743",0,0,1,0
"1632744",0,0,1,0.011
"1632745",0,0,0.95556,-0.022
"1632746",0,0,0.69405,-0.088
"1632747",0,0,1,-0.011
"1632748",0,0,1,0
"1632749",0,0,0.69405,-0.088
"1632750",0,0,0.86264,0.044
"1632754",0,0,0.53125,-0.132
"1632755",0,0,0.60769,-0.11
"1632756",0,0,0.49106,-0.143
"1632775",-0.727,-11.57,0.05802,-0.363
"1635130",0,0,0.91103,-0.033
"1635131",0,0,0.91193,0.033
"1635132",0,0,0.95537,-0.022
"1635133",-0.727,-0.71,0.82563,-0.055
"1635134",0,0,0.82494,0.055
"1635135",0.615,0.76,0.49896,0.143
"1635136",-0.8,-1.04,0.69795,-0.088
"1635137",0,0,0.91157,-0.033
"1635138",-1.143,-2.08,0.61816,-0.11
"1635139",-1,-1.8,0.61816,-0.11
"1635140",-1.143,-1.8,0.58065,-0.121
"1635141",-1,-1.48,0.47152,-0.154
"1635142",-0.8,-1.08,0.82563,-0.055
"1635143",-0.615,-0.8,0.78249,-0.066
"1635144",0,0,0.86857,-0.044
"1635145",0,0,0.73665,-0.077
"1635146",0,0,0.82494,-0.055
"1635147",-1.143,-1.2,0.54237,-0.132
"1635148",0,0,0.68644,-0.088
"1635149",0,0,0.73901,-0.077
"1635150",0,0,0.65556,0.099
"1635151",0,0,0.61451,0.11
"1635152",0,0,0.73559,-0.077
"1635154",0,0,0.77963,0.066
"1635155",0,0,0.9548,-0.022
"1635156",0,0,0.81605,0.055
"1635157",0,0,0.95519,-0.022
"1635158",0,0,0.81923,0.055
"1635169",0,0,0.56349,-0.121
"1635170",0,0,0.60007,-0.11
"1635174",-1,-7.61,0.12758,-0.308
"1635175",-0.889,-7.07,0.15741,-0.286
"1635176",0,0,0.53301,-0.132
"1635177",-0.615,-3.85,0.30057,-0.209
"1635178",-1.333,-10.61,0.11196,-0.319
"1635180",-1.333,-10.61,0.08857,-0.341
"1635181",-1.143,-8.33,0.12758,-0.308
"1635184",-1.333,-10.61,0.12596,-0.308
"1635185",-1.778,-14.81,0.0397,-0.407
"1635208",0,0,0.10123,-0.297
"1635209",0,0,0.10123,-0.297
"1635210",0,0,0.04368,-0.363
"1635211",0,0,0.06121,-0.33
"1635212",0,0,0.06121,-0.33
"1635213",0,0,0.30669,-0.187
"1637531",0,0,0.8679,-0.044
"1637532",0,0,0.95565,-0.022
"1637533",0,0,1,0.011
"1637534",0,0,1,0
"1637535",0,0,0.82423,-0.055
"1637536",0,0,0.82351,0.055
"1637537",0,0,0.95579,0.022
"1637538",-1,-1.18,0.6595,-0.099
"1637539",-2.462,-3.45,0.3479,-0.198
"1637540",-3,-5.05,0.2041,-0.264
"1637541",-1.846,-2.91,0.3782,-0.187
"1637542",-1.231,-1.67,0.47333,-0.154
"1637543",-0.727,-0.89,0.74004,-0.077
"1637544",0,0,0.91166,-0.033
"1637545",0,0,1,-0.011
"1637546",-1.231,-1.4,0.50344,-0.143
"1637547",0,0,0.78184,-0.066
"1637548",-0.727,-0.79,0.42826,-0.165
"1637549",0,0,0.95565,0.022
"1637550",1,1.61,0.40124,0.176
"1637551",0.615,1.31,0.69824,0.088
"1637552",0.727,1.74,0.50077,0.143
"1637553",0,0,1,0.011
"1637554",0.8,2.59,0.46412,0.154
"1637555",0,0,0.53475,0.132
"1637556",0,0,0.56521,0.121
"1637557",0,0,0.73823,0.077
"1637558",0,0,0.73745,0.077
"1637559",0,0,0.95547,0.022
"1637560",0,0,0.86442,0.044
"1637566",0,0,0.61115,-0.11
"1637567",0,0,0.82187,-0.055
"1637571",0,0,0.77689,-0.066
"1637576",-1.333,-7.78,0.14167,-0.297
"1637577",-1.333,-6.86,0.08278,-0.352
"1637578",-1.6,-6.36,0.14673,-0.297
"1637579",-1.333,-5.19,0.15829,-0.286
"1637580",-1.778,-10.04,0.08342,-0.352
"1637584",-2,-10.29,0.0815,-0.352
"1637585",0,0,0.56776,-0.121
"1637586",-0.889,-3.79,0.28259,-0.22
"1637587",-1.333,-8.97,0.17584,-0.275
"1637594",0,0,0.8215,-0.055
"1637607",0,0,0.6735,-0.088
"1637608",0,0,0.10123,-0.297
"1637609",0,0,0.10123,-0.297
"1637610",0,0,0.19011,-0.231
"1637611",0,0,0.19011,-0.231
"1637612",0,0,0.52846,-0.121
"1637613",0,0,0.52846,-0.121
"1637614",0,0,0.80093,-0.055
"1637615",0,0,0.28612,-0.187
"1637616",0,0,0.16551,-0.253
"1637617",0,0,0.20869,-0.209
"1637618",0,0,0.20869,-0.209
"1639929",0,0,0.73797,0.077
"1639930",1,3.3,0.40124,0.176
"1639933",0,0,0.82387,0.055
"1639934",0,0,0.73901,0.077
"1639935",0,0,1,0
"1639936",-0.8,-1.11,0.69941,-0.088
"1639937",-1.333,-1.62,0.57635,-0.121
"1639938",0,0,0.8675,-0.044
"1639939",0,0,0.95565,0.022
"1639940",-1.143,-1.26,0.78334,-0.066
"1639941",-1,-1.22,0.61923,-0.11
"1639942",-0.8,-1.09,0.74004,-0.077
"1639943",-1,-1.25,0.65622,-0.099
"1639944",-1.6,-1.83,0.40801,-0.176
"1639945",-2,-2.16,0.5818,-0.121
"1639946",-2,-1.98,0.44067,-0.165
"1639947",-1.143,-1.09,0.61598,-0.11
"1639948",-1.6,-1.4,0.26677,-0.231
"1639949",-1.143,-1.2,0.54237,-0.132
"1639950",0,0,0.82441,-0.055
"1639951",0,0,0.69647,-0.088
"1639952",0,0,0.86804,-0.044
"1639953",-0.667,-1.39,0.54071,-0.132
"1639954",0,0,1,-0.011
"1639955",0,0,0.73639,0.077
"1639956",0,0,0.77689,0.066
"1639957",0,0,0.7345,-0.077
"1639958",0,0,0.77963,-0.066
"1639959",0,0,0.69526,-0.088
"1639960",0,0,0.65556,-0.099
"1639961",0,0,1,0
"1639964",0,0,0.86695,-0.044
"1639966",-0.889,-4.32,0.43265,-0.165
"1639967",-0.8,-4,0.57753,-0.121
"1639968",0,0,0.57151,-0.121
"1639969",0,0,0.53301,-0.132
"1639972",0,0,1,-0.011
"1639973",0,0,0.77782,-0.066
"1639978",-1.333,-7.07,0.26529,-0.231
"1639979",-1.333,-5.07,0.12434,-0.308
"1639980",-2,-6.25,0.09575,-0.341
"1639981",-2,-7.14,0.13241,-0.308
"1639982",-1,-5.47,0.17492,-0.275
"1639985",-1.333,-7.07,0.199,-0.264
"1639986",-1.6,-5.96,0.13954,-0.297
"1639987",-1.6,-5.71,0.0423,-0.407
"1639988",0,0,0.46126,-0.154
"1639991",0,0,0.3922,-0.176
"1639992",-1.333,-9.72,0.07381,-0.352
"1639993",0,0,0.42377,-0.165
"1639994",0,0,0.39014,-0.176
"1639995",-0.889,-6.22,0.33531,-0.198
"1640007",0,0,0.67999,-0.088
"1640008",0,0,0.54404,-0.121
"1640009",0,0,0.54404,-0.121
"1640010",0,0,0.53593,-0.121
"1640011",0,0,0.31318,-0.187
"1640012",0,0,0.19011,-0.231
"1640013",0,0,0.10123,-0.297
"1640014",0,0,0.54795,-0.121
"1640015",0,0,0.54795,-0.121
"1640016",0,0,0.57576,-0.11
"1640017",0,0,0.57576,-0.11
"1640018",0,0,0.18628,-0.22
"1640019",0,0,0.21164,-0.209
"1640020",0,0,0.20869,-0.209
"1640021",0,0,0.51239,-0.121
"1640022",0,0,0.16551,-0.253
"1640023",0,0,0.51239,-0.121
"1642331",0,0,0.69405,0.088
"1642332",0,0,0.86723,-0.044
"1642333",0.727,1.99,0.61816,0.11
"1642334",1.333,3.76,0.30998,0.209
"1642335",0.8,1.79,0.65722,0.099
"1642336",0,0,0.73823,0.077
"1642337",0,0,0.86668,-0.044
"1642338",0,0,1,-0.011
"1642339",0,0,0.82315,-0.055
"1642340",0,0,0.95583,-0.022
"1642341",-2,-2.06,0.47016,-0.154
"1642342",0,0,0.95551,-0.022
"1642343",-1.455,-1.35,0.5052,-0.143
"1642344",-1,-0.97,0.7827,-0.066
"1642345",-1.143,-1.08,0.7408,-0.077
"1642346",-1.6,-1.47,0.47467,-0.154
"1642347",-0.667,-0.61,0.61635,-0.11
"1642348",-1.778,-1.64,0.50867,-0.143
"1642349",-2.286,-2.11,0.29216,-0.22
"1642350",-1.6,-1.52,0.50695,-0.143
"1642351",-1.6,-1.73,0.34345,-0.198
"1642352",0,0,1,0
"1642353",-1,-1.68,0.74106,-0.077
"1642354",0,0,0.82494,-0.055
"1642355",0,0,0.82494,0.055
"1642356",0,0,0.69405,0.088
"1642357",-0.667,-1.69,0.46506,-0.154
"1642358",-0.8,-2.15,0.46506,-0.154
"1642359",-1,-2.22,0.61816,-0.11
"1642360",0,0,0.82243,-0.055
"1642361",0,0,0.68644,0.088
"1642362",1,2.3,0.65622,0.099
"1642363",0,0,0.78096,0.066
"1642364",0,0,0.86556,0.044
"1642365",0,0,1,-0.011
"1642366",0,0,0.69157,-0.088
"1642367",0,0,0.57515,-0.121
"1642368",0,0,0.48866,-0.143
"1642369",0,0,0.91037,-0.033
"1642370",0,0,0.69157,-0.088
"1642371",-1.6,-5.38,0.46693,-0.154
"1642372",0,0,0.8675,-0.044
"1642374",0,0,0.57475,-0.121
"1642375",0,0,0.86695,-0.044
"1642377",0,0,0.45933,-0.154
"1642381",-1.143,-4.88,0.10027,-0.33
"1642382",-1.455,-3.98,0.16181,-0.286
"1642383",-2,-7.14,0.16006,-0.286
"1642384",-1.778,-7.78,0.28565,-0.22
"1642385",-1,-5.83,0.28868,-0.22
"1642387",-1.333,-7.07,0.30844,-0.209
"1642388",-1.333,-6.31,0.17308,-0.275
"1642389",-2.667,-11.38,0.08926,-0.341
"1642390",-0.889,-4.86,0.43071,-0.165
"1642392",0,0,0.61,-0.11
"1642393",-1.143,-5.26,0.25573,-0.231
"1642394",-1,-5,0.19619,-0.264
"1642395",-1.333,-6.67,0.31506,-0.209
"1642396",0,0,0.56985,-0.121
"1642406",-0.889,-6.48,0.43071,-0.165
"1642407",0,0,0.73559,-0.077
"1642408",0,0,0.73396,-0.077
"1642409",0,0,0.68936,-0.088
"1642410",0,0,1,0.011
"1642411",0,0,0.81007,-0.055
"1642412",0,0,0.26398,-0.209
"1642413",0,0,0.52306,-0.132
"1642414",0,0,0.71035,-0.077
"1642415",0,0,0.23614,-0.231
"1642416",0,0,0.48327,-0.143
"1642417",0,0,0.77525,-0.066
"1642418",0,0,0.955,-0.022
"1642419",0,0,0.86383,-0.044
"1642420",0,0,0.26764,-0.209
"1642421",0,0,0.21164,-0.209
"1642422",0,0,0.43995,-0.121
"1642423",0,0,0.832,-0.044
"1642424",0,0,0.832,-0.044
"1642425",0,0,0.832,-0.044
"1642426",0,0,0.28612,-0.187
"1642427",0,0,0.42371,-0.143
"1642428",0,0,0.42371,-0.143
"1644734",-1.455,-2.38,0.5436,-0.132
"1644735",0,0,0.95614,0.022
"1644736",0,0,0.91193,-0.033
"1644737",0,0,0.77827,0.066
"1644738",0,0,1,0.011
"1644739",0,0,0.77963,-0.066
"1644740",0,0,0.73423,-0.077
"1644741",-0.8,-1.15,0.4627,-0.154
"1644742",0,0,0.91229,-0.033
"1644743",0,0,0.95401,-0.022
"1644744",1.455,1.31,0.43694,0.165
"1644745",0,0,0.69617,-0.088
"1644746",-1.778,-1.4,0.31656,-0.209
"1644747",-2.667,-2.13,0.18039,-0.275
"1644748",-1.6,-1.29,0.40271,-0.176
"1644749",-2.4,-1.94,0.20272,-0.264
"1644750",-1,-0.83,0.50256,-0.143
"1644751",-1,-0.9,0.66046,-0.099
"1644752",-2,-1.98,0.31954,-0.209
"1644753",0,0,1,-0.011
"1644754",0,0,0.73532,-0.077
"1644755",-0.727,-1.15,0.65689,-0.099
"1644756",-1.6,-2.55,0.34593,-0.198
"1644757",-0.8,-1.43,0.69941,-0.088
"1644758",-1.143,-1.94,0.5052,-0.143
"1644759",-2.667,-4.36,0.04165,-0.407
"1644760",0,0,0.64939,-0.099
"1644761",0,0,0.86736,0.044
"1644762",0,0,0.95597,-0.022
"1644763",0,0,1,0
"1644764",1,1.99,0.6595,0.099
"1644765",0.727,1.5,0.53987,0.132
"1644766",0,0,0.82261,0.055
"1644767",0,0,1,0.011
"1644768",-0.727,-1.84,0.57714,-0.121
"1644769",-1.143,-3.03,0.28767,-0.22
"1644770",-1.143,-2.86,0.37431,-0.187
"1644771",-0.8,-1.71,0.4697,-0.154
"1644772",-1.778,-3.62,0.17675,-0.275
"1644773",-1.333,-2.62,0.30998,-0.209
"1644774",0,0,0.65489,-0.099
"1644775",-1.143,-3.39,0.57871,-0.121
"1644776",0,0,0.95519,-0.022
"1644779",-0.889,-4.58,0.46506,-0.154
"1644782",-0.8,-5.19,0.30998,-0.209
"1644783",-1.143,-5,0.1703,-0.275
"1644784",0,0,0.59546,-0.11
"1644785",0,0,0.53388,-0.132
"1644786",-1.333,-4.86,0.14167,-0.297
"1644787",-1,-4.17,0.15918,-0.286
"1644789",-0.889,-3.17,0.57714,-0.121
"1644790",0,0,0.45342,-0.154
"1644791",-1.333,-5.07,0.34144,-0.198
"1644792",0,0,0.65251,-0.099
"1644793",-1.6,-5.71,0.21996,-0.253
"1644794",-2.286,-6.45,0.20272,-0.264
