"nie_malla_modi_id","sen_slope_prem05","sen_slope_per_prem05","p_value_prem05","tau_prem05"
1618316,-1.573,-3,0.51122,-0.143
1618317,-1.242,-2.58,0.58407,-0.121
1618318,-1.328,-2.75,0.58407,-0.121
1618319,-1.344,-2.81,0.58407,-0.121
1618320,-1.382,-2.98,0.51122,-0.143
1618321,-1.403,-3.2,0.51122,-0.143
1618322,-1.38,-3.34,0.51122,-0.143
1618323,-1.473,-3.48,0.44342,-0.165
1618324,-1.33,-3.37,0.51122,-0.143
1618325,-1.54,-3.83,0.38107,-0.187
1618326,-1.983,-4.91,0.38107,-0.187
1618327,-1.826,-4.55,0.38107,-0.187
1618328,-1.68,-4.25,0.32442,-0.209
1618329,-1.895,-4.67,0.32442,-0.209
1618330,-1.927,-4.84,0.32442,-0.209
1618331,-1.894,-4.92,0.32442,-0.209
1618332,-1.941,-4.99,0.22844,-0.253
1618333,-1.956,-4.98,0.22844,-0.253
1618334,-1.937,-4.86,0.22844,-0.253
1618335,-1.924,-4.77,0.18889,-0.275
1618336,-1.953,-4.85,0.22844,-0.253
1618337,-2.044,-5.2,0.24958,-0.242
1618338,-1.946,-5.15,0.32442,-0.209
1618339,-1.916,-5.16,0.32442,-0.209
1618340,-1.95,-5.32,0.32442,-0.209
1620712,-1.768,-3.68,0.51122,-0.143
1620713,-1.816,-3.66,0.44342,-0.165
1620714,-1.813,-3.64,0.44342,-0.165
1620715,-1.737,-3.42,0.44342,-0.165
1620716,-1.697,-3.3,0.44342,-0.165
1620717,-1.692,-3.27,0.44342,-0.165
1620718,-1.707,-3.3,0.44342,-0.165
1620719,-1.196,-2.53,0.58407,-0.121
1620720,-1.314,-2.74,0.58407,-0.121
1620721,-1.392,-2.91,0.58407,-0.121
1620722,-1.428,-3.09,0.51122,-0.143
1620723,-1.483,-3.33,0.51122,-0.143
1620724,-1.52,-3.47,0.44342,-0.165
1620725,-1.426,-3.44,0.51122,-0.143
1620726,-1.427,-3.56,0.44342,-0.165
1620727,-1.586,-3.92,0.38107,-0.187
1620728,-1.981,-4.82,0.38107,-0.187
1620729,-2,-4.82,0.38107,-0.187
1620730,-1.815,-4.55,0.32442,-0.209
1620731,-2.178,-5.23,0.32442,-0.209
1620732,-1.849,-4.61,0.22844,-0.253
1620733,-1.919,-4.87,0.22844,-0.253
1620734,-1.937,-4.91,0.22844,-0.253
1620735,-1.924,-4.82,0.22844,-0.253
1620736,-1.927,-4.79,0.22844,-0.253
1620737,-1.993,-5.03,0.27356,-0.231
1620738,-2.019,-5.19,0.27356,-0.231
1620739,-1.94,-5.14,0.32442,-0.209
1620740,-1.9,-5.13,0.32442,-0.209
1623115,-1.811,-3.69,0.44342,-0.165
1623116,-1.849,-3.67,0.44342,-0.165
1623117,-1.728,-3.33,0.44342,-0.165
1623118,-1.623,-3.05,0.38107,-0.187
1623119,-1.575,-2.92,0.38107,-0.187
1623120,-1.6,-2.98,0.38107,-0.187
1623121,-1.304,-2.7,0.58407,-0.121
1623122,-1.422,-2.94,0.58407,-0.121
1623123,-1.484,-3.07,0.58407,-0.121
1623124,-1.546,-3.22,0.38107,-0.187
1623125,-1.522,-3.26,0.44342,-0.165
1623126,-1.607,-3.63,0.38107,-0.187
1623127,-1.56,-3.67,0.32442,-0.209
1623128,-1.474,-3.66,0.38107,-0.187
1623129,-1.497,-3.82,0.32442,-0.209
1623130,-1.947,-4.79,0.38107,-0.187
1623131,-2.106,-5.01,0.38107,-0.187
1623132,-2.132,-5.11,0.38107,-0.187
1623133,-2.27,-5.38,0.27356,-0.231
1623134,-1.766,-4.27,0.18889,-0.275
1623135,-1.774,-4.27,0.18889,-0.275
1623136,-1.842,-4.5,0.18889,-0.275
1623137,-1.882,-4.62,0.18889,-0.275
1623138,-1.969,-4.94,0.22844,-0.253
1623139,-1.971,-5.13,0.27356,-0.231
1623140,-1.901,-5.09,0.32442,-0.209
1623141,-1.875,-5.08,0.32442,-0.209
1623142,-1.909,-5.27,0.27356,-0.231
1625520,-1.78,-3.4,0.44342,-0.165
1625521,-1.642,-3.04,0.38107,-0.187
1625522,-1.653,-3.07,0.38107,-0.187
1625523,-1.43,-2.93,0.58407,-0.121
1625524,-1.566,-3.18,0.44342,-0.165
1625525,-1.72,-3.47,0.51122,-0.143
1625526,-1.674,-3.44,0.38107,-0.187
1625527,-1.572,-3.39,0.38107,-0.187
1625528,-1.639,-3.66,0.32442,-0.209
1625529,-1.5,-3.61,0.38107,-0.187
1625530,-1.687,-3.99,0.38107,-0.187
1625531,-1.645,-4.06,0.32442,-0.209
1625532,-2.29,-5.62,0.32442,-0.209
1625533,-2.05,-4.96,0.32442,-0.209
1625534,-1.996,-4.73,0.22844,-0.253
1625535,-2.092,-4.92,0.22844,-0.253
1625536,-1.862,-4.4,0.18889,-0.275
1625537,-1.88,-4.43,0.15463,-0.297
1625538,-1.86,-4.39,0.15463,-0.297
1625539,-1.896,-4.66,0.18889,-0.275
1625540,-2.026,-5.16,0.27356,-0.231
1625541,-1.949,-5.12,0.32442,-0.209
1625542,-1.845,-5.04,0.38107,-0.187
1625543,-1.881,-5.16,0.27356,-0.231
1625544,-1.797,-5.03,0.32442,-0.209
1627925,-1.566,-3.16,0.51122,-0.143
1627926,-1.63,-3.3,0.44342,-0.165
1627927,-1.728,-3.49,0.44342,-0.165
1627928,-1.608,-3.35,0.38107,-0.187
1627929,-1.615,-3.5,0.32442,-0.209
1627930,-1.627,-3.71,0.32442,-0.209
1627931,-1.657,-3.85,0.35131,-0.198
1627932,-1.625,-3.93,0.38107,-0.187
1627933,-2.06,-4.9,0.38107,-0.187
1627934,-2.436,-6.19,0.27356,-0.231
1627935,-2.12,-5,0.27356,-0.231
1627936,-2.326,-5.37,0.22844,-0.253
1627937,-2.22,-5.14,0.22844,-0.253
1627938,-2.214,-5.21,0.22844,-0.253
1627939,-1.843,-4.49,0.18889,-0.275
1627940,-1.912,-4.74,0.22844,-0.253
1627941,-1.99,-5.02,0.22844,-0.253
1627942,-1.96,-5.12,0.27356,-0.231
1627943,-1.881,-5.06,0.32442,-0.209
1627944,-1.899,-5.1,0.32442,-0.209
1627945,-1.885,-5.14,0.32442,-0.209
1627946,-1.915,-5.28,0.27356,-0.231
1627947,-1.946,-5.42,0.27356,-0.231
1627948,-1.972,-5.43,0.27356,-0.231
1630328,-1.82,-3.6,0.44342,-0.165
1630329,-1.844,-3.69,0.44342,-0.165
1630330,-1.7,-3.51,0.32442,-0.209
1630331,-1.633,-3.55,0.32442,-0.209
1630332,-1.632,-3.73,0.32442,-0.209
1630333,-1.718,-3.96,0.32442,-0.209
1630334,-2.217,-5.61,0.27356,-0.231
1630335,-2.349,-5.76,0.27356,-0.231
1630336,-2.457,-6.12,0.27356,-0.231
1630337,-2.416,-5.72,0.27356,-0.231
1630338,-2.344,-5.38,0.22844,-0.253
1630339,-2.41,-5.84,0.12531,-0.319
1630340,-2.266,-5.67,0.15463,-0.297
1630341,-2.12,-5.59,0.15463,-0.297
1630342,-2.096,-5.55,0.15463,-0.297
1630343,-2.061,-5.5,0.27356,-0.231
1630344,-1.886,-5.05,0.38107,-0.187
1630345,-1.985,-5.17,0.27356,-0.231
1630346,-2.021,-5.23,0.27356,-0.231
1630347,-1.929,-5.15,0.32442,-0.209
1630348,-1.912,-5.23,0.32442,-0.209
1630349,-1.94,-5.24,0.32442,-0.209
1632730,-1.858,-3.63,0.44342,-0.165
1632731,-1.752,-3.56,0.44342,-0.165
1632732,-1.568,-3.31,0.32442,-0.209
1632733,-1.632,-3.54,0.32442,-0.209
1632734,-1.734,-3.79,0.32442,-0.209
1632735,-2.021,-4.91,0.27356,-0.231
1632736,-2.177,-5.37,0.27356,-0.231
1632737,-2.314,-5.57,0.27356,-0.231
1632738,-2.464,-5.91,0.27356,-0.231
1632739,-2.441,-5.71,0.27356,-0.231
1632740,-2.317,-5.41,0.27356,-0.231
1632741,-2.323,-5.73,0.12531,-0.319
1632742,-2.204,-5.58,0.15463,-0.297
1632743,-2.25,-5.71,0.15463,-0.297
1632744,-2.198,-5.65,0.15463,-0.297
1632745,-2.19,-5.63,0.15463,-0.297
1632746,-2.125,-5.55,0.15463,-0.297
1632747,-2.19,-5.6,0.15463,-0.297
1632748,-2.068,-5.39,0.18889,-0.275
1632749,-2.016,-5.41,0.22844,-0.253
1632750,-1.959,-5.2,0.32442,-0.209
1632754,-1.977,-5.5,0.27356,-0.231
1632755,-1.986,-5.47,0.27356,-0.231
1632756,-1.82,-5.12,0.32442,-0.209
1632775,-1.999,-5.53,0.38107,-0.187
1635130,-1.566,-3.17,0.44342,-0.165
1635131,-1.777,-3.52,0.44342,-0.165
1635132,-1.914,-3.77,0.44342,-0.165
1635133,-1.887,-3.78,0.38107,-0.187
1635134,-1.65,-3.45,0.27356,-0.231
1635135,-1.737,-3.64,0.27356,-0.231
1635136,-1.827,-4.21,0.27356,-0.231
1635137,-1.986,-4.75,0.27356,-0.231
1635138,-2.143,-5.2,0.27356,-0.231
1635139,-2.259,-5.32,0.27356,-0.231
1635140,-2.403,-5.58,0.27356,-0.231
1635141,-2.486,-5.71,0.27356,-0.231
1635142,-2.61,-6.24,0.10052,-0.341
1635143,-2.29,-5.74,0.12531,-0.319
1635144,-2.29,-5.73,0.15463,-0.297
1635145,-2.317,-5.7,0.15463,-0.297
1635146,-2.307,-5.65,0.15463,-0.297
1635147,-2.262,-5.7,0.15463,-0.297
1635148,-2.261,-5.68,0.15463,-0.297
1635149,-2.231,-5.64,0.15463,-0.297
1635150,-2.11,-5.46,0.18889,-0.275
1635151,-2.081,-5.49,0.22844,-0.253
1635152,-1.974,-5.37,0.27356,-0.231
1635154,-1.972,-5.59,0.32442,-0.209
1635155,-1.983,-5.55,0.32442,-0.209
1635156,-1.958,-5.37,0.27356,-0.231
1635157,-1.966,-5.31,0.32442,-0.209
1635158,-1.965,-5.42,0.27356,-0.231
1635169,-2.009,-5.54,0.38107,-0.187
1635170,-2.025,-5.59,0.38107,-0.187
1635174,-2.04,-5.63,0.38107,-0.187
1635175,-2.054,-5.63,0.38107,-0.187
1635176,-2.048,-5.61,0.32442,-0.209
1635177,-2.076,-5.62,0.32442,-0.209
1635178,-2.025,-5.55,0.32442,-0.209
1635180,-2.027,-5.51,0.32442,-0.209
1635181,-1.971,-5.26,0.18889,-0.275
1635184,-1.905,-5.33,0.22844,-0.253
1635185,-1.846,-5.17,0.22844,-0.253
1635208,-0.327,-1.2,0.74256,-0.077
1635209,-0.281,-1.04,0.74256,-0.077
1635210,-0.277,-1.04,0.82667,-0.055
1635211,-0.274,-1.03,0.82667,-0.055
1635212,-0.339,-1.28,0.70113,-0.088
1635213,-0.245,-0.95,0.66142,-0.099
1637531,-1.956,-3.66,0.38107,-0.187
1637532,-1.478,-3.04,0.58407,-0.121
1637533,-1.67,-3.38,0.44342,-0.165
1637534,-1.746,-3.53,0.44342,-0.165
1637535,-1.84,-3.72,0.38107,-0.187
1637536,-1.958,-3.92,0.32442,-0.209
1637537,-2.027,-4.49,0.27356,-0.231
1637538,-1.813,-4.22,0.27356,-0.231
1637539,-1.963,-4.69,0.27356,-0.231
1637540,-2.091,-5.01,0.27356,-0.231
1637541,-2.207,-5.11,0.27356,-0.231
1637542,-2.337,-5.34,0.27356,-0.231
1637543,-2.473,-5.57,0.2073,-0.264
1637544,-2.647,-6.28,0.15463,-0.297
1637545,-2.41,-5.88,0.10052,-0.341
1637546,-2.41,-5.86,0.10052,-0.341
1637547,-2.458,-5.89,0.10052,-0.341
1637548,-2.39,-5.8,0.15463,-0.297
1637549,-2.324,-5.76,0.15463,-0.297
1637550,-2.252,-5.69,0.15463,-0.297
1637551,-2.166,-5.6,0.15463,-0.297
1637552,-2.145,-5.57,0.15463,-0.297
1637553,-2.079,-5.5,0.22844,-0.253
1637554,-1.965,-5.38,0.27356,-0.231
1637555,-1.94,-5.35,0.32442,-0.209
1637556,-1.953,-5.39,0.32442,-0.209
1637557,-1.972,-5.36,0.27356,-0.231
1637558,-1.996,-5.38,0.27356,-0.231
1637559,-1.988,-5.37,0.27356,-0.231
1637560,-1.979,-5.4,0.32442,-0.209
1637566,-2.28,-6.14,0.32442,-0.209
1637567,-2.103,-5.5,0.18889,-0.275
1637571,-2.085,-5.64,0.32442,-0.209
1637576,-2.105,-5.7,0.27356,-0.231
1637577,-2.15,-5.73,0.22844,-0.253
1637578,-2.143,-5.71,0.22844,-0.253
1637579,-2.18,-5.72,0.22844,-0.253
1637580,-2.13,-5.66,0.22844,-0.253
1637584,-2.041,-5.44,0.18889,-0.275
1637585,-2.004,-5.36,0.18889,-0.275
1637586,-1.994,-5.3,0.18889,-0.275
1637587,-1.85,-5.09,0.22844,-0.253
1637594,-0.885,-2.6,0.66142,-0.099
1637607,-0.399,-1.39,0.74256,-0.077
1637608,-0.371,-1.33,0.74256,-0.077
1637609,-0.353,-1.29,0.74256,-0.077
1637610,-0.354,-1.3,0.74256,-0.077
1637611,-0.277,-1.03,0.74256,-0.077
1637612,-0.281,-1.03,0.74256,-0.077
1637613,-0.28,-1.03,0.74256,-0.077
1637614,-0.307,-1.16,0.66142,-0.099
1637615,-0.31,-1.18,0.66142,-0.099
1637616,-0.309,-1.19,0.66142,-0.099
1637617,-0.306,-1.19,0.66142,-0.099
1637618,-0.307,-1.2,0.66142,-0.099
1639929,-1.887,-3.82,0.58407,-0.121
1639930,-1.916,-3.81,0.51122,-0.143
1639933,-1.975,-3.75,0.38107,-0.187
1639934,-1.27,-2.72,0.58407,-0.121
1639935,-1.382,-2.92,0.51122,-0.143
1639936,-1.5,-3.15,0.38107,-0.187
1639937,-1.97,-4.31,0.32442,-0.209
1639938,-2.222,-4.79,0.32442,-0.209
1639939,-2.103,-4.64,0.27356,-0.231
1639940,-1.965,-4.45,0.22844,-0.253
1639941,-1.895,-4.34,0.22844,-0.253
1639942,-2.014,-4.62,0.22844,-0.253
1639943,-2.133,-4.85,0.22844,-0.253
1639944,-2.257,-5.04,0.18889,-0.275
1639945,-2.672,-6.09,0.15463,-0.297
1639946,-2.568,-6.06,0.15463,-0.297
1639947,-2.623,-6.19,0.15463,-0.297
1639948,-2.65,-6.2,0.12531,-0.319
1639949,-2.628,-6.26,0.10052,-0.341
1639950,-2.38,-5.79,0.12531,-0.319
1639951,-2.296,-5.73,0.15463,-0.297
1639952,-2.22,-5.68,0.15463,-0.297
1639953,-2.145,-5.6,0.15463,-0.297
1639954,-2.05,-5.5,0.22844,-0.253
1639955,-2.026,-5.47,0.27356,-0.231
1639956,-1.918,-5.35,0.27356,-0.231
1639957,-1.914,-5.39,0.32442,-0.209
1639958,-1.99,-5.4,0.27356,-0.231
1639959,-2.047,-5.45,0.27356,-0.231
1639960,-2.078,-5.48,0.22844,-0.253
1639961,-1.964,-5.37,0.29754,-0.22
1639964,-1.953,-5.4,0.32442,-0.209
1639966,-1.984,-5.45,0.38107,-0.187
1639967,-1.986,-5.35,0.32442,-0.209
1639968,-2.29,-6.15,0.27356,-0.231
1639969,-2.303,-6.05,0.18889,-0.275
1639972,-2.093,-5.59,0.22844,-0.253
1639973,-2.126,-5.68,0.22844,-0.253
1639978,-2.19,-5.78,0.22844,-0.253
1639979,-2.264,-5.83,0.22844,-0.253
1639980,-2.311,-5.85,0.22844,-0.253
1639981,-2.291,-5.82,0.22844,-0.253
1639982,-2.131,-5.67,0.22844,-0.253
1639985,-2.083,-5.53,0.27356,-0.231
1639986,-2.156,-5.56,0.27356,-0.231
1639987,-2.124,-5.49,0.27356,-0.231
1639988,-1.96,-5.26,0.18889,-0.275
1639991,-1.82,-5.09,0.22844,-0.253
1639992,-2.14,-5.97,0.22844,-0.253
1639993,-1.22,-3.62,0.58407,-0.121
1639994,-1.036,-3.09,0.58407,-0.121
1639995,-0.95,-2.78,0.58407,-0.121
1640007,-0.245,-0.83,0.74256,-0.077
1640008,-0.301,-1.06,0.74256,-0.077
1640009,-0.359,-1.29,0.74256,-0.077
1640010,-0.35,-1.27,0.74256,-0.077
1640011,-0.35,-1.28,0.74256,-0.077
1640012,-0.379,-1.35,0.74256,-0.077
1640013,-0.364,-1.32,0.74256,-0.077
1640014,-0.305,-1.12,0.74256,-0.077
1640015,-0.346,-1.24,0.74256,-0.077
1640016,-0.288,-1.05,0.66142,-0.099
1640017,-0.35,-1.29,0.58407,-0.121
1640018,-0.387,-1.46,0.66142,-0.099
1640019,-0.32,-1.23,0.66142,-0.099
1640020,-0.319,-1.24,0.66142,-0.099
1640021,-0.314,-1.23,0.66142,-0.099
1640022,-0.3,-1.19,0.66142,-0.099
1640023,-0.291,-1.16,0.74256,-0.077
1642331,-1.95,-3.82,0.51122,-0.143
1642332,-2.003,-3.8,0.44342,-0.165
1642333,-1.975,-3.8,0.44342,-0.165
1642334,-1.935,-3.8,0.51122,-0.143
1642335,-1.915,-3.8,0.51122,-0.143
1642336,-1.315,-2.93,0.51122,-0.143
1642337,-1.41,-3.13,0.51122,-0.143
1642338,-1.692,-3.92,0.27356,-0.231
1642339,-1.738,-3.95,0.27356,-0.231
1642340,-2.218,-4.84,0.32442,-0.209
1642341,-2.258,-4.88,0.32442,-0.209
1642342,-2.163,-4.76,0.27356,-0.231
1642343,-2.12,-4.68,0.22844,-0.253
1642344,-2,-4.5,0.22844,-0.253
1642345,-2.051,-4.54,0.18889,-0.275
1642346,-2.163,-4.73,0.15463,-0.297
1642347,-2.756,-6.16,0.15463,-0.297
1642348,-2.695,-6.11,0.15463,-0.297
1642349,-2.614,-6.05,0.15463,-0.297
1642350,-2.62,-6.2,0.15463,-0.297
