"nie_malla_modi_id","sen_slope","sen_slope_per","p_value","tau"
"1637537",-0.2,-6.22,0.05335,-0.385
"1637538",-0.25,-7.61,0.02041,-0.462
"1637539",-0.167,-5.3,0.15385,-0.286
"1637540",0,0,0.56985,-0.121
"1637541",-0.167,-4.96,0.03804,-0.396
"1637542",0,0,0.29843,-0.209
"1637543",0,0,0.69031,-0.088
"1637544",-0.143,-4.26,0.27531,-0.22
"1637545",-0.2,-5.71,0.04354,-0.396
"1637546",-0.167,-4.67,0.1292,-0.308
"1637547",-0.167,-4.96,0.23796,-0.242
"1637548",-0.167,-5.07,0.05978,-0.374
"1637549",-0.286,-7.55,0.02482,-0.451
"1637550",-0.125,-3.8,0.13741,-0.297
"1637551",-0.111,-3.7,0.3384,-0.198
"1637552",-0.091,-3.44,0.27949,-0.22
"1637553",0,0,0.77782,0.066
"1637554",0,0,1,0
"1637555",0,0,0.64761,-0.099
"1637556",0,0,0.77453,-0.066
"1637557",0,0,1,-0.011
"1637558",0,0,0.73505,0.077
"1637559",0,0,0.69031,0.088
"1637560",0,0,1,0
"1637566",0,0,1,0.011
"1637567",0,0,0.86398,0.044
"1637571",0,0,0.86126,0.044
"1637576",-0.111,-7.78,0.12271,-0.308
"1637577",-0.1,-6.67,0.08515,-0.341
"1637578",-0.167,-9.72,0.02594,-0.44
"1637579",-0.111,-5.98,0.08309,-0.341
"1637580",-0.091,-5.3,0.20678,-0.253
"1637584",0,0,0.56607,-0.121
"1637585",0,0,0.55908,-0.121
"1637586",-0.125,-7,0.11273,-0.319
"1637587",-0.1,-8.75,0.11698,-0.308
"1637594",0,0,0.64324,-0.099
"1637607",0,0,0.2748,-0.209
"1637608",0,0,0.10123,-0.297
"1637609",0,0,0.10123,-0.297
"1637610",0,0,0.19011,-0.231
"1637611",0,0,0.19011,-0.231
"1637612",0,0,0.19011,-0.231
"1637613",0,0,0.19011,-0.231
"1637614",0,0,0.35905,-0.165
"1637615",0,0,0.28612,-0.187
"1637616",0,0,0.16551,-0.253
"1637617",0,0,0.20869,-0.209
"1637618",0,0,0.20869,-0.209
"1639929",0,0,0.86354,0.044
"1639930",0,0,0.9548,0.022
"1639933",0,0,0.61303,-0.11
"1639934",0,0,0.66699,-0.088
"1639935",0,0,0.38382,-0.176
"1639936",-0.333,-9.72,0.00786,-0.527
"1639937",-0.2,-5.28,0.01222,-0.495
"1639938",-0.167,-4.86,0.08446,-0.341
"1639939",-0.25,-7.45,0.01546,-0.484
"1639940",-0.222,-6.62,0.07439,-0.363
"1639941",-0.2,-6.22,0.05978,-0.374
"1639942",0,0,0.54004,0.121
"1639943",0,0,1,-0.011
"1639944",-0.111,-3.11,0.42826,-0.165
"1639945",-0.1,-2.59,0.33219,-0.198
"1639946",0,0,0.57555,-0.121
"1639947",-0.143,-4.26,0.13954,-0.297
"1639948",-0.222,-6.48,0.09575,-0.341
"1639949",-0.286,-8.7,0.05016,-0.396
"1639950",-0.2,-5.83,0.07701,-0.352
"1639951",-0.25,-7.61,0.00895,-0.516
"1639952",-0.2,-5.83,0.01112,-0.495
"1639953",-0.333,-9.72,0.01017,-0.516
"1639954",-0.125,-3.89,0.16279,-0.275
"1639955",0,0,0.8215,-0.055
"1639956",0,0,1,0.011
"1639957",0,0,0.86412,-0.044
"1639958",0,0,1,0
"1639959",0,0,0.95461,0.022
"1639960",0,0,0.77332,0.066
"1639961",0,0,0.56349,0.121
"1639964",0,0,0.81999,-0.055
"1639966",0,0,0.9098,0.033
"1639967",0,0,0.69031,0.088
"1639968",0,0,0.95355,-0.022
"1639969",0,0,0.81096,-0.055
"1639972",0,0,0.7323,0.077
"1639973",0,0,0.64617,0.099
"1639978",-0.091,-5.3,0.33737,-0.198
"1639979",0,0,0.31365,-0.198
"1639980",-0.143,-7.14,0.12434,-0.308
"1639981",-0.111,-5.19,0.19383,-0.264
"1639982",0,0,0.21111,-0.242
"1639985",-0.077,-4.68,0.30584,-0.209
"1639986",0,0,0.60007,-0.11
"1639987",-0.143,-7.14,0.11042,-0.319
"1639988",0,0,0.53125,-0.132
"1639991",0,0,0.23614,-0.231
"1639992",-0.1,-9.33,0.06156,-0.363
"1639993",0,0,0.37676,-0.176
"1639994",0,0,0.38382,-0.176
"1639995",0,0,0.1987,-0.253
"1640007",0,0,0.33638,-0.187
"1640008",0,0,0.19165,-0.242
"1640009",0,0,0.19165,-0.242
"1640010",0,0,0.17327,-0.253
