"nie_malla_modi_id","sen_slope_tempm12","sen_slope_per_tempm12","p_value_tempm12","tau_tempm12"
1603919,0.027,0.45,0.74256,0.077
1603920,0.025,0.44,0.74256,0.077
1603921,0.025,0.47,0.70113,0.088
1603922,0.03,0.62,0.82667,0.055
1603923,0.01,0.19,0.95628,0.022
1603924,0.013,0.24,1,0.011
1603925,0.027,0.5,0.82667,0.055
1603926,0.026,0.47,0.82667,0.055
1603927,0.025,0.43,0.82667,0.055
1606307,0.035,0.72,0.6217,0.11
1606308,0.034,0.72,0.51122,0.143
1606309,0.034,0.68,0.54644,0.132
1606310,0.032,0.62,0.58407,0.121
1606311,0.043,0.84,0.51122,0.143
1606312,0.04,0.72,0.58407,0.121
1606313,0.04,0.68,0.58407,0.121
1606314,0.039,0.64,0.58407,0.121
1606315,0.04,0.66,0.58407,0.121
1606320,0.04,0.67,0.58407,0.121
1606321,0.028,0.46,0.66142,0.099
1606322,0.021,0.39,0.66142,0.099
1606323,0.034,0.65,0.74256,0.077
1606324,0.031,0.66,0.82667,0.055
1606325,0.036,0.79,0.91281,0.033
1606326,0.011,0.22,0.91281,0.033
1606327,0.014,0.27,0.95628,0.022
1606328,0.011,0.2,1,0.011
1606329,0.03,0.53,0.82667,0.055
1606330,0.031,0.55,0.82667,0.055
1608708,0.036,0.8,0.54644,0.132
1608709,0.04,0.9,0.51122,0.143
1608710,0.05,1.16,0.51122,0.143
1608711,0.04,0.83,0.51122,0.143
1608712,0.05,1.04,0.51122,0.143
1608713,0.051,1.04,0.51122,0.143
1608714,0.05,0.9,0.51122,0.143
1608715,0.05,0.89,0.51122,0.143
1608716,0.047,0.79,0.58407,0.121
1608717,0.047,0.77,0.58407,0.121
1608718,0.041,0.67,0.58407,0.121
1608719,0.041,0.69,0.58407,0.121
1608720,0.04,0.67,0.58407,0.121
1608721,0.035,0.59,0.58407,0.121
1608723,0.03,0.51,0.66142,0.099
1608724,0.025,0.44,0.66142,0.099
1608725,0.035,0.7,0.70113,0.088
1608726,0.031,0.66,0.82667,0.055
1608727,0.03,0.63,0.91281,0.033
1608728,0.011,0.21,0.91281,0.033
1608729,0.013,0.24,1,0.011
1608730,0.01,0.18,1,0.011
1608731,0.014,0.26,1,0.011
1608732,0.01,0.18,0.91281,0.033
1611108,0.042,1.04,0.6217,0.11
1611110,0.041,1.02,0.54644,0.132
1611111,0.052,1.35,0.51122,0.143
1611112,0.048,1.25,0.54644,0.132
1611113,0.057,1.29,0.51122,0.143
1611114,0.057,1.3,0.51122,0.143
1611115,0.059,1.25,0.51122,0.143
1611116,0.056,1.14,0.51122,0.143
1611117,0.054,1.03,0.51122,0.143
1611118,0.047,0.82,0.51122,0.143
1611119,0.041,0.68,0.54644,0.132
1611120,0.043,0.71,0.54644,0.132
1611121,0.043,0.73,0.58407,0.121
1611122,0.047,0.85,0.51122,0.143
1611123,0.044,0.77,0.58407,0.121
1611124,0.035,0.6,0.58407,0.121
1611125,0.035,0.6,0.6217,0.11
1611126,0.031,0.56,0.66142,0.099
1611127,0.034,0.67,0.66142,0.099
1611128,0.033,0.7,0.86935,0.044
1611129,0.02,0.42,0.91281,0.033
1611130,0.007,0.14,1,0.011
1611131,0.01,0.2,1,0.011
1611132,0.01,0.18,1,0.011
1611133,0.01,0.18,1,0.011
1611134,0.009,0.15,1,0.011
1611135,0.01,0.18,1,0.011
1613509,0.044,1.05,0.86935,0.044
1613510,0.042,1.08,0.78398,0.066
1613511,0.045,1.2,0.54644,0.132
1613512,0.042,1.07,0.58407,0.121
1613513,0.044,1.27,0.54644,0.132
1613514,0.046,1.23,0.51122,0.143
1613515,0.051,1.27,0.51122,0.143
1613516,0.047,1.15,0.51122,0.143
1613517,0.056,1.21,0.51122,0.143
1613518,0.054,1.1,0.51122,0.143
1613519,0.05,0.93,0.51122,0.143
1613520,0.05,0.81,0.51122,0.143
1613521,0.05,0.79,0.51122,0.143
1613522,0.044,0.74,0.51122,0.143
1613523,0.047,0.84,0.51122,0.143
1613524,0.05,0.94,0.51122,0.143
1613525,0.04,0.72,0.58407,0.121
1613526,0.031,0.57,0.58407,0.121
1613527,0.04,0.71,0.58407,0.121
1613528,0.03,0.55,0.6217,0.11
1613529,0.035,0.7,0.66142,0.099
1613530,0.035,0.77,0.86935,0.044
1613531,0.037,0.87,0.91281,0.033
1613532,0.006,0.13,1,0.011
1613533,0.007,0.14,1,0.011
1613534,0.004,0.09,1,0.011
1613535,0.007,0.13,1,0.011
1613536,0.01,0.18,1,0.011
1613537,0.009,0.16,1,0.011
1613538,0.006,0.11,1,0.011
1615910,0.041,0.99,0.82667,0.055
1615911,0.044,1.13,0.86935,0.044
1615912,0.045,1.21,0.78398,0.066
1615913,0.045,1.27,0.74256,0.077
1615914,0.042,1.21,0.58407,0.121
1615915,0.041,1.23,0.66142,0.099
1615916,0.044,1.34,0.70113,0.088
1615917,0.042,1.2,0.54644,0.132
1615918,0.042,1.09,0.51122,0.143
1615919,0.051,1.16,0.51122,0.143
1615920,0.053,1.01,0.51122,0.143
1615921,0.05,0.88,0.51122,0.143
1615922,0.047,0.82,0.51122,0.143
1615923,0.046,0.77,0.51122,0.143
1615924,0.046,0.82,0.51122,0.143
1615925,0.047,0.82,0.51122,0.143
1615926,0.054,1.01,0.51122,0.143
1615927,0.051,1,0.51122,0.143
1615928,0.032,0.61,0.58407,0.121
1615929,0.04,0.76,0.58407,0.121
1615930,0.031,0.58,0.58407,0.121
1615931,0.036,0.76,0.74256,0.077
1615932,0.038,0.85,0.86935,0.044
1615933,0.039,0.96,0.91281,0.033
1615934,0.006,0.13,1,0.011
1615935,0,0,1,0
1615936,0.004,0.09,1,0.011
1615937,0.006,0.11,1,0.011
1615938,0.009,0.16,1,0.011
1615939,0.006,0.11,1,0.011
1615940,0.007,0.14,1,0.011
1618310,0.041,0.88,0.74256,0.077
1618311,0.044,0.98,0.74256,0.077
1618312,0.037,0.84,0.78398,0.066
1618313,0.037,0.88,0.78313,0.066
1618314,0.043,1.07,0.69999,0.088
1618315,0.044,1.24,0.74181,0.077
1618316,0.043,1.34,0.70113,0.088
1618317,0.042,1.38,0.70113,0.088
1618318,0.044,1.43,0.70113,0.088
1618319,0.043,1.32,0.70113,0.088
1618320,0.045,1.22,0.51122,0.143
1618321,0.052,1.15,0.51122,0.143
1618322,0.051,0.95,0.51122,0.143
1618323,0.057,1.13,0.51122,0.143
1618324,0.05,0.84,0.51122,0.143
1618325,0.053,0.94,0.51122,0.143
1618326,0.056,1.06,0.51122,0.143
1618327,0.05,0.96,0.51122,0.143
1618328,0.051,0.97,0.51122,0.143
1618329,0.05,1.03,0.51122,0.143
1618330,0.04,0.81,0.51122,0.143
1618331,0.035,0.69,0.58407,0.121
1618332,0.035,0.72,0.6217,0.11
1618333,0.039,0.84,0.78398,0.066
1618334,0.039,0.9,0.86935,0.044
1618335,0.04,1,0.95628,0.022
1618336,0.041,1.05,0.91281,0.033
1618337,-0.001,-0.03,1,-0.011
1618338,0.004,0.09,1,0.011
1618339,0.004,0.09,1,0.011
1618340,0.004,0.09,1,0.011
1620712,0.044,0.99,0.74256,0.077
1620713,0.045,1.14,0.74256,0.077
1620714,0.042,1.09,0.74256,0.077
1620715,0.041,1.14,0.78398,0.066
1620716,0.044,1.26,0.78398,0.066
1620717,0.042,1.23,0.70113,0.088
1620718,0.04,1.14,0.6217,0.11
1620719,0.041,1.23,0.66142,0.099
1620720,0.044,1.4,0.66142,0.099
1620721,0.044,1.4,0.70113,0.088
1620722,0.042,1.14,0.51122,0.143
1620723,0.048,1.11,0.51122,0.143
1620724,0.052,1.14,0.51122,0.143
1620725,0.054,1.02,0.51122,0.143
1620726,0.054,0.94,0.51122,0.143
1620727,0.054,0.97,0.51122,0.143
1620728,0.058,1.14,0.51122,0.143
1620729,0.057,1.18,0.51122,0.143
1620730,0.054,1.05,0.51122,0.143
1620731,0.053,1.19,0.51122,0.143
1620732,0.043,0.93,0.51122,0.143
1620733,0.034,0.71,0.66142,0.099
1620734,0.036,0.78,0.70113,0.088
1620735,0.035,0.8,0.86935,0.044
1620736,0.038,0.91,0.91281,0.033
1620737,0.037,0.89,0.91281,0.033
1620738,0.006,0.13,1,0.011
1620739,0.004,0.09,1,0.011
1620740,0.003,0.06,1,0.011
1623115,0.042,1.02,0.82667,0.055
1623116,0.044,1.15,0.82667,0.055
1623117,0.045,1.36,0.78398,0.066
1623118,0.04,1.37,0.70113,0.088
1623119,0.033,1.22,0.74181,0.077
1623120,0.044,1.56,0.78398,0.066
1623121,0.043,1.42,0.70113,0.088
1623122,0.041,1.42,0.66142,0.099
1623123,0.04,1.35,0.70113,0.088
1623124,0.037,1.21,0.70113,0.088
1623125,0.045,1.26,0.54644,0.132
1623126,0.047,1.07,0.51122,0.143
1623127,0.054,1.1,0.51122,0.143
1623128,0.054,0.96,0.51122,0.143
1623129,0.051,0.86,0.51122,0.143
1623130,0.059,1.12,0.51122,0.143
1623131,0.051,1.12,0.51122,0.143
1623132,0.057,1.26,0.51122,0.143
1623133,0.054,1.28,0.51122,0.143
1623134,0.047,1.12,0.54644,0.132
1623135,0.038,0.94,0.70113,0.088
1623136,0.036,0.88,0.82667,0.055
1623137,0.036,0.89,0.82667,0.055
1623138,0.038,0.88,0.91281,0.033
1623139,0.02,0.43,0.91281,0.033
1623140,0.007,0.15,1,0.011
1623141,0.006,0.12,1,0.011
1623142,0.006,0.11,1,0.011
1625520,0.041,1.27,0.70113,0.088
1625521,0.036,1.3,0.58294,0.121
1625522,0.036,1.27,0.70113,0.088
1625523,0.041,1.52,0.78398,0.066
1625524,0.04,1.55,0.82667,0.055
1625525,0.031,1.28,0.70113,0.088
1625526,0.034,1.24,0.74256,0.077
1625527,0.044,1.22,0.51122,0.143
1625528,0.044,1.07,0.51122,0.143
1625529,0.059,1.12,0.51122,0.143
1625530,0.056,1.12,0.51122,0.143
1625531,0.054,0.99,0.51122,0.143
1625532,0.053,1.01,0.51122,0.143
1625533,0.058,1.21,0.51122,0.143
1625534,0.053,1.24,0.51122,0.143
1625535,0.05,1.23,0.54644,0.132
1625536,0.047,1.23,0.58407,0.121
1625537,0.039,1.06,0.74256,0.077
1625538,0.04,1.11,0.82667,0.055
1625539,0.035,0.86,0.82615,0.055
1625540,0.035,0.79,0.91281,0.033
1625541,0.006,0.12,1,0.011
1625542,0.01,0.19,1,0.011
1625543,0.003,0.06,1,0.011
1625544,0.004,0.08,1,0.011
1627925,0.037,1.55,0.6217,0.11
1627926,0.033,1.38,0.74256,0.077
1627927,0.036,1.5,0.74256,0.077
1627928,0.043,1.5,0.74256,0.077
1627929,0.043,1.23,0.58407,0.121
1627930,0.053,1.24,0.51122,0.143
1627931,0.056,1.21,0.51122,0.143
1627932,0.053,1.03,0.51122,0.143
1627933,0.057,1.18,0.51122,0.143
1627934,0.053,1.08,0.51122,0.143
1627935,0.053,1.24,0.51122,0.143
1627936,0.049,1.28,0.54644,0.132
1627937,0.038,1,0.58407,0.121
1627938,0.039,1,0.66142,0.099
1627939,0.034,0.82,0.70113,0.088
1627940,0.036,0.85,0.82667,0.055
1627941,0.032,0.74,0.82667,0.055
1627942,0.031,0.66,0.86935,0.044
1627943,0.006,0.11,1,0.011
1627944,0.006,0.12,1,0.011
1627945,0.004,0.09,1,0.011
1627946,0.006,0.11,1,0.011
1627947,0.007,0.14,1,0.011
1627948,0.004,0.09,1,0.011
1630328,0.03,1.55,0.66142,0.099
1630329,0.03,1.46,0.70113,0.088
1630330,0.037,1.44,0.78398,0.066
1630331,0.036,1.08,0.66142,0.099
1630332,0.035,0.85,0.58407,0.121
1630333,0.04,0.95,0.54644,0.132
1630334,0.04,0.85,0.51122,0.143
1630335,0.047,1.1,0.54644,0.132
1630336,0.035,0.8,0.51122,0.143
1630337,0.043,1.21,0.58407,0.121
1630338,0.037,1.04,0.66142,0.099
1630339,0.039,1.09,0.66142,0.099
1630340,0.034,0.85,0.70113,0.088
1630341,0.035,0.75,0.74256,0.077
1630342,0.03,0.64,0.74256,0.077
1630343,0.032,0.68,0.78398,0.066
1630344,0.015,0.3,0.74256,0.077
1630345,0.01,0.22,0.91281,0.033
1630346,0.001,0.03,0.95628,0.022
1630347,0,0,1,0
1630348,0.007,0.14,1,0.011
1630349,0.003,0.06,1,0.011
1632730,0.021,1.33,0.54644,0.132
1632731,0.033,1.54,0.54644,0.132
1632732,0.035,1.29,0.70113,0.088
1632733,0.032,1.05,0.74256,0.077
1632734,0.035,1.11,0.82667,0.055
1632735,0.04,1.07,0.82667,0.055
1632736,0.039,0.98,0.78398,0.066
1632737,0.035,0.98,0.82667,0.055
1632738,0.034,0.96,0.82667,0.055
1632739,0.037,1.19,0.74256,0.077
1632740,0.036,1.16,0.70113,0.088
1632741,0.034,0.93,0.91281,0.033
1632742,0.035,0.87,0.78313,0.066
1632743,0.03,0.74,0.91281,0.033
1632744,0.031,0.74,0.91281,0.033
1632745,0.034,0.8,0.95628,0.022
1632746,0.035,0.79,0.86935,0.044
1632747,0.039,0.95,1,0.011
1632748,0.037,0.87,0.95628,0.022
1632749,0,0,1,0
1632750,0.001,0.03,1,0.011
1632754,0.01,0.2,1,0.011
1632755,0.004,0.09,1,0.011
1632756,0.007,0.14,1,0.011
1632775,0.026,0.47,0.50995,0.143
1635130,0.034,1.57,0.66142,0.099
1635131,0.029,1.63,0.6217,0.11
1635132,0.026,1.58,0.70113,0.088
1635133,0.03,1.68,0.66142,0.099
1635134,0.03,1.25,0.66142,0.099
1635135,0.031,1.36,0.66142,0.099
1635136,0.035,1.29,0.74256,0.077
1635137,0.033,1.05,0.74256,0.077
1635138,0.03,0.89,0.74256,0.077
1635139,0.03,1.01,0.74256,0.077
1635140,0.03,1.07,0.66142,0.099
1635141,0.032,1.21,0.74256,0.077
1635142,0.031,1.04,0.74256,0.077
1635143,0.029,0.78,0.82667,0.055
1635144,0.034,0.9,0.82667,0.055
1635145,0.031,0.89,0.91281,0.033
1635146,0.034,0.97,1,0.011
1635147,0.035,0.9,0.91281,0.033
1635148,0.037,0.98,1,0.011
1635149,0.038,0.96,1,0.011
1635150,0.035,0.84,0.95628,0.022
1635151,-0.003,-0.07,1,-0.011
1635152,0.001,0.03,1,0.011
1635154,0.004,0.08,1,0.011
1635155,0.003,0.06,1,0.011
1635156,0.007,0.15,1,0.011
1635157,0.006,0.12,1,0.011
1635158,0.009,0.17,1,0.011
1635169,0.028,0.51,0.44342,0.165
1635170,0.031,0.56,0.51122,0.143
1635174,0.032,0.57,0.51122,0.143
1635175,0.034,0.62,0.51122,0.143
1635176,0.031,0.57,0.51122,0.143
1635177,0.031,0.59,0.44342,0.165
1635178,0.027,0.5,0.44342,0.165
1635180,0.026,0.49,0.51122,0.143
1635181,0.027,0.54,0.58407,0.121
1635184,0.027,0.51,0.41085,0.176
1635185,0.026,0.5,0.44342,0.165
1635208,0.058,0.84,0.58407,0.121
1635209,0.059,0.85,0.58407,0.121
1635210,0.065,0.92,0.58407,0.121
1635211,0.05,0.7,0.58407,0.121
1635212,0.052,0.73,0.58407,0.121
1635213,0.048,0.65,0.6217,0.11
1637531,0.035,1.24,0.82667,0.055
1637532,0.031,1.33,0.74256,0.077
1637533,0.034,1.66,0.66142,0.099
1637534,0.034,1.73,0.66142,0.099
1637535,0.036,1.96,0.66142,0.099
1637536,0.018,1.11,0.74256,0.077
1637537,0.029,1.42,0.74256,0.077
1637538,0.027,1.01,0.74256,0.077
1637539,0.024,0.84,0.82667,0.055
1637540,0.024,0.84,0.82667,0.055
1637541,0.028,1.15,0.82667,0.055
1637542,0.027,1.17,0.70113,0.088
1637543,0.032,1.49,0.66142,0.099
1637544,0.03,1.1,0.70113,0.088
1637545,0.031,0.97,0.82667,0.055
1637546,0.033,1.01,0.82667,0.055
1637547,0.035,1.14,0.82667,0.055
1637548,0.035,1.08,0.86935,0.044
1637549,0.036,1.01,0.95628,0.022
1637550,0.036,0.94,1,0.011
1637551,0.034,0.81,1,0.011
1637552,0.036,0.87,0.95628,0.022
1637553,-0.003,-0.06,1,-0.011
1637554,0.001,0.03,1,0.011
1637555,0.001,0.03,1,0.011
1637556,0,0,1,0
1637557,-0.004,-0.09,1,-0.011
1637558,-0.003,-0.06,1,-0.011
1637559,-0.003,-0.06,1,-0.011
1637560,0,0,1,0
1637566,0.009,0.18,0.82615,0.055
1637567,0.009,0.18,0.32297,0.209
1637571,0.029,0.55,0.44342,0.165
1637576,0.036,0.67,0.51122,0.143
1637577,0.034,0.66,0.51122,0.143
1637578,0.035,0.68,0.476,0.154
1637579,0.033,0.68,0.44342,0.165
1637580,0.03,0.6,0.44342,0.165
1637584,0.027,0.56,0.476,0.154
1637585,0.028,0.6,0.44342,0.165
1637586,0.037,0.8,0.44342,0.165
1637587,0.024,0.49,0.44342,0.165
1637594,0.02,0.45,0.66142,0.099
1637607,0.052,0.84,0.66142,0.099
1637608,0.056,0.85,0.58407,0.121
1637609,0.057,0.84,0.6217,0.11
1637610,0.057,0.83,0.58407,0.121
1637611,0.056,0.81,0.58407,0.121
1637612,0.052,0.76,0.58407,0.121
1637613,0.051,0.74,0.54644,0.132
1637614,0.049,0.69,0.6217,0.11
1637615,0.049,0.68,0.66142,0.099
1637616,0.046,0.63,0.74256,0.077
1637617,0.043,0.59,0.74256,0.077
1637618,0.043,0.58,0.70113,0.088
1639929,0.035,0.81,0.74256,0.077
1639930,0.029,0.73,0.82667,0.055
1639933,0.034,1.12,0.82667,0.055
1639934,0.033,1.13,0.82667,0.055
1639935,0.03,1.13,0.66142,0.099
1639936,0.032,1.32,0.66142,0.099
1639937,0.022,1.17,0.74256,0.077
1639938,0.025,1.59,0.74256,0.077
1639939,0.025,1.39,0.74256,0.077
1639940,0.025,1.21,0.74256,0.077
1639941,0.028,1.29,0.74256,0.077
1639942,0.023,1.09,0.74256,0.077
1639943,0.027,1.29,0.74256,0.077
1639944,0.025,1.35,0.74256,0.077
1639945,0.025,1.31,0.70113,0.088
1639946,0.03,1.19,0.74256,0.077
1639947,0.031,1.19,0.74181,0.077
1639948,0.038,1.47,0.66142,0.099
1639949,0.036,1.26,0.82667,0.055
1639950,0.035,1.09,0.86935,0.044
1639951,0.034,0.94,1,0.011
1639952,0.034,0.86,0.95628,0.022
1639953,0.031,0.74,1,0.011
1639954,0.01,0.22,0.91281,0.033
1639955,-0.003,-0.06,1,-0.011
1639956,-0.003,-0.06,1,-0.011
1639957,0.003,0.06,1,0.011
1639958,-0.001,-0.03,1,-0.011
1639959,-0.006,-0.13,1,-0.011
1639960,-0.005,-0.12,1,-0.011
1639961,-0.001,-0.03,1,-0.011
1639964,0.004,0.09,1,0.011
1639966,0.001,0.02,0.95628,0.022
1639967,0.005,0.09,0.78398,0.066
1639968,0.007,0.15,0.58407,0.121
1639969,0.013,0.27,0.29754,0.22
1639972,0.026,0.51,0.44342,0.165
1639973,0.032,0.62,0.44342,0.165
1639978,0.039,0.77,0.51122,0.143
1639979,0.038,0.8,0.44342,0.165
1639980,0.035,0.78,0.44342,0.165
1639981,0.035,0.78,0.44342,0.165
1639982,0.031,0.61,0.44342,0.165
1639985,0.028,0.59,0.58407,0.121
1639986,0.028,0.67,0.44342,0.165
1639987,0.035,0.84,0.44342,0.165
1639988,0.03,0.64,0.44342,0.165
1639991,0.026,0.53,0.6217,0.11
1639992,0.025,0.51,0.6217,0.11
1639993,0.022,0.45,0.66142,0.099
1639994,0.024,0.5,0.66142,0.099
1639995,0.02,0.44,0.66142,0.099
1640007,0.05,0.85,0.58407,0.121
1640008,0.046,0.73,0.66142,0.099
1640009,0.049,0.76,0.66142,0.099
1640010,0.053,0.81,0.58407,0.121
1640011,0.058,0.86,0.58407,0.121
1640012,0.059,0.9,0.58407,0.121
1640013,0.059,0.87,0.58407,0.121
1640014,0.06,0.88,0.58407,0.121
1640015,0.057,0.86,0.54644,0.132
1640016,0.051,0.75,0.66142,0.099
1640017,0.051,0.74,0.6217,0.11
1640018,0.046,0.64,0.74256,0.077
1640019,0.043,0.6,0.66142,0.099
1640020,0.042,0.58,0.74256,0.077
1640021,0.04,0.54,0.74256,0.077
1640022,0.041,0.55,0.74256,0.077
1640023,0.044,0.58,0.66142,0.099
1642331,0.027,0.72,0.82667,0.055
1642332,0.027,0.87,0.82667,0.055
1642333,0.031,0.93,0.82667,0.055
1642334,0.03,0.82,0.82667,0.055
1642335,0.03,0.79,0.82667,0.055
1642336,0.032,0.94,0.82667,0.055
1642337,0.031,0.94,0.74256,0.077
1642338,0.03,1.08,0.74256,0.077
1642339,0.029,1.22,0.74256,0.077
1642340,0.025,1.52,0.74256,0.077
1642341,0.027,1.98,0.74256,0.077
1642342,0.027,1.74,0.74256,0.077
1642343,0.025,1.63,0.78398,0.066
1642344,0.023,1.26,0.74256,0.077
1642345,0.028,1.77,0.74256,0.077
1642346,0.025,1.76,0.74256,0.077
1642347,0.02,1.34,0.74256,0.077
1642348,0.032,1.78,0.70113,0.088
1642349,0.035,1.57,0.66142,0.099
1642350,0.036,1.39,0.78398,0.066
1642351,0.033,1.07,0.78398,0.066
1642352,0.031,0.9,0.86935,0.044
1642353,0.03,0.77,0.91281,0.033
1642354,0.029,0.68,0.91281,0.033
1642355,0.033,0.76,1,0.011
1642356,0.034,0.75,0.91281,0.033
1642357,-0.003,-0.06,1,-0.011
1642358,-0.003,-0.06,1,-0.011
1642359,0,0,1,0
1642360,-0.001,-0.03,1,-0.011
1642361,-0.006,-0.15,1,-0.011
1642362,-0.006,-0.13,1,-0.011
1642363,0,0,1,0
1642364,0,0,1,0
1642365,0.001,0.03,1,0.011
1642366,0.003,0.06,1,0.011
1642367,0.003,0.06,0.86935,0.044
1642368,0.002,0.03,0.86883,0.044
1642369,0.005,0.11,0.70113,0.088
1642370,0.009,0.19,0.44342,0.165
1642371,0.013,0.3,0.27356,0.231
1642372,0.02,0.48,0.32442,0.209
1642374,0.029,0.63,0.44342,0.165
1642375,0.033,0.64,0.44342,0.165
1642377,0.039,0.72,0.51122,0.143
1642381,0.037,0.75,0.51122,0.143
1642382,0.034,0.76,0.44342,0.165
1642383,0.035,0.79,0.44342,0.165
1642384,0.032,0.68,0.44342,0.165
1642385,0.03,0.6,0.476,0.154
1642387,0.026,0.54,0.58407,0.121
1642388,0.03,0.7,0.44342,0.165
1642389,0.037,0.86,0.44342,0.165
1642390,0.028,0.62,0.476,0.154
1642392,0.025,0.55,0.51122,0.143
1642393,0.031,0.71,0.66142,0.099
1642394,0.027,0.61,0.58407,0.121
1642395,0.022,0.45,0.66142,0.099
1642396,0.022,0.49,0.66142,0.099
1642406,0.035,0.75,0.66142,0.099
1642407,0.038,0.73,0.74256,0.077
1642408,0.039,0.72,0.82667,0.055
1642409,0.047,0.86,0.66142,0.099
1642410,0.05,0.82,0.6217,0.11
1642411,0.048,0.75,0.66142,0.099
1642412,0.052,0.8,0.58407,0.121
1642413,0.06,0.97,0.58407,0.121
1642414,0.061,0.97,0.58407,0.121
1642415,0.061,0.96,0.58407,0.121
1642416,0.057,0.88,0.58407,0.121
1642417,0.051,0.82,0.58294,0.121
1642418,0.052,0.78,0.66142,0.099
1642419,0.05,0.75,0.66142,0.099
1642420,0.049,0.71,0.66142,0.099
1642421,0.044,0.62,0.74256,0.077
1642422,0.041,0.57,0.74256,0.077
1642423,0.039,0.53,0.74256,0.077
1642424,0.038,0.51,0.74256,0.077
1642425,0.046,0.6,0.6217,0.11
1642426,0.05,0.64,0.51122,0.143
1642427,0.063,0.77,0.44342,0.165
1642428,0.074,0.86,0.38107,0.187
1644734,0.021,0.78,0.82667,0.055
1644735,0.026,1,0.82667,0.055
1644736,0.032,1.09,0.82667,0.055
1644737,0.031,1.07,0.82667,0.055
1644738,0.031,1.1,0.82667,0.055
1644739,0.031,1.19,0.74256,0.077
1644740,0.025,1.02,0.82667,0.055
1644741,0.029,1.22,0.70113,0.088
1644742,0.025,1.2,0.74256,0.077
1644743,0.028,1.57,0.74256,0.077
1644744,0.027,1.92,0.74256,0.077
1644745,0.027,2.5,0.74256,0.077
1644746,0.026,2.18,0.78398,0.066
1644747,0.023,2.18,0.78398,0.066
1644748,0.025,2.64,0.74256,0.077
1644749,0.027,2.7,0.74256,0.077
1644750,0.023,1.43,0.66142,0.099
1644751,0.032,1.53,0.66142,0.099
1644752,0.031,1.11,0.78398,0.066
1644753,0.035,1.13,0.78398,0.066
1644754,0.03,0.89,0.82667,0.055
1644755,0.032,0.89,0.91281,0.033
1644756,0.031,0.79,1,0.011
1644757,0.029,0.64,0.91281,0.033
1644758,0.03,0.66,0.91281,0.033
1644759,0.03,0.68,1,0.011
1644760,0.005,0.1,0.95628,0.022
1644761,-0.004,-0.09,1,-0.011
1644762,-0.007,-0.18,1,-0.011
1644763,-0.005,-0.12,1,-0.011
1644764,-0.005,-0.12,1,-0.011
1644765,-0.001,-0.03,1,-0.011
1644766,-0.002,-0.06,1,-0.011
1644767,-0.001,-0.03,1,-0.011
