"nie_malla_modi_id","sen_slope_tempm03","sen_slope_per_tempm03","p_value_tempm03","tau_tempm03"
1601507,-0.133,-1.61,0.0627,-0.385
1601508,-0.125,-1.5,0.0798,-0.363
1601509,-0.121,-1.38,0.0798,-0.363
1601510,-0.121,-1.38,0.0798,-0.363
1601516,-0.125,-1.42,0.0798,-0.363
1601517,-0.123,-1.4,0.0798,-0.363
1601518,-0.133,-1.59,0.0627,-0.385
1601519,-0.14,-1.69,0.0627,-0.385
1601520,-0.146,-1.91,0.0627,-0.385
1601521,-0.136,-1.66,0.0627,-0.385
1601522,-0.135,-1.57,0.0789,-0.363
1601523,-0.118,-1.35,0.10052,-0.341
1601524,-0.12,-1.34,0.10052,-0.341
1601525,-0.13,-1.45,0.10052,-0.341
1603905,-0.127,-1.65,0.0627,-0.385
1603906,-0.132,-1.81,0.0627,-0.385
1603907,-0.137,-1.92,0.0627,-0.385
1603908,-0.13,-1.64,0.0627,-0.385
1603909,-0.129,-1.65,0.0627,-0.385
1603910,-0.125,-1.56,0.0627,-0.385
1603911,-0.12,-1.4,0.0798,-0.363
1603912,-0.119,-1.37,0.0798,-0.363
1603918,-0.125,-1.41,0.0798,-0.363
1603919,-0.125,-1.45,0.0798,-0.363
1603920,-0.127,-1.55,0.0798,-0.363
1603921,-0.141,-1.8,0.0627,-0.385
1603922,-0.141,-1.96,0.0798,-0.363
1603923,-0.143,-1.87,0.0627,-0.385
1603924,-0.135,-1.7,0.04874,-0.407
1603925,-0.123,-1.45,0.10052,-0.341
1603926,-0.127,-1.46,0.10052,-0.341
1603927,-0.127,-1.43,0.10052,-0.341
1606307,-0.14,-2.01,0.0627,-0.385
1606308,-0.145,-2.15,0.0627,-0.385
1606309,-0.139,-1.95,0.0627,-0.385
1606310,-0.135,-1.81,0.0627,-0.385
1606311,-0.136,-1.85,0.0627,-0.385
1606312,-0.129,-1.64,0.07041,-0.374
1606313,-0.121,-1.45,0.0798,-0.363
1606314,-0.13,-1.53,0.0798,-0.363
1606315,-0.12,-1.4,0.0798,-0.363
1606320,-0.127,-1.49,0.07041,-0.374
1606321,-0.128,-1.5,0.0798,-0.363
1606322,-0.13,-1.61,0.0798,-0.363
1606323,-0.139,-1.8,0.0627,-0.385
1606324,-0.141,-2,0.0627,-0.385
1606325,-0.142,-2.05,0.0627,-0.385
1606326,-0.135,-1.73,0.0375,-0.429
1606327,-0.133,-1.67,0.0375,-0.429
1606328,-0.123,-1.44,0.0627,-0.385
1606329,-0.137,-1.57,0.11184,-0.33
1606330,-0.14,-1.6,0.12531,-0.319
1608708,-0.142,-2.17,0.07041,-0.374
1608709,-0.148,-2.29,0.0627,-0.385
1608710,-0.15,-2.41,0.0627,-0.385
1608711,-0.145,-2.1,0.0627,-0.385
1608712,-0.145,-2.11,0.0627,-0.385
1608713,-0.144,-2.04,0.0627,-0.385
1608714,-0.13,-1.66,0.0798,-0.363
1608715,-0.131,-1.66,0.0798,-0.363
1608716,-0.122,-1.47,0.0798,-0.363
1608717,-0.12,-1.41,0.0798,-0.363
1608718,-0.117,-1.35,0.0798,-0.363
1608719,-0.125,-1.47,0.0798,-0.363
1608720,-0.123,-1.45,0.0627,-0.385
1608721,-0.121,-1.43,0.0627,-0.385
1608723,-0.125,-1.49,0.0798,-0.363
1608724,-0.127,-1.57,0.0798,-0.363
1608725,-0.137,-1.87,0.0627,-0.385
1608726,-0.143,-2.02,0.0627,-0.385
1608727,-0.137,-1.9,0.0627,-0.385
1608728,-0.135,-1.68,0.0375,-0.429
1608729,-0.127,-1.55,0.0425,-0.418
1608730,-0.125,-1.49,0.0627,-0.385
1608731,-0.123,-1.44,0.07041,-0.374
1608732,-0.147,-1.69,0.12531,-0.319
1611108,-0.151,-2.54,0.10052,-0.341
1611110,-0.148,-2.52,0.0798,-0.363
1611111,-0.155,-2.74,0.0798,-0.363
1611112,-0.155,-2.78,0.0798,-0.363
1611113,-0.155,-2.46,0.0627,-0.385
1611114,-0.153,-2.43,0.07041,-0.374
1611115,-0.15,-2.24,0.0627,-0.385
1611116,-0.143,-2.05,0.0627,-0.385
1611117,-0.142,-1.92,0.0627,-0.385
1611118,-0.131,-1.62,0.0892,-0.352
1611119,-0.122,-1.43,0.0798,-0.363
1611120,-0.121,-1.42,0.0798,-0.363
1611121,-0.13,-1.55,0.0798,-0.363
1611122,-0.13,-1.66,0.0627,-0.385
1611123,-0.127,-1.56,0.0627,-0.385
1611124,-0.123,-1.47,0.0627,-0.385
1611125,-0.127,-1.52,0.0798,-0.363
1611126,-0.127,-1.58,0.0798,-0.363
1611127,-0.139,-1.86,0.07041,-0.374
1611128,-0.14,-2.01,0.0627,-0.385
1611129,-0.137,-1.92,0.05499,-0.396
1611130,-0.137,-1.82,0.04874,-0.407
1611131,-0.133,-1.77,0.04874,-0.407
1611132,-0.127,-1.53,0.0798,-0.363
1611133,-0.127,-1.51,0.0892,-0.352
1611134,-0.127,-1.49,0.10052,-0.341
1611135,-0.131,-1.52,0.10052,-0.341
1613509,-0.147,-2.42,0.0892,-0.352
1613510,-0.151,-2.61,0.10052,-0.341
1613511,-0.15,-2.71,0.10052,-0.341
1613512,-0.15,-2.59,0.0798,-0.363
1613513,-0.156,-3.01,0.0627,-0.385
1613514,-0.155,-2.85,0.0627,-0.385
1613515,-0.155,-2.66,0.0798,-0.363
1613516,-0.15,-2.55,0.0798,-0.363
1613517,-0.147,-2.22,0.0627,-0.385
1613518,-0.143,-2.04,0.0627,-0.385
1613519,-0.138,-1.81,0.0798,-0.363
1613520,-0.118,-1.37,0.12531,-0.319
1613521,-0.12,-1.36,0.12531,-0.319
1613522,-0.126,-1.51,0.0892,-0.352
1613523,-0.13,-1.63,0.07041,-0.374
1613524,-0.135,-1.78,0.0627,-0.385
1613525,-0.13,-1.65,0.0627,-0.385
1613526,-0.135,-1.72,0.0627,-0.385
1613527,-0.127,-1.57,0.07041,-0.374
1613528,-0.13,-1.65,0.0798,-0.363
1613529,-0.137,-1.87,0.0798,-0.363
1613530,-0.145,-2.11,0.0627,-0.385
1613531,-0.142,-2.15,0.04874,-0.407
1613532,-0.143,-2.09,0.04874,-0.407
1613533,-0.127,-1.61,0.0627,-0.385
1613534,-0.133,-1.74,0.04874,-0.407
1613535,-0.127,-1.53,0.07041,-0.374
1613536,-0.134,-1.59,0.10052,-0.341
1613537,-0.134,-1.58,0.0892,-0.352
1613538,-0.147,-1.8,0.0798,-0.363
1615910,-0.144,-2.35,0.10052,-0.341
1615911,-0.151,-2.65,0.10052,-0.341
1615912,-0.15,-2.74,0.10052,-0.341
1615913,-0.15,-2.87,0.10052,-0.341
1615914,-0.15,-2.89,0.10052,-0.341
1615915,-0.159,-3.19,0.0627,-0.385
1615916,-0.158,-3.26,0.0627,-0.385
1615917,-0.157,-3.01,0.0627,-0.385
1615918,-0.152,-2.69,0.0798,-0.363
1615919,-0.146,-2.32,0.07041,-0.374
1615920,-0.14,-1.9,0.0798,-0.363
1615921,-0.127,-1.59,0.12531,-0.319
1615922,-0.128,-1.59,0.10052,-0.341
1615923,-0.124,-1.48,0.10052,-0.341
1615924,-0.13,-1.65,0.12531,-0.319
1615925,-0.13,-1.6,0.10052,-0.341
1615926,-0.134,-1.76,0.0627,-0.385
1615927,-0.138,-1.87,0.0627,-0.385
1615928,-0.135,-1.76,0.0627,-0.385
1615929,-0.138,-1.81,0.0627,-0.385
1615930,-0.13,-1.66,0.0798,-0.363
1615931,-0.147,-2.07,0.0798,-0.363
1615932,-0.145,-2.17,0.0627,-0.385
1615933,-0.147,-2.35,0.04874,-0.407
1615934,-0.144,-2.12,0.04874,-0.407
1615935,-0.137,-1.98,0.0425,-0.418
1615936,-0.134,-1.79,0.04874,-0.407
1615937,-0.131,-1.62,0.10052,-0.341
1615938,-0.134,-1.63,0.0892,-0.352
1615939,-0.141,-1.72,0.0798,-0.363
1615940,-0.144,-1.75,0.0798,-0.363
1618310,-0.13,-1.89,0.0798,-0.363
1618311,-0.14,-2.15,0.0892,-0.352
1618312,-0.143,-2.21,0.0798,-0.363
1618313,-0.147,-2.37,0.0798,-0.363
1618314,-0.151,-2.61,0.0798,-0.363
1618315,-0.152,-2.91,0.10052,-0.341
1618316,-0.148,-3.08,0.0798,-0.363
1618317,-0.161,-3.49,0.0798,-0.363
1618318,-0.158,-3.44,0.0798,-0.363
1618319,-0.157,-3.27,0.0798,-0.363
1618320,-0.156,-2.91,0.0627,-0.385
1618321,-0.147,-2.26,0.07041,-0.374
1618322,-0.135,-1.77,0.11184,-0.33
1618323,-0.137,-1.92,0.0892,-0.352
1618324,-0.124,-1.49,0.10052,-0.341
1618325,-0.129,-1.64,0.10052,-0.341
1618326,-0.134,-1.8,0.10052,-0.341
1618327,-0.142,-1.92,0.07041,-0.374
1618328,-0.139,-1.84,0.0627,-0.385
1618329,-0.145,-2.09,0.0627,-0.385
1618330,-0.135,-1.89,0.0627,-0.385
1618331,-0.143,-1.93,0.0627,-0.385
1618332,-0.143,-2.02,0.0798,-0.363
1618333,-0.16,-2.34,0.0892,-0.352
1618334,-0.145,-2.23,0.0627,-0.385
1618335,-0.147,-2.37,0.04874,-0.407
1618336,-0.149,-2.42,0.04874,-0.407
1618337,-0.143,-2.19,0.0375,-0.429
1618338,-0.139,-1.94,0.04874,-0.407
1618339,-0.141,-1.91,0.0627,-0.385
1618340,-0.146,-1.92,0.0798,-0.363
1620712,-0.137,-2.12,0.10052,-0.341
1620713,-0.146,-2.51,0.10052,-0.341
1620714,-0.148,-2.58,0.10052,-0.341
1620715,-0.152,-2.83,0.10052,-0.341
1620716,-0.153,-2.97,0.10052,-0.341
1620717,-0.15,-2.94,0.10052,-0.341
1620718,-0.15,-2.9,0.10052,-0.341
1620719,-0.163,-3.29,0.0627,-0.385
1620720,-0.162,-3.46,0.0798,-0.363
1620721,-0.157,-3.33,0.0627,-0.385
1620722,-0.156,-2.87,0.07041,-0.374
1620723,-0.149,-2.42,0.0798,-0.363
1620724,-0.147,-2.26,0.0892,-0.352
1620725,-0.135,-1.79,0.10052,-0.341
1620726,-0.127,-1.57,0.10052,-0.341
1620727,-0.131,-1.67,0.10052,-0.341
1620728,-0.139,-1.95,0.0798,-0.363
1620729,-0.142,-2.07,0.07041,-0.374
1620730,-0.144,-1.95,0.0627,-0.385
1620731,-0.15,-2.33,0.0627,-0.385
1620732,-0.144,-2.14,0.0627,-0.385
1620733,-0.143,-2.05,0.0627,-0.385
1620734,-0.147,-2.15,0.0798,-0.363
1620735,-0.153,-2.35,0.0627,-0.385
1620736,-0.153,-2.42,0.0627,-0.385
1620737,-0.142,-2.19,0.04874,-0.407
1620738,-0.142,-2.1,0.04874,-0.407
1620739,-0.138,-1.9,0.0425,-0.418
1620740,-0.137,-1.83,0.05499,-0.396
1623115,-0.142,-2.32,0.10052,-0.341
1623116,-0.148,-2.65,0.10052,-0.341
1623117,-0.152,-3.07,0.10052,-0.341
1623118,-0.155,-3.51,0.0798,-0.363
1623119,-0.16,-3.86,0.0798,-0.363
1623120,-0.155,-3.62,0.0798,-0.363
1623121,-0.161,-3.59,0.0798,-0.363
1623122,-0.162,-3.69,0.0798,-0.363
1623123,-0.16,-3.6,0.0798,-0.363
1623124,-0.157,-3.43,0.0798,-0.363
1623125,-0.155,-2.98,0.0627,-0.385
1623126,-0.148,-2.37,0.0892,-0.352
1623127,-0.138,-1.97,0.0798,-0.363
1623128,-0.131,-1.65,0.10052,-0.341
1623129,-0.125,-1.49,0.10052,-0.341
1623130,-0.135,-1.83,0.10052,-0.341
1623131,-0.145,-2.22,0.0627,-0.385
1623132,-0.148,-2.28,0.0627,-0.385
1623133,-0.153,-2.48,0.0798,-0.363
1623134,-0.152,-2.5,0.0798,-0.363
1623135,-0.149,-2.51,0.0627,-0.385
1623136,-0.159,-2.59,0.0798,-0.363
1623137,-0.147,-2.4,0.0798,-0.363
1623138,-0.147,-2.28,0.0627,-0.385
1623139,-0.135,-1.92,0.04874,-0.407
1623140,-0.135,-1.82,0.04874,-0.407
1623141,-0.133,-1.74,0.0627,-0.385
1623142,-0.133,-1.69,0.07041,-0.374
1625520,-0.159,-3.29,0.0892,-0.352
1625521,-0.162,-3.9,0.0798,-0.363
1625522,-0.16,-3.79,0.0798,-0.363
1625523,-0.165,-4.01,0.0798,-0.363
1625524,-0.165,-4.19,0.0798,-0.363
1625525,-0.163,-4.35,0.0798,-0.363
1625526,-0.157,-3.76,0.0798,-0.363
1625527,-0.154,-2.95,0.0627,-0.385
1625528,-0.149,-2.5,0.0798,-0.363
1625529,-0.135,-1.83,0.11184,-0.33
1625530,-0.138,-1.97,0.0798,-0.363
1625531,-0.13,-1.69,0.10052,-0.341
1625532,-0.136,-1.83,0.11184,-0.33
1625533,-0.145,-2.14,0.0627,-0.385
1625534,-0.152,-2.44,0.0798,-0.363
1625535,-0.153,-2.57,0.0798,-0.363
1625536,-0.155,-2.77,0.0798,-0.363
1625537,-0.153,-2.8,0.0627,-0.385
1625538,-0.154,-2.82,0.07041,-0.374
1625539,-0.15,-2.46,0.0798,-0.363
1625540,-0.14,-2.09,0.0627,-0.385
1625541,-0.135,-1.88,0.04874,-0.407
1625542,-0.13,-1.67,0.04874,-0.407
1625543,-0.13,-1.67,0.0627,-0.385
1625544,-0.131,-1.63,0.08792,-0.352
1627925,-0.165,-4.47,0.0798,-0.363
1627926,-0.167,-4.49,0.0798,-0.363
1627927,-0.168,-4.6,0.0798,-0.363
1627928,-0.164,-3.83,0.0798,-0.363
1627929,-0.155,-3.02,0.0627,-0.385
1627930,-0.15,-2.44,0.0798,-0.363
1627931,-0.147,-2.24,0.0627,-0.385
1627932,-0.14,-1.93,0.07041,-0.374
1627933,-0.142,-2.07,0.0627,-0.385
1627934,-0.147,-2.12,0.0627,-0.385
1627935,-0.153,-2.49,0.07041,-0.374
1627936,-0.155,-2.77,0.0798,-0.363
1627937,-0.154,-2.8,0.0627,-0.385
1627938,-0.155,-2.72,0.0798,-0.363
1627939,-0.146,-2.42,0.0798,-0.363
1627940,-0.147,-2.35,0.0798,-0.363
1627941,-0.143,-2.17,0.0627,-0.385
1627942,-0.135,-1.9,0.0798,-0.363
1627943,-0.13,-1.72,0.0375,-0.429
1627944,-0.135,-1.81,0.04874,-0.407
1627945,-0.13,-1.69,0.05499,-0.396
1627946,-0.13,-1.66,0.07041,-0.374
1627947,-0.137,-1.73,0.0892,-0.352
1627948,-0.141,-1.83,0.0798,-0.363
1630328,-0.172,-5.58,0.0798,-0.363
1630329,-0.168,-5.16,0.0798,-0.363
1630330,-0.16,-4.13,0.0798,-0.363
1630331,-0.156,-3.17,0.07041,-0.374
1630332,-0.147,-2.47,0.07041,-0.374
1630333,-0.148,-2.45,0.0627,-0.385
1630334,-0.14,-2.1,0.0627,-0.385
1630335,-0.145,-2.39,0.0627,-0.385
1630336,-0.145,-2.31,0.0627,-0.385
1630337,-0.155,-2.95,0.0798,-0.363
1630338,-0.153,-2.88,0.0798,-0.363
1630339,-0.154,-2.93,0.0627,-0.385
1630340,-0.151,-2.58,0.0798,-0.363
1630341,-0.143,-2.1,0.0627,-0.385
1630342,-0.143,-2.07,0.0627,-0.385
1630343,-0.14,-1.99,0.0627,-0.385
1630344,-0.129,-1.72,0.0627,-0.385
1630345,-0.14,-2,0.05499,-0.396
1630346,-0.14,-2.05,0.04874,-0.407
1630347,-0.132,-1.79,0.04874,-0.407
1630348,-0.13,-1.69,0.07041,-0.374
1630349,-0.137,-1.84,0.06191,-0.385
1632730,-0.175,-6.63,0.07041,-0.374
1632731,-0.168,-4.97,0.0798,-0.363
1632732,-0.157,-3.84,0.0798,-0.363
1632733,-0.155,-3.37,0.0798,-0.363
1632734,-0.155,-3.31,0.0798,-0.363
1632735,-0.144,-2.65,0.0798,-0.363
1632736,-0.143,-2.49,0.0627,-0.385
1632737,-0.149,-2.84,0.0798,-0.363
1632738,-0.15,-2.9,0.0798,-0.363
1632739,-0.155,-3.3,0.0798,-0.363
1632740,-0.157,-3.36,0.0798,-0.363
1632741,-0.147,-2.74,0.0798,-0.363
1632742,-0.145,-2.46,0.0798,-0.363
1632743,-0.144,-2.4,0.0798,-0.363
1632744,-0.14,-2.24,0.0798,-0.363
1632745,-0.143,-2.26,0.07041,-0.374
1632746,-0.139,-2.1,0.0627,-0.385
1632747,-0.147,-2.36,0.04874,-0.407
1632748,-0.143,-2.16,0.04874,-0.407
1632749,-0.134,-1.87,0.04874,-0.407
1632750,-0.135,-1.88,0.0627,-0.385
1632754,-0.147,-1.85,0.0798,-0.363
1632755,-0.15,-1.93,0.0798,-0.363
1632756,-0.149,-1.83,0.0892,-0.352
1632775,-0.1,-1.17,0.29754,-0.22
1635130,-0.167,-4.84,0.0798,-0.363
1635131,-0.175,-6.07,0.0627,-0.385
1635132,-0.175,-6.54,0.0627,-0.385
1635133,-0.17,-5.9,0.0798,-0.363
1635134,-0.157,-4.27,0.0798,-0.363
1635135,-0.152,-4.29,0.10052,-0.341
1635136,-0.148,-3.58,0.0798,-0.363
1635137,-0.14,-2.96,0.10052,-0.341
1635138,-0.14,-2.81,0.0798,-0.363
1635139,-0.15,-3.39,0.10052,-0.341
1635140,-0.15,-3.55,0.0798,-0.363
1635141,-0.155,-3.79,0.0798,-0.363
1635142,-0.154,-3.41,0.0798,-0.363
1635143,-0.145,-2.65,0.0798,-0.363
1635144,-0.146,-2.64,0.0798,-0.363
1635145,-0.149,-2.81,0.0627,-0.385
1635146,-0.15,-2.84,0.0627,-0.385
1635147,-0.145,-2.48,0.05499,-0.396
1635148,-0.146,-2.49,0.0627,-0.385
1635149,-0.148,-2.45,0.04874,-0.407
1635150,-0.143,-2.22,0.04874,-0.407
1635151,-0.142,-2.08,0.04874,-0.407
1635152,-0.135,-1.84,0.04874,-0.407
1635154,-0.13,-1.61,0.0892,-0.352
1635155,-0.136,-1.72,0.0798,-0.363
1635156,-0.151,-1.95,0.0798,-0.363
1635157,-0.157,-2.09,0.0798,-0.363
1635158,-0.147,-1.87,0.10052,-0.341
1635169,-0.112,-1.32,0.22844,-0.253
1635170,-0.098,-1.15,0.27212,-0.231
1635174,-0.1,-1.17,0.35131,-0.198
1635175,-0.103,-1.22,0.32297,-0.209
1635176,-0.104,-1.24,0.29754,-0.22
1635177,-0.108,-1.31,0.24958,-0.242
1635178,-0.105,-1.26,0.27356,-0.231
1635180,-0.125,-1.54,0.27356,-0.231
1635181,-0.13,-1.67,0.27356,-0.231
1635184,-0.146,-1.81,0.22844,-0.253
1635185,-0.144,-1.81,0.22844,-0.253
1635208,-0.156,-1.63,0.06086,-0.385
1635209,-0.16,-1.66,0.0627,-0.385
1635210,-0.16,-1.63,0.06928,-0.374
1635211,-0.164,-1.66,0.0627,-0.385
1635212,-0.164,-1.65,0.07041,-0.374
1635213,-0.164,-1.62,0.07041,-0.374
1637531,-0.155,-3.65,0.0627,-0.385
1637532,-0.16,-4.42,0.0798,-0.363
1637533,-0.165,-5.11,0.0798,-0.363
1637534,-0.163,-5.23,0.10052,-0.341
1637535,-0.162,-5.54,0.0892,-0.352
1637536,-0.163,-6.23,0.0798,-0.363
1637537,-0.155,-4.84,0.0798,-0.363
1637538,-0.142,-3.55,0.0798,-0.363
1637539,-0.137,-3.14,0.10052,-0.341
1637540,-0.137,-3.14,0.10052,-0.341
1637541,-0.147,-3.89,0.0798,-0.363
1637542,-0.15,-4.13,0.0798,-0.363
1637543,-0.16,-4.69,0.10052,-0.341
1637544,-0.155,-3.73,0.0798,-0.363
1637545,-0.15,-3.11,0.07041,-0.374
1637546,-0.152,-3.13,0.07041,-0.374
1637547,-0.155,-3.3,0.0798,-0.363
1637548,-0.152,-3.06,0.0627,-0.385
1637549,-0.147,-2.7,0.04874,-0.407
1637550,-0.148,-2.52,0.0627,-0.385
1637551,-0.147,-2.33,0.05499,-0.396
1637552,-0.141,-2.18,0.04874,-0.407
1637553,-0.14,-2.06,0.04874,-0.407
1637554,-0.131,-1.77,0.04874,-0.407
1637555,-0.131,-1.73,0.0627,-0.385
1637556,-0.133,-1.75,0.0627,-0.385
1637557,-0.15,-2.06,0.11184,-0.33
1637558,-0.153,-2.13,0.12531,-0.319
1637559,-0.151,-2.09,0.11184,-0.33
1637560,-0.153,-2.05,0.12531,-0.319
1637566,-0.157,-2.02,0.13878,-0.308
1637567,-0.144,-1.96,0.12531,-0.319
1637571,-0.105,-1.28,0.24958,-0.242
1637576,-0.099,-1.19,0.29754,-0.22
1637577,-0.097,-1.21,0.27212,-0.231
1637578,-0.103,-1.29,0.27356,-0.231
1637579,-0.105,-1.37,0.29754,-0.22
1637580,-0.11,-1.4,0.27356,-0.231
1637584,-0.138,-1.84,0.22844,-0.253
1637585,-0.144,-1.94,0.22844,-0.253
1637586,-0.138,-1.91,0.18889,-0.275
1637587,-0.144,-1.88,0.18889,-0.275
1637594,-0.146,-2.12,0.12531,-0.319
1637607,-0.157,-1.79,0.0627,-0.385
1637608,-0.156,-1.7,0.05499,-0.396
1637609,-0.153,-1.62,0.0627,-0.385
1637610,-0.157,-1.66,0.07041,-0.374
1637611,-0.155,-1.6,0.07041,-0.374
1637612,-0.163,-1.7,0.10052,-0.341
1637613,-0.166,-1.72,0.07041,-0.374
1637614,-0.166,-1.69,0.0798,-0.363
1637615,-0.166,-1.67,0.0892,-0.352
1637616,-0.167,-1.65,0.0892,-0.352
1637617,-0.167,-1.63,0.10052,-0.341
1637618,-0.169,-1.64,0.10052,-0.341
1639929,-0.136,-2.17,0.0798,-0.363
1639930,-0.139,-2.45,0.0627,-0.385
1639933,-0.148,-3.23,0.0798,-0.363
1639934,-0.145,-3.28,0.0627,-0.385
1639935,-0.155,-3.84,0.10052,-0.341
1639936,-0.15,-3.96,0.10052,-0.341
1639937,-0.16,-5.19,0.0798,-0.363
1639938,-0.16,-6.16,0.0627,-0.385
1639939,-0.157,-5.41,0.0627,-0.385
1639940,-0.15,-4.61,0.0798,-0.363
1639941,-0.145,-4.35,0.0798,-0.363
1639942,-0.142,-4.25,0.0798,-0.363
1639943,-0.153,-4.69,0.0798,-0.363
1639944,-0.16,-5.36,0.0798,-0.363
1639945,-0.16,-5.23,0.10052,-0.341
1639946,-0.155,-3.98,0.0892,-0.352
1639947,-0.159,-3.93,0.0798,-0.363
1639948,-0.16,-4.01,0.0798,-0.363
1639949,-0.157,-3.55,0.07041,-0.374
1639950,-0.152,-3.09,0.05499,-0.396
1639951,-0.148,-2.71,0.04874,-0.407
1639952,-0.145,-2.42,0.0627,-0.385
1639953,-0.145,-2.26,0.0627,-0.385
1639954,-0.135,-1.94,0.04874,-0.407
1639955,-0.136,-1.92,0.04874,-0.407
1639956,-0.13,-1.7,0.04874,-0.407
1639957,-0.125,-1.59,0.04874,-0.407
1639958,-0.135,-1.86,0.04874,-0.407
1639959,-0.153,-2.21,0.10052,-0.341
1639960,-0.153,-2.26,0.0892,-0.352
1639961,-0.155,-2.09,0.10052,-0.341
1639964,-0.151,-1.96,0.10052,-0.341
1639966,-0.156,-2.02,0.11184,-0.33
1639967,-0.157,-2.06,0.13878,-0.308
1639968,-0.147,-1.92,0.12531,-0.319
1639969,-0.13,-1.76,0.12531,-0.319
1639972,-0.097,-1.22,0.22844,-0.253
1639973,-0.103,-1.28,0.29754,-0.22
1639978,-0.094,-1.2,0.32442,-0.209
1639979,-0.09,-1.21,0.29754,-0.22
1639980,-0.094,-1.33,0.27356,-0.231
1639981,-0.101,-1.42,0.27356,-0.231
1639982,-0.101,-1.28,0.27356,-0.231
1639985,-0.127,-1.7,0.27356,-0.231
1639986,-0.14,-2.06,0.22844,-0.253
1639987,-0.132,-1.96,0.18889,-0.275
1639988,-0.142,-1.92,0.18889,-0.275
1639991,-0.13,-1.7,0.13878,-0.308
1639992,-0.147,-1.97,0.12531,-0.319
1639993,-0.142,-1.89,0.12531,-0.319
1639994,-0.143,-1.92,0.12531,-0.319
1639995,-0.149,-2.13,0.18889,-0.275
1640007,-0.157,-1.87,0.05499,-0.396
1640008,-0.147,-1.68,0.04874,-0.407
1640009,-0.15,-1.65,0.0627,-0.385
1640010,-0.153,-1.65,0.04874,-0.407
1640011,-0.153,-1.63,0.06956,-0.374
1640012,-0.159,-1.74,0.07041,-0.374
1640013,-0.161,-1.72,0.06928,-0.374
1640014,-0.164,-1.73,0.07041,-0.374
1640015,-0.171,-1.87,0.07041,-0.374
1640016,-0.169,-1.78,0.08792,-0.352
1640017,-0.169,-1.76,0.07041,-0.374
1640018,-0.174,-1.76,0.10052,-0.341
1640019,-0.167,-1.65,0.11184,-0.33
1640020,-0.169,-1.65,0.11184,-0.33
1640021,-0.171,-1.67,0.10052,-0.341
1640022,-0.164,-1.58,0.10052,-0.341
1640023,-0.163,-1.55,0.07041,-0.374
1642331,-0.141,-2.62,0.0627,-0.385
1642332,-0.15,-3.24,0.0627,-0.385
1642333,-0.146,-2.96,0.0627,-0.385
1642334,-0.143,-2.65,0.0627,-0.385
1642335,-0.138,-2.48,0.0627,-0.385
1642336,-0.145,-2.87,0.0627,-0.385
1642337,-0.144,-2.93,0.0798,-0.363
1642338,-0.145,-3.45,0.0798,-0.363
1642339,-0.155,-4.25,0.0798,-0.363
1642340,-0.155,-5.74,0.0627,-0.385
1642341,-0.158,-6.68,0.0627,-0.385
1642342,-0.155,-6.07,0.0627,-0.385
1642343,-0.153,-5.98,0.0627,-0.385
1642344,-0.152,-5.28,0.0627,-0.385
1642345,-0.155,-6,0.0627,-0.385
1642346,-0.157,-6.54,0.0627,-0.385
1642347,-0.162,-6.42,0.07041,-0.374
1642348,-0.162,-5.45,0.0798,-0.363
1642349,-0.165,-4.68,0.0798,-0.363
1642350,-0.152,-3.75,0.07041,-0.374
