"nie_malla_modi_id","sen_slope","sen_slope_per","p_value","tau"
"1664026",-2.921,-0.57,1,-0.011
"1664027",-2.971,-0.58,1,-0.011
"1664028",-3.011,-0.58,1,-0.011
"1664029",-2.67,-0.5,1,-0.011
"1664030",-2.101,-0.38,0.91281,-0.033
"1664031",-1.746,-0.31,0.91281,-0.033
"1664032",-2.059,-0.36,0.91281,-0.033
"1664033",-2.116,-0.37,0.82667,-0.055
"1664034",-3.148,-0.59,0.82667,-0.055
"1664035",-3.56,-0.69,0.82667,-0.055
"1664036",-3.66,-0.7,0.82667,-0.055
"1664037",-3.771,-0.76,0.82667,-0.055
"1664038",-3.76,-0.77,0.82667,-0.055
"1664039",-3.759,-0.8,0.82667,-0.055
"1664040",-3.773,-0.86,0.82667,-0.055
"1664041",-3.765,-0.91,0.91281,-0.033
"1664042",-3.733,-0.93,0.82667,-0.055
"1664043",-3.699,-0.96,0.82667,-0.055
"1664044",-3.616,-0.91,0.82667,-0.055
"1664045",-3.463,-0.94,0.82667,-0.055
"1664046",-3.271,-0.92,0.91281,-0.033
"1664047",-3.171,-0.91,0.82667,-0.055
"1664048",-3.344,-0.91,0.91281,-0.033
"1664049",-2.929,-0.78,0.91281,-0.033
"1664050",-2.944,-0.82,0.91281,-0.033
"1664051",-2.8,-0.72,0.82667,-0.055
"1664052",-3.024,-0.74,0.82667,-0.055
"1664053",-3.14,-0.74,0.82667,-0.055
"1664054",-3.056,-0.73,0.82667,-0.055
"1664055",-2.661,-0.63,0.82667,-0.055
"1664056",-2.716,-0.67,0.82667,-0.055
"1664057",-2.318,-0.62,0.74256,-0.077
"1664058",-1.912,-0.46,0.82667,-0.055
"1664059",-2.388,-0.61,0.74256,-0.077
"1664060",-2.384,-0.68,0.74256,-0.077
"1664061",-2.42,-0.78,0.82667,-0.055
"1664062",-2.281,-0.75,0.74256,-0.077
"1664063",-2.624,-0.75,0.82667,-0.055
"1664064",-2.001,-0.55,0.91281,-0.033
"1664065",-2.166,-0.64,0.91281,-0.033
"1664066",-3.642,-1.09,0.74256,-0.077
"1664067",-3.935,-1.23,0.74256,-0.077
"1664068",-3.206,-1.08,0.58407,-0.121
"1664069",-3.314,-1.16,0.58407,-0.121
"1664070",-3.054,-1.19,0.74256,-0.077
"1666300",2.844,0.67,0.82667,0.055
"1666302",3.001,0.66,0.91281,0.033
"1666303",2.411,0.52,0.91281,0.033
"1666304",2.3,0.48,1,0.011
"1666305",2.217,0.44,1,0.011
"1666306",0.007,0,1,0.011
"1666307",0.287,0.05,1,0.011
"1666308",0.607,0.11,1,0.011
"1666311",0.944,0.17,1,0.011
"1666312",0.623,0.1,1,0.011
"1666313",0.669,0.1,1,0.011
"1666314",0.687,0.11,1,0.011
"1666315",0.7,0.11,1,0.011
"1666316",0.697,0.11,1,0.011
"1666317",0.669,0.11,1,0.011
"1666318",0.6,0.09,1,0.011
"1666319",0.534,0.08,1,0.011
"1666320",0.444,0.06,1,0.011
"1666321",0.35,0.05,1,0.011
"1666322",0.239,0.04,1,0.011
"1666323",0.117,0.02,1,0.011
"1666324",0.783,0.11,1,0.011
"1666325",0.687,0.09,1,0.011
"1666326",0.95,0.12,0.91281,0.033
"1666327",1.411,0.18,0.91281,0.033
"1666328",1.207,0.15,0.91281,0.033
"1666329",1.781,0.22,0.91281,0.033
"1666330",2.179,0.26,0.91281,0.033
"1666331",2.747,0.32,0.91281,0.033
"1666332",2.819,0.32,0.91281,0.033
"1666333",2.977,0.34,0.91281,0.033
"1666334",2.931,0.33,0.91281,0.033
"1666335",2.2,0.26,0.91281,0.033
"1666336",1.473,0.18,0.91281,0.033
"1666338",6.17,0.83,0.74256,0.077
"1666339",5.144,0.74,0.74256,0.077
"1666340",4.88,0.71,0.74256,0.077
"1666341",4.553,0.57,0.74256,0.077
"1666342",4.547,0.56,0.74256,0.077
"1666343",4.199,0.53,0.74256,0.077
"1666344",3.731,0.49,0.74256,0.077
"1666345",6.13,0.85,0.66142,0.099
"1666346",6.082,0.94,0.66142,0.099
"1666347",7.92,1.13,0.66142,0.099
"1666348",1.92,0.27,0.74256,0.077
"1666349",2.081,0.28,0.74256,0.077
"1666350",1.799,0.23,0.91281,0.033
"1666351",1.681,0.21,0.91281,0.033
"1666352",1.64,0.2,0.91281,0.033
"1666353",1.539,0.19,0.91281,0.033
"1666354",1.416,0.17,0.91281,0.033
"1666355",1.093,0.14,0.91281,0.033
"1666356",1.034,0.12,0.91281,0.033
"1666357",1.17,0.13,1,0.011
"1666358",1.273,0.14,1,0.011
"1666359",1.167,0.12,1,0.011
"1666360",0.049,0.01,1,0.011
"1666361",-0.182,-0.02,1,-0.011
"1666362",-0.171,-0.02,1,-0.011
"1666363",-0.316,-0.03,1,-0.011
"1666364",-0.656,-0.07,1,-0.011
"1666365",-0.852,-0.1,1,-0.011
"1666366",-1.108,-0.13,1,-0.011
"1666367",-1.311,-0.16,1,-0.011
"1666368",-1.388,-0.17,1,-0.011
"1666369",-1.266,-0.17,1,-0.011
"1666370",-1.12,-0.15,1,-0.011
"1666371",-1.594,-0.24,1,-0.011
"1666372",-1.389,-0.22,1,-0.011
"1666373",-1.059,-0.18,0.91281,-0.033
"1666374",-0.923,-0.16,0.82667,-0.055
"1666375",-0.828,-0.14,0.91281,-0.033
"1666376",-0.643,-0.11,0.82667,-0.055
"1666377",-0.526,-0.09,0.91281,-0.033
"1666378",-0.54,-0.09,1,-0.011
"1666379",-0.437,-0.07,1,-0.011
"1666380",-0.45,-0.08,0.91281,-0.033
"1666381",-1.364,-0.24,0.91281,-0.033
"1666382",-0.994,-0.17,1,-0.011
"1666383",-0.877,-0.14,1,-0.011
"1666384",-1.319,-0.22,1,-0.011
"1666385",-2.102,-0.37,1,-0.011
"1666386",-2.004,-0.35,1,-0.011
"1666387",-2.034,-0.37,1,-0.011
"1666388",-1.8,-0.31,1,-0.011
"1666389",-1.628,-0.27,1,-0.011
"1666390",-1.673,-0.29,1,-0.011
"1666391",-1.641,-0.28,1,-0.011
"1666392",-1.492,-0.25,0.91281,-0.033
"1666393",-1.573,-0.27,0.91281,-0.033
"1666394",-1.971,-0.37,0.82667,-0.055
"1666395",-3.38,-0.67,0.82667,-0.055
"1666396",-4.059,-0.82,0.74256,-0.077
"1666397",-3.497,-0.68,0.82667,-0.055
"1666398",-3.926,-0.78,0.82667,-0.055
"1666399",-5.254,-1.1,0.74256,-0.077
"1666400",-2.58,-0.47,0.91281,-0.033
"1666401",-1.549,-0.27,0.91281,-0.033
"1666402",-0.679,-0.11,0.91281,-0.033
"1666403",-0.466,-0.07,1,-0.011
"1666404",-0.37,-0.06,1,-0.011
"1666405",-0.427,-0.07,1,-0.011
"1666406",-0.423,-0.07,1,-0.011
"1666407",-0.242,-0.04,1,-0.011
"1666408",-0.183,-0.03,1,-0.011
"1666409",0.03,0,1,0.011
"1666410",-0.315,-0.05,1,-0.011
"1666411",0.101,0.02,1,0.011
"1666412",-5.609,-0.93,0.91281,-0.033
"1666413",-5.286,-0.85,0.91281,-0.033
"1666414",-4.921,-0.78,0.91281,-0.033
"1666415",-6.226,-1.02,0.91281,-0.033
"1666416",-6.534,-1.15,0.91281,-0.033
"1666417",-6.35,-1.16,0.91281,-0.033
"1666418",-6.159,-1.1,0.91281,-0.033
"1666419",-6.007,-1.06,1,-0.011
"1666420",-5.325,-0.96,0.82667,-0.055
"1666421",-4.385,-0.77,0.91281,-0.033
"1666422",-2.54,-0.45,0.91281,-0.033
"1666423",-2.5,-0.42,0.91281,-0.033
"1666424",-0.789,-0.14,0.91281,-0.033
"1666425",-5.324,-1.02,0.91281,-0.033
"1666426",-5.24,-1.01,0.82667,-0.055
"1666427",-1.586,-0.29,0.91281,-0.033
"1666428",-1.787,-0.33,0.91281,-0.033
"1666429",-2.006,-0.37,0.91281,-0.033
"1666430",-1.393,-0.25,0.91281,-0.033
"1666431",-2.301,-0.43,1,-0.011
"1666432",-1.817,-0.33,1,-0.011
"1666433",-1.213,-0.21,0.91281,-0.033
"1666434",-1.251,-0.21,0.91281,-0.033
"1666435",-1.843,-0.32,0.91281,-0.033
"1666436",-2.43,-0.45,0.91281,-0.033
"1666437",-2.619,-0.47,0.91281,-0.033
"1666438",-2.759,-0.49,0.82667,-0.055
"1666439",-3.427,-0.66,0.82667,-0.055
"1666440",-3.456,-0.66,0.82667,-0.055
"1666441",-3.619,-0.74,0.82667,-0.055
"1666442",-3.817,-0.84,0.82667,-0.055
"1666443",-3.638,-0.86,0.82667,-0.055
"1666444",-3.649,-0.94,0.82667,-0.055
"1666445",-3.6,-0.94,0.82667,-0.055
"1666446",-3.556,-0.95,0.82667,-0.055
"1666447",-3.473,-0.95,0.91281,-0.033
"1666448",-3.415,-0.92,0.91281,-0.033
"1666449",-3.249,-0.84,1,-0.011
"1666450",-3.096,-0.78,0.91281,-0.033
"1666451",-3.006,-0.76,0.82667,-0.055
"1666452",-2.802,-0.73,0.82667,-0.055
"1666453",-2.952,-0.74,0.82667,-0.055
"1666454",-2.877,-0.73,0.82667,-0.055
"1666455",-3.052,-0.74,0.82667,-0.055
"1666456",-3.06,-0.73,0.82667,-0.055
"1666457",-2.964,-0.71,0.82667,-0.055
"1666458",-2.759,-0.66,0.82667,-0.055
"1666459",-1.758,-0.42,0.82667,-0.055
"1666460",-1.34,-0.3,0.82667,-0.055
"1666461",-2.237,-0.56,0.82667,-0.055
"1666462",-2.711,-0.74,0.74256,-0.077
"1666463",-2.438,-0.73,0.82667,-0.055
"1666464",-1.956,-0.61,0.82667,-0.055
"1666465",-2.429,-0.68,0.91281,-0.033
"1666466",-2.194,-0.57,0.82667,-0.055
"1666467",-2.118,-0.57,0.82667,-0.055
"1666468",-2.715,-0.75,0.82667,-0.055
"1666469",-3.458,-1.03,0.74256,-0.077
"1666470",-2.826,-0.93,0.66142,-0.099
"1666471",-3.383,-1.19,0.58407,-0.121
"1666472",-3.377,-1.23,0.74256,-0.077
"1666473",-3.318,-1.26,0.74256,-0.077
"1666475",-3.651,-1.47,0.58407,-0.121
"1668702",2.82,0.64,0.82667,0.055
"1668703",2.932,0.65,0.91281,0.033
"1668704",2.34,0.5,0.91281,0.033
"1668705",2.191,0.46,1,0.011
"1668706",2.087,0.42,1,0.011
"1668707",2.001,0.39,1,0.011
"1668708",1.58,0.3,0.91281,0.033
"1668709",0.413,0.08,1,0.011
"1668710",0.844,0.16,1,0.011
"1668713",0.263,0.04,1,0.011
"1668714",0.287,0.05,1,0.011
"1668715",0.286,0.04,1,0.011
"1668716",0.287,0.04,1,0.011
"1668717",0.291,0.04,1,0.011
"1668718",0.261,0.04,1,0.011
"1668719",0.22,0.03,1,0.011
"1668720",0.169,0.02,1,0.011
"1668721",0.094,0.01,1,0.011
"1668722",0.006,0,1,0.011
"1668723",-0.076,-0.01,1,-0.011
"1668724",-0.184,-0.03,1,-0.011
"1668725",-0.281,-0.04,1,-0.011
"1668726",-0.403,-0.06,1,-0.011
"1668727",-0.507,-0.07,1,-0.011
"1668728",0.2,0.03,1,0.011
"1668729",0.144,0.02,1,0.011
"1668730",0.096,0.01,1,0.011
"1668731",0.199,0.02,0.91281,0.033
"1668732",0.739,0.09,0.91281,0.033
"1668733",1.461,0.17,1,0.011
"1668734",2.363,0.27,1,0.011
"1668735",2.76,0.31,1,0.011
"1668736",3.094,0.34,1,0.011
"1668737",3,0.34,1,0.011
"1668738",2.611,0.3,1,0.011
"1668739",2.956,0.37,0.74256,0.077
"1668741",1.721,0.24,0.66142,0.099
"1668742",4.67,0.63,0.66142,0.099
"1668743",4.608,0.57,0.74256,0.077
"1668744",5.732,0.68,0.74256,0.077
"1668745",5.612,0.67,0.74256,0.077
"1668746",4.508,0.57,0.74256,0.077
"1668747",3.278,0.44,0.74256,0.077
"1668748",7.318,1.1,0.66142,0.099
"1668749",3.131,0.5,0.74256,0.077
"1668750",1.44,0.21,0.74256,0.077
"1668751",2.292,0.31,0.74256,0.077
"1668752",1.889,0.24,0.91281,0.033
"1668753",2.011,0.24,0.91281,0.033
"1668754",1.954,0.23,0.91281,0.033
"1668755",1.847,0.21,0.91281,0.033
"1668756",1.719,0.2,0.91281,0.033
"1668757",1.457,0.17,0.91281,0.033
"1668758",1.324,0.15,0.91281,0.033
"1668759",1.062,0.12,1,0.011
"1668760",1.232,0.13,1,0.011
"1668761",1.37,0.14,1,0.011
"1668762",1.173,0.12,1,0.011
"1668763",-0.224,-0.03,1,-0.011
"1668764",-0.368,-0.04,1,-0.011
"1668765",-0.364,-0.04,1,-0.011
"1668766",-0.65,-0.07,1,-0.011
"1668767",-0.91,-0.1,1,-0.011
"1668768",-1.073,-0.12,1,-0.011
"1668769",-1.348,-0.16,1,-0.011
"1668770",-1.652,-0.2,1,-0.011
"1668771",-1.687,-0.22,1,-0.011
"1668772",-1.537,-0.2,1,-0.011
"1668773",-1.376,-0.19,1,-0.011
"1668774",-1.789,-0.27,1,-0.011
"1668775",-1.534,-0.25,1,-0.011
"1668776",-1.451,-0.23,1,-0.011
"1668777",-1.252,-0.2,1,-0.011
"1668778",-1.123,-0.18,1,-0.011
"1668779",-1.04,-0.16,1,-0.011
"1668780",-1.001,-0.15,1,-0.011
"1668781",-0.868,-0.13,1,-0.011
"1668782",-0.571,-0.09,0.91281,-0.033
"1668783",-0.414,-0.07,0.91281,-0.033
"1668784",-0.338,-0.05,0.91281,-0.033
"1668785",-0.271,-0.04,0.91281,-0.033
"1668786",-0.907,-0.15,0.91281,-0.033
"1668787",-1.411,-0.24,0.91281,-0.033
"1668788",-1.561,-0.26,0.91281,-0.033
"1668789",-2.089,-0.37,1,-0.011
"1668790",-1.791,-0.3,0.91281,-0.033
"1668791",-1.204,-0.19,0.91281,-0.033
"1668792",-1.56,-0.25,0.91281,-0.033
"1668793",-1.589,-0.26,0.91281,-0.033
"1668794",-1.679,-0.29,0.91281,-0.033
"1668795",-1.72,-0.3,0.91281,-0.033
"1668796",-1.761,-0.32,0.82667,-0.055
"1668797",-1.741,-0.32,0.82667,-0.055
"1668798",-1.764,-0.33,0.82667,-0.055
"1668799",-1.673,-0.3,0.82667,-0.055
"1668800",-1.984,-0.37,0.82667,-0.055
"1668801",-3.889,-0.78,0.74256,-0.077
"1668802",-2.413,-0.46,0.91281,-0.033
"1668803",-1.724,-0.32,0.91281,-0.033
"1668804",-0.63,-0.11,0.91281,-0.033
"1668805",-0.33,-0.05,1,-0.011
"1668806",-0.257,-0.04,1,-0.011
"1668807",-0.276,-0.04,1,-0.011
"1668808",-0.252,-0.04,1,-0.011
"1668809",-0.176,-0.03,1,-0.011
"1668810",0.018,0,1,0.011
"1668811",-2.255,-0.35,1,-0.011
"1668812",-3.05,-0.48,1,-0.011
"1668813",-2.94,-0.48,1,-0.011
"1668814",-4.764,-0.75,0.91281,-0.033
"1668815",-3.974,-0.6,0.91281,-0.033
"1668816",-5.644,-0.9,0.91281,-0.033
"1668817",-6.481,-1.06,0.91281,-0.033
"1668818",-6.386,-1.06,0.91281,-0.033
"1668819",-6.199,-1.03,0.91281,-0.033
"1668820",-6.04,-1.02,0.91281,-0.033
"1668821",-5.88,-0.98,0.91281,-0.033
"1668822",-5.736,-0.96,1,-0.011
"1668823",-5.616,-0.94,0.91281,-0.033
"1668824",-5.494,-0.89,1,-0.011
"1668825",-4.035,-0.65,0.91281,-0.033
"1668826",-3.8,-0.67,0.91281,-0.033
"1668827",-5.231,-0.94,0.91281,-0.033
"1668828",-1.14,-0.19,1,-0.011
"1668829",-0.85,-0.15,0.91281,-0.033
"1668830",-1.46,-0.27,0.91281,-0.033
"1668831",-0.903,-0.16,0.91281,-0.033
"1668832",-0.67,-0.11,0.91281,-0.033
"1668833",-1.056,-0.19,0.91281,-0.033
"1668834",-0.503,-0.09,0.91281,-0.033
"1668835",-0.363,-0.06,0.91281,-0.033
"1668836",-0.209,-0.03,0.82667,-0.055
"1668837",-1.284,-0.22,0.91281,-0.033
"1668838",-2.124,-0.38,0.91281,-0.033
"1668839",-1.799,-0.31,0.91281,-0.033
"1668840",-2.104,-0.37,0.91281,-0.033
"1668841",-3.084,-0.58,0.82667,-0.055
"1668842",-3.54,-0.71,0.82667,-0.055
"1668843",-3.534,-0.74,0.82667,-0.055
"1668844",-3.551,-0.8,0.82667,-0.055
"1668845",-3.319,-0.8,0.82667,-0.055
"1668846",-3.531,-0.81,0.82667,-0.055
"1668847",-3.388,-0.8,0.82667,-0.055
"1668848",-3.393,-0.89,0.91281,-0.033
"1668849",-3.301,-0.83,0.91281,-0.033
"1668850",-3.203,-0.81,0.91281,-0.033
"1668851",-3.178,-0.75,0.91281,-0.033
"1668852",-3.006,-0.7,0.91281,-0.033
"1668853",-2.836,-0.64,0.91281,-0.033
"1668854",-3.225,-0.78,0.82667,-0.055
"1668855",-3.271,-0.78,0.82667,-0.055
"1668856",-3.267,-0.77,0.82667,-0.055
"1668857",-3.143,-0.76,0.82667,-0.055
"1668858",-3.136,-0.75,0.82667,-0.055
"1668859",-2.92,-0.7,0.82667,-0.055
"1668860",-1.815,-0.44,0.82667,-0.055
"1668861",-1.526,-0.36,0.91281,-0.033
"1668862",-1.235,-0.28,0.91281,-0.033
"1668863",-2.44,-0.61,0.82667,-0.055
"1668864",-2.426,-0.63,0.82667,-0.055
"1668865",-2.679,-0.76,0.74256,-0.077
"1668866",-3.364,-1.01,0.82667,-0.055
"1668867",-3.29,-0.97,0.82667,-0.055
"1668868",-2.15,-0.58,0.91281,-0.033
"1668869",-2.219,-0.55,0.82667,-0.055
"1668870",-2.335,-0.63,0.82667,-0.055
"1668871",-3.25,-0.95,0.74256,-0.077
"1668872",-3.337,-1,0.74256,-0.077
"1668873",-3.082,-0.96,0.74256,-0.077
"1668874",-2.687,-0.87,0.66142,-0.099
"1668875",-2.358,-0.81,0.74256,-0.077
"1668876",-3.086,-1.15,0.74256,-0.077
"1668877",-3.567,-1.41,0.58407,-0.121
"1668879",-3.82,-1.57,0.51122,-0.143
"1671104",2.75,0.61,0.82667,0.055
"1671105",2.27,0.48,0.91281,0.033
"1671106",2.107,0.45,0.91281,0.033
"1671107",1.98,0.4,1,0.011
"1671108",1.854,0.37,1,0.011
"1671109",1.781,0.34,0.91281,0.033
"1671110",1.726,0.32,0.91281,0.033
"1671111",1.145,0.21,0.91281,0.033
"1671112",1.187,0.22,1,0.011
"1671113",1.066,0.19,1,0.011
"1671115",-0.009,0,1,-0.011
"1671116",-0.03,0,1,-0.011
"1671117",-0.044,-0.01,1,-0.011
"1671118",-0.074,-0.01,1,-0.011
"1671119",-0.097,-0.01,1,-0.011
"1671120",-0.149,-0.02,1,-0.011
"1671121",-0.194,-0.03,1,-0.011
"1671122",-0.261,-0.04,1,-0.011
"1671123",-0.344,-0.05,1,-0.011
"1671124",-0.446,-0.06,1,-0.011
"1671125",-0.547,-0.08,1,-0.011
"1671126",-0.644,-0.1,1,-0.011
"1671127",-0.741,-0.11,1,-0.011
"1671128",-0.827,-0.13,1,-0.011
"1671129",-0.92,-0.14,1,-0.011
"1671130",-1.004,-0.14,1,-0.011
"1671131",-0.254,-0.03,1,-0.011
"1671132",-0.286,-0.04,1,-0.011
"1671133",-0.3,-0.04,1,-0.011
"1671134",-0.203,-0.03,1,-0.011
"1671135",0.5,0.06,1,0.011
"1671136",0.996,0.12,1,0.011
"1671137",1.371,0.16,1,0.011
"1671138",1.769,0.2,1,0.011
"1671139",5.5,0.63,0.91281,0.033
"1671140",5.687,0.66,0.74256,0.077
"1671141",5.053,0.61,0.82667,0.055
"1671142",5.888,0.69,0.82667,0.055
"1671143",6.048,0.74,0.82667,0.055
"1671144",6.258,0.82,0.74256,0.077
"1671145",5.933,0.74,0.74256,0.077
"1671146",4.38,0.51,0.74256,0.077
"1671147",6.795,0.78,0.74256,0.077
"1671148",5.152,0.64,0.74256,0.077
"1671149",3.912,0.52,0.74256,0.077
"1671150",1.564,0.24,0.74256,0.077
"1671151",2.44,0.38,0.66142,0.099
"1671152",1.74,0.27,0.66142,0.099
"1671153",2.45,0.34,0.74256,0.077
"1671154",2.041,0.27,0.82667,0.055
"1671155",1.999,0.25,0.91281,0.033
"1671156",2.072,0.24,0.91281,0.033
"1671157",2.142,0.24,0.91281,0.033
"1671158",2.093,0.23,0.91281,0.033
"1671159",1.852,0.2,0.91281,0.033
"1671160",1.697,0.18,1,0.011
"1671161",1.351,0.15,1,0.011
"1671162",1.234,0.13,1,0.011
"1671163",1.409,0.14,1,0.011
"1671164",0.954,0.1,1,0.011
"1671165",0.532,0.06,1,0.011
"1671166",-0.597,-0.07,1,-0.011
"1671167",-0.521,-0.06,1,-0.011
"1671168",-0.733,-0.08,1,-0.011
"1671169",-1.087,-0.12,1,-0.011
"1671170",-1.298,-0.15,1,-0.011
"1671171",-1.472,-0.17,1,-0.011
"1671172",-1.743,-0.21,1,-0.011
"1671173",-1.999,-0.25,1,-0.011
"1671174",-2.021,-0.26,1,-0.011
"1671175",-1.834,-0.25,1,-0.011
"1671176",-2.248,-0.33,1,-0.011
"1671177",-2.048,-0.31,1,-0.011
"1671178",-1.939,-0.29,1,-0.011
"1671179",-1.739,-0.27,1,-0.011
"1671180",-1.721,-0.25,1,-0.011
"1671181",-1.534,-0.23,1,-0.011
"1671182",-1.45,-0.21,1,-0.011
"1671183",-1.28,-0.19,1,-0.011
"1671184",-1.027,-0.16,1,-0.011
"1671185",-0.861,-0.13,1,-0.011
"1671186",-0.769,-0.12,1,-0.011
"1671187",-0.679,-0.1,1,-0.011
"1671188",-0.471,-0.07,0.91281,-0.033
"1671189",-0.485,-0.08,0.82667,-0.055
"1671190",-0.747,-0.12,0.91281,-0.033
"1671191",-1.414,-0.23,0.91281,-0.033
"1671192",-1.62,-0.27,0.91281,-0.033
"1671193",-0.671,-0.1,0.91281,-0.033
"1671194",-0.899,-0.14,0.91281,-0.033
"1671195",-1.573,-0.25,0.91281,-0.033
"1671196",-1.637,-0.27,0.91281,-0.033
"1671197",-1.656,-0.28,0.91281,-0.033
"1671198",-1.66,-0.28,0.91281,-0.033
"1671199",-1.659,-0.29,0.91281,-0.033
"1671200",-1.641,-0.28,0.91281,-0.033
"1671201",-1.571,-0.27,0.91281,-0.033
"1671202",-1.728,-0.31,0.82667,-0.055
"1671203",-1.987,-0.37,0.82667,-0.055
"1671204",-0.747,-0.13,0.91281,-0.033
"1671205",-0.681,-0.12,0.91281,-0.033
"1671206",-0.608,-0.11,0.91281,-0.033
"1671207",-0.226,-0.04,1,-0.011
"1671208",-0.116,-0.02,1,-0.011
"1671209",-0.038,-0.01,1,-0.011
"1671210",-0.017,0,1,-0.011
"1671211",-0.103,-0.02,1,-0.011
"1671212",-0.44,-0.07,1,-0.011
"1671213",-2.203,-0.33,1,-0.011
"1671214",-1.854,-0.27,1,-0.011
"1671215",-3.909,-0.6,0.91281,-0.033
"1671216",-4.123,-0.63,0.91281,-0.033
"1671217",-3.347,-0.49,0.91281,-0.033
"1671218",-4.337,-0.65,0.91281,-0.033
"1671219",-5.194,-0.8,0.91281,-0.033
"1671220",-6.011,-0.94,0.91281,-0.033
"1671221",-6.07,-0.96,0.91281,-0.033
"1671222",-5.911,-0.93,0.91281,-0.033
"1671223",-5.76,-0.91,0.91281,-0.033
"1671224",-5.613,-0.9,0.95628,-0.022
"1671225",-5.491,-0.88,1,-0.011
"1671226",-5.357,-0.81,1,-0.011
"1671227",-3.955,-0.63,0.91281,-0.033
"1671228",-5.206,-0.9,0.91281,-0.033
"1671229",-1.87,-0.31,1,-0.011
"1671230",-1.97,-0.32,1,-0.011
"1671231",-1.83,-0.3,1,-0.011
"1671232",-1.46,-0.25,0.91281,-0.033
"1671233",-1.34,-0.22,1,-0.011
"1671234",-1.46,-0.23,1,-0.011
"1671235",-0.92,-0.16,0.91281,-0.033
"1671236",-0.84,-0.14,1,-0.011
"1671237",-0.73,-0.11,1,-0.011
"1671238",-0.43,-0.07,1,-0.011
"1671239",-1.12,-0.19,1,-0.011
"1671240",-0.278,-0.05,1,-0.011
"1671241",-0.9,-0.15,0.91281,-0.033
"1671242",-1.404,-0.24,0.91281,-0.033
"1671243",-3.454,-0.66,0.82667,-0.055
"1671244",-3.495,-0.71,0.82667,-0.055
"1671245",-3.556,-0.8,0.82667,-0.055
"1671246",-3.468,-0.78,0.82667,-0.055
"1671247",-3.264,-0.68,0.82667,-0.055
"1671248",-3.295,-0.74,0.82667,-0.055
"1671249",-2.53,-0.63,0.91281,-0.033
"1671250",-2.544,-0.64,0.91281,-0.033
"1671251",-3.099,-0.75,0.91281,-0.033
"1671252",-2.89,-0.67,0.91281,-0.033
"1671253",-2.699,-0.61,0.91281,-0.033
"1671254",-2.444,-0.53,0.91281,-0.033
"1671255",-2.294,-0.5,0.91281,-0.033
"1671256",-2.564,-0.56,0.82667,-0.055
"1671257",-2.724,-0.61,0.82667,-0.055
"1671258",-2.541,-0.57,0.82667,-0.055
"1671259",-2.879,-0.66,0.82667,-0.055
"1671260",-2.747,-0.64,0.82667,-0.055
"1671261",-1.6,-0.38,0.91281,-0.033
"1671262",-1.604,-0.39,1,-0.011
"1671263",-1.378,-0.32,1,-0.011
"1671264",-2.379,-0.57,0.91281,-0.033
"1671265",-1.726,-0.41,0.91281,-0.033
"1671266",-2.196,-0.55,0.82667,-0.055
"1671267",-2.44,-0.63,0.82667,-0.055
"1671268",-2.98,-0.84,0.82667,-0.055
"1671269",-3.582,-1.07,0.82667,-0.055
"1671270",-2.49,-0.66,0.74256,-0.077
"1671271",-2.223,-0.55,0.82667,-0.055
"1671272",-2.202,-0.55,0.82667,-0.055
"1671273",-2.187,-0.59,0.82667,-0.055
"1671274",-3.183,-0.94,0.74256,-0.077
"1671275",-3.244,-1.02,0.74256,-0.077
"1671276",-2.476,-0.84,0.66142,-0.099
"1671277",-2.577,-0.91,0.66142,-0.099
"1671278",-2.564,-0.89,0.74256,-0.077
"1671279",-3.102,-1.14,0.74256,-0.077
"1671280",-3.007,-1.07,0.74256,-0.077
"1671281",-3.329,-1.23,0.66142,-0.099
"1671282",-3.54,-1.47,0.44342,-0.165
"1673508",1.879,0.38,1,0.011
"1673509",1.749,0.35,1,0.011
"1673510",1.611,0.31,0.91281,0.033
"1673511",1.533,0.29,0.91281,0.033
"1673512",1.474,0.27,0.91281,0.033
"1673513",1.443,0.26,0.91281,0.033
"1673514",1.446,0.26,0.91281,0.033
"1673515",0.356,0.06,1,0.011
"1673517",1.02,0.17,1,0.011
"1673518",-0.289,-0.04,1,-0.011
"1673519",-0.346,-0.05,1,-0.011
"1673520",-0.387,-0.05,1,-0.011
"1673521",-0.489,-0.07,1,-0.011
"1673522",-0.56,-0.08,1,-0.011
"1673523",-0.627,-0.09,1,-0.011
"1673524",-0.704,-0.1,1,-0.011
"1673525",-0.8,-0.11,1,-0.011
"1673526",-0.897,-0.13,1,-0.011
"1673527",0.07,0.01,1,0.011
"1673528",0.74,0.11,1,0.011
"1673529",-1.176,-0.16,1,-0.011
"1673530",1.21,0.18,1,0.011
"1673531",0.624,0.09,1,0.011
"1673532",0.703,0.11,1,0.011
"1673533",1.659,0.24,1,0.011
"1673534",1.135,0.16,1,0.011
"1673535",-0.737,-0.1,1,-0.011
"1673536",-0.734,-0.09,1,-0.011
"1673537",-0.7,-0.09,1,-0.011
"1673538",-0.683,-0.09,1,-0.011
"1673539",2.097,0.27,0.91281,0.033
"1673540",3.647,0.45,0.91281,0.033
"1673541",5.017,0.59,0.82667,0.055
"1673542",6.022,0.69,0.82667,0.055
"1673543",4.45,0.49,0.91281,0.033
"1673544",4.377,0.49,0.91281,0.033
"1673545",4.203,0.49,0.82667,0.055
"1673546",5.999,0.75,0.74256,0.077
"1673547",4.214,0.5,0.66142,0.099
"1673548",4.469,0.51,0.74256,0.077
"1673549",4.57,0.52,0.74256,0.077
