"nie_malla_modi_id","sen_slope_prem12","sen_slope_per_prem12","p_value_prem12","tau_prem12"
1608713,-1.04,-1.3,0.82667,-0.055
1608714,-1.444,-1.97,0.82667,-0.055
1608715,-1.365,-1.91,0.82667,-0.055
1608716,-1.261,-1.88,0.74256,-0.077
1608717,-0.72,-1.22,0.66142,-0.099
1608718,-0.768,-1.36,0.74256,-0.077
1608719,-0.985,-1.74,0.82667,-0.055
1608720,-1.082,-1.95,0.74256,-0.077
1608721,-0.995,-1.84,0.74256,-0.077
1608723,-0.974,-1.87,0.66142,-0.099
1608724,-1.45,-3.05,0.44342,-0.165
1608725,-1.68,-3.18,0.44342,-0.165
1608726,-1.135,-2.08,0.44342,-0.165
1608727,-1.765,-3.32,0.44342,-0.165
1608728,-1.348,-2.89,0.44342,-0.165
1608729,-1.513,-3.34,0.44342,-0.165
1608730,-1.49,-3.44,0.44342,-0.165
1608731,-1.19,-2.83,0.44342,-0.165
1608732,-1.167,-2.84,0.44342,-0.165
1611108,-2.214,-2.32,0.82667,-0.055
1611110,-2.225,-2.31,0.82667,-0.055
1611111,-0.312,-0.34,0.91281,-0.033
1611112,-0.49,-0.53,0.91281,-0.033
1611113,-1.095,-1.26,0.91281,-0.033
1611114,-1.067,-1.23,0.91281,-0.033
1611115,-0.963,-1.17,0.91281,-0.033
1611116,-0.852,-1.07,0.82667,-0.055
1611117,-1.362,-1.82,0.82667,-0.055
1611118,-1.252,-1.82,0.74256,-0.077
1611119,-0.668,-1.13,0.66142,-0.099
1611120,-0.877,-1.51,0.82667,-0.055
1611121,-1.082,-1.88,0.82667,-0.055
1611122,-1.218,-2.02,0.82667,-0.055
1611123,-1.063,-1.88,0.74256,-0.077
1611124,-0.933,-1.74,0.66142,-0.099
1611125,-1.066,-2.04,0.58407,-0.121
1611126,-1.484,-3.1,0.44342,-0.165
1611127,-1.847,-3.55,0.44342,-0.165
1611128,-1.165,-2.11,0.44342,-0.165
1611129,-1.8,-3.38,0.44342,-0.165
1611130,-1.665,-3.31,0.38107,-0.187
1611131,-1.622,-3.25,0.38107,-0.187
1611132,-1.5,-3.43,0.44342,-0.165
1611133,-1.2,-2.82,0.44342,-0.165
1611134,-1.22,-2.95,0.44342,-0.165
1611135,-1.257,-3.09,0.44342,-0.165
1613509,-2.201,-2.34,0.82667,-0.055
1613510,-2.226,-2.31,0.82667,-0.055
1613511,-2.07,-2.1,0.82667,-0.055
1613512,-2.231,-2.3,0.82667,-0.055
1613513,-0.502,-0.52,1,-0.011
1613514,-0.592,-0.63,0.91281,-0.033
1613515,-0.755,-0.84,0.91281,-0.033
1613516,-0.992,-1.11,0.91281,-0.033
1613517,-0.919,-1.11,0.91281,-0.033
1613518,-0.892,-1.13,0.82667,-0.055
1613519,-1.334,-1.81,0.82667,-0.055
1613520,-1.204,-1.85,0.74256,-0.077
1613521,-0.735,-1.29,0.66142,-0.099
1613522,-0.957,-1.61,0.82667,-0.055
1613523,-1.192,-1.97,0.82667,-0.055
1613524,-1.27,-2.05,0.82667,-0.055
1613525,-1.115,-1.91,0.70113,-0.088
1613526,-1.045,-1.82,0.58407,-0.121
1613527,-1.216,-2.26,0.58407,-0.121
1613528,-1.627,-3.29,0.44342,-0.165
1613529,-1.899,-3.61,0.44342,-0.165
1613530,-1.21,-2.17,0.44342,-0.165
1613531,-1.282,-2.25,0.38107,-0.187
1613532,-1.27,-2.3,0.44342,-0.165
1613533,-1.527,-3.25,0.44342,-0.165
1613534,-1.484,-3.06,0.44342,-0.165
1613535,-1.23,-2.85,0.44342,-0.165
1613536,-1.259,-2.99,0.44342,-0.165
1613537,-1.297,-3.12,0.44342,-0.165
1613538,-1.279,-2.9,0.44342,-0.165
1615910,-2.267,-2.42,0.82667,-0.055
1615911,-2.227,-2.3,0.82667,-0.055
1615912,-2.12,-2.15,0.82667,-0.055
1615913,-1.82,-1.81,0.82667,-0.055
1615914,-1.75,-1.73,0.82667,-0.055
1615915,-0.62,-0.64,1,-0.011
1615916,-0.82,-0.84,1,-0.011
1615917,-0.902,-0.96,0.91281,-0.033
1615918,-0.958,-1.06,0.91281,-0.033
1615919,-0.967,-1.14,0.91281,-0.033
1615920,-1.065,-1.39,0.82667,-0.055
1615921,-1.294,-1.82,0.74256,-0.077
1615922,-1.21,-1.75,0.74256,-0.077
1615923,-1.21,-1.84,0.66142,-0.099
1615924,-1.083,-1.72,0.91281,-0.033
1615925,-1.247,-2.09,0.74256,-0.077
1615926,-1.26,-2.04,0.74256,-0.077
1615927,-1.08,-1.74,0.66142,-0.099
1615928,-1.138,-1.95,0.51122,-0.143
1615929,-1.838,-3.55,0.44342,-0.165
1615930,-1.651,-3.32,0.41085,-0.176
1615931,-1.225,-2.24,0.44342,-0.165
1615932,-1.277,-2.24,0.44342,-0.165
1615933,-1.43,-2.4,0.44342,-0.165
1615934,-1.26,-2.28,0.38107,-0.187
1615935,-1.958,-3.65,0.38107,-0.187
1615936,-1.554,-3.15,0.44342,-0.165
1615937,-1.46,-3.27,0.44342,-0.165
1615938,-1.279,-2.95,0.44342,-0.165
1615939,-1.306,-3.01,0.44342,-0.165
1615940,-1.329,-3.06,0.44342,-0.165
1618310,-2.322,-2.65,0.74256,-0.077
1618311,-2.301,-2.55,0.82667,-0.055
1618312,-2.301,-2.54,0.82667,-0.055
1618313,-2.284,-2.45,0.82667,-0.055
1618314,-2.261,-2.35,0.82667,-0.055
1618315,-1.9,-1.89,0.82667,-0.055
1618316,-1.445,-1.39,0.82667,-0.055
1618317,-0.777,-0.78,1,-0.011
1618318,-0.955,-0.97,1,-0.011
1618319,-0.962,-0.99,0.91281,-0.033
1618320,-0.868,-0.94,0.91281,-0.033
1618321,-0.968,-1.16,0.91281,-0.033
1618322,-1.37,-1.84,0.82667,-0.055
1618323,-1.23,-1.59,0.74256,-0.077
1618324,-1.176,-1.75,0.74256,-0.077
1618325,-1.443,-2.08,0.66142,-0.099
1618326,-0.596,-0.9,0.82667,-0.055
1618327,-0.675,-1.04,0.78398,-0.066
1618328,-1.275,-2.04,0.74256,-0.077
1618329,-1.09,-1.67,0.66142,-0.099
1618330,-1.185,-1.91,0.58407,-0.121
1618331,-1.575,-2.95,0.44342,-0.165
1618332,-1.165,-2.12,0.44342,-0.165
1618333,-1.242,-2.21,0.44342,-0.165
1618334,-1.35,-2.32,0.44342,-0.165
1618335,-1.46,-2.44,0.44342,-0.165
1618336,-1.452,-2.43,0.44342,-0.165
1618337,-1.297,-2.28,0.32442,-0.209
1618338,-1.748,-3.39,0.38107,-0.187
1618339,-1.563,-3.15,0.38107,-0.187
1618340,-1.767,-3.67,0.44342,-0.165
1620712,-2.313,-2.56,0.82667,-0.055
1620713,-2.277,-2.4,0.82667,-0.055
1620714,-2.272,-2.38,0.82667,-0.055
1620715,-2.22,-2.25,0.82667,-0.055
1620716,-1.97,-1.96,0.82667,-0.055
1620717,-1.9,-1.88,0.82667,-0.055
1620718,-1.96,-1.94,0.82667,-0.055
1620719,-0.717,-0.75,1,-0.011
1620720,-0.978,-1,1,-0.011
1620721,-0.912,-0.94,0.82667,-0.055
1620722,-1,-1.09,0.82667,-0.055
1620723,-1.138,-1.33,0.82667,-0.055
1620724,-1.25,-1.51,0.74256,-0.077
1620725,-1.18,-1.59,0.66142,-0.099
1620726,-1.24,-1.78,0.66142,-0.099
1620727,-1.52,-2.18,0.66142,-0.099
1620728,-0.594,-0.87,0.91281,-0.033
1620729,-0.576,-0.83,0.74256,-0.077
1620730,-0.825,-1.3,0.66142,-0.099
1620731,-1.25,-1.82,0.58407,-0.121
1620732,-1.365,-2.33,0.51122,-0.143
1620733,-1.255,-2.22,0.44342,-0.165
1620734,-1.273,-2.24,0.44342,-0.165
1620735,-1.37,-2.35,0.44342,-0.165
1620736,-1.432,-2.41,0.44342,-0.165
1620737,-1.332,-2.31,0.38107,-0.187
1620738,-1.445,-2.62,0.38107,-0.187
1620739,-1.75,-3.4,0.38107,-0.187
1620740,-1.54,-3.14,0.44342,-0.165
1623115,-2.306,-2.49,0.82667,-0.055
1623116,-2.274,-2.35,0.82667,-0.055
1623117,-1.985,-1.96,0.82667,-0.055
1623118,-1.545,-1.46,0.82667,-0.055
1623119,-1.32,-1.23,0.82667,-0.055
1623120,-1.395,-1.3,0.82667,-0.055
1623121,-0.908,-0.92,1,-0.011
1623122,-0.974,-0.98,0.91281,-0.033
1623123,-0.859,-0.87,0.82667,-0.055
1623124,-0.731,-0.75,0.82667,-0.055
1623125,-1.225,-1.33,0.82667,-0.055
1623126,-1.392,-1.65,0.74256,-0.077
1623127,-1.28,-1.64,0.74256,-0.077
1623128,-1.315,-1.88,0.66142,-0.099
1623129,-1.41,-2.15,0.66142,-0.099
1623130,-0.577,-0.87,0.82667,-0.055
1623131,-0.708,-1,0.58407,-0.121
1623132,-1.002,-1.44,0.58407,-0.121
1623133,-1.458,-2.07,0.58407,-0.121
1623134,-2.071,-3.28,0.51122,-0.143
1623135,-2.087,-3.28,0.51122,-0.143
1623136,-2.065,-3.35,0.51122,-0.143
1623137,-1.87,-3.07,0.51122,-0.143
1623138,-1.363,-2.34,0.38107,-0.187
1623139,-1.949,-3.65,0.38107,-0.187
1623140,-1.634,-3.26,0.38107,-0.187
1623141,-1.52,-3.13,0.44342,-0.165
1623142,-1.78,-3.83,0.44342,-0.165
1625520,-2.125,-2.08,0.82667,-0.055
1625521,-1.525,-1.42,0.82667,-0.055
1625522,-1.55,-1.45,0.82667,-0.055
1625523,-0.89,-0.88,1,-0.011
1625524,-0.21,-0.21,1,-0.011
1625525,-0.769,-0.75,0.91281,-0.033
1625526,-0.573,-0.58,0.74256,-0.077
1625527,-1.4,-1.53,0.82667,-0.055
1625528,-1.382,-1.62,0.74256,-0.077
1625529,-1.241,-1.66,0.66142,-0.099
1625530,-1.174,-1.54,0.74256,-0.077
1625531,-1.628,-2.33,0.66142,-0.099
1625532,-1.35,-1.93,0.66142,-0.099
1625533,-0.872,-1.31,0.66142,-0.099
1625534,-1.294,-1.88,0.58407,-0.121
1625535,-1.488,-2.15,0.51122,-0.143
1625536,-2.26,-3.42,0.51122,-0.143
1625537,-2.334,-3.51,0.51122,-0.143
1625538,-2.304,-3.48,0.51122,-0.143
1625539,-1.83,-3,0.51122,-0.143
1625540,-1.262,-2.25,0.44342,-0.165
1625541,-1.845,-3.53,0.38107,-0.187
1625542,-1.553,-3.27,0.44342,-0.165
1625543,-1.683,-3.58,0.44342,-0.165
1625544,-1.46,-3.26,0.44342,-0.165
1627925,-0.14,-0.14,1,-0.011
1627926,-0.322,-0.31,1,-0.011
1627927,-0.736,-0.72,0.91281,-0.033
1627928,-0.649,-0.67,0.82667,-0.055
1627929,-1.466,-1.62,0.74256,-0.077
1627930,-1.344,-1.63,0.74256,-0.077
1627931,-1.251,-1.58,0.74256,-0.077
1627932,-1.145,-1.57,0.66142,-0.099
1627933,-1.07,-1.43,0.74256,-0.077
1627934,-0.911,-1.28,0.6217,-0.11
1627935,-1.048,-1.5,0.66142,-0.099
1627936,-1.448,-2,0.58407,-0.121
1627937,-1.74,-2.43,0.51122,-0.143
1627938,-1.435,-2.08,0.51122,-0.143
1627939,-2.066,-3.34,0.51122,-0.143
1627940,-1.447,-2.43,0.51122,-0.143
1627941,-1.323,-2.31,0.38107,-0.187
1627942,-1.919,-3.63,0.38107,-0.187
1627943,-1.585,-3.21,0.44342,-0.165
1627944,-1.594,-3.22,0.38107,-0.187
1627945,-1.61,-3.38,0.44342,-0.165
1627946,-1.81,-3.9,0.44342,-0.165
1627947,-1.55,-3.41,0.44342,-0.165
1627948,-1.73,-3.69,0.44342,-0.165
1630328,-0.782,-0.74,0.82667,-0.055
1630329,-0.71,-0.68,0.82667,-0.055
1630330,-0.61,-0.62,0.74256,-0.077
1630331,-1.444,-1.61,0.74256,-0.077
1630332,-1.326,-1.62,0.74256,-0.077
1630333,-1.248,-1.55,0.74256,-0.077
1630334,-0.995,-1.35,0.74256,-0.077
1630335,-1.011,-1.31,0.51122,-0.143
1630336,-0.93,-1.25,0.58407,-0.121
1630337,-1.595,-1.99,0.58407,-0.121
1630338,-1.623,-2.23,0.58407,-0.121
1630339,-2.317,-3.27,0.51122,-0.143
1630340,-2.235,-3.4,0.51122,-0.143
1630341,-1.555,-2.66,0.58407,-0.121
1630342,-1.47,-2.57,0.58407,-0.121
1630343,-1.363,-2.46,0.51122,-0.143
1630344,-1.635,-3.29,0.38107,-0.187
1630345,-1.946,-3.66,0.38107,-0.187
1630346,-1.805,-3.33,0.38107,-0.187
1630347,-1.649,-3.28,0.38107,-0.187
1630348,-1.693,-3.58,0.44342,-0.165
1630349,-1.583,-3.23,0.44342,-0.165
1632730,-0.75,-0.7,0.82667,-0.055
1632731,-0.666,-0.66,0.82667,-0.055
1632732,-0.97,-1.02,0.82667,-0.055
1632733,-1.43,-1.59,0.74256,-0.077
1632734,-1.354,-1.53,0.74256,-0.077
1632735,-1.155,-1.44,0.58407,-0.121
1632736,-0.905,-1.17,0.51122,-0.143
1632737,-1.132,-1.41,0.51122,-0.143
1632738,-1.338,-1.67,0.58407,-0.121
1632739,-1.583,-1.91,0.66142,-0.099
1632740,-1.787,-2.18,0.66142,-0.099
1632741,-2.45,-3.55,0.51122,-0.143
1632742,-2.226,-3.43,0.51122,-0.143
1632743,-2.205,-3.46,0.51122,-0.143
1632744,-1.703,-2.78,0.51122,-0.143
1632745,-1.65,-2.72,0.51122,-0.143
1632746,-1.492,-2.58,0.58407,-0.121
1632747,-1.592,-2.66,0.51122,-0.143
1632748,-1.412,-2.48,0.44342,-0.165
1632749,-1.999,-3.8,0.44342,-0.165
1632750,-1.722,-3.38,0.38107,-0.187
1632754,-1.52,-3.34,0.44342,-0.165
1632755,-1.73,-3.71,0.44342,-0.165
1632756,-1.296,-2.93,0.44342,-0.165
1632775,-1.085,-2.83,0.38107,-0.187
1635130,-0.158,-0.15,1,-0.011
1635131,-0.814,-0.77,0.82667,-0.055
1635132,-0.738,-0.7,0.82667,-0.055
1635133,-0.828,-0.8,0.82667,-0.055
1635134,-0.87,-0.91,0.66142,-0.099
1635135,-1.17,-1.23,0.58407,-0.121
1635136,-1.265,-1.43,0.66142,-0.099
1635137,-0.996,-1.2,0.58407,-0.121
1635138,-0.962,-1.2,0.51122,-0.143
1635139,-1.117,-1.33,0.58407,-0.121
1635140,-1.338,-1.57,0.66142,-0.099
1635141,-1.543,-1.8,0.66142,-0.099
1635142,-2.45,-3.28,0.66142,-0.099
1635143,-2.442,-3.61,0.51122,-0.143
1635144,-2.374,-3.54,0.51122,-0.143
1635145,-2.596,-3.79,0.51122,-0.143
1635146,-2.574,-3.77,0.51122,-0.143
1635147,-2.2,-3.45,0.51122,-0.143
1635148,-2.188,-3.46,0.51122,-0.143
1635149,-1.82,-2.95,0.51122,-0.143
1635150,-1.497,-2.57,0.51122,-0.143
1635151,-1.322,-2.39,0.44342,-0.165
1635152,-1.839,-3.62,0.44342,-0.165
1635154,-1.54,-3.42,0.51122,-0.143
1635155,-1.643,-3.55,0.44342,-0.165
1635156,-1.757,-3.73,0.44342,-0.165
1635157,-1.577,-3.23,0.44342,-0.165
1635158,-1.78,-3.86,0.44342,-0.165
1635169,-1.22,-3.14,0.38107,-0.187
1635170,-1.11,-2.88,0.38107,-0.187
1635174,-0.998,-2.63,0.38107,-0.187
1635175,-1.022,-2.63,0.38107,-0.187
1635176,-1.045,-2.68,0.38107,-0.187
1635177,-1.087,-2.67,0.44342,-0.165
1635178,-1.097,-2.78,0.38107,-0.187
1635180,-1.158,-2.83,0.38107,-0.187
1635181,-1.203,-2.78,0.44342,-0.165
1635184,-1.175,-2.91,0.44342,-0.165
1635185,-1.167,-2.86,0.44342,-0.165
1635208,-1.041,-2.62,0.51122,-0.143
1635209,-1.077,-2.76,0.51122,-0.143
1635210,-1.098,-2.9,0.58407,-0.121
1635211,-0.953,-2.57,0.58407,-0.121
1635212,-0.87,-2.38,0.58407,-0.121
1635213,-0.55,-1.56,0.51122,-0.143
1637531,-2.267,-2.19,0.82667,-0.055
1637532,-0.92,-0.92,0.91281,-0.033
1637533,-0.407,-0.4,0.91281,-0.033
1637534,-0.703,-0.69,0.91281,-0.033
1637535,-0.807,-0.79,0.74256,-0.077
1637536,-1.09,-1.06,0.58407,-0.121
1637537,-1.363,-1.43,0.66142,-0.099
1637538,-1.262,-1.44,0.66142,-0.099
1637539,-1.184,-1.42,0.58407,-0.121
1637540,-0.902,-1.09,0.58407,-0.121
1637541,-1.1,-1.26,0.58407,-0.121
1637542,-1.298,-1.47,0.66142,-0.099
1637543,-1.57,-1.75,0.66142,-0.099
1637544,-2.4,-3.13,0.66142,-0.099
1637545,-2.343,-3.26,0.66142,-0.099
1637546,-2.334,-3.26,0.51122,-0.143
1637547,-2.348,-3.23,0.51122,-0.143
1637548,-2.308,-3.28,0.51122,-0.143
1637549,-2.348,-3.53,0.51122,-0.143
1637550,-2.193,-3.46,0.51122,-0.143
1637551,-1.592,-2.68,0.51122,-0.143
1637552,-1.518,-2.6,0.51122,-0.143
1637553,-1.348,-2.44,0.44342,-0.165
1637554,-1.872,-3.69,0.44342,-0.165
1637555,-1.698,-3.46,0.51122,-0.143
1637556,-1.637,-3.36,0.51122,-0.143
1637557,-1.76,-3.5,0.44342,-0.165
1637558,-1.814,-3.56,0.44342,-0.165
1637559,-1.762,-3.5,0.44342,-0.165
1637560,-1.644,-3.36,0.51122,-0.143
1637566,-1.613,-3.53,0.38107,-0.187
1637567,-1.927,-4,0.32442,-0.209
1637571,-1.178,-2.87,0.44342,-0.165
1637576,-1.014,-2.54,0.44342,-0.165
1637577,-1.038,-2.47,0.44342,-0.165
1637578,-1.062,-2.51,0.44342,-0.165
1637579,-1.112,-2.51,0.44342,-0.165
1637580,-1.123,-2.61,0.44342,-0.165
1637584,-1.22,-2.73,0.44342,-0.165
1637585,-1.223,-2.72,0.44342,-0.165
1637586,-1.235,-2.67,0.38107,-0.187
1637587,-1.18,-2.75,0.44342,-0.165
1637594,-2.08,-3.92,0.38107,-0.187
1637607,-1.013,-2.25,0.44342,-0.165
1637608,-0.977,-2.3,0.44342,-0.165
1637609,-1.004,-2.48,0.44342,-0.165
1637610,-1.053,-2.62,0.44342,-0.165
1637611,-1.074,-2.79,0.51122,-0.143
1637612,-1.131,-2.87,0.58407,-0.121
1637613,-1.16,-2.99,0.58407,-0.121
1637614,-1.082,-2.86,0.58407,-0.121
1637615,-0.785,-2.15,0.51122,-0.143
1637616,-0.84,-2.39,0.51122,-0.143
1637617,-0.808,-2.38,0.51122,-0.143
1637618,-0.725,-2.18,0.51122,-0.143
1639929,-2.398,-2.67,0.74256,-0.077
1639930,-2.368,-2.55,0.82667,-0.055
1639933,-2.296,-2.28,0.82667,-0.055
1639934,-0.967,-1.03,0.91281,-0.033
1639935,-0.848,-0.89,0.82667,-0.055
1639936,-0.734,-0.77,0.82667,-0.055
1639937,-1.478,-1.51,0.58407,-0.121
1639938,-1.451,-1.45,0.58407,-0.121
1639939,-1.379,-1.43,0.58407,-0.121
1639940,-1.303,-1.41,0.66142,-0.099
1639941,-1.233,-1.36,0.66142,-0.099
1639942,-1.182,-1.32,0.66142,-0.099
1639943,-1.138,-1.26,0.58407,-0.121
1639944,-1.43,-1.55,0.66142,-0.099
1639945,-2.268,-2.7,0.66142,-0.099
1639946,-2.328,-2.98,0.66142,-0.099
1639947,-2.395,-3.09,0.66142,-0.099
1639948,-2.432,-3.12,0.66142,-0.099
1639949,-2.43,-3.26,0.66142,-0.099
1639950,-2.318,-3.27,0.51122,-0.143
1639951,-2.324,-3.49,0.51122,-0.143
1639952,-1.78,-2.85,0.51122,-0.143
1639953,-1.585,-2.68,0.51122,-0.143
1639954,-1.345,-2.45,0.51122,-0.143
1639955,-1.265,-2.36,0.44342,-0.165
1639956,-1.76,-3.6,0.51122,-0.143
1639957,-1.584,-3.35,0.51122,-0.143
1639958,-1.915,-3.74,0.44342,-0.165
1639959,-1.77,-3.33,0.44342,-0.165
1639960,-1.455,-2.69,0.44342,-0.165
1639961,-1.719,-3.49,0.44342,-0.165
1639964,-1.565,-3.35,0.44342,-0.165
1639966,-1.66,-3.57,0.44342,-0.165
1639967,-1.608,-3.49,0.38107,-0.187
1639968,-1.661,-3.64,0.38107,-0.187
1639969,-1.898,-4.02,0.38107,-0.187
1639972,-1.28,-2.98,0.44342,-0.165
1639973,-1.147,-2.72,0.44342,-0.165
1639978,-1.045,-2.43,0.44342,-0.165
1639979,-1.065,-2.31,0.38107,-0.187
1639980,-1.044,-2.16,0.41085,-0.176
1639981,-1.02,-2.11,0.41085,-0.176
1639982,-1.112,-2.6,0.44342,-0.165
1639985,-1.143,-2.47,0.38107,-0.187
1639986,-1.187,-2.32,0.27356,-0.231
1639987,-1.19,-2.3,0.27356,-0.231
1639988,-1.21,-2.69,0.38107,-0.187
1639991,-1.115,-2.63,0.51122,-0.143
1639992,-1.09,-2.49,0.44342,-0.165
1639993,-2.081,-4.4,0.38107,-0.187
1639994,-2.058,-4.24,0.32442,-0.209
1639995,-2.113,-4.06,0.38107,-0.187
1640007,-1.213,-2.55,0.44342,-0.165
1640008,-1.069,-2.39,0.44342,-0.165
1640009,-0.947,-2.22,0.44342,-0.165
1640010,-0.962,-2.31,0.44342,-0.165
1640011,-1.014,-2.47,0.44342,-0.165
1640012,-1.096,-2.56,0.44342,-0.165
1640013,-1.116,-2.73,0.58407,-0.121
1640014,-1.141,-2.87,0.58407,-0.121
1640015,-1.206,-2.81,0.58407,-0.121
1640016,-1.25,-3.11,0.58407,-0.121
1640017,-1.253,-3.19,0.58407,-0.121
1640018,-0.89,-2.43,0.51122,-0.143
1640019,-0.852,-2.47,0.51122,-0.143
1640020,-0.75,-2.22,0.51122,-0.143
1640021,-0.677,-2.05,0.51122,-0.143
1640022,-0.588,-1.83,0.66142,-0.099
1640023,-0.58,-1.82,0.66142,-0.099
1642331,-2.369,-2.51,0.82667,-0.055
1642332,-2.32,-2.32,0.82667,-0.055
1642333,-2.332,-2.38,0.82667,-0.055
1642334,-2.353,-2.48,0.82667,-0.055
1642335,-2.362,-2.53,0.82667,-0.055
1642336,-0.99,-1.13,0.91281,-0.033
1642337,-0.965,-1.1,0.91281,-0.033
1642338,-0.998,-1.1,0.66142,-0.099
1642339,-1.446,-1.55,0.66142,-0.099
1642340,-1.444,-1.46,0.51122,-0.143
1642341,-1.515,-1.51,0.58407,-0.121
1642342,-1.475,-1.51,0.58407,-0.121
1642343,-1.292,-1.34,0.58407,-0.121
1642344,-1.223,-1.31,0.58407,-0.121
1642345,-1.322,-1.39,0.58407,-0.121
1642346,-1.592,-1.65,0.66142,-0.099
1642347,-2.288,-2.6,0.58407,-0.121
1642348,-2.248,-2.65,0.58407,-0.121
1642349,-2.317,-2.85,0.66142,-0.099
1642350,-2.38,-3.08,0.66142,-0.099
1642351,-2.365,-3.24,0.66142,-0.099
1642352,-2.48,-3.63,0.51122,-0.143
