"nie_malla_modi_id","var"
1642428,"m11"
1644830,"m11"
1644831,"m11"
1644832,"m11"
1647232,"m11"
1647233,"m11"
1647234,"m11"
1647235,"m11"
1647242,"m11"
1649634,"m11"
1649635,"m11"
1649636,"m11"
1649637,"m11"
1649638,"m11"
1649639,"m11"
1649640,"m11"
1649641,"m11"
1649642,"m11"
1649643,"m11"
1652037,"m11"
1652038,"m11"
1652039,"m11"
1652040,"m11"
1652041,"m11"
1652042,"m11"
1652043,"m11"
1652044,"m11"
1654441,"m11"
1654443,"m11"
1654444,"m11"
1656844,"m11"
1668879,"m11"
1671282,"m11"
1673684,"m11"
1673685,"m11"
1676088,"m11"
1678490,"m11"
1680892,"m11"
1683294,"m11"
1685695,"m11"
1685696,"m11"
1685697,"m11"
1688097,"m11"
1688098,"m11"
1688099,"m11"
1690498,"m11"
1690499,"m11"
1690500,"m11"
1692899,"m11"
1692900,"m11"
1692901,"m11"
1692902,"m11"
1695300,"m11"
1695301,"m11"
1695302,"m11"
1695303,"m11"
1695304,"m11"
1695305,"m11"
1697705,"m11"
1697706,"m11"
1697707,"m11"
1700107,"m11"
1700108,"m11"
1700109,"m11"
1700110,"m11"
1702505,"m11"
1702506,"m11"
1702507,"m11"
1702510,"m11"
1702511,"m11"
1702512,"m11"
1702513,"m11"
1704908,"m11"
1704909,"m11"
1704911,"m11"
1704912,"m11"
1704913,"m11"
1704914,"m11"
1707298,"m11"
1707310,"m11"
1707311,"m11"
1707312,"m11"
1707313,"m11"
1707314,"m11"
1707315,"m11"
1707316,"m11"
1707317,"m11"
1709700,"m11"
1709701,"m11"
1709707,"m11"
1709711,"m11"
1709713,"m11"
1709714,"m11"
1709715,"m11"
1709716,"m11"
1709717,"m11"
1709718,"m11"
1712098,"m11"
1712103,"m11"
1712104,"m11"
1712109,"m11"
1712113,"m11"
1712114,"m11"
1712115,"m11"
1712116,"m11"
1712117,"m11"
1712118,"m11"
1712119,"m11"
1712120,"m11"
1714347,"m11"
1714500,"m11"
1714504,"m11"
1714505,"m11"
1714506,"m11"
1714507,"m11"
1714508,"m11"
1714509,"m11"
1714510,"m11"
1714511,"m11"
1714512,"m11"
1714513,"m11"
1714514,"m11"
1714515,"m11"
1714516,"m11"
1714517,"m11"
1714518,"m11"
1714519,"m11"
1714520,"m11"
1714521,"m11"
