"nie_malla_modi_id","sen_slope_tempm09","sen_slope_per_tempm09","p_value_tempm09","tau_tempm09"
1615924,0.054,0.29,0.44342,0.165
1615925,0.055,0.3,0.44342,0.165
1615926,0.053,0.29,0.51122,0.143
1615927,0.05,0.28,0.58407,0.121
1615928,0.05,0.28,0.51122,0.143
1615929,0.048,0.26,0.51122,0.143
1615930,0.047,0.26,0.51122,0.143
1615931,0.041,0.23,0.58407,0.121
1615932,0.036,0.21,0.58407,0.121
1615933,0.032,0.19,0.66142,0.099
1615934,0.028,0.17,0.58407,0.121
1615935,0.031,0.18,0.6217,0.11
1615936,0.032,0.18,0.44342,0.165
1615937,0.035,0.19,0.51122,0.143
1615938,0.035,0.19,0.51122,0.143
1615939,0.031,0.17,0.51122,0.143
1615940,0.037,0.2,0.51122,0.143
1618310,0.044,0.25,0.51122,0.143
1618311,0.042,0.24,0.54644,0.132
1618312,0.042,0.25,0.51122,0.143
1618313,0.04,0.24,0.51122,0.143
1618314,0.038,0.24,0.58407,0.121
1618315,0.04,0.25,0.66142,0.099
1618316,0.04,0.26,0.66142,0.099
1618317,0.045,0.3,0.66142,0.099
1618318,0.038,0.25,0.66142,0.099
1618319,0.042,0.28,0.66142,0.099
1618320,0.053,0.33,0.58407,0.121
1618321,0.057,0.33,0.58407,0.121
1618322,0.058,0.32,0.58407,0.121
1618323,0.06,0.34,0.51122,0.143
1618324,0.06,0.32,0.38107,0.187
1618325,0.059,0.32,0.44342,0.165
1618326,0.06,0.33,0.51122,0.143
1618327,0.058,0.32,0.58407,0.121
1618328,0.052,0.29,0.51122,0.143
1618329,0.05,0.29,0.58407,0.121
1618330,0.049,0.28,0.58407,0.121
1618331,0.045,0.25,0.51122,0.143
1618332,0.043,0.25,0.58407,0.121
1618333,0.038,0.22,0.58407,0.121
1618334,0.036,0.21,0.58407,0.121
1618335,0.032,0.19,0.66142,0.099
1618336,0.025,0.15,0.66142,0.099
1618337,0.023,0.14,0.66142,0.099
1618338,0.028,0.16,0.51122,0.143
1618339,0.025,0.14,0.58407,0.121
1618340,0.026,0.15,0.58407,0.121
1620712,0.042,0.25,0.54644,0.132
1620713,0.038,0.24,0.51122,0.143
1620714,0.038,0.23,0.54644,0.132
1620715,0.034,0.22,0.58407,0.121
1620716,0.04,0.26,0.58407,0.121
1620717,0.042,0.27,0.66142,0.099
1620718,0.045,0.29,0.66142,0.099
1620719,0.045,0.29,0.66142,0.099
1620720,0.042,0.28,0.66142,0.099
1620721,0.04,0.26,0.66142,0.099
1620722,0.055,0.34,0.58407,0.121
1620723,0.055,0.33,0.58407,0.121
1620724,0.057,0.33,0.58407,0.121
1620725,0.061,0.34,0.44342,0.165
1620726,0.06,0.32,0.44342,0.165
1620727,0.061,0.33,0.476,0.154
1620728,0.062,0.35,0.44342,0.165
1620729,0.059,0.34,0.58407,0.121
1620730,0.056,0.31,0.51122,0.143
1620731,0.056,0.33,0.58407,0.121
1620732,0.049,0.28,0.58407,0.121
1620733,0.047,0.27,0.58407,0.121
1620734,0.04,0.23,0.58407,0.121
1620735,0.039,0.23,0.58407,0.121
1620736,0.036,0.21,0.58407,0.121
1620737,0.032,0.19,0.6217,0.11
1620738,0.029,0.17,0.58407,0.121
1620739,0.031,0.18,0.44342,0.165
1620740,0.03,0.17,0.51122,0.143
1623115,0.04,0.24,0.58407,0.121
1623116,0.037,0.23,0.58407,0.121
1623117,0.038,0.25,0.66142,0.099
1623118,0.038,0.26,0.66142,0.099
1623119,0.032,0.22,0.66142,0.099
1623120,0.037,0.25,0.66142,0.099
1623121,0.045,0.3,0.66142,0.099
1623122,0.033,0.22,0.66142,0.099
1623123,0.035,0.23,0.66142,0.099
1623124,0.035,0.23,0.66142,0.099
1623125,0.055,0.35,0.66142,0.099
1623126,0.057,0.34,0.51122,0.143
1623127,0.062,0.35,0.51122,0.143
1623128,0.062,0.33,0.44342,0.165
1623129,0.059,0.31,0.38107,0.187
1623130,0.062,0.35,0.51122,0.143
1623131,0.056,0.32,0.58407,0.121
1623132,0.054,0.32,0.58407,0.121
1623133,0.052,0.31,0.58407,0.121
1623134,0.049,0.29,0.58407,0.121
1623135,0.043,0.26,0.58407,0.121
1623136,0.04,0.24,0.58407,0.121
1623137,0.038,0.23,0.58407,0.121
1623138,0.034,0.2,0.58407,0.121
1623139,0.034,0.19,0.58407,0.121
1623140,0.036,0.2,0.44342,0.165
1623141,0.035,0.19,0.476,0.154
1623142,0.034,0.19,0.476,0.154
1625520,0.039,0.25,0.66142,0.099
1625521,0.035,0.24,0.66142,0.099
1625522,0.033,0.23,0.66142,0.099
1625523,0.03,0.21,0.66142,0.099
1625524,0.027,0.19,0.66142,0.099
1625525,0.027,0.19,0.66142,0.099
1625526,0.028,0.19,0.66142,0.099
1625527,0.055,0.35,0.6217,0.11
1625528,0.055,0.33,0.58407,0.121
1625529,0.062,0.35,0.44342,0.165
1625530,0.061,0.34,0.51122,0.143
1625531,0.06,0.33,0.44342,0.165
1625532,0.058,0.32,0.54644,0.132
1625533,0.058,0.33,0.58407,0.121
1625534,0.055,0.33,0.58407,0.121
1625535,0.051,0.31,0.58407,0.121
1625536,0.045,0.28,0.58407,0.121
1625537,0.04,0.25,0.66142,0.099
1625538,0.038,0.24,0.66142,0.099
1625539,0.038,0.23,0.58407,0.121
1625540,0.035,0.21,0.58407,0.121
1625541,0.035,0.2,0.51122,0.143
1625542,0.039,0.22,0.44342,0.165
1625543,0.035,0.2,0.51122,0.143
1625544,0.036,0.2,0.51122,0.143
1627925,0.022,0.16,0.66142,0.099
1627926,0.023,0.17,0.66142,0.099
1627927,0.026,0.18,0.66142,0.099
1627928,0.04,0.27,0.66142,0.099
1627929,0.043,0.28,0.58407,0.121
1627930,0.054,0.33,0.58407,0.121
1627931,0.056,0.32,0.58407,0.121
1627932,0.058,0.32,0.51122,0.143
1627933,0.057,0.33,0.54644,0.132
1627934,0.052,0.3,0.58407,0.121
1627935,0.053,0.32,0.58407,0.121
1627936,0.047,0.29,0.58407,0.121
1627937,0.043,0.27,0.58407,0.121
1627938,0.043,0.27,0.58407,0.121
1627939,0.043,0.26,0.58407,0.121
1627940,0.039,0.24,0.58407,0.121
1627941,0.039,0.23,0.58407,0.121
1627942,0.041,0.23,0.51122,0.143
1627943,0.039,0.22,0.476,0.154
1627944,0.036,0.2,0.44342,0.165
1627945,0.035,0.19,0.51122,0.143
1627946,0.034,0.19,0.51122,0.143
1627947,0.032,0.17,0.51122,0.143
1627948,0.028,0.15,0.51122,0.143
1630328,0.023,0.17,0.82667,0.055
1630329,0.026,0.19,0.70113,0.088
1630330,0.03,0.21,0.66142,0.099
1630331,0.043,0.28,0.66142,0.099
1630332,0.044,0.27,0.58407,0.121
1630333,0.048,0.29,0.58407,0.121
1630334,0.048,0.28,0.58407,0.121
1630335,0.048,0.29,0.58407,0.121
1630336,0.049,0.29,0.58407,0.121
1630337,0.043,0.28,0.6217,0.11
1630338,0.042,0.26,0.58407,0.121
1630339,0.043,0.28,0.66142,0.099
1630340,0.042,0.26,0.58407,0.121
1630341,0.045,0.26,0.51122,0.143
1630342,0.04,0.23,0.51122,0.143
1630343,0.043,0.25,0.51122,0.143
1630344,0.044,0.25,0.51122,0.143
1630345,0.036,0.21,0.51122,0.143
1630346,0.031,0.18,0.58407,0.121
1630347,0.033,0.19,0.44342,0.165
1630348,0.033,0.18,0.51122,0.143
1630349,0.028,0.16,0.54644,0.132
1632730,0.026,0.2,0.82667,0.055
1632731,0.022,0.16,0.66142,0.099
1632732,0.035,0.24,0.66142,0.099
1632733,0.039,0.26,0.66142,0.099
1632734,0.039,0.26,0.66142,0.099
1632735,0.038,0.24,0.58407,0.121
1632736,0.041,0.25,0.51122,0.143
1632737,0.041,0.26,0.58407,0.121
1632738,0.04,0.26,0.58407,0.121
1632739,0.037,0.24,0.66142,0.099
1632740,0.037,0.24,0.66142,0.099
1632741,0.039,0.25,0.58407,0.121
1632742,0.038,0.24,0.58407,0.121
1632743,0.038,0.23,0.58407,0.121
1632744,0.037,0.22,0.58407,0.121
1632745,0.036,0.22,0.58407,0.121
1632746,0.036,0.21,0.54644,0.132
1632747,0.032,0.19,0.6217,0.11
1632748,0.031,0.18,0.58407,0.121
1632749,0.032,0.19,0.476,0.154
1632750,0.03,0.17,0.51122,0.143
1632754,0.032,0.17,0.51122,0.143
1632755,0.032,0.18,0.54644,0.132
1632756,0.034,0.19,0.51122,0.143
1632775,0.04,0.21,0.29754,0.22
1635130,0.025,0.18,0.66142,0.099
1635131,0.027,0.2,0.74256,0.077
1635132,0.024,0.19,0.82667,0.055
1635133,0.023,0.18,0.58407,0.121
1635134,0.033,0.24,0.66142,0.099
1635135,0.032,0.23,0.66142,0.099
1635136,0.031,0.22,0.66142,0.099
1635137,0.034,0.23,0.58407,0.121
1635138,0.038,0.25,0.51122,0.143
1635139,0.033,0.23,0.66142,0.099
1635140,0.033,0.23,0.66142,0.099
1635141,0.035,0.24,0.66142,0.099
1635142,0.038,0.26,0.66142,0.099
1635143,0.037,0.23,0.58407,0.121
1635144,0.036,0.23,0.58407,0.121
1635145,0.036,0.23,0.66142,0.099
1635146,0.037,0.23,0.66142,0.099
1635147,0.036,0.22,0.58407,0.121
1635148,0.032,0.2,0.66142,0.099
1635149,0.028,0.17,0.66142,0.099
1635150,0.031,0.18,0.66142,0.099
1635151,0.028,0.17,0.54644,0.132
1635152,0.032,0.18,0.44342,0.165
1635154,0.035,0.19,0.51122,0.143
1635155,0.032,0.18,0.51122,0.143
1635156,0.025,0.14,0.58407,0.121
1635157,0.028,0.16,0.58407,0.121
1635158,0.032,0.17,0.51122,0.143
1635169,0.04,0.21,0.38107,0.187
1635170,0.041,0.22,0.44342,0.165
1635174,0.039,0.21,0.44342,0.165
1635175,0.042,0.23,0.44342,0.165
1635176,0.044,0.24,0.44342,0.165
1635177,0.043,0.24,0.38107,0.187
1635178,0.041,0.22,0.41085,0.176
1635180,0.043,0.24,0.38107,0.187
1635181,0.042,0.24,0.38107,0.187
1635184,0.054,0.3,0.32442,0.209
1635185,0.051,0.28,0.38107,0.187
1635208,0.045,0.23,0.27356,0.231
1635209,0.041,0.21,0.27356,0.231
1635210,0.04,0.2,0.27356,0.231
1635211,0.042,0.21,0.27356,0.231
1635212,0.042,0.21,0.27356,0.231
1635213,0.045,0.22,0.29754,0.22
1637531,0.031,0.21,0.66142,0.099
1637532,0.028,0.2,0.66142,0.099
1637533,0.021,0.16,0.6217,0.11
1637534,0.021,0.16,0.66142,0.099
1637535,0.02,0.15,0.66142,0.099
1637536,0.022,0.17,0.66142,0.099
1637537,0.028,0.21,0.58407,0.121
1637538,0.031,0.22,0.58407,0.121
1637539,0.034,0.23,0.54644,0.132
1637540,0.034,0.23,0.58407,0.121
1637541,0.028,0.2,0.66142,0.099
1637542,0.029,0.21,0.66142,0.099
1637543,0.028,0.2,0.66142,0.099
1637544,0.035,0.24,0.66142,0.099
1637545,0.034,0.23,0.66142,0.099
1637546,0.036,0.23,0.66142,0.099
1637547,0.034,0.23,0.66142,0.099
1637548,0.032,0.21,0.66142,0.099
1637549,0.034,0.22,0.66142,0.099
1637550,0.032,0.2,0.6217,0.11
1637551,0.032,0.19,0.58407,0.121
1637552,0.032,0.19,0.58407,0.121
1637553,0.031,0.18,0.476,0.154
1637554,0.034,0.19,0.44342,0.165
1637555,0.033,0.19,0.51122,0.143
1637556,0.032,0.18,0.51122,0.143
1637557,0.026,0.15,0.58407,0.121
1637558,0.03,0.17,0.6217,0.11
1637559,0.024,0.14,0.66142,0.099
1637560,0.026,0.15,0.66142,0.099
1637566,0.029,0.16,0.44342,0.165
1637567,0.032,0.18,0.38107,0.187
1637571,0.041,0.22,0.41085,0.176
1637576,0.043,0.24,0.51122,0.143
1637577,0.043,0.24,0.44342,0.165
1637578,0.044,0.25,0.476,0.154
1637579,0.04,0.22,0.38107,0.187
1637580,0.044,0.25,0.38107,0.187
1637584,0.046,0.26,0.37964,0.187
1637585,0.049,0.28,0.38107,0.187
1637586,0.049,0.28,0.38107,0.187
1637587,0.055,0.31,0.44342,0.165
1637594,0.058,0.34,0.51122,0.143
1637607,0.05,0.27,0.32442,0.209
1637608,0.04,0.21,0.38107,0.187
1637609,0.04,0.21,0.32442,0.209
1637610,0.044,0.23,0.27356,0.231
1637611,0.04,0.2,0.27356,0.231
1637612,0.05,0.26,0.27356,0.231
1637613,0.045,0.23,0.27356,0.231
1637614,0.042,0.21,0.27356,0.231
1637615,0.045,0.23,0.27356,0.231
1637616,0.047,0.23,0.32442,0.209
1637617,0.05,0.25,0.32442,0.209
1637618,0.057,0.28,0.27356,0.231
1639929,0.042,0.25,0.476,0.154
1639930,0.041,0.26,0.58407,0.121
1639933,0.031,0.21,0.66142,0.099
1639934,0.031,0.21,0.66142,0.099
1639935,0.032,0.23,0.66142,0.099
1639936,0.031,0.22,0.66142,0.099
1639937,0.027,0.2,0.66142,0.099
1639938,0.019,0.15,0.66142,0.099
1639939,0.024,0.19,0.58407,0.121
1639940,0.028,0.21,0.66142,0.099
1639941,0.033,0.25,0.58407,0.121
1639942,0.032,0.24,0.6217,0.11
1639943,0.025,0.19,0.66142,0.099
1639944,0.025,0.19,0.58407,0.121
1639945,0.022,0.17,0.66142,0.099
1639946,0.032,0.23,0.66142,0.099
1639947,0.033,0.23,0.66142,0.099
1639948,0.027,0.19,0.66142,0.099
1639949,0.03,0.2,0.66142,0.099
1639950,0.033,0.22,0.66142,0.099
1639951,0.033,0.21,0.66142,0.099
1639952,0.032,0.2,0.58407,0.121
1639953,0.034,0.2,0.54644,0.132
1639954,0.036,0.21,0.54644,0.132
1639955,0.035,0.2,0.44342,0.165
1639956,0.038,0.21,0.51122,0.143
1639957,0.036,0.2,0.51122,0.143
1639958,0.03,0.17,0.476,0.154
1639959,0.025,0.14,0.66142,0.099
1639960,0.024,0.14,0.66142,0.099
1639961,0.025,0.14,0.70113,0.088
1639964,0.028,0.15,0.51122,0.143
1639966,0.033,0.19,0.44342,0.165
1639967,0.032,0.18,0.41085,0.176
1639968,0.03,0.17,0.32442,0.209
1639969,0.043,0.24,0.32442,0.209
1639972,0.041,0.23,0.38107,0.187
1639973,0.044,0.24,0.38107,0.187
1639978,0.045,0.25,0.54644,0.132
1639979,0.037,0.21,0.476,0.154
1639980,0.033,0.19,0.44342,0.165
1639981,0.03,0.17,0.44342,0.165
1639982,0.043,0.24,0.38107,0.187
1639985,0.043,0.24,0.44342,0.165
1639986,0.044,0.26,0.51122,0.143
1639987,0.048,0.28,0.44342,0.165
1639988,0.052,0.3,0.41085,0.176
1639991,0.042,0.24,0.476,0.154
1639992,0.057,0.32,0.44342,0.165
1639993,0.052,0.29,0.38107,0.187
1639994,0.047,0.27,0.44342,0.165
1639995,0.056,0.33,0.51122,0.143
1640007,0.034,0.19,0.35131,0.198
1640008,0.041,0.22,0.27356,0.231
1640009,0.05,0.26,0.32442,0.209
1640010,0.042,0.22,0.38107,0.187
1640011,0.042,0.22,0.32442,0.209
1640012,0.036,0.19,0.27356,0.231
1640013,0.042,0.22,0.27356,0.231
1640014,0.045,0.23,0.27356,0.231
1640015,0.058,0.31,0.32442,0.209
1640016,0.04,0.21,0.27356,0.231
1640017,0.043,0.22,0.22844,0.253
1640018,0.045,0.23,0.32442,0.209
1640019,0.047,0.23,0.32442,0.209
1640020,0.048,0.24,0.32442,0.209
1640021,0.057,0.28,0.29754,0.22
1640022,0.052,0.25,0.32442,0.209
1640023,0.052,0.25,0.32442,0.209
1642331,0.039,0.25,0.58407,0.121
1642332,0.032,0.21,0.78398,0.066
1642333,0.035,0.23,0.66142,0.099
1642334,0.039,0.25,0.6217,0.11
1642335,0.04,0.25,0.66142,0.099
1642336,0.036,0.24,0.6217,0.11
1642337,0.035,0.23,0.51122,0.143
1642338,0.029,0.2,0.58407,0.121
1642339,0.027,0.2,0.66142,0.099
1642340,0.021,0.17,0.6217,0.11
1642341,0.02,0.16,0.6217,0.11
1642342,0.022,0.18,0.66142,0.099
1642343,0.025,0.2,0.66142,0.099
1642344,0.03,0.23,0.66142,0.099
1642345,0.02,0.16,0.66142,0.099
1642346,0.02,0.16,0.6217,0.11
1642347,0.018,0.14,0.66142,0.099
1642348,0.02,0.15,0.66142,0.099
1642349,0.025,0.18,0.66142,0.099
1642350,0.03,0.21,0.66142,0.099
1642351,0.033,0.22,0.66142,0.099
1642352,0.033,0.21,0.58407,0.121
1642353,0.035,0.21,0.58407,0.121
1642354,0.035,0.21,0.51122,0.143
1642355,0.036,0.22,0.44342,0.165
1642356,0.035,0.21,0.44342,0.165
1642357,0.036,0.21,0.476,0.154
1642358,0.034,0.19,0.51122,0.143
1642359,0.033,0.19,0.476,0.154
1642360,0.028,0.16,0.58407,0.121
1642361,0.018,0.11,0.70113,0.088
1642362,0.025,0.14,0.70113,0.088
1642363,0.028,0.16,0.66142,0.099
1642364,0.027,0.15,0.66142,0.099
1642365,0.04,0.23,0.58407,0.121
1642366,0.03,0.17,0.58407,0.121
1642367,0.03,0.17,0.41085,0.176
1642368,0.03,0.17,0.54644,0.132
1642369,0.032,0.19,0.44342,0.165
1642370,0.035,0.2,0.32442,0.209
1642371,0.049,0.28,0.41085,0.176
1642372,0.053,0.31,0.476,0.154
1642374,0.035,0.2,0.44342,0.165
1642375,0.043,0.24,0.476,0.154
1642377,0.044,0.24,0.51122,0.143
1642381,0.043,0.24,0.54644,0.132
1642382,0.03,0.17,0.44342,0.165
1642383,0.03,0.17,0.44342,0.165
1642384,0.031,0.18,0.44342,0.165
1642385,0.038,0.21,0.38107,0.187
1642387,0.042,0.23,0.41085,0.176
1642388,0.046,0.27,0.44342,0.165
1642389,0.049,0.29,0.47422,0.154
1642390,0.053,0.31,0.41085,0.176
1642392,0.044,0.26,0.44342,0.165
1642393,0.047,0.27,0.44342,0.165
1642394,0.048,0.28,0.476,0.154
1642395,0.055,0.31,0.44342,0.165
1642396,0.056,0.33,0.38107,0.187
1642406,0.042,0.25,0.38107,0.187
1642407,0.044,0.25,0.38107,0.187
1642408,0.044,0.25,0.38107,0.187
1642409,0.038,0.21,0.32442,0.209
1642410,0.04,0.21,0.24958,0.242
1642411,0.05,0.26,0.27356,0.231
1642412,0.049,0.26,0.35131,0.198
1642413,0.042,0.23,0.35131,0.198
1642414,0.038,0.2,0.32442,0.209
1642415,0.045,0.24,0.32442,0.209
1642416,0.05,0.26,0.32442,0.209
1642417,0.055,0.29,0.32442,0.209
1642418,0.045,0.23,0.27356,0.231
1642419,0.045,0.23,0.22844,0.253
1642420,0.046,0.23,0.27356,0.231
1642421,0.046,0.23,0.32442,0.209
1642422,0.05,0.25,0.27212,0.231
1642423,0.052,0.26,0.29754,0.22
1642424,0.052,0.25,0.32442,0.209
1642425,0.052,0.25,0.32442,0.209
1642426,0.043,0.21,0.27356,0.231
1642427,0.055,0.26,0.27356,0.231
1642428,0.05,0.24,0.27356,0.231
1644734,0.028,0.2,0.82667,0.055
1644735,0.027,0.19,0.70113,0.088
1644736,0.032,0.21,0.70113,0.088
1644737,0.032,0.22,0.66142,0.099
1644738,0.029,0.2,0.74256,0.077
1644739,0.028,0.2,0.66142,0.099
1644740,0.028,0.2,0.6217,0.11
1644741,0.027,0.2,0.6217,0.11
1644742,0.026,0.19,0.6217,0.11
1644743,0.023,0.18,0.66142,0.099
1644744,0.019,0.15,0.6217,0.11
1644745,0.015,0.13,0.70113,0.088
1644746,0.018,0.15,0.74256,0.077
1644747,0.013,0.11,0.74256,0.077
1644748,0.012,0.1,0.74256,0.077
1644749,0.013,0.11,0.78398,0.066
1644750,0.017,0.13,0.74256,0.077
1644751,0.022,0.17,0.66142,0.099
1644752,0.032,0.22,0.66142,0.099
1644753,0.031,0.21,0.66142,0.099
1644754,0.032,0.21,0.66142,0.099
