"nie_malla_modi_id","sen_slope_prem06","sen_slope_per_prem06","p_value_prem06","tau_prem06"
1589498,-0.538,-5.09,0.38107,-0.187
1591900,-0.565,-5.28,0.44342,-0.165
1591901,-0.245,-2.1,0.35131,-0.198
1591914,0.045,0.29,1,0.011
1591915,0.04,0.26,1,0.011
1594301,-0.577,-5.33,0.32442,-0.209
1594302,-0.537,-4.98,0.41085,-0.176
1594303,-0.485,-4.5,0.44342,-0.165
1594310,-0.327,-2.38,0.91281,-0.033
1594311,-0.326,-2.33,0.91281,-0.033
1594312,-0.322,-2.27,0.91281,-0.033
1594315,0.095,0.6,1,0.011
1594316,0.095,0.61,0.91281,0.033
1596703,-0.572,-5.33,0.32442,-0.209
1596704,-0.518,-4.79,0.41085,-0.176
1596705,-0.475,-4.36,0.44342,-0.165
1596711,-0.358,-2.67,0.91281,-0.033
1596712,-0.353,-2.57,0.91281,-0.033
1596713,-0.353,-2.53,0.91281,-0.033
1596714,-0.35,-2.45,0.91281,-0.033
1596715,-0.1,-0.69,0.91281,-0.033
1596716,0.135,0.86,0.91281,0.033
1596717,0.127,0.81,0.91281,0.033
1596718,0.104,0.67,0.91281,0.033
1596719,0.084,0.54,0.91281,0.033
1599103,-0.516,-4.79,0.32442,-0.209
1599104,-0.555,-5.13,0.32442,-0.209
1599105,-0.535,-4.9,0.38107,-0.187
1599106,-0.485,-4.42,0.38107,-0.187
1599107,-0.473,-4.3,0.44342,-0.165
1599108,-0.305,-2.49,0.51122,-0.143
1599114,-0.371,-2.68,0.91281,-0.033
1599115,-0.376,-2.67,0.91281,-0.033
1599116,-0.08,-0.56,0.91281,-0.033
1599117,-0.041,-0.28,1,-0.011
1599118,0.12,0.75,0.91281,0.033
1599119,0.091,0.57,0.91281,0.033
1599120,0.066,0.42,0.91281,0.033
1599121,0.071,0.45,0.91281,0.033
1601504,-0.528,-4.81,0.32442,-0.209
1601505,-0.578,-5.21,0.32442,-0.209
1601506,-0.522,-4.74,0.32442,-0.209
1601507,-0.497,-4.47,0.38107,-0.187
1601508,-0.486,-4.33,0.38107,-0.187
1601509,-0.47,-4.22,0.41085,-0.176
1601510,-0.34,-2.71,0.51122,-0.143
1601516,-0.388,-2.76,0.82667,-0.055
1601517,-0.15,-1.05,0.82667,-0.055
1601518,-0.115,-0.78,0.91281,-0.033
1601519,0.052,0.32,0.91281,0.033
1601520,-0.011,-0.07,1,-0.011
1601521,0.062,0.38,0.91281,0.033
1601522,0.071,0.44,0.91281,0.033
1601523,0.056,0.35,1,0.011
1601524,0.074,0.47,1,0.011
1601525,0.05,0.32,1,0.011
1603905,-0.548,-5.1,0.40896,-0.176
1603906,-0.575,-5.11,0.32442,-0.209
1603907,-0.51,-4.44,0.32442,-0.209
1603908,-0.506,-4.52,0.38107,-0.187
1603909,-0.499,-4.36,0.38107,-0.187
1603910,-0.485,-4.22,0.38107,-0.187
1603911,-0.47,-4.13,0.32442,-0.209
1603912,-0.367,-2.89,0.51122,-0.143
1603918,-0.413,-2.94,0.82667,-0.055
1603919,-0.075,-0.52,0.91281,-0.033
1603920,-0.235,-1.57,0.91281,-0.033
1603921,-0.017,-0.1,1,-0.011
1603922,-0.161,-0.95,1,-0.011
1603923,-0.12,-0.72,1,-0.011
1603924,-0.1,-0.6,0.91281,-0.033
1603925,-0.069,-0.42,1,-0.011
1603926,-0.07,-0.43,1,-0.011
1603927,-0.071,-0.45,0.91281,-0.033
1606307,-0.562,-4.94,0.32442,-0.209
1606308,-0.492,-4.23,0.38107,-0.187
1606309,-0.46,-3.98,0.44342,-0.165
1606310,-0.509,-4.42,0.38107,-0.187
1606311,-0.395,-3.36,0.44342,-0.165
1606312,-0.485,-4.16,0.38107,-0.187
1606313,-0.48,-4.14,0.32442,-0.209
1606314,-0.561,-4.78,0.32442,-0.209
1606315,-0.444,-3.38,0.66142,-0.099
1606320,-0.202,-1.4,0.91281,-0.033
1606321,-0.167,-1.14,0.91281,-0.033
1606322,-0.32,-2.11,0.91281,-0.033
1606323,-0.11,-0.65,1,-0.011
1606324,-0.256,-1.48,1,-0.011
1606325,-0.311,-1.79,1,-0.011
1606326,-0.207,-1.24,0.91281,-0.033
1606327,-0.105,-0.63,0.91281,-0.033
1606328,-0.181,-1.12,1,-0.011
1606329,-0.211,-1.3,0.91281,-0.033
1606330,-0.234,-1.45,0.91281,-0.033
1608708,-0.523,-4.62,0.47422,-0.154
1608709,-0.502,-4.29,0.38107,-0.187
1608710,-0.421,-3.52,0.44342,-0.165
1608711,-0.417,-3.55,0.44342,-0.165
1608712,-0.378,-3.17,0.44342,-0.165
1608713,-0.443,-3.69,0.44342,-0.165
1608714,-0.468,-3.98,0.32442,-0.209
1608715,-0.469,-3.92,0.38107,-0.187
1608716,-0.457,-3.83,0.32442,-0.209
1608717,-0.471,-3.55,0.70113,-0.088
1608718,-0.422,-3.15,0.74256,-0.077
1608719,-0.489,-3.53,0.82667,-0.055
1608720,-0.422,-2.99,0.82667,-0.055
1608721,-0.353,-2.45,0.82667,-0.055
1608723,-0.232,-1.56,0.91281,-0.033
1608724,-0.049,-0.29,1,-0.011
1608725,-0.229,-1.33,1,-0.011
1608726,-0.321,-1.85,1,-0.011
1608727,-0.353,-2.05,0.91281,-0.033
1608728,-0.127,-0.76,0.91281,-0.033
1608729,-0.173,-1.04,0.91281,-0.033
1608730,-0.231,-1.41,1,-0.011
1608731,-0.286,-1.75,0.91281,-0.033
1608732,-0.305,-1.87,0.91281,-0.033
1611108,-0.536,-4.63,0.54483,-0.132
1611110,-0.537,-4.6,0.54483,-0.132
1611111,-0.446,-3.66,0.44342,-0.165
1611112,-0.429,-3.47,0.51122,-0.143
1611113,-0.393,-3.24,0.44342,-0.165
1611114,-0.447,-3.62,0.51122,-0.143
1611115,-0.499,-4.06,0.38107,-0.187
1611116,-0.486,-3.94,0.38107,-0.187
1611117,-0.47,-3.81,0.38107,-0.187
1611118,-0.448,-3.67,0.38107,-0.187
1611119,-0.476,-3.56,0.74256,-0.077
1611120,-0.485,-3.54,0.74256,-0.077
1611121,-0.496,-3.53,0.82667,-0.055
1611122,-0.399,-2.72,0.82667,-0.055
1611123,-0.424,-2.89,0.91281,-0.033
1611124,-0.35,-2.37,0.91281,-0.033
1611125,-0.272,-1.82,0.91281,-0.033
1611126,-0.106,-0.63,1,-0.011
1611127,-0.259,-1.51,1,-0.011
1611128,-0.328,-1.88,1,-0.011
1611129,-0.338,-1.95,0.91281,-0.033
1611130,-0.368,-2.15,0.91281,-0.033
1611131,-0.36,-2.1,0.91281,-0.033
1611132,-0.284,-1.72,0.91281,-0.033
1611133,-0.335,-2.03,0.74256,-0.077
1611134,-0.275,-1.67,0.74256,-0.077
1611135,-0.362,-2.21,0.74256,-0.077
1613509,-0.53,-4.61,0.54483,-0.132
1613510,-0.537,-4.6,0.54483,-0.132
1613511,-0.515,-4.35,0.54483,-0.132
1613512,-0.528,-4.5,0.54483,-0.132
1613513,-0.45,-3.61,0.51122,-0.143
1613514,-0.424,-3.4,0.51122,-0.143
1613515,-0.422,-3.39,0.51122,-0.143
1613516,-0.507,-4.02,0.51122,-0.143
1613517,-0.497,-4,0.44342,-0.165
1613518,-0.482,-3.88,0.38107,-0.187
1613519,-0.465,-3.77,0.38107,-0.187
1613520,-0.452,-3.77,0.32442,-0.209
1613521,-0.478,-3.59,0.74256,-0.077
1613522,-0.491,-3.53,0.74256,-0.077
1613523,-0.503,-3.49,0.74256,-0.077
1613524,-0.401,-2.69,0.91281,-0.033
1613525,-0.429,-2.86,0.91281,-0.033
1613526,-0.447,-2.93,0.91281,-0.033
1613527,-0.413,-2.7,0.91281,-0.033
1613528,-0.184,-1.09,1,-0.011
1613529,-0.323,-1.87,1,-0.011
1613530,-0.302,-1.72,0.91281,-0.033
1613531,-0.268,-1.51,0.91281,-0.033
1613532,-0.28,-1.59,0.82667,-0.055
1613533,-0.253,-1.5,0.82667,-0.055
1613534,-0.33,-1.93,0.74256,-0.077
1613535,-0.34,-2.04,0.74256,-0.077
1613536,-0.32,-1.93,0.74256,-0.077
1613537,-0.367,-2.22,0.82667,-0.055
1613538,-0.35,-2.08,0.66142,-0.099
1615910,-0.529,-4.61,0.54483,-0.132
1615911,-0.537,-4.59,0.54483,-0.132
1615912,-0.515,-4.35,0.54483,-0.132
1615913,-0.525,-4.37,0.54483,-0.132
1615914,-0.528,-4.37,0.62029,-0.11
1615915,-0.446,-3.53,0.51122,-0.143
1615916,-0.44,-3.42,0.51122,-0.143
1615917,-0.495,-3.85,0.51122,-0.143
1615918,-0.511,-3.99,0.44342,-0.165
1615919,-0.498,-3.92,0.44342,-0.165
1615920,-0.478,-3.88,0.38107,-0.187
1615921,-0.458,-3.74,0.38107,-0.187
1615922,-0.444,-3.56,0.44342,-0.165
1615923,-0.426,-3.39,0.44342,-0.165
1615924,-0.497,-3.46,0.74256,-0.077
1615925,-0.508,-3.52,0.74256,-0.077
1615926,-0.416,-2.76,0.82667,-0.055
1615927,-0.422,-2.73,0.91281,-0.033
1615928,-0.456,-2.94,0.82667,-0.055
1615929,-0.209,-1.22,1,-0.011
1615930,-0.227,-1.34,1,-0.011
1615931,-0.318,-1.82,1,-0.011
1615932,-0.27,-1.52,0.91281,-0.033
1615933,-0.216,-1.19,0.82667,-0.055
1615934,-0.26,-1.47,0.82667,-0.055
1615935,-0.268,-1.52,0.74256,-0.077
1615936,-0.355,-2.06,0.74256,-0.077
1615937,-0.365,-2.17,0.66142,-0.099
1615938,-0.34,-2.03,0.74256,-0.077
1615939,-0.335,-1.99,0.82667,-0.055
1615940,-0.335,-1.99,0.82667,-0.055
1618310,-0.468,-4.24,0.40896,-0.176
1618311,-0.516,-4.59,0.40896,-0.176
1618312,-0.517,-4.59,0.47422,-0.154
1618313,-0.524,-4.58,0.54483,-0.132
1618314,-0.527,-4.51,0.54483,-0.132
1618315,-0.525,-4.37,0.62029,-0.11
1618316,-0.54,-4.4,0.62029,-0.11
1618317,-0.446,-3.47,0.51122,-0.143
1618318,-0.48,-3.68,0.51122,-0.143
1618319,-0.525,-4,0.51122,-0.143
1618320,-0.52,-3.98,0.44342,-0.165
1618321,-0.492,-3.9,0.44342,-0.165
1618322,-0.471,-3.84,0.38107,-0.187
1618323,-0.464,-3.61,0.51122,-0.143
1618324,-0.436,-3.51,0.44342,-0.165
1618325,-0.451,-3.47,0.58407,-0.121
1618326,-0.502,-3.41,0.74256,-0.077
1618327,-0.403,-2.68,0.82667,-0.055
1618328,-0.423,-2.79,0.82667,-0.055
1618329,-0.419,-2.65,0.74256,-0.077
1618330,-0.447,-2.81,0.82667,-0.055
1618331,-0.271,-1.57,1,-0.011
1618332,-0.318,-1.82,1,-0.011
1618333,-0.284,-1.61,1,-0.011
1618334,-0.242,-1.35,0.82667,-0.055
1618335,-0.198,-1.09,0.82667,-0.055
1618336,-0.184,-1.01,0.74256,-0.077
1618337,-0.295,-1.64,0.74256,-0.077
1618338,-0.48,-2.74,0.74256,-0.077
1618339,-0.44,-2.53,0.74256,-0.077
1618340,-0.328,-1.89,0.74256,-0.077
1620712,-0.514,-4.57,0.47422,-0.154
1620713,-0.529,-4.56,0.54483,-0.132
1620714,-0.525,-4.51,0.54483,-0.132
1620715,-0.518,-4.35,0.62029,-0.11
1620716,-0.525,-4.37,0.62029,-0.11
1620717,-0.529,-4.38,0.62029,-0.11
1620718,-0.528,-4.37,0.62029,-0.11
1620719,-0.43,-3.39,0.51122,-0.143
1620720,-0.495,-3.79,0.51122,-0.143
1620721,-0.55,-4.15,0.44342,-0.165
1620722,-0.51,-3.9,0.44342,-0.165
1620723,-0.493,-3.81,0.51122,-0.143
1620724,-0.46,-3.54,0.51122,-0.143
1620725,-0.456,-3.59,0.51122,-0.143
1620726,-0.436,-3.44,0.44342,-0.165
1620727,-0.459,-3.5,0.58407,-0.121
1620728,-0.39,-2.59,0.74256,-0.077
1620729,-0.391,-2.52,0.82667,-0.055
1620730,-0.428,-2.78,0.82667,-0.055
1620731,-0.41,-2.53,0.74256,-0.077
1620732,-0.28,-1.57,1,-0.011
1620733,-0.298,-1.69,1,-0.011
1620734,-0.28,-1.58,1,-0.011
1620735,-0.244,-1.36,0.91281,-0.033
1620736,-0.21,-1.16,0.82667,-0.055
1620737,-0.224,-1.25,0.82667,-0.055
1620738,-0.242,-1.36,0.74256,-0.077
1620739,-0.305,-1.74,0.74256,-0.077
1620740,-0.405,-2.34,0.74256,-0.077
1623115,-0.52,-4.54,0.62029,-0.11
1623116,-0.51,-4.34,0.62029,-0.11
1623117,-0.531,-4.39,0.62029,-0.11
1623118,-0.535,-4.31,0.62029,-0.11
1623119,-0.53,-4.22,0.62029,-0.11
1623120,-0.531,-4.24,0.62029,-0.11
1623121,-0.47,-3.62,0.51122,-0.143
1623122,-0.54,-4.08,0.51122,-0.143
1623123,-0.57,-4.25,0.51122,-0.143
1623124,-0.543,-3.99,0.51122,-0.143
1623125,-0.499,-3.69,0.51122,-0.143
1623126,-0.53,-4,0.51122,-0.143
1623127,-0.459,-3.51,0.51122,-0.143
1623128,-0.436,-3.41,0.44342,-0.165
1623129,-0.458,-3.56,0.51122,-0.143
1623130,-0.404,-2.7,0.74256,-0.077
1623131,-0.388,-2.46,0.82667,-0.055
1623132,-0.403,-2.52,0.74256,-0.077
1623133,-0.409,-2.48,0.74256,-0.077
1623134,-0.214,-1.17,1,-0.011
1623135,-0.19,-1.03,1,-0.011
1623136,-0.206,-1.13,0.91281,-0.033
1623137,-0.2,-1.1,0.91281,-0.033
1623138,-0.222,-1.23,0.82667,-0.055
1623139,-0.278,-1.58,0.82667,-0.055
1623140,-0.312,-1.8,0.74256,-0.077
1623141,-0.32,-1.86,0.74256,-0.077
1623142,-0.34,-1.99,0.66142,-0.099
1625520,-0.532,-4.37,0.62029,-0.11
1625521,-0.53,-4.22,0.62029,-0.11
1625522,-0.53,-4.23,0.62029,-0.11
1625523,-0.52,-3.93,0.51122,-0.143
1625524,-0.572,-4.24,0.51122,-0.143
1625525,-0.556,-4.01,0.51122,-0.143
1625526,-0.513,-3.7,0.51122,-0.143
1625527,-0.494,-3.64,0.51122,-0.143
1625528,-0.532,-3.97,0.51122,-0.143
1625529,-0.45,-3.49,0.51122,-0.143
1625530,-0.472,-3.51,0.51122,-0.143
1625531,-0.488,-3.67,0.51122,-0.143
1625532,-0.573,-4.16,0.51122,-0.143
1625533,-0.422,-2.65,0.74256,-0.077
1625534,-0.409,-2.47,0.74256,-0.077
1625535,-0.408,-2.41,0.78398,-0.066
1625536,-0.162,-0.87,1,-0.011
1625537,-0.142,-0.76,0.91281,-0.033
1625538,-0.132,-0.71,0.91281,-0.033
1625539,-0.194,-1.06,0.91281,-0.033
1625540,-0.248,-1.39,0.82667,-0.055
1625541,-0.29,-1.66,0.82667,-0.055
1625542,-0.32,-1.88,0.74256,-0.077
1625543,-0.32,-1.87,0.74256,-0.077
1625544,-0.364,-2.15,0.66142,-0.099
1627925,-0.552,-4.1,0.51122,-0.143
1627926,-0.567,-4.16,0.51122,-0.143
1627927,-0.54,-3.89,0.51122,-0.143
1627928,-0.508,-3.68,0.51122,-0.143
1627929,-0.497,-3.67,0.51122,-0.143
1627930,-0.52,-3.92,0.51122,-0.143
1627931,-0.49,-3.67,0.51122,-0.143
1627932,-0.465,-3.51,0.58407,-0.121
1627933,-0.5,-3.62,0.51122,-0.143
1627934,-0.425,-3.05,0.58407,-0.121
1627935,-0.4,-2.45,0.74256,-0.077
1627936,-0.384,-2.27,0.74256,-0.077
1627937,-0.39,-2.27,0.74256,-0.077
1627938,-0.395,-2.29,0.74256,-0.077
1627939,-0.206,-1.13,0.91281,-0.033
1627940,-0.224,-1.24,0.91281,-0.033
1627941,-0.242,-1.35,0.91281,-0.033
1627942,-0.294,-1.68,0.82667,-0.055
1627943,-0.332,-1.93,0.82667,-0.055
1627944,-0.318,-1.84,0.82667,-0.055
1627945,-0.334,-1.95,0.74256,-0.077
1627946,-0.338,-1.98,0.66142,-0.099
1627947,-0.342,-2.01,0.66142,-0.099
1627948,-0.31,-1.8,0.66142,-0.099
1630328,-0.554,-3.96,0.51122,-0.143
1630329,-0.52,-3.69,0.51122,-0.143
1630330,-0.507,-3.64,0.51122,-0.143
1630331,-0.539,-3.96,0.51122,-0.143
1630332,-0.52,-3.92,0.51122,-0.143
1630333,-0.486,-3.6,0.58407,-0.121
1630334,-0.392,-2.94,0.66142,-0.099
1630335,-0.403,-2.87,0.58407,-0.121
1630336,-0.417,-2.94,0.66142,-0.099
1630337,-0.494,-3.25,0.74256,-0.077
1630338,-0.374,-2.2,0.74256,-0.077
1630339,-0.158,-0.9,0.91281,-0.033
1630340,-0.22,-1.28,0.82667,-0.055
1630341,-0.297,-1.78,0.91281,-0.033
1630342,-0.338,-2.02,0.91281,-0.033
1630343,-0.381,-2.28,0.82667,-0.055
1630344,-0.34,-1.98,0.82667,-0.055
1630345,-0.274,-1.56,0.82667,-0.055
1630346,-0.246,-1.39,0.82667,-0.055
1630347,-0.294,-1.69,0.74256,-0.077
1630348,-0.325,-1.9,0.74256,-0.077
1630349,-0.38,-2.19,0.74256,-0.077
1632730,-0.53,-3.72,0.51122,-0.143
1632731,-0.516,-3.69,0.51122,-0.143
1632732,-0.5,-3.63,0.51122,-0.143
1632733,-0.531,-3.88,0.51122,-0.143
1632734,-0.498,-3.59,0.44342,-0.165
1632735,-0.373,-2.75,0.58407,-0.121
1632736,-0.381,-2.79,0.58407,-0.121
1632737,-0.392,-2.74,0.66142,-0.099
1632738,-0.427,-2.91,0.66142,-0.099
1632739,-0.507,-3.31,0.74256,-0.077
1632740,-0.501,-3.19,0.74256,-0.077
1632741,-0.152,-0.89,0.91281,-0.033
1632742,-0.206,-1.21,0.82667,-0.055
1632743,-0.241,-1.41,0.86935,-0.044
1632744,-0.286,-1.68,0.91281,-0.033
1632745,-0.324,-1.89,0.91281,-0.033
1632746,-0.374,-2.2,0.82667,-0.055
1632747,-0.396,-2.27,0.82667,-0.055
1632748,-0.37,-2.14,0.74256,-0.077
1632749,-0.337,-1.98,0.74256,-0.077
1632750,-0.274,-1.57,0.74256,-0.077
1632754,-0.33,-1.93,0.66142,-0.099
1632755,-0.31,-1.8,0.66142,-0.099
1632756,-0.348,-2.05,0.74256,-0.077
1632775,0.172,1.02,0.58407,0.121
1635130,-0.563,-4.19,0.51122,-0.143
1635131,-0.558,-4.01,0.51122,-0.143
1635132,-0.526,-3.71,0.51122,-0.143
1635133,-0.516,-3.63,0.51122,-0.143
1635134,-0.515,-3.7,0.51122,-0.143
1635135,-0.506,-3.56,0.44342,-0.165
1635136,-0.356,-2.56,0.58407,-0.121
1635137,-0.361,-2.63,0.58407,-0.121
1635138,-0.369,-2.67,0.58407,-0.121
1635139,-0.404,-2.78,0.66142,-0.099
1635140,-0.525,-3.49,0.74256,-0.077
1635141,-0.525,-3.38,0.74256,-0.077
1635142,-0.088,-0.5,0.91281,-0.033
1635143,-0.142,-0.84,0.91281,-0.033
1635144,-0.171,-1.01,0.91281,-0.033
1635145,-0.186,-1.07,0.91281,-0.033
1635146,-0.218,-1.24,0.91281,-0.033
1635147,-0.277,-1.6,0.91281,-0.033
1635148,-0.311,-1.78,0.91281,-0.033
1635149,-0.352,-2.01,0.91281,-0.033
1635150,-0.391,-2.26,0.82667,-0.055
1635151,-0.364,-2.12,0.74256,-0.077
1635152,-0.332,-1.97,0.74256,-0.077
1635154,-0.317,-1.92,0.66142,-0.099
1635155,-0.334,-1.99,0.66142,-0.099
1635156,-0.324,-1.89,0.66142,-0.099
1635157,-0.31,-1.79,0.74256,-0.077
1635158,-0.294,-1.72,0.66142,-0.099
1635169,0.157,0.93,0.58407,0.121
1635170,0.169,1,0.58407,0.121
1635174,0.175,1.02,0.66142,0.099
1635175,0.179,1.05,0.66142,0.099
1635176,0.179,1.05,0.58407,0.121
1635177,0.185,1.08,0.58407,0.121
1635178,0.177,1.04,0.58407,0.121
1635180,0.175,1.03,0.58407,0.121
1635181,0.175,1.02,0.58407,0.121
1635184,0.122,0.74,0.58407,0.121
1635185,0.112,0.69,0.58407,0.121
1635208,0.21,1.83,0.74256,0.077
1635209,0.25,2.17,0.91281,0.033
1635210,0.139,1.21,0.91281,0.033
1635211,0.134,1.17,1,0.011
1635212,0.125,1.08,1,0.011
1635213,0.125,1.11,1,0.011
1637531,-0.541,-4.38,0.62029,-0.11
1637532,-0.57,-4.27,0.51122,-0.143
1637533,-0.56,-4.08,0.51122,-0.143
1637534,-0.519,-3.72,0.51122,-0.143
1637535,-0.512,-3.62,0.51122,-0.143
1637536,-0.514,-3.54,0.44342,-0.165
1637537,-0.339,-2.39,0.58407,-0.121
1637538,-0.342,-2.48,0.58407,-0.121
1637539,-0.348,-2.53,0.58407,-0.121
1637540,-0.356,-2.54,0.66142,-0.099
1637541,-0.504,-3.42,0.66142,-0.099
1637542,-0.542,-3.57,0.74256,-0.077
1637543,-0.545,-3.46,0.74256,-0.077
1637544,-0.105,-0.61,0.91281,-0.033
1637545,-0.091,-0.53,0.91281,-0.033
1637546,-0.116,-0.67,0.91281,-0.033
1637547,-0.132,-0.75,0.91281,-0.033
1637548,-0.174,-0.99,0.91281,-0.033
1637549,-0.228,-1.31,0.91281,-0.033
1637550,-0.278,-1.61,0.91281,-0.033
1637551,-0.333,-1.95,0.91281,-0.033
1637552,-0.369,-2.15,0.82667,-0.055
1637553,-0.389,-2.28,0.82667,-0.055
1637554,-0.36,-2.15,0.82667,-0.055
1637555,-0.34,-2.04,0.82667,-0.055
1637556,-0.31,-1.85,0.66142,-0.099
1637557,-0.318,-1.87,0.74256,-0.077
1637558,-0.312,-1.82,0.74256,-0.077
1637559,-0.311,-1.82,0.82667,-0.055
1637560,-0.3,-1.76,0.82667,-0.055
1637566,0.095,0.56,1,0.011
1637567,0.065,0.38,1,0.011
1637571,0.175,1.02,0.58407,0.121
1637576,0.185,1.07,0.66142,0.099
1637577,0.196,1.13,0.58407,0.121
1637578,0.195,1.12,0.58407,0.121
1637579,0.202,1.15,0.58407,0.121
1637580,0.194,1.12,0.58407,0.121
1637584,0.157,0.92,0.58407,0.121
1637585,0.159,0.94,0.66142,0.099
1637586,0.167,0.99,0.66142,0.099
1637587,0.154,0.94,0.66142,0.099
1637594,0.267,1.94,0.58407,0.121
1637607,0.321,2.74,0.66142,0.099
1637608,0.272,2.35,0.82667,0.055
1637609,0.166,1.45,0.74256,0.077
1637610,0.223,1.94,0.74256,0.077
1637611,0.249,2.17,0.91281,0.033
1637612,0.116,1,1,0.011
1637613,0.106,0.91,1,0.011
1637614,0.094,0.82,0.91281,0.033
1637615,0.103,0.9,1,0.011
1637616,0.114,1,1,0.011
1637617,0.124,1.09,0.91281,0.033
1637618,0.128,1.13,0.91281,0.033
1639929,-0.501,-4.41,0.62029,-0.11
1639930,-0.5,-4.31,0.62029,-0.11
1639933,-0.533,-4.38,0.62029,-0.11
1639934,-0.519,-4.03,0.51122,-0.143
1639935,-0.57,-4.3,0.44342,-0.165
1639936,-0.55,-4.07,0.51122,-0.143
1639937,-0.322,-2.32,0.58407,-0.121
1639938,-0.323,-2.26,0.58407,-0.121
1639939,-0.325,-2.28,0.58407,-0.121
1639940,-0.328,-2.32,0.58407,-0.121
1639941,-0.364,-2.55,0.66142,-0.099
1639942,-0.473,-3.25,0.66142,-0.099
1639943,-0.558,-3.74,0.66142,-0.099
1639944,-0.564,-3.65,0.74256,-0.077
1639945,-0.158,-0.89,1,-0.011
1639946,-0.122,-0.71,0.91281,-0.033
1639947,-0.11,-0.63,0.91281,-0.033
1639948,-0.1,-0.57,0.91281,-0.033
1639949,-0.093,-0.53,0.91281,-0.033
1639950,-0.144,-0.83,0.91281,-0.033
1639951,-0.197,-1.14,0.91281,-0.033
1639952,-0.251,-1.48,0.91281,-0.033
1639953,-0.3,-1.78,0.91281,-0.033
1639954,-0.356,-2.14,0.91281,-0.033
1639955,-0.388,-2.33,0.82667,-0.055
1639956,-0.384,-2.34,0.82667,-0.055
1639957,-0.32,-1.96,0.74256,-0.077
1639958,-0.36,-2.14,0.82667,-0.055
1639959,-0.356,-2.08,0.82667,-0.055
1639960,-0.354,-2.05,0.82667,-0.055
1639961,-0.344,-2.04,0.82667,-0.055
1639964,-0.318,-1.91,0.82667,-0.055
1639966,-0.247,-1.48,0.91281,-0.033
1639967,0.1,0.59,1,0.011
1639968,0.085,0.5,1,0.011
1639969,0.059,0.34,1,0.011
1639972,0.168,0.98,0.58407,0.121
1639973,0.185,1.07,0.58407,0.121
1639978,0.203,1.16,0.66142,0.099
1639979,0.218,1.23,0.66142,0.099
1639980,0.222,1.24,0.66142,0.099
1639981,0.223,1.25,0.66142,0.099
1639982,0.194,1.12,0.58407,0.121
1639985,0.193,1.14,0.58407,0.121
1639986,0.199,1.16,0.58407,0.121
1639987,0.193,1.13,0.58407,0.121
1639988,0.161,0.96,0.66142,0.099
1639991,0.095,0.59,0.82667,0.055
1639992,0.105,0.65,0.74256,0.077
1639993,0.317,2.25,0.44342,0.165
1639994,0.27,1.95,0.51122,0.143
1639995,0.267,1.93,0.58407,0.121
1640007,0.432,3.67,0.44342,0.165
1640008,0.485,4.19,0.66142,0.099
1640009,0.316,2.76,0.66142,0.099
1640010,0.286,2.5,0.74256,0.077
1640011,0.163,1.42,0.74256,0.077
1640012,0.153,1.31,0.66142,0.099
1640013,0.118,1.02,1,0.011
1640014,0.112,0.96,1,0.011
1640015,0.257,2.18,0.91281,0.033
1640016,0.167,1.43,0.91281,0.033
1640017,0.085,0.73,0.91281,0.033
1640018,0.088,0.76,1,0.011
1640019,0.111,0.97,1,0.011
1640020,0.118,1.03,0.91281,0.033
1640021,0.126,1.11,0.91281,0.033
1640022,0.141,1.25,0.82667,0.055
1640023,0.146,1.3,0.82667,0.055
1642331,-0.487,-4.15,0.62029,-0.11
1642332,-0.527,-4.34,0.62029,-0.11
1642333,-0.52,-4.34,0.62029,-0.11
1642334,-0.497,-4.24,0.62029,-0.11
1642335,-0.502,-4.32,0.62029,-0.11
1642336,-0.502,-4,0.51122,-0.143
1642337,-0.504,-3.95,0.44342,-0.165
1642338,-0.31,-2.39,0.58407,-0.121
1642339,-0.308,-2.3,0.58407,-0.121
1642340,-0.309,-2.18,0.58407,-0.121
1642341,-0.364,-2.51,0.58407,-0.121
1642342,-0.355,-2.44,0.6217,-0.11
1642343,-0.339,-2.3,0.58407,-0.121
1642344,-0.37,-2.51,0.66142,-0.099
1642345,-0.435,-2.85,0.66142,-0.099
1642346,-0.515,-3.28,0.66142,-0.099
1642347,-0.185,-1.04,1,-0.011
1642348,-0.164,-0.93,1,-0.011
1642349,-0.137,-0.78,1,-0.011
1642350,-0.111,-0.64,0.91281,-0.033
1642351,-0.084,-0.49,0.91281,-0.033
1642352,-0.128,-0.76,0.91281,-0.033
1642353,-0.182,-1.09,0.82667,-0.055
1642354,-0.23,-1.39,0.91281,-0.033
1642355,-0.263,-1.59,0.91281,-0.033
1642356,-0.303,-1.84,0.91281,-0.033
1642357,-0.337,-2.04,0.91281,-0.033
1642358,-0.364,-2.21,0.91281,-0.033
1642359,-0.391,-2.37,0.91281,-0.033
1642360,-0.377,-2.22,0.91281,-0.033
1642361,-0.363,-2.1,0.91281,-0.033
1642362,-0.388,-2.28,0.91281,-0.033
1642363,-0.29,-1.73,0.91281,-0.033
1642364,-0.272,-1.63,0.91281,-0.033
1642365,-0.288,-1.73,0.91281,-0.033
1642366,-0.276,-1.64,0.91281,-0.033
1642367,-0.266,-1.6,0.91281,-0.033
1642368,-0.174,-1.04,1,-0.011
1642369,0.054,0.32,1,0.011
1642370,0.041,0.24,1,0.011
1642371,0.029,0.17,0.91281,0.033
1642372,0.089,0.5,0.74256,0.077
1642374,0.19,1.07,0.58407,0.121
